Time_Index,Demand_MW,Demand_MW_25,Demand_MW_30,Demand_MW_35,Demand_heat,Demand_Zero,Demand_MW_SEL,Demand_MW_25_SEL,Demand_MW_30_SEL,Demand_MW_35_SEL,Demand_MW_PUS,Demand_MW_25_PUS,Demand_MW_30_PUS,Demand_MW_35_PUS,Demand_MW_TAE,Demand_MW_25_TAE,Demand_MW_30_TAE,Demand_MW_35_TAE,Demand_MW_INC,Demand_MW_25_INC,Demand_MW_30_INC,Demand_MW_35_INC,Demand_MW_KWJ,Demand_MW_25_KWJ,Demand_MW_30_KWJ,Demand_MW_35_KWJ,Demand_MW_USN,Demand_MW_25_USN,Demand_MW_30_USN,Demand_MW_35_USN,Demand_MW_SJG,Demand_MW_25_SJG,Demand_MW_30_SJG,Demand_MW_35_SJG,Demand_MW_GGI,Demand_MW_25_GGI,Demand_MW_30_GGI,Demand_MW_35_GGI,Demand_MW_GWN,Demand_MW_25_GWN,Demand_MW_30_GWN,Demand_MW_35_GWN,Demand_MW_CNA,Demand_MW_25_CNA,Demand_MW_30_CNA,Demand_MW_35_CNA,Demand_MW_CNB,Demand_MW_25_CNB,Demand_MW_30_CNB,Demand_MW_35_CNB,Demand_MW_DJJ,Demand_MW_25_DJJ,Demand_MW_30_DJJ,Demand_MW_35_DJJ,Demand_MW_JNB,Demand_MW_25_JNB,Demand_MW_30_JNB,Demand_MW_35_JNB,Demand_MW_JNA,Demand_MW_25_JNA,Demand_MW_30_JNA,Demand_MW_35_JNA,Demand_MW_GNB,Demand_MW_25_GNB,Demand_MW_30_GNB,Demand_MW_35_GNB,Demand_MW_GNA,Demand_MW_25_GNA,Demand_MW_30_GNA,Demand_MW_35_GNA,Demand_MW_JEJ,Demand_MW_25_JEJ,Demand_MW_30_JEJ,Demand_MW_35_JEJ,Demand_heat_SEL,Demand_heat_25_SEL,Demand_heat_30_SEL,Demand_heat_35_SEL,Demand_heat_PUS,Demand_heat_25_PUS,Demand_heat_30_PUS,Demand_heat_35_PUS,Demand_heat_TAE,Demand_heat_25_TAE,Demand_heat_30_TAE,Demand_heat_35_TAE,Demand_heat_INC,Demand_heat_25_INC,Demand_heat_30_INC,Demand_heat_35_INC,Demand_heat_KWJ,Demand_heat_25_KWJ,Demand_heat_30_KWJ,Demand_heat_35_KWJ,Demand_heat_USN,Demand_heat_25_USN,Demand_heat_30_USN,Demand_heat_35_USN,Demand_heat_SJG,Demand_heat_25_SJG,Demand_heat_30_SJG,Demand_heat_35_SJG,Demand_heat_GGI,Demand_heat_25_GGI,Demand_heat_30_GGI,Demand_heat_35_GGI,Demand_heat_GWN,Demand_heat_25_GWN,Demand_heat_30_GWN,Demand_heat_35_GWN,Demand_heat_CNA,Demand_heat_25_CNA,Demand_heat_30_CNA,Demand_heat_35_CNA,Demand_heat_CNB,Demand_heat_25_CNB,Demand_heat_30_CNB,Demand_heat_35_CNB,Demand_heat_DJJ,Demand_heat_25_DJJ,Demand_heat_30_DJJ,Demand_heat_35_DJJ,Demand_heat_JNB,Demand_heat_25_JNB,Demand_heat_30_JNB,Demand_heat_35_JNB,Demand_heat_JNA,Demand_heat_25_JNA,Demand_heat_30_JNA,Demand_heat_35_JNA,Demand_heat_GNB,Demand_heat_25_GNB,Demand_heat_30_GNB,Demand_heat_35_GNB,Demand_heat_GNA,Demand_heat_25_GNA,Demand_heat_30_GNA,Demand_heat_35_GNA,Demand_heat_JEJ,Demand_heat_25_JEJ,Demand_heat_30_JEJ,Demand_heat_35_JEJ
6269,56965.02,60395.39,63445.17,65777.52,8700.0,0,11644.13,12345.33,12968.73,13445.48,3256.01,3452.09,3626.4,3759.72,1509.78,1600.7,1681.53,1743.35,3046.66,3230.13,3393.24,3517.98,1333.47,1413.77,1485.16,1539.75,1632.07,1730.35,1817.73,1884.55,1162.09,1232.07,1294.28,1341.86,15381.68,16307.95,17131.45,17761.23,1483.77,1573.12,1652.56,1713.31,2257.35,2393.29,2514.14,2606.56,2141.09,2270.02,2384.65,2472.32,1051.15,1114.44,1170.72,1213.76,1980.93,2100.22,2206.27,2287.38,1675.53,1776.43,1866.14,1934.74,3366.06,3568.76,3748.97,3886.79,3373.2,3576.33,3756.93,3895.04,670.04,710.39,746.26,773.7,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327.0,327.0,327.0,327.0,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
6270,57807.03,61288.11,64382.96,66749.78,8700.0,0,11816.25,12527.81,13160.42,13644.22,3304.14,3503.11,3680.01,3815.29,1532.1,1624.36,1706.39,1769.12,3091.7,3277.88,3443.4,3569.98,1353.18,1434.66,1507.11,1562.51,1656.19,1755.93,1844.6,1912.41,1179.27,1250.28,1313.42,1361.7,15609.04,16549.0,17384.67,18023.76,1505.71,1596.38,1676.99,1738.64,2290.72,2428.66,2551.3,2645.09,2172.74,2303.58,2419.9,2508.86,1066.68,1130.92,1188.02,1231.7,2010.21,2131.26,2238.89,2321.19,1700.3,1802.69,1893.72,1963.34,3415.81,3621.51,3804.39,3944.24,3423.06,3629.19,3812.46,3952.61,679.95,720.89,757.29,785.13,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327.0,327.0,327.0,327.0,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
6271,60565.13,64212.3,67454.82,69934.57,8700.0,0,12380.03,13125.54,13788.34,14295.22,3461.79,3670.25,3855.59,3997.33,1605.2,1701.86,1787.8,1853.52,3239.21,3434.27,3607.69,3740.31,1417.74,1503.11,1579.02,1637.06,1735.21,1839.71,1932.61,2003.65,1235.53,1309.93,1376.08,1426.67,16353.78,17338.59,18214.13,18883.71,1577.55,1672.54,1757.0,1821.59,2400.01,2544.54,2673.03,2771.29,2276.4,2413.49,2535.36,2628.56,1117.58,1184.88,1244.71,1290.47,2106.12,2232.95,2345.71,2431.94,1781.42,1888.7,1984.07,2057.01,3578.79,3794.3,3985.9,4132.43,3586.38,3802.35,3994.36,4141.2,712.39,755.29,793.43,822.59,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327.0,327.0,327.0,327.0,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
6272,65346.74,69281.85,72780.37,75455.89,8700.0,0,13357.43,14161.8,14876.92,15423.82,3735.1,3960.02,4159.99,4312.92,1731.93,1836.22,1928.95,1999.86,3494.94,3705.41,3892.52,4035.61,1529.67,1621.79,1703.68,1766.31,1872.21,1984.95,2085.18,2161.84,1333.08,1413.35,1484.72,1539.3,17644.91,18707.47,19652.13,20374.58,1702.09,1804.59,1895.72,1965.41,2589.49,2745.43,2884.07,2990.09,2456.13,2604.03,2735.53,2836.09,1205.81,1278.42,1342.98,1392.35,2272.4,2409.24,2530.9,2623.94,1922.07,2037.81,2140.71,2219.41,3861.34,4093.86,4300.59,4458.69,3869.53,4102.55,4309.71,4468.14,768.63,814.92,856.07,887.54,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327.0,327.0,327.0,327.0,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
6273,72030.06,76367.64,80223.96,83173.12,8700.0,0,14723.55,15610.19,16398.46,17001.29,4117.1,4365.03,4585.45,4754.02,1909.06,2024.02,2126.23,2204.39,3852.39,4084.37,4290.62,4448.35,1686.12,1787.65,1877.92,1946.96,2063.69,2187.96,2298.45,2382.94,1469.42,1557.9,1636.57,1696.74,19449.54,20620.77,21662.05,22458.38,1876.17,1989.16,2089.6,2166.42,2854.33,3026.22,3179.03,3295.9,2707.32,2870.36,3015.3,3126.15,1329.13,1409.17,1480.33,1534.75,2504.81,2655.65,2789.75,2892.3,2118.65,2246.23,2359.66,2446.4,4256.25,4512.56,4740.43,4914.7,4265.28,4522.13,4750.49,4925.12,847.24,898.26,943.62,978.31,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327.0,327.0,327.0,327.0,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
6274,75002.99,79519.59,83535.07,86605.96,8700.0,0,15331.25,16254.48,17075.28,17702.99,4287.03,4545.19,4774.71,4950.23,1987.86,2107.56,2213.99,2295.38,4011.39,4252.95,4467.71,4631.95,1755.71,1861.44,1955.43,2027.32,2148.86,2278.27,2393.31,2481.29,1530.06,1622.2,1704.12,1766.77,20252.28,21471.86,22556.12,23385.32,1953.61,2071.25,2175.85,2255.83,2972.14,3151.12,3310.24,3431.93,2819.07,2988.83,3139.75,3255.17,1383.99,1467.33,1541.43,1598.09,2608.19,2765.25,2904.89,3011.68,2206.09,2338.94,2457.05,2547.37,4431.92,4698.81,4936.08,5117.54,4441.33,4708.78,4946.56,5128.4,882.21,935.34,982.57,1018.69,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327.0,327.0,327.0,327.0,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
6275,76224.76,80814.93,84895.83,88016.74,8700.0,0,15580.99,16519.26,17353.43,17991.37,4356.86,4619.23,4852.48,5030.87,2020.24,2141.89,2250.05,2332.77,4076.73,4322.23,4540.49,4707.4,1784.31,1891.76,1987.29,2060.34,2183.87,2315.38,2432.3,2521.71,1554.99,1648.63,1731.88,1795.55,20582.19,21821.63,22923.55,23766.26,1985.43,2104.99,2211.29,2292.58,3020.56,3202.45,3364.16,3487.84,2864.99,3037.51,3190.9,3308.2,1406.54,1491.24,1566.54,1624.13,2650.68,2810.3,2952.21,3060.74,2242.03,2377.04,2497.07,2588.87,4504.12,4775.35,5016.49,5200.91,4513.67,4785.48,5027.13,5211.94,896.58,950.57,998.57,1035.28,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327.0,327.0,327.0,327.0,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
6276,77105.13,81748.32,85876.35,89033.3,8700.0,0,15760.94,16710.05,17553.85,18199.16,4407.18,4672.58,4908.53,5088.97,2043.57,2166.63,2276.04,2359.71,4123.82,4372.15,4592.93,4761.77,1804.92,1913.61,2010.24,2084.14,2209.09,2342.12,2460.39,2550.84,1572.95,1667.67,1751.88,1816.28,20819.9,22073.66,23188.31,24040.75,2008.36,2129.31,2236.83,2319.06,3055.44,3239.44,3403.02,3528.12,2898.08,3072.6,3227.75,3346.41,1422.78,1508.46,1584.63,1642.88,2681.29,2842.76,2986.31,3096.09,2267.92,2404.49,2525.91,2618.77,4556.14,4830.5,5074.43,5260.97,4565.8,4840.75,5085.2,5272.14,906.94,961.55,1010.11,1047.24,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327.0,327.0,327.0,327.0,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
6277,74874.48,79383.34,83391.94,86457.57,8700.0,0,15304.98,16226.63,17046.02,17672.66,4279.68,4537.4,4766.52,4941.75,1984.45,2103.95,2210.19,2291.44,4004.52,4245.66,4460.06,4624.01,1752.7,1858.25,1952.08,2023.84,2145.18,2274.36,2389.21,2477.04,1527.44,1619.42,1701.2,1763.74,20217.59,21435.07,22517.47,23345.25,1950.26,2067.71,2172.12,2251.97,2967.05,3145.72,3304.57,3426.05,2814.24,2983.71,3134.37,3249.6,1381.62,1464.82,1538.79,1595.36,2603.72,2760.52,2899.91,3006.52,2202.31,2334.93,2452.84,2543.01,4424.33,4690.76,4927.63,5108.77,4433.72,4700.71,4938.08,5119.61,880.7,933.73,980.88,1016.94,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327.0,327.0,327.0,327.0,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
6278,76797.29,81421.94,85533.49,88677.84,8700.0,0,15698.02,16643.33,17483.77,18126.5,4389.59,4653.92,4888.93,5068.66,2035.41,2157.98,2266.95,2350.29,4107.35,4354.69,4574.59,4742.76,1797.71,1905.97,2002.21,2075.82,2200.27,2332.77,2450.57,2540.65,1566.67,1661.01,1744.89,1809.03,20736.78,21985.53,23095.73,23944.76,2000.35,2120.81,2227.9,2309.8,3043.24,3226.5,3389.43,3514.03,2886.51,3060.33,3214.87,3333.05,1417.1,1502.44,1578.3,1636.33,2670.59,2831.41,2974.39,3083.73,2258.87,2394.89,2515.83,2608.31,4537.95,4811.22,5054.17,5239.97,4547.58,4821.43,5064.89,5251.09,903.32,957.71,1006.07,1043.06,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327.0,327.0,327.0,327.0,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
6279,77402.42,82063.51,86207.46,89376.59,8700.0,0,15821.71,16774.48,17621.53,18269.33,4424.17,4690.59,4927.45,5108.6,2051.45,2174.99,2284.82,2368.81,4139.72,4389.01,4610.64,4780.13,1811.88,1920.99,2017.99,2092.17,2217.61,2351.15,2469.88,2560.67,1579.01,1674.1,1758.64,1823.29,20900.18,22158.77,23277.71,24133.44,2016.11,2137.52,2245.45,2328.0,3067.22,3251.93,3416.14,3541.72,2909.25,3084.44,3240.2,3359.31,1428.27,1514.27,1590.74,1649.22,2691.63,2853.72,2997.82,3108.03,2276.66,2413.76,2535.65,2628.87,4573.71,4849.13,5093.99,5281.26,4583.41,4859.42,5104.8,5292.46,910.43,965.26,1014.0,1051.28,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327.0,327.0,327.0,327.0,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
6280,77595.18,82267.88,86422.15,89599.17,8700.0,0,15861.11,16816.25,17665.42,18314.83,4435.19,4702.28,4939.73,5121.32,2056.56,2180.4,2290.51,2374.71,4150.03,4399.94,4622.12,4792.04,1816.39,1925.77,2023.01,2097.38,2223.13,2357.01,2476.03,2567.05,1582.95,1678.27,1763.02,1827.83,20952.23,22213.95,23335.68,24193.54,2021.13,2142.84,2251.05,2333.8,3074.86,3260.03,3424.65,3550.54,2916.5,3092.12,3248.27,3367.68,1431.82,1518.05,1594.7,1653.33,2698.33,2860.83,3005.29,3115.77,2282.33,2419.77,2541.97,2635.41,4585.1,4861.21,5106.68,5294.41,4594.82,4871.52,5117.51,5305.64,912.7,967.66,1016.53,1053.9,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327.0,327.0,327.0,327.0,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
6281,78426.64,83149.41,87348.19,90559.25,8700.0,0,16031.07,16996.44,17854.71,18511.08,4482.72,4752.66,4992.66,5176.19,2078.6,2203.77,2315.05,2400.15,4194.5,4447.08,4671.65,4843.39,1835.85,1946.4,2044.69,2119.86,2246.95,2382.26,2502.56,2594.56,1599.91,1696.25,1781.91,1847.41,21176.74,22451.98,23585.73,24452.78,2042.79,2165.8,2275.17,2358.81,3107.81,3294.96,3461.34,3588.59,2947.75,3125.26,3283.07,3403.76,1447.17,1534.31,1611.79,1671.04,2727.25,2891.48,3037.49,3149.15,2306.79,2445.7,2569.2,2663.65,4634.23,4913.29,5161.4,5351.14,4644.06,4923.72,5172.35,5362.49,922.48,978.03,1027.42,1065.19,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327.0,327.0,327.0,327.0,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
6282,78069.89,82771.18,86950.85,90147.31,8700.0,0,15958.15,16919.13,17773.49,18426.87,4462.33,4731.04,4969.95,5152.65,2069.14,2193.74,2304.52,2389.24,4175.42,4426.86,4650.4,4821.35,1827.5,1937.55,2035.39,2110.21,2236.73,2371.42,2491.17,2582.75,1592.63,1688.54,1773.8,1839.01,21080.41,22349.85,23478.44,24341.55,2033.49,2155.95,2264.82,2348.08,3093.67,3279.97,3445.6,3572.26,2934.34,3111.04,3268.14,3388.28,1440.58,1527.33,1604.46,1663.44,2714.84,2878.33,3023.67,3134.83,2296.3,2434.58,2557.52,2651.54,4613.15,4890.94,5137.92,5326.8,4622.93,4901.32,5148.82,5338.1,918.28,973.58,1022.75,1060.34,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327.0,327.0,327.0,327.0,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
6283,76771.39,81394.49,85504.65,88647.94,8700.0,0,15692.72,16637.72,17477.87,18120.39,4388.11,4652.35,4887.28,5066.95,2034.73,2157.25,2266.19,2349.5,4105.97,4353.23,4573.05,4741.16,1797.1,1905.32,2001.54,2075.12,2199.53,2331.98,2449.74,2539.8,1566.14,1660.45,1744.3,1808.42,20729.79,21978.12,23087.94,23936.69,1999.67,2120.09,2227.15,2309.02,3042.22,3225.42,3388.29,3512.85,2885.53,3059.3,3213.78,3331.93,1416.62,1501.93,1577.77,1635.77,2669.69,2830.45,2973.38,3082.69,2258.1,2394.08,2514.98,2607.43,4536.42,4809.6,5052.47,5238.2,4546.04,4819.8,5063.18,5249.32,903.01,957.39,1005.73,1042.71,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327.0,327.0,327.0,327.0,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
6284,76109.68,80692.92,84767.66,87883.86,8700.0,0,15557.46,16494.32,17327.23,17964.2,4350.28,4612.25,4845.16,5023.27,2017.19,2138.66,2246.66,2329.25,4070.58,4315.7,4533.63,4700.3,1781.61,1888.9,1984.29,2057.23,2180.57,2311.88,2428.62,2517.91,1552.64,1646.14,1729.26,1792.83,20551.11,21788.68,22888.94,23730.37,1982.44,2101.82,2207.95,2289.12,3016.0,3197.62,3359.09,3482.57,2860.66,3032.93,3186.08,3303.21,1404.41,1488.98,1564.17,1621.67,2646.68,2806.06,2947.75,3056.12,2238.64,2373.45,2493.3,2584.96,4497.32,4768.14,5008.92,5193.05,4506.86,4778.26,5019.54,5204.07,895.23,949.14,997.07,1033.72,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327.0,327.0,327.0,327.0,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
6285,73668.05,78104.26,82048.27,85064.5,8700.0,0,15058.37,15965.17,16771.36,17387.9,4210.73,4464.29,4689.72,4862.12,1952.48,2070.05,2174.58,2254.52,3939.99,4177.25,4388.19,4549.51,1724.46,1828.3,1920.63,1991.23,2110.62,2237.72,2350.71,2437.13,1502.83,1593.33,1673.79,1735.32,19891.83,21089.69,22154.65,22969.09,1918.84,2034.39,2137.12,2215.68,2919.24,3095.03,3251.32,3370.85,2768.89,2935.63,3083.87,3197.24,1359.36,1441.22,1513.99,1569.65,2561.77,2716.04,2853.19,2958.08,2166.82,2297.31,2413.32,2502.03,4353.04,4615.18,4848.23,5026.46,4362.28,4624.97,4858.51,5037.12,866.51,918.69,965.08,1000.56,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327.0,327.0,327.0,327.0,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
6286,70162.88,74388.01,78144.37,81017.08,8700.0,0,14341.89,15205.54,15973.37,16560.58,4010.38,4251.88,4466.58,4630.78,1859.58,1971.56,2071.11,2147.25,3752.52,3978.5,4179.4,4333.04,1642.41,1741.31,1829.24,1896.49,2010.19,2131.24,2238.87,2321.17,1431.33,1517.52,1594.15,1652.75,18945.36,20086.23,21100.52,21876.21,1827.54,1937.59,2035.43,2110.26,2780.34,2947.77,3096.62,3210.46,2637.14,2795.95,2937.14,3045.11,1294.68,1372.64,1441.96,1494.97,2439.88,2586.81,2717.43,2817.33,2063.73,2188.0,2298.49,2382.98,4145.92,4395.58,4617.55,4787.3,4154.72,4404.91,4627.34,4797.45,825.28,874.98,919.16,952.95,1778.35,1778.35,1778.35,1778.35,497.28,497.28,497.28,497.28,230.58,230.58,230.58,230.58,465.3,465.3,465.3,465.3,203.65,203.65,203.65,203.65,249.26,249.26,249.26,249.26,177.48,177.48,177.48,177.48,2349.17,2349.17,2349.17,2349.17,226.61,226.61,226.61,226.61,344.75,344.75,344.75,344.75,327.0,327.0,327.0,327.0,160.54,160.54,160.54,160.54,302.54,302.54,302.54,302.54,255.9,255.9,255.9,255.9,514.08,514.08,514.08,514.08,515.17,515.17,515.17,515.17,102.33,102.33,102.33,102.33
