Time_Index,Demand_Zero ,Demand_Electricity,Demand_Hydrogen,Demand_Ammonia,Demand_Biomethane,Demand_Gasoline,Demand_BioDiesel,Demand_GreenDiesel,Demand_Jetfuel,Demand_Ethanol,Demand_Charcoal 
3406,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3407,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3408,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3409,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3410,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3411,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3412,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3413,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3414,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3415,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3416,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3417,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3418,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3419,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3420,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3421,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3422,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3423,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3424,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3425,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3426,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3427,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3428,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3429,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3430,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3431,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3432,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3433,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3434,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3435,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3436,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3437,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3438,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3439,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3440,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3441,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3442,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3443,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3444,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3445,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3446,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3447,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3448,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3449,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3450,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3451,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3452,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3453,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3454,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3455,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3456,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3457,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3458,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3459,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3460,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3461,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3462,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3463,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3464,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3465,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3466,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3467,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3468,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3469,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3470,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3471,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3472,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3473,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3474,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3475,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3476,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3477,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3478,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3479,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3480,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3481,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3482,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3483,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3484,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3485,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3486,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3487,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3488,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3489,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3490,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3491,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3492,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3493,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3494,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3495,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3496,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3497,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3498,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3499,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3500,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3501,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3502,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3503,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3504,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3505,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3506,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3507,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3508,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3509,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3510,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3511,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3512,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3513,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3514,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3515,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3516,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3517,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3518,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3519,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3520,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3521,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3522,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3523,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3524,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3525,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3526,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3527,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3528,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3529,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3530,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3531,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3532,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3533,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3534,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3535,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3536,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3537,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3538,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3539,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3540,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3541,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3542,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3543,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3544,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3545,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3546,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3547,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3548,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3549,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3550,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3551,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3552,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3553,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3554,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3555,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3556,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3557,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3558,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3559,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3560,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3561,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3562,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3563,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3564,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3565,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3566,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3567,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3568,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3569,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3570,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3571,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3572,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3573,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3574,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3575,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3576,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3577,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3578,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3579,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3580,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3581,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3582,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3583,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3584,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3585,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3586,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3587,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3588,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3589,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3590,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3591,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3592,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3593,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3594,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3595,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3596,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3597,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3598,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3599,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3600,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3601,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3602,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3603,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3604,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3605,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3606,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3607,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3608,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3609,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3610,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3611,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3612,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3613,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3614,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3615,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3616,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3617,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3618,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3619,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3620,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3621,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3622,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3623,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3624,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3625,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3626,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3627,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3628,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3629,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3630,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3631,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3632,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3633,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3634,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3635,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3636,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3637,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3638,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3639,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3640,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3641,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3642,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3643,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3644,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3645,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3646,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3647,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3648,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3649,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3650,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3651,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3652,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3653,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3654,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3655,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3656,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3657,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3658,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3659,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3660,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3661,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3662,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3663,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3664,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3665,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3666,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3667,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3668,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3669,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3670,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3671,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3672,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3673,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3674,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3675,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3676,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3677,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3678,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3679,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3680,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3681,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3682,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3683,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3684,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3685,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3686,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3687,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3688,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3689,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3690,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3691,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3692,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3693,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3694,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3695,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3696,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3697,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3698,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3699,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3700,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3701,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3702,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3703,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3704,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3705,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3706,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3707,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3708,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3709,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3710,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3711,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3712,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3713,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3714,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3715,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3716,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3717,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3718,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3719,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3720,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3721,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3722,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3723,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3724,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3725,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3726,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3727,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3728,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3729,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3730,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3731,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3732,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3733,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3734,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3735,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3736,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3737,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3738,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3739,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3740,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3741,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3742,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3743,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3744,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3745,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3746,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3747,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3748,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3749,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3750,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3751,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3752,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
