Time_Index,MIDAT_conventional_hydroelectric_1,MIDAT_onshore_wind_turbine_1,MIDAT_small_hydroelectric_1,MIDAT_solar_photovoltaic_1,NE_conventional_hydroelectric_1,NE_onshore_wind_turbine_1,NE_small_hydroelectric_1,NE_solar_photovoltaic_1,SE_conventional_hydroelectric_1,SE_small_hydroelectric_1,SE_solar_photovoltaic_1,NE_offshorewind_class10_moderate_floating_1_1,SE_utilitypv_class1_moderate_70_0_2_1,SE_utilitypv_class1_moderate_70_0_2_2,SE_utilitypv_class1_moderate_70_0_2_3,SE_utilitypv_class1_moderate_70_0_2_4,SE_utilitypv_class1_moderate_70_0_2_5,SE_utilitypv_class1_moderate_70_0_2_6,SE_utilitypv_class1_moderate_70_0_2_7,SE_utilitypv_class1_moderate_70_0_2_8,MIDAT_utilitypv_class1_moderate_70_0_2_1,MIDAT_utilitypv_class1_moderate_70_0_2_2,MIDAT_utilitypv_class1_moderate_70_0_2_3,MIDAT_utilitypv_class1_moderate_70_0_2_4,MIDAT_utilitypv_class1_moderate_70_0_2_5,MIDAT_utilitypv_class1_moderate_70_0_2_6,MIDAT_utilitypv_class1_moderate_70_0_2_7,NE_utilitypv_class1_moderate_70_0_2_1,NE_utilitypv_class1_moderate_70_0_2_2,NE_utilitypv_class1_moderate_70_0_2_3,NE_utilitypv_class1_moderate_70_0_2_4,NE_utilitypv_class1_moderate_70_0_2_5,NE_utilitypv_class1_moderate_70_0_2_6,NE_utilitypv_class1_moderate_70_0_2_7,SE_landbasedwind_class4_moderate_70_1,SE_landbasedwind_class4_moderate_70_2,SE_landbasedwind_class4_moderate_70_3,SE_landbasedwind_class4_moderate_70_4,SE_landbasedwind_class4_moderate_70_5,SE_landbasedwind_class4_moderate_70_6,SE_landbasedwind_class4_moderate_70_7,SE_landbasedwind_class4_moderate_70_8,MIDAT_landbasedwind_class4_moderate_70_1,MIDAT_landbasedwind_class4_moderate_70_2,MIDAT_landbasedwind_class4_moderate_70_3,MIDAT_landbasedwind_class4_moderate_70_4,MIDAT_landbasedwind_class4_moderate_70_5,MIDAT_landbasedwind_class4_moderate_70_6,MIDAT_landbasedwind_class4_moderate_70_7,NE_landbasedwind_class4_moderate_70_1,NE_landbasedwind_class4_moderate_70_2,NE_landbasedwind_class4_moderate_70_3,NE_landbasedwind_class4_moderate_70_4,NE_landbasedwind_class4_moderate_70_5,NE_landbasedwind_class4_moderate_70_6,NE_landbasedwind_class4_moderate_70_7,SE_CCGT-H2,MIDAT_CCGT-H2,NE_CCGT-H2,SE_OCGT-H2,MIDAT_OCGT-H2,NE_OCGT-H2,SE_Large_SMR_Non_CCS,MIDAT_Large_SMR_Non_CCS,NE_Large_SMR_Non_CCS,SE_Large_SMR_wCCS_96pct,MIDAT_Large_SMR_wCCS_96pct,NE_Large_SMR_wCCS_96pct,SE_ATR_wCCS_94pct,MIDAT_ATR_wCCS_94pct,NE_ATR_wCCS_94pct,SE_Solvent_DAC,MIDAT_Solvent_DAC,NE_Solvent_DAC,SE_Sorbent_DAC,MIDAT_Sorbent_DAC,NE_Sorbent_DAC,SE_BECCS_Electricity_Herb,MIDAT_BECCS_Electricity_Herb,NE_BECCS_Electricity_Herb,SE_BECCS_Electricity_Wood,MIDAT_BECCS_Electricity_Wood,NE_BECCS_Electricity_Wood,SE_BECCS_H2_Herb,MIDAT_BECCS_H2_Herb,NE_BECCS_H2_Herb,SE_BECCS_H2_Wood,MIDAT_BECCS_H2_Wood,NE_BECCS_H2_Wood
6813,0.131154812,0.670914152,0.131154812,0,0.453640637,0.768882573,0.453640637,0,0.234972607,0.234972607,0,0.074891947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62321018,0.540379248,0.651202849,0.469557312,0.471024508,0.699657159,0.451703693,0.431094299,0.670914152,0.731463369,0.718064011,0.623022164,0.662037006,0.765665447,0.67149931,0.768882573,0.683917663,0.636925646,0.69513704,0.503719913,0.689923555,0.495381505,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
6814,0.131154812,0.608736664,0.131154812,0,0.453640637,0.756209468,0.453640637,0,0.234972607,0.234972607,0,0.076132774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.695034977,0.608023806,0.700856313,0.50883222,0.589287087,0.733793971,0.519862259,0.482362334,0.608736664,0.742838196,0.716725137,0.647269481,0.698464007,0.767959981,0.699498835,0.756209468,0.694333514,0.667621673,0.705930268,0.540830315,0.635144861,0.485757175,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
6815,0.131154812,0.645098037,0.131154812,0,0.453640637,0.72961542,0.453640637,0,0.234972607,0.234972607,0,0.058760755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.715119122,0.640547849,0.719635101,0.524434017,0.652047457,0.747156928,0.579488811,0.500851397,0.645098037,0.771572695,0.706662756,0.653905329,0.72902894,0.757323579,0.706411782,0.72961542,0.710216291,0.699270284,0.70845132,0.578896414,0.55407936,0.500503831,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
6816,0.131154812,0.768848889,0.131154812,0,0.453640637,0.677202829,0.453640637,0,0.234972607,0.234972607,0,0.100160062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.711893448,0.656438104,0.727500237,0.513802151,0.668951055,0.747879141,0.625982742,0.485928975,0.768848889,0.783922603,0.696778526,0.628626254,0.735111325,0.748904124,0.69473119,0.677202829,0.693194598,0.712470405,0.71605442,0.588034199,0.43555983,0.510750797,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
6817,0.131154812,0.806635963,0.131154812,0,0.453640637,0.618747257,0.453640637,0,0.234972607,0.234972607,0,0.091458663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68204043,0.666480479,0.7240554,0.504217801,0.654823774,0.744622461,0.684909986,0.439863134,0.806635963,0.789072551,0.68322106,0.594115788,0.733543829,0.74651804,0.645032849,0.618747257,0.674922758,0.724513634,0.711359849,0.58962296,0.376414172,0.498278547,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
6818,0.131154812,0.797840698,0.131154812,0,0.453640637,0.581363288,0.453640637,0,0.234972607,0.234972607,0,0.093641669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.648493017,0.666319198,0.71339809,0.475486213,0.616026069,0.732258756,0.721017655,0.366873168,0.797840698,0.79035422,0.688306782,0.561096839,0.730245639,0.743473006,0.609432209,0.581363288,0.657197107,0.731604677,0.688647361,0.605077643,0.343170907,0.491607517,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
6819,0.131154812,0.802701513,0.131154812,0,0.453640637,0.525276346,0.453640637,0,0.234972607,0.234972607,0,0.102643415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61066687,0.668399323,0.707345788,0.422558102,0.562455953,0.713735056,0.736467885,0.282641029,0.802701513,0.797679935,0.694164251,0.532735334,0.732942877,0.731669613,0.592913991,0.525276346,0.623141462,0.738418347,0.679870293,0.616967145,0.443882732,0.473132598,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
6820,0.131154812,0.803521743,0.131154812,0,0.453640637,0.475518495,0.453640637,0,0.234972607,0.234972607,0,0.143587202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.580385901,0.671775355,0.692835862,0.355481762,0.479159282,0.69151098,0.715517679,0.199401748,0.803521743,0.796248446,0.723976217,0.517779236,0.736137492,0.724898283,0.564793501,0.475518495,0.582170182,0.744026931,0.671779797,0.628334583,0.590387147,0.450877564,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
6821,0.131154812,0.808262487,0.131154812,0,0.453640637,0.411434689,0.453640637,4.13E-06,0.234972607,0.234972607,0,0.293899566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.13E-06,1.60E-05,0,0,0,0,0.540748252,0.660601729,0.678760296,0.261352881,0.396506159,0.681040138,0.685056255,0.1285046,0.808262487,0.797652321,0.740451104,0.510746328,0.74016225,0.71777102,0.514583762,0.411434689,0.524969749,0.747667829,0.660950887,0.63917245,0.651885876,0.422523802,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
6822,0.131154812,0.808557998,0.131154812,0.04510654,0.453640637,0.38322673,0.453640637,0.051177301,0.234972607,0.234972607,0.006535108,0.448625147,0.006535108,0.038973427,0.027382504,0.001363995,0,0.068658591,0.04904767,0.002862673,0.04510654,0.082264445,0.021149989,0.002938815,0.032459388,0.060652479,0.003374472,0.028496459,0.051177301,0.007361814,0.037017325,0.022166563,0.046781874,0.023889858,0.497481408,0.646433024,0.671534606,0.200257773,0.313613975,0.67536523,0.64920572,0.078301563,0.808557998,0.801346147,0.767031627,0.489971565,0.736004984,0.709637182,0.472381832,0.38322673,0.491641221,0.752219089,0.639552246,0.652135455,0.628487983,0.392438803,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
6823,0.131154812,0.80855703,0.131154812,0.446502137,0.453640637,0.352182471,0.453640637,0.159552899,0.234972607,0.234972607,0.301104439,0.376859009,0.301104439,0.437582363,0.425413346,0.074807514,0.193778917,0.534446003,0.508693864,0.196974597,0.446502137,0.528575707,0.220001069,0.04688469,0.236027699,0.438718974,0.037517684,0.156000577,0.159552899,0.014461099,0.077752725,0.155215083,0.409777092,0.040822066,0.454003952,0.632254906,0.655159159,0.147126543,0.263693177,0.676483505,0.610915683,0.042960525,0.80855703,0.799980249,0.79625856,0.467902924,0.728275832,0.692877794,0.436004802,0.352182471,0.447303026,0.749279626,0.600912819,0.665447398,0.632126694,0.404979991,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
6824,0.131154812,0.808591198,0.131154812,0.776472616,0.453640637,0.348947074,0.453640637,0.20933327,0.234972607,0.234972607,0.79234696,0.592739344,0.79234696,0.779350479,0.842917474,0.29154548,0.726128671,0.843602833,0.858743654,0.634718415,0.776472616,0.787262216,0.634517871,0.107272636,0.388415877,0.659473148,0.099389726,0.195722678,0.20933327,0.031181425,0.052821108,0.239242338,0.506349565,0.053675964,0.418782657,0.610993909,0.636944259,0.108342807,0.227042249,0.684165561,0.580336383,0.023763419,0.808591198,0.797947196,0.805479621,0.449873708,0.722016375,0.684587666,0.399344292,0.348947074,0.447708722,0.735505556,0.53365747,0.674568222,0.648301398,0.427898011,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
6825,0.131154812,0.808534013,0.131154812,0.81510913,0.453640637,0.352748134,0.453640637,0.175604597,0.234972607,0.234972607,0.878060031,0.477272034,0.878060031,0.832170715,0.884015467,0.475885502,0.872610431,0.849674601,0.872524649,0.74762395,0.81510913,0.76849731,0.793155945,0.173162446,0.397991628,0.640274767,0.17533147,0.158696994,0.175604597,0.046715347,0.059917055,0.214978216,0.203376028,0.082511871,0.383727187,0.582043564,0.615757898,0.078612355,0.194869246,0.688820475,0.545078657,0.013439979,0.808534013,0.792726515,0.807509755,0.420136715,0.703765278,0.669743601,0.391451785,0.352748134,0.452399774,0.720448878,0.432824797,0.679889326,0.521467065,0.472835592,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
6826,0.131154812,0.804427452,0.131154812,0.629634294,0.453640637,0.290012238,0.453640637,0.167098759,0.234972607,0.234972607,0.856738437,0.599446058,0.856738437,0.826781963,0.855441915,0.514400039,0.860963431,0.815906073,0.838976475,0.725263096,0.629634294,0.728647538,0.716932333,0.223533607,0.41700764,0.593721634,0.218231331,0.269669863,0.167098759,0.067031964,0.056774729,0.281883564,0.1435577,0.105680716,0.303001344,0.427967104,0.405781128,0.06623693,0.163498777,0.404499719,0.323183831,0.008947605,0.804427452,0.752678282,0.80737222,0.309758637,0.637993832,0.470082355,0.341626901,0.290012238,0.370886409,0.697803255,0.292724509,0.651682987,0.22869742,0.51699041,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
6827,0.131154812,0.808461271,0.131154812,0.618801672,0.453640637,0.360515215,0.453640637,0.167951487,0.234972607,0.234972607,0.824006556,0.501166821,0.824006556,0.80837027,0.822737002,0.477529004,0.830224357,0.786061569,0.80649971,0.693282149,0.618801672,0.716963977,0.668020198,0.261083378,0.479733188,0.581753832,0.254609928,0.400842816,0.167951487,0.062254594,0.068222368,0.342031809,0.187729803,0.10342857,0.074417294,0.176673864,0.096539903,0.011199195,0.065278945,0.21474223,0.073018554,0.003822259,0.808461271,0.766585629,0.807721122,0.103058941,0.624138783,0.388422117,0.296219925,0.360515215,0.416148728,0.657846611,0.198490026,0.645039375,0.172773112,0.547433056,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
6828,0.131154812,0.808366998,0.131154812,0.754547046,0.453640637,0.456601166,0.453640637,0.154555379,0.234972607,0.234972607,0.806287078,0.418823093,0.806287078,0.787405154,0.806599313,0.526850491,0.808803686,0.78061027,0.797345843,0.693430059,0.754547046,0.742081666,0.726672207,0.291758332,0.553466292,0.56592505,0.226762188,0.414527368,0.154555379,0.056029745,0.078395546,0.390413033,0.2275619,0.09207813,0.048477768,0.132169977,0.092859566,0.011297181,0.00980884,0.264945207,0.109073155,0.004286929,0.808366998,0.770058933,0.80709124,0.133781734,0.632994831,0.455195622,0.311472087,0.456601166,0.436680873,0.615917007,0.177065773,0.643790747,0.170746315,0.592862619,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
6829,0.131154812,0.808387916,0.131154812,0.805116792,0.453640637,0.630808343,0.453640637,0.232129377,0.234972607,0.234972607,0.812837045,0.646271586,0.812837045,0.780879592,0.81879427,0.600560904,0.810306242,0.803345332,0.814215595,0.712194957,0.805116792,0.794779624,0.762892109,0.307715561,0.629942571,0.568924295,0.208225922,0.517157265,0.232129377,0.057959799,0.082596399,0.50246042,0.327630875,0.086656845,0.044363205,0.140851243,0.081982933,0.027845186,0.014284063,0.23332381,0.091404677,0.007641581,0.808387916,0.76175562,0.80622822,0.138196848,0.643106656,0.446010275,0.349684434,0.630808343,0.460483886,0.585298015,0.232037415,0.653440653,0.237259968,0.634881597,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
6830,0.131154812,0.808049854,0.131154812,0.842377756,0.453640637,0.781392968,0.453640637,0.285214599,0.234972607,0.234972607,0.834384457,0.727256238,0.834384457,0.781396344,0.84033184,0.662305195,0.829708156,0.833445766,0.840507366,0.744887115,0.842377756,0.831555382,0.832472597,0.308156649,0.663499386,0.594488461,0.185723109,0.76186385,0.285214599,0.051914665,0.071242928,0.564121612,0.458358225,0.103504968,0.032464831,0.121477892,0.052339714,0.039605956,0.012919407,0.193249096,0.058722182,0.012311068,0.808049854,0.757476617,0.805566509,0.153030698,0.647752596,0.421260496,0.37642015,0.781392968,0.56347292,0.554928961,0.344195458,0.666225953,0.452492919,0.665519289,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
6831,0.131154812,0.794229594,0.131154812,0.803173037,0.453640637,0.802831728,0.453640637,0.278563043,0.234972607,0.234972607,0.848298853,0.942518115,0.848298853,0.774789338,0.848093263,0.699505554,0.846590207,0.831481692,0.843511226,0.777593088,0.803173037,0.803014273,0.794291215,0.299741788,0.618124446,0.571313638,0.13823236,0.71819091,0.278563043,0.058120514,0.051393698,0.556060749,0.628821892,0.158803377,0.032678978,0.104310652,0.028187411,0.054650543,0.012968946,0.161170115,0.03794984,0.01798838,0.794229594,0.741271781,0.805036841,0.165521413,0.643663073,0.399959057,0.398647456,0.802831728,0.663747878,0.491349933,0.475704162,0.680734742,0.786929103,0.701118776,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
6832,0.131154812,0.786177421,0.131154812,0.402941891,0.453640637,0.80752622,0.453640637,0.149311168,0.234972607,0.234972607,0.775779108,0.975528836,0.775779108,0.637928937,0.725625497,0.618605208,0.81646949,0.574524341,0.64821852,0.688006683,0.402941891,0.432554534,0.373009874,0.294554107,0.349025406,0.363714096,0.094851221,0.268535856,0.149311168,0.017475599,0.051885757,0.295686605,0.222668542,0.10473499,0.03518056,0.099546437,0.017859603,0.057099584,0.015915638,0.143701425,0.027209021,0.024276087,0.786177421,0.722141309,0.799212537,0.168087015,0.631354009,0.372578474,0.401907321,0.80752622,0.739120928,0.432483685,0.590482708,0.68894672,0.8083066,0.712762666,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
6833,0.131154812,0.765816529,0.131154812,0.028520864,0.453640637,0.807007571,0.453640637,0.002278861,0.234972607,0.234972607,0.332610852,1,0.332610852,0.16656383,0.223285876,0.204889432,0.459594317,0.094980026,0.142316005,0.2736501,0.028520864,0.035697718,0.022664983,0.11082654,0.033440001,0.046817029,0.028612562,0.007290273,0.002278861,0,0.000866524,0.018155979,0.002580144,0.004115751,0.035188825,0.097964061,0.016545527,0.057463379,0.017730188,0.125471009,0.022394006,0.031229787,0.765816529,0.70103895,0.793445796,0.172993899,0.618060458,0.355851792,0.408124444,0.807007571,0.785167984,0.407342492,0.715315934,0.689557501,0.808638318,0.705135801,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
6834,0.131154812,0.735487033,0.131154812,0,0.453640637,0.80453085,0.453640637,0,0.234972607,0.234972607,0.012823251,0.998630822,0.012823251,0.000276334,0.000584278,0.003135568,0.038196995,0,0,0.009948482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040017193,0.109125674,0.017798454,0.054858035,0.018281756,0.116400729,0.016124684,0.034287492,0.735487033,0.668911861,0.782548848,0.179073908,0.603538289,0.340851507,0.397295473,0.80453085,0.799011661,0.407964312,0.760850771,0.684289824,0.807839061,0.699660086,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
6835,0.131154812,0.599135984,0.131154812,0,0.453640637,0.776081413,0.453640637,0,0.234972607,0.234972607,0,0.829971611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045148022,0.129493101,0.022505109,0.05435083,0.019026586,0.115323083,0.014755572,0.035667639,0.599135984,0.591961675,0.717214537,0.195518407,0.532912202,0.320910368,0.364896017,0.776081413,0.790956476,0.421990424,0.781590485,0.616970914,0.792229849,0.715202954,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
6836,0.131154812,0.640560366,0.131154812,0,0.453640637,0.771386069,0.453640637,0,0.234972607,0.234972607,0,0.916337967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082753533,0.190437953,0.045907224,0.068090289,0.03619134,0.136582895,0.018936254,0.053706649,0.640560366,0.686209829,0.754894868,0.260319896,0.596701827,0.408332222,0.430673326,0.771386069,0.79561139,0.450731676,0.787735655,0.667484792,0.807121953,0.747124343,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
6837,0.131154812,0.689653458,0.131154812,0,0.453640637,0.760902063,0.453640637,0,0.234972607,0.234972607,0,0.987086713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113694812,0.26471474,0.074462537,0.072996724,0.058119069,0.133670852,0.017098195,0.073992872,0.689653458,0.687786776,0.73484083,0.312032008,0.606111742,0.462601365,0.455072871,0.760902063,0.794846098,0.446654077,0.782850678,0.666097708,0.805080181,0.752611012,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
6838,0.131154812,0.700714307,0.131154812,0,0.453640637,0.767396852,0.453640637,0,0.234972607,0.234972607,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128480704,0.315168275,0.098036569,0.067716586,0.068909602,0.148756076,0.013982975,0.069515564,0.700714307,0.669767467,0.72437764,0.33658271,0.594964181,0.492202198,0.430672394,0.767396852,0.789115307,0.458406188,0.77858979,0.6669872,0.774806895,0.745727591,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
6839,0.131154812,0.675402231,0.131154812,0,0.453640637,0.762453121,0.453640637,0,0.234972607,0.234972607,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132368714,0.360670797,0.117211772,0.050885956,0.073470158,0.180965503,0.009314659,0.059642696,0.675402231,0.644274251,0.697344244,0.318567536,0.557498129,0.516230568,0.374941807,0.762453121,0.784683151,0.467327052,0.763421963,0.658418326,0.792476551,0.738839992,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
6840,0.131154812,0.584825076,0.131154812,0,0.453640637,0.734162164,0.453640637,0,0.234972607,0.234972607,0,0.856615067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124318807,0.363883218,0.135007942,0.037625924,0.07356834,0.224640901,0.006816927,0.051426716,0.584825076,0.611610993,0.646075529,0.260575936,0.510792116,0.513188997,0.285331689,0.734162164,0.781342908,0.483978436,0.749417887,0.643169996,0.787870084,0.729867349,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
6841,0.131154812,0.439569849,0.131154812,0,0.453640637,0.725340985,0.453640637,0,0.234972607,0.234972607,0,0.879884601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109999694,0.382563267,0.138544016,0.025537793,0.072435713,0.272212945,0.007973385,0.041774783,0.439569849,0.573892506,0.551550002,0.206487161,0.463349197,0.481721615,0.213858041,0.725340985,0.761744189,0.506944096,0.743284034,0.604849485,0.781354381,0.717565844,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
