from_bus,to_bus,id,name,r_pu,x_pu,b_pu,g_from_pu,b_from_pu,g_to_pu,b_to_pu,rate_a_mva,rate_b_mva,rate_c_mva,length_km,in_service
40666,40675,1,154osm_북충주_154-왕암_154_1,0.002891,0.026313,0.02131,0.0,0.0,0.0,0.0,450,495,562,18.53,1
40666,40675,2,154osm_북충주_154-왕암_154_2,0.002891,0.026313,0.02131,0.0,0.0,0.0,0.0,450,495,562,18.53,1
40666,40675,3,154osm_북충주_154-왕암_154_3,0.002891,0.026313,0.02131,0.0,0.0,0.0,0.0,450,495,562,18.53,1
40666,40675,4,154osm_북충주_154-왕암_154_4,0.002891,0.026313,0.02131,0.0,0.0,0.0,0.0,450,495,562,18.53,1
40215,40218,1,154osm_남창_154-해남_154_1,0.0029,0.026398,0.021378,0.0,0.0,0.0,0.0,450,495,562,18.59,1
40215,40218,2,154osm_남창_154-해남_154_2,0.0029,0.026398,0.021378,0.0,0.0,0.0,0.0,450,495,562,18.59,1
40533,40566,1,154osm_어모_154-고아_154_1,0.002944,0.026795,0.021701,0.0,0.0,0.0,0.0,450,495,562,18.87,1
40533,40566,2,154osm_어모_154-고아_154_2,0.002944,0.026795,0.021701,0.0,0.0,0.0,0.0,450,495,562,18.87,1
40534,40535,1,154osm_농소_154-남구미_154_1,0.002962,0.026966,0.021838,0.0,0.0,0.0,0.0,450,495,562,18.99,1
40534,40535,2,154osm_농소_154-남구미_154_2,0.002962,0.026966,0.021838,0.0,0.0,0.0,0.0,450,495,562,18.99,1
40534,40535,3,154osm_농소_154-남구미_154_3,0.002962,0.026966,0.021838,0.0,0.0,0.0,0.0,450,495,562,18.99,1
40534,40535,4,154osm_농소_154-남구미_154_4,0.002962,0.026966,0.021838,0.0,0.0,0.0,0.0,450,495,562,18.99,1
40231,40665,1,154osm_풍동_154-충주_154_1,0.002978,0.027108,0.021954,0.0,0.0,0.0,0.0,450,495,562,19.09,1
40231,40665,2,154osm_풍동_154-충주_154_2,0.002978,0.027108,0.021954,0.0,0.0,0.0,0.0,450,495,562,19.09,1
40231,40665,3,154osm_풍동_154-충주_154_3,0.002978,0.027108,0.021954,0.0,0.0,0.0,0.0,450,495,562,19.09,1
40231,40665,4,154osm_풍동_154-충주_154_4,0.002978,0.027108,0.021954,0.0,0.0,0.0,0.0,450,495,562,19.09,1
40439,40441,1,154osm_안면_154-태안_154_1,0.00305,0.027761,0.022482,0.0,0.0,0.0,0.0,450,495,562,19.55,1
40439,40441,2,154osm_안면_154-태안_154_2,0.00305,0.027761,0.022482,0.0,0.0,0.0,0.0,450,495,562,19.55,1
40047,40213,1,154osm_거창_154-함양_154_1,0.003034,0.027619,0.022367,0.0,0.0,0.0,0.0,450,495,562,19.45,1
40047,40213,2,154osm_거창_154-함양_154_2,0.003034,0.027619,0.022367,0.0,0.0,0.0,0.0,450,495,562,19.45,1
40344,40643,1,154osm_부안_154-정주_154_1,0.003039,0.027662,0.022402,0.0,0.0,0.0,0.0,450,495,562,19.48,1
40344,40643,2,154osm_부안_154-정주_154_2,0.003039,0.027662,0.022402,0.0,0.0,0.0,0.0,450,495,562,19.48,1
40344,40643,3,154osm_부안_154-정주_154_3,0.003039,0.027662,0.022402,0.0,0.0,0.0,0.0,450,495,562,19.48,1
40344,40643,4,154osm_부안_154-정주_154_4,0.003039,0.027662,0.022402,0.0,0.0,0.0,0.0,450,495,562,19.48,1
40190,40622,1,154osm_강릉_154-횡계_154_1,0.003056,0.027818,0.022528,0.0,0.0,0.0,0.0,450,495,562,19.59,1
40190,40622,2,154osm_강릉_154-횡계_154_2,0.003056,0.027818,0.022528,0.0,0.0,0.0,0.0,450,495,562,19.59,1
40190,40622,3,154osm_강릉_154-횡계_154_3,0.003056,0.027818,0.022528,0.0,0.0,0.0,0.0,450,495,562,19.59,1
40190,40622,4,154osm_강릉_154-횡계_154_4,0.003056,0.027818,0.022528,0.0,0.0,0.0,0.0,450,495,562,19.59,1
40106,40233,1,154osm_신광주_154-장성_154_1,0.003092,0.028144,0.022793,0.0,0.0,0.0,0.0,450,495,562,19.82,1
40106,40233,2,154osm_신광주_154-장성_154_2,0.003092,0.028144,0.022793,0.0,0.0,0.0,0.0,450,495,562,19.82,1
40106,40233,3,154osm_신광주_154-장성_154_3,0.003092,0.028144,0.022793,0.0,0.0,0.0,0.0,450,495,562,19.82,1
40106,40233,4,154osm_신광주_154-장성_154_4,0.003092,0.028144,0.022793,0.0,0.0,0.0,0.0,450,495,562,19.82,1
40140,40603,1,154osm_신화순_154-매월_154_1,0.003098,0.028201,0.022839,0.0,0.0,0.0,0.0,450,495,562,19.86,1
40495,40496,1,154osm_금산_154-추부_154_1,0.003044,0.027704,0.022437,0.0,0.0,0.0,0.0,450,495,562,19.51,1
40495,40496,2,154osm_금산_154-추부_154_2,0.003044,0.027704,0.022437,0.0,0.0,0.0,0.0,450,495,562,19.51,1
40495,40496,3,154osm_금산_154-추부_154_3,0.003044,0.027704,0.022437,0.0,0.0,0.0,0.0,450,495,562,19.51,1
40495,40496,4,154osm_금산_154-추부_154_4,0.003044,0.027704,0.022437,0.0,0.0,0.0,0.0,450,495,562,19.51,1
40232,40650,1,154osm_음성_154-괴산_154_1,0.003157,0.028741,0.023276,0.0,0.0,0.0,0.0,450,495,562,20.24,1
40232,40650,2,154osm_음성_154-괴산_154_2,0.003157,0.028741,0.023276,0.0,0.0,0.0,0.0,450,495,562,20.24,1
40232,40650,3,154osm_음성_154-괴산_154_3,0.003157,0.028741,0.023276,0.0,0.0,0.0,0.0,450,495,562,20.24,1
40232,40650,4,154osm_음성_154-괴산_154_4,0.003157,0.028741,0.023276,0.0,0.0,0.0,0.0,450,495,562,20.24,1
40104,40199,1,154osm_진천_154-서운_154_1,0.003044,0.027704,0.022437,0.0,0.0,0.0,0.0,450,495,562,19.51,1
40104,40199,2,154osm_진천_154-서운_154_2,0.003044,0.027704,0.022437,0.0,0.0,0.0,0.0,450,495,562,19.51,1
40104,40199,3,154osm_진천_154-서운_154_3,0.003044,0.027704,0.022437,0.0,0.0,0.0,0.0,450,495,562,19.51,1
40104,40199,4,154osm_진천_154-서운_154_4,0.003044,0.027704,0.022437,0.0,0.0,0.0,0.0,450,495,562,19.51,1
40594,40616,1,154osm_율촌_154-화치_154_1,0.003126,0.028457,0.023046,0.0,0.0,0.0,0.0,450,495,562,20.04,1
40594,40616,2,154osm_율촌_154-화치_154_2,0.003126,0.028457,0.023046,0.0,0.0,0.0,0.0,450,495,562,20.04,1
40594,40616,3,154osm_율촌_154-화치_154_3,0.003126,0.028457,0.023046,0.0,0.0,0.0,0.0,450,495,562,20.04,1
40594,40616,4,154osm_율촌_154-화치_154_4,0.003126,0.028457,0.023046,0.0,0.0,0.0,0.0,450,495,562,20.04,1
40251,40512,1,154osm_거제_154-통영_154_1,0.003173,0.028883,0.023391,0.0,0.0,0.0,0.0,450,495,562,20.34,1
40251,40512,2,154osm_거제_154-통영_154_2,0.003173,0.028883,0.023391,0.0,0.0,0.0,0.0,450,495,562,20.34,1
40251,40512,3,154osm_거제_154-통영_154_3,0.003173,0.028883,0.023391,0.0,0.0,0.0,0.0,450,495,562,20.34,1
40251,40512,4,154osm_거제_154-통영_154_4,0.003173,0.028883,0.023391,0.0,0.0,0.0,0.0,450,495,562,20.34,1
40378,40514,1,154osm_사천_154-삼천포_154_1,0.003178,0.028925,0.023426,0.0,0.0,0.0,0.0,450,495,562,20.37,1
40248,40651,1,154osm_여주_154-감곡_154_1,0.003186,0.028996,0.023483,0.0,0.0,0.0,0.0,450,495,562,20.42,1
40248,40651,2,154osm_여주_154-감곡_154_2,0.003186,0.028996,0.023483,0.0,0.0,0.0,0.0,450,495,562,20.42,1
40248,40651,3,154osm_여주_154-감곡_154_3,0.003186,0.028996,0.023483,0.0,0.0,0.0,0.0,450,495,562,20.42,1
40248,40651,4,154osm_여주_154-감곡_154_4,0.003186,0.028996,0.023483,0.0,0.0,0.0,0.0,450,495,562,20.42,1
40143,40526,1,154osm_대송_154-양북_154_1,0.003182,0.028968,0.02346,0.0,0.0,0.0,0.0,450,495,562,20.4,1
40143,40526,2,154osm_대송_154-양북_154_2,0.003182,0.028968,0.02346,0.0,0.0,0.0,0.0,450,495,562,20.4,1
40498,40716,1,154osm_대산_154-성연_154_1,0.003209,0.029209,0.023655,0.0,0.0,0.0,0.0,450,495,562,20.57,1
40498,40716,2,154osm_대산_154-성연_154_2,0.003209,0.029209,0.023655,0.0,0.0,0.0,0.0,450,495,562,20.57,1
40317,40425,1,154osm_신의정부_154-내촌_154_1,0.003239,0.029479,0.023874,0.0,0.0,0.0,0.0,450,495,562,20.76,1
40317,40425,2,154osm_신의정부_154-내촌_154_2,0.003239,0.029479,0.023874,0.0,0.0,0.0,0.0,450,495,562,20.76,1
40217,40559,1,154osm_상주_154-청리_154_1,0.003232,0.029422,0.023828,0.0,0.0,0.0,0.0,450,495,562,20.72,1
40217,40559,2,154osm_상주_154-청리_154_2,0.003232,0.029422,0.023828,0.0,0.0,0.0,0.0,450,495,562,20.72,1
40217,40559,3,154osm_상주_154-청리_154_3,0.003232,0.029422,0.023828,0.0,0.0,0.0,0.0,450,495,562,20.72,1
40217,40559,4,154osm_상주_154-청리_154_4,0.003232,0.029422,0.023828,0.0,0.0,0.0,0.0,450,495,562,20.72,1
40291,40498,1,154osm_서산_154-대산_154_1,0.003237,0.029465,0.023862,0.0,0.0,0.0,0.0,450,495,562,20.75,1
40291,40498,2,154osm_서산_154-대산_154_2,0.003237,0.029465,0.023862,0.0,0.0,0.0,0.0,450,495,562,20.75,1
40050,40093,1,154osm_청양_154-관창_154_1,0.003226,0.029366,0.023782,0.0,0.0,0.0,0.0,450,495,562,20.68,1
40050,40093,2,154osm_청양_154-관창_154_2,0.003226,0.029366,0.023782,0.0,0.0,0.0,0.0,450,495,562,20.68,1
40381,40389,1,154osm_남면_154-백학_154_1,0.003292,0.029962,0.024265,0.0,0.0,0.0,0.0,450,495,562,21.1,1
40381,40389,2,154osm_남면_154-백학_154_2,0.003292,0.029962,0.024265,0.0,0.0,0.0,0.0,450,495,562,21.1,1
40381,40389,3,154osm_남면_154-백학_154_3,0.003292,0.029962,0.024265,0.0,0.0,0.0,0.0,450,495,562,21.1,1
40381,40389,4,154osm_남면_154-백학_154_4,0.003292,0.029962,0.024265,0.0,0.0,0.0,0.0,450,495,562,21.1,1
40229,40232,1,154osm_신충주_154-음성_154_1,0.003264,0.029706,0.024058,0.0,0.0,0.0,0.0,450,495,562,20.92,1
40229,40232,2,154osm_신충주_154-음성_154_2,0.003264,0.029706,0.024058,0.0,0.0,0.0,0.0,450,495,562,20.92,1
40229,40232,3,154osm_신충주_154-음성_154_3,0.003264,0.029706,0.024058,0.0,0.0,0.0,0.0,450,495,562,20.92,1
40229,40232,4,154osm_신충주_154-음성_154_4,0.003264,0.029706,0.024058,0.0,0.0,0.0,0.0,450,495,562,20.92,1
40078,40285,1,154osm_노포_154-양산T3_154_1,0.003306,0.03009,0.024369,0.0,0.0,0.0,0.0,450,495,562,21.19,1
40078,40285,2,154osm_노포_154-양산T3_154_2,0.003306,0.03009,0.024369,0.0,0.0,0.0,0.0,450,495,562,21.19,1
40218,40280,1,154osm_해남_154-강진_154_1,0.003274,0.029806,0.024138,0.0,0.0,0.0,0.0,450,495,562,20.99,1
40218,40280,2,154osm_해남_154-강진_154_2,0.003274,0.029806,0.024138,0.0,0.0,0.0,0.0,450,495,562,20.99,1
40164,40169,1,154osm_창녕_154-밀양T1_154_1,0.003331,0.030317,0.024553,0.0,0.0,0.0,0.0,450,495,562,21.35,1
40164,40169,2,154osm_창녕_154-밀양T1_154_2,0.003331,0.030317,0.024553,0.0,0.0,0.0,0.0,450,495,562,21.35,1
40164,40169,3,154osm_창녕_154-밀양T1_154_3,0.003331,0.030317,0.024553,0.0,0.0,0.0,0.0,450,495,562,21.35,1
40164,40169,4,154osm_창녕_154-밀양T1_154_4,0.003331,0.030317,0.024553,0.0,0.0,0.0,0.0,450,495,562,21.35,1
40301,40648,1,154osm_태백_154-고한_154_1,0.003323,0.030246,0.024495,0.0,0.0,0.0,0.0,450,495,562,21.3,1
40301,40648,2,154osm_태백_154-고한_154_2,0.003323,0.030246,0.024495,0.0,0.0,0.0,0.0,450,495,562,21.3,1
40141,40424,1,154osm_운천_154-전곡_154_1,0.003334,0.030345,0.024576,0.0,0.0,0.0,0.0,450,495,562,21.37,1
40141,40424,2,154osm_운천_154-전곡_154_2,0.003334,0.030345,0.024576,0.0,0.0,0.0,0.0,450,495,562,21.37,1
40141,40424,3,154osm_운천_154-전곡_154_3,0.003334,0.030345,0.024576,0.0,0.0,0.0,0.0,450,495,562,21.37,1
40141,40424,4,154osm_운천_154-전곡_154_4,0.003334,0.030345,0.024576,0.0,0.0,0.0,0.0,450,495,562,21.37,1
40110,40371,1,154osm_의령_154-동진주_154_1,0.003365,0.030629,0.024806,0.0,0.0,0.0,0.0,450,495,562,21.57,1
40110,40371,2,154osm_의령_154-동진주_154_2,0.003365,0.030629,0.024806,0.0,0.0,0.0,0.0,450,495,562,21.57,1
40258,40557,1,154osm_봉화_154-영주_154_1,0.00331,0.030132,0.024403,0.0,0.0,0.0,0.0,450,495,562,21.22,1
40258,40557,2,154osm_봉화_154-영주_154_2,0.00331,0.030132,0.024403,0.0,0.0,0.0,0.0,450,495,562,21.22,1
40235,40279,1,154osm_나주_154-영암_154_1,0.003387,0.030828,0.024966,0.0,0.0,0.0,0.0,450,495,562,21.71,1
40297,40298,1,154osm_화원_154-진도_154_1,0.003451,0.03141,0.025438,0.0,0.0,0.0,0.0,450,495,562,22.12,1
40297,40298,2,154osm_화원_154-진도_154_2,0.003451,0.03141,0.025438,0.0,0.0,0.0,0.0,450,495,562,22.12,1
40297,40298,3,154osm_화원_154-진도_154_3,0.003451,0.03141,0.025438,0.0,0.0,0.0,0.0,450,495,562,22.12,1
40297,40298,4,154osm_화원_154-진도_154_4,0.003451,0.03141,0.025438,0.0,0.0,0.0,0.0,450,495,562,22.12,1
40218,40802,1,154osm_해남_154-신강진_154_1,0.003443,0.031339,0.025381,0.0,0.0,0.0,0.0,450,495,562,22.07,1
40218,40802,2,154osm_해남_154-신강진_154_2,0.003443,0.031339,0.025381,0.0,0.0,0.0,0.0,450,495,562,22.07,1
40216,40558,1,154osm_점촌_154-문경_154_1,0.003444,0.031354,0.025392,0.0,0.0,0.0,0.0,450,495,562,22.08,1
40216,40558,2,154osm_점촌_154-문경_154_2,0.003444,0.031354,0.025392,0.0,0.0,0.0,0.0,450,495,562,22.08,1
40216,40558,3,154osm_점촌_154-문경_154_3,0.003444,0.031354,0.025392,0.0,0.0,0.0,0.0,450,495,562,22.08,1
40493,40510,1,154osm_옥산_154-장항_154_1,0.003448,0.031382,0.025415,0.0,0.0,0.0,0.0,450,495,562,22.1,1
40493,40510,2,154osm_옥산_154-장항_154_2,0.003448,0.031382,0.025415,0.0,0.0,0.0,0.0,450,495,562,22.1,1
40493,40510,3,154osm_옥산_154-장항_154_3,0.003448,0.031382,0.025415,0.0,0.0,0.0,0.0,450,495,562,22.1,1
40493,40510,4,154osm_옥산_154-장항_154_4,0.003448,0.031382,0.025415,0.0,0.0,0.0,0.0,450,495,562,22.1,1
40067,40403,1,154osm_양양_154-주문진_154_1,0.003454,0.031439,0.025461,0.0,0.0,0.0,0.0,450,495,562,22.14,1
40067,40403,2,154osm_양양_154-주문진_154_2,0.003454,0.031439,0.025461,0.0,0.0,0.0,0.0,450,495,562,22.14,1
40067,40403,3,154osm_양양_154-주문진_154_3,0.003454,0.031439,0.025461,0.0,0.0,0.0,0.0,450,495,562,22.14,1
40067,40403,4,154osm_양양_154-주문진_154_4,0.003454,0.031439,0.025461,0.0,0.0,0.0,0.0,450,495,562,22.14,1
40495,40632,1,154osm_금산_154-무주_154_1,0.00344,0.031311,0.025358,0.0,0.0,0.0,0.0,450,495,562,22.05,1
40495,40632,2,154osm_금산_154-무주_154_2,0.00344,0.031311,0.025358,0.0,0.0,0.0,0.0,450,495,562,22.05,1
40495,40632,3,154osm_금산_154-무주_154_3,0.00344,0.031311,0.025358,0.0,0.0,0.0,0.0,450,495,562,22.05,1
40495,40632,4,154osm_금산_154-무주_154_4,0.00344,0.031311,0.025358,0.0,0.0,0.0,0.0,450,495,562,22.05,1
40348,40561,1,154osm_선산_154-안계_154_1,0.003491,0.03178,0.025737,0.0,0.0,0.0,0.0,450,495,562,22.38,1
40348,40561,2,154osm_선산_154-안계_154_2,0.003491,0.03178,0.025737,0.0,0.0,0.0,0.0,450,495,562,22.38,1
40109,40636,1,154osm_신김제_154-동전주_154_1,0.003508,0.031936,0.025863,0.0,0.0,0.0,0.0,450,495,562,22.49,1
40109,40636,2,154osm_신김제_154-동전주_154_2,0.003508,0.031936,0.025863,0.0,0.0,0.0,0.0,450,495,562,22.49,1
40109,40636,3,154osm_신김제_154-동전주_154_3,0.003508,0.031936,0.025863,0.0,0.0,0.0,0.0,450,495,562,22.49,1
40109,40636,4,154osm_신김제_154-동전주_154_4,0.003508,0.031936,0.025863,0.0,0.0,0.0,0.0,450,495,562,22.49,1
40148,40349,1,154osm_신제천_154-영월_154_1,0.003557,0.032376,0.02622,0.0,0.0,0.0,0.0,450,495,562,22.8,1
40148,40349,2,154osm_신제천_154-영월_154_2,0.003557,0.032376,0.02622,0.0,0.0,0.0,0.0,450,495,562,22.8,1
40291,40441,1,154osm_서산_154-태안_154_1,0.003544,0.032262,0.026128,0.0,0.0,0.0,0.0,450,495,562,22.72,1
40291,40441,2,154osm_서산_154-태안_154_2,0.003544,0.032262,0.026128,0.0,0.0,0.0,0.0,450,495,562,22.72,1
40291,40441,3,154osm_서산_154-태안_154_3,0.003544,0.032262,0.026128,0.0,0.0,0.0,0.0,450,495,562,22.72,1
40291,40441,4,154osm_서산_154-태안_154_4,0.003544,0.032262,0.026128,0.0,0.0,0.0,0.0,450,495,562,22.72,1
40408,40466,1,154osm_문막_154-지제_154_1,0.003518,0.032021,0.025933,0.0,0.0,0.0,0.0,450,495,562,22.55,1
40408,40466,2,154osm_문막_154-지제_154_2,0.003518,0.032021,0.025933,0.0,0.0,0.0,0.0,450,495,562,22.55,1
40172,40381,1,154osm_신포천_154-남면_154_1,0.003577,0.032561,0.02637,0.0,0.0,0.0,0.0,450,495,562,22.93,1
40172,40381,2,154osm_신포천_154-남면_154_2,0.003577,0.032561,0.02637,0.0,0.0,0.0,0.0,450,495,562,22.93,1
40172,40381,3,154osm_신포천_154-남면_154_3,0.003577,0.032561,0.02637,0.0,0.0,0.0,0.0,450,495,562,22.93,1
40172,40381,4,154osm_신포천_154-남면_154_4,0.003577,0.032561,0.02637,0.0,0.0,0.0,0.0,450,495,562,22.93,1
40637,40638,1,154osm_임실_154-남원_154_1,0.003585,0.032632,0.026427,0.0,0.0,0.0,0.0,450,495,562,22.98,1
40637,40638,2,154osm_임실_154-남원_154_2,0.003585,0.032632,0.026427,0.0,0.0,0.0,0.0,450,495,562,22.98,1
40110,40374,1,154osm_의령_154-산청_154_1,0.003563,0.032433,0.026266,0.0,0.0,0.0,0.0,450,495,562,22.84,1
40110,40374,2,154osm_의령_154-산청_154_2,0.003563,0.032433,0.026266,0.0,0.0,0.0,0.0,450,495,562,22.84,1
40349,40659,1,154osm_영월_154-단양_154_1,0.003616,0.032916,0.026657,0.0,0.0,0.0,0.0,450,495,562,23.18,1
40349,40659,2,154osm_영월_154-단양_154_2,0.003616,0.032916,0.026657,0.0,0.0,0.0,0.0,450,495,562,23.18,1
40250,40651,1,154osm_가남_154-감곡_154_1,0.003683,0.033526,0.027151,0.0,0.0,0.0,0.0,450,495,562,23.61,1
40250,40651,2,154osm_가남_154-감곡_154_2,0.003683,0.033526,0.027151,0.0,0.0,0.0,0.0,450,495,562,23.61,1
40115,40399,1,154osm_공주_154-신풍_154_1,0.003761,0.034236,0.027726,0.0,0.0,0.0,0.0,450,495,562,24.11,1
40115,40399,2,154osm_공주_154-신풍_154_2,0.003761,0.034236,0.027726,0.0,0.0,0.0,0.0,450,495,562,24.11,1
40115,40399,3,154osm_공주_154-신풍_154_3,0.003761,0.034236,0.027726,0.0,0.0,0.0,0.0,450,495,562,24.11,1
40115,40399,4,154osm_공주_154-신풍_154_4,0.003761,0.034236,0.027726,0.0,0.0,0.0,0.0,450,495,562,24.11,1
40105,40328,1,154osm_청원_154-청주_154_1,0.00371,0.033768,0.027347,0.0,0.0,0.0,0.0,450,495,562,23.78,1
40105,40328,2,154osm_청원_154-청주_154_2,0.00371,0.033768,0.027347,0.0,0.0,0.0,0.0,450,495,562,23.78,1
40105,40328,3,154osm_청원_154-청주_154_3,0.00371,0.033768,0.027347,0.0,0.0,0.0,0.0,450,495,562,23.78,1
40105,40328,4,154osm_청원_154-청주_154_4,0.00371,0.033768,0.027347,0.0,0.0,0.0,0.0,450,495,562,23.78,1
40274,40619,1,154osm_목포_154-엄다_154_1,0.003678,0.033484,0.027117,0.0,0.0,0.0,0.0,450,495,562,23.58,1
40231,40232,1,154osm_풍동_154-음성_154_1,0.003713,0.033796,0.02737,0.0,0.0,0.0,0.0,450,495,562,23.8,1
40231,40232,2,154osm_풍동_154-음성_154_2,0.003713,0.033796,0.02737,0.0,0.0,0.0,0.0,450,495,562,23.8,1
40231,40232,3,154osm_풍동_154-음성_154_3,0.003713,0.033796,0.02737,0.0,0.0,0.0,0.0,450,495,562,23.8,1
40231,40232,4,154osm_풍동_154-음성_154_4,0.003713,0.033796,0.02737,0.0,0.0,0.0,0.0,450,495,562,23.8,1
40214,40336,1,154osm_고성_154-신고성_154_1,0.003736,0.034009,0.027542,0.0,0.0,0.0,0.0,450,495,562,23.95,1
40597,40621,1,154osm_승주_154-화순_154_1,0.003719,0.033853,0.027416,0.0,0.0,0.0,0.0,450,495,562,23.84,1
40597,40621,2,154osm_승주_154-화순_154_2,0.003719,0.033853,0.027416,0.0,0.0,0.0,0.0,450,495,562,23.84,1
40182,40563,1,154osm_칠곡_154-산동_154_1,0.003803,0.03462,0.028037,0.0,0.0,0.0,0.0,450,495,562,24.38,1
40182,40563,2,154osm_칠곡_154-산동_154_2,0.003803,0.03462,0.028037,0.0,0.0,0.0,0.0,450,495,562,24.38,1
40277,40669,1,154osm_영동_154-보은_154_1,0.003763,0.03425,0.027738,0.0,0.0,0.0,0.0,450,495,562,24.12,1
40213,40374,1,154osm_함양_154-산청_154_1,0.003822,0.03479,0.028175,0.0,0.0,0.0,0.0,450,495,562,24.5,1
40213,40374,2,154osm_함양_154-산청_154_2,0.003822,0.03479,0.028175,0.0,0.0,0.0,0.0,450,495,562,24.5,1
40232,40651,1,154osm_음성_154-감곡_154_1,0.003783,0.034435,0.027887,0.0,0.0,0.0,0.0,450,495,562,24.25,1
40232,40651,2,154osm_음성_154-감곡_154_2,0.003783,0.034435,0.027887,0.0,0.0,0.0,0.0,450,495,562,24.25,1
40232,40651,3,154osm_음성_154-감곡_154_3,0.003783,0.034435,0.027887,0.0,0.0,0.0,0.0,450,495,562,24.25,1
40232,40651,4,154osm_음성_154-감곡_154_4,0.003783,0.034435,0.027887,0.0,0.0,0.0,0.0,450,495,562,24.25,1
40274,40803,1,154osm_목포_154-대불_154_1,0.003872,0.035244,0.028543,0.0,0.0,0.0,0.0,450,495,562,24.82,1
40669,40677,1,154osm_보은_154-옥천2_154_1,0.003839,0.034946,0.028302,0.0,0.0,0.0,0.0,450,495,562,24.61,1
40669,40677,2,154osm_보은_154-옥천2_154_2,0.003839,0.034946,0.028302,0.0,0.0,0.0,0.0,450,495,562,24.61,1
40669,40677,3,154osm_보은_154-옥천2_154_3,0.003839,0.034946,0.028302,0.0,0.0,0.0,0.0,450,495,562,24.61,1
40669,40677,4,154osm_보은_154-옥천2_154_4,0.003839,0.034946,0.028302,0.0,0.0,0.0,0.0,450,495,562,24.61,1
40241,40493,1,154osm_논산_154-옥산_154_1,0.003819,0.034762,0.028152,0.0,0.0,0.0,0.0,450,495,562,24.48,1
40241,40493,2,154osm_논산_154-옥산_154_2,0.003819,0.034762,0.028152,0.0,0.0,0.0,0.0,450,495,562,24.48,1
40623,40625,1,154osm_올림픽_154-평창_154_1,0.003847,0.035017,0.028359,0.0,0.0,0.0,0.0,450,495,562,24.66,1
40623,40625,2,154osm_올림픽_154-평창_154_2,0.003847,0.035017,0.028359,0.0,0.0,0.0,0.0,450,495,562,24.66,1
40047,40373,1,154osm_거창_154-합천_154_1,0.003866,0.035188,0.028497,0.0,0.0,0.0,0.0,450,495,562,24.78,1
40047,40373,2,154osm_거창_154-합천_154_2,0.003866,0.035188,0.028497,0.0,0.0,0.0,0.0,450,495,562,24.78,1
40151,40467,1,154osm_곤지암_154-용문_154_1,0.003856,0.035102,0.028428,0.0,0.0,0.0,0.0,450,495,562,24.72,1
40151,40467,2,154osm_곤지암_154-용문_154_2,0.003856,0.035102,0.028428,0.0,0.0,0.0,0.0,450,495,562,24.72,1
40151,40467,3,154osm_곤지암_154-용문_154_3,0.003856,0.035102,0.028428,0.0,0.0,0.0,0.0,450,495,562,24.72,1
40151,40467,4,154osm_곤지암_154-용문_154_4,0.003856,0.035102,0.028428,0.0,0.0,0.0,0.0,450,495,562,24.72,1
40050,40396,1,154osm_청양_154-은하_154_1,0.003905,0.035543,0.028785,0.0,0.0,0.0,0.0,450,495,562,25.03,1
40050,40396,2,154osm_청양_154-은하_154_2,0.003905,0.035543,0.028785,0.0,0.0,0.0,0.0,450,495,562,25.03,1
40050,40396,3,154osm_청양_154-은하_154_3,0.003905,0.035543,0.028785,0.0,0.0,0.0,0.0,450,495,562,25.03,1
40050,40396,4,154osm_청양_154-은하_154_4,0.003905,0.035543,0.028785,0.0,0.0,0.0,0.0,450,495,562,25.03,1
40109,40653,1,154osm_신김제_154-정공_154_1,0.003956,0.036011,0.029164,0.0,0.0,0.0,0.0,450,495,562,25.36,1
40109,40653,2,154osm_신김제_154-정공_154_2,0.003956,0.036011,0.029164,0.0,0.0,0.0,0.0,450,495,562,25.36,1
40109,40653,3,154osm_신김제_154-정공_154_3,0.003956,0.036011,0.029164,0.0,0.0,0.0,0.0,450,495,562,25.36,1
40109,40653,4,154osm_신김제_154-정공_154_4,0.003956,0.036011,0.029164,0.0,0.0,0.0,0.0,450,495,562,25.36,1
40624,40631,1,154osm_주진_154-둔내_154_1,0.003933,0.035798,0.028991,0.0,0.0,0.0,0.0,450,495,562,25.21,1
40624,40631,2,154osm_주진_154-둔내_154_2,0.003933,0.035798,0.028991,0.0,0.0,0.0,0.0,450,495,562,25.21,1
40405,40423,1,154osm_홍천_154-남춘천_154_1,0.003942,0.035883,0.02906,0.0,0.0,0.0,0.0,450,495,562,25.27,1
40405,40423,2,154osm_홍천_154-남춘천_154_2,0.003942,0.035883,0.02906,0.0,0.0,0.0,0.0,450,495,562,25.27,1
40405,40423,3,154osm_홍천_154-남춘천_154_3,0.003942,0.035883,0.02906,0.0,0.0,0.0,0.0,450,495,562,25.27,1
40405,40423,4,154osm_홍천_154-남춘천_154_4,0.003942,0.035883,0.02906,0.0,0.0,0.0,0.0,450,495,562,25.27,1
40642,40643,1,154osm_고창_154-정주_154_1,0.004028,0.036664,0.029693,0.0,0.0,0.0,0.0,450,495,562,25.82,1
40642,40643,2,154osm_고창_154-정주_154_2,0.004028,0.036664,0.029693,0.0,0.0,0.0,0.0,450,495,562,25.82,1
40642,40643,3,154osm_고창_154-정주_154_3,0.004028,0.036664,0.029693,0.0,0.0,0.0,0.0,450,495,562,25.82,1
40642,40643,4,154osm_고창_154-정주_154_4,0.004028,0.036664,0.029693,0.0,0.0,0.0,0.0,450,495,562,25.82,1
40395,40646,1,154osm_동영월_154-정선_154_1,0.004047,0.036835,0.029831,0.0,0.0,0.0,0.0,450,495,562,25.94,1
