bus,name,region,base_kv,volt_class,type,area,area_name,zone,vm_pu,va_deg,vmax_pu,vmin_pu,in_service,lat,lon
40465,진접_154,경기도,154,154kV,PQ,1,수도권,9,1.0,0.0,1.05,0.95,1,37.70247,127.17972
70381,진접_D23,경기도,22.9,22.9kV,PQ,1,수도권,9,1.0,0.0,1.05,0.95,1,37.70247,127.17972
40466,지제_154,경기도,154,154kV,PQ,1,수도권,9,1.0,0.0,1.05,0.95,1,37.42796,127.61672
70382,지제_D23,경기도,22.9,22.9kV,PQ,1,수도권,9,1.0,0.0,1.05,0.95,1,37.42796,127.61672
40467,용문_154,경기도,154,154kV,PQ,1,수도권,9,1.0,0.0,1.05,0.95,1,37.49773,127.51498
70383,용문_D23,경기도,22.9,22.9kV,PQ,1,수도권,9,1.0,0.0,1.05,0.95,1,37.49773,127.51498
40468,구리_154,경기도,154,154kV,PQ,1,수도권,9,1.0,0.0,1.05,0.95,1,37.60332,127.14544
70384,구리_D23,경기도,22.9,22.9kV,PQ,1,수도권,9,1.0,0.0,1.05,0.95,1,37.60332,127.14544
40469,영덕_154,경상북도,154,154kV,PQ,5,영남,15,1.0,0.0,1.05,0.95,1,36.42188,129.37436
70385,영덕_D23,경상북도,22.9,22.9kV,PQ,5,영남,15,1.0,0.0,1.05,0.95,1,36.42188,129.37436
40470,덕소_154,경기도,154,154kV,PQ,1,수도권,9,1.0,0.0,1.05,0.95,1,37.59288,127.22036
70386,덕소_D23,경기도,22.9,22.9kV,PQ,1,수도권,9,1.0,0.0,1.05,0.95,1,37.59288,127.22036
40471,옥정_154,경기도,154,154kV,PQ,1,수도권,9,1.0,0.0,1.05,0.95,1,37.8324,127.10176
70387,옥정_D23,경기도,22.9,22.9kV,PQ,1,수도권,9,1.0,0.0,1.05,0.95,1,37.8324,127.10176
40472,용현_154,경기도,154,154kV,PQ,1,수도권,9,1.0,0.0,1.05,0.95,1,37.73663,127.08214
70388,용현_D23,경기도,22.9,22.9kV,PQ,1,수도권,9,1.0,0.0,1.05,0.95,1,37.73663,127.08214
40473,금오_154,경기도,154,154kV,PQ,1,수도권,9,1.0,0.0,1.05,0.95,1,37.74737,127.08509
70389,금오_D23,경기도,22.9,22.9kV,PQ,1,수도권,9,1.0,0.0,1.05,0.95,1,37.74737,127.08509
40474,진보_154,경상북도,154,154kV,PQ,5,영남,15,1.0,0.0,1.05,0.95,1,36.53621,129.0769
70390,진보_D23,경상북도,22.9,22.9kV,PQ,5,영남,15,1.0,0.0,1.05,0.95,1,36.53621,129.0769
40475,동안동_154,경상북도,154,154kV,PQ,5,영남,15,1.0,0.0,1.05,0.95,1,36.52883,128.77758
70391,동안동_D23,경상북도,22.9,22.9kV,PQ,5,영남,15,1.0,0.0,1.05,0.95,1,36.52883,128.77758
40476,농서_154,경기도,154,154kV,PQ,1,수도권,9,1.0,0.0,1.05,0.95,1,37.23075,127.07338
70392,농서_D23,경기도,22.9,22.9kV,PQ,1,수도권,9,1.0,0.0,1.05,0.95,1,37.23075,127.07338
40477,죽전_154,경기도,154,154kV,PQ,1,수도권,9,1.0,0.0,1.05,0.95,1,37.32441,127.10505
70393,죽전_D23,경기도,22.9,22.9kV,PQ,1,수도권,9,1.0,0.0,1.05,0.95,1,37.32441,127.10505
40478,모현_154,경기도,154,154kV,PQ,1,수도권,9,1.0,0.0,1.05,0.95,1,37.30833,127.24283
70394,모현_D23,경기도,22.9,22.9kV,PQ,1,수도권,9,1.0,0.0,1.05,0.95,1,37.30833,127.24283
40479,동백_154,경기도,154,154kV,PQ,1,수도권,9,1.0,0.0,1.05,0.95,1,37.25771,127.16244
70395,동백_D23,경기도,22.9,22.9kV,PQ,1,수도권,9,1.0,0.0,1.05,0.95,1,37.25771,127.16244
40480,기흥_154,경기도,154,154kV,PQ,1,수도권,9,1.0,0.0,1.05,0.95,1,37.24666,127.10554
70396,기흥_D23,경기도,22.9,22.9kV,PQ,1,수도권,9,1.0,0.0,1.05,0.95,1,37.24666,127.10554
40481,호매실_154,경기도,154,154kV,PQ,1,수도권,9,1.0,0.0,1.05,0.95,1,37.25742,126.96437
70397,호매실_D23,경기도,22.9,22.9kV,PQ,1,수도권,9,1.0,0.0,1.05,0.95,1,37.25742,126.96437
40482,의왕_154,경기도,154,154kV,PQ,1,수도권,9,1.0,0.0,1.05,0.95,1,37.35067,126.96338
70398,의왕_D23,경기도,22.9,22.9kV,PQ,1,수도권,9,1.0,0.0,1.05,0.95,1,37.35067,126.96338
40483,율전_154,경기도,154,154kV,PQ,1,수도권,9,1.0,0.0,1.05,0.95,1,37.3023,126.9832
70399,율전_D23,경기도,22.9,22.9kV,PQ,1,수도권,9,1.0,0.0,1.05,0.95,1,37.3023,126.9832
40484,마북_154,경기도,154,154kV,PQ,1,수도권,9,1.0,0.0,1.05,0.95,1,37.29426,127.10701
70400,마북_D23,경기도,22.9,22.9kV,PQ,1,수도권,9,1.0,0.0,1.05,0.95,1,37.29426,127.10701
40485,평촌_154,경기도,154,154kV,PQ,1,수도권,9,1.0,0.0,1.05,0.95,1,37.40008,126.95439
70401,평촌_D23,경기도,22.9,22.9kV,PQ,1,수도권,9,1.0,0.0,1.05,0.95,1,37.40008,126.95439
40486,남안성_154,경기도,154,154kV,PQ,1,수도권,9,1.0,0.0,1.05,0.95,1,37.00872,127.25075
70402,남안성_D23,경기도,22.9,22.9kV,PQ,1,수도권,9,1.0,0.0,1.05,0.95,1,37.00872,127.25075
40487,오천_154,경기도,154,154kV,PQ,1,수도권,9,1.0,0.0,1.05,0.95,1,37.25513,127.35342
70403,오천_D23,경기도,22.9,22.9kV,PQ,1,수도권,9,1.0,0.0,1.05,0.95,1,37.25513,127.35342
40488,오포_154,경기도,154,154kV,PQ,1,수도권,9,1.0,0.0,1.05,0.95,1,37.35136,127.19928
70404,오포_D23,경기도,22.9,22.9kV,PQ,1,수도권,9,1.0,0.0,1.05,0.95,1,37.35136,127.19928
40489,중원_154,경기도,154,154kV,PQ,1,수도권,9,1.0,0.0,1.05,0.95,1,37.42078,127.11917
70405,중원_D23,경기도,22.9,22.9kV,PQ,1,수도권,9,1.0,0.0,1.05,0.95,1,37.42078,127.11917
40490,이천_154,경기도,154,154kV,PQ,1,수도권,9,1.0,0.0,1.05,0.95,1,37.28134,127.48443
70406,이천_D23,경기도,22.9,22.9kV,PQ,1,수도권,9,1.0,0.0,1.05,0.95,1,37.28134,127.48443
40491,율현_154,경기도,154,154kV,PQ,1,수도권,9,1.0,0.0,1.05,0.95,1,37.26047,127.44417
70407,율현_D23,경기도,22.9,22.9kV,PQ,1,수도권,9,1.0,0.0,1.05,0.95,1,37.26047,127.44417
40492,합덕_154,충청남도,154,154kV,PQ,3,충청,12,1.0,0.0,1.05,0.95,1,36.78657,126.75263
70408,합덕_D23,충청남도,22.9,22.9kV,PQ,3,충청,12,1.0,0.0,1.05,0.95,1,36.78657,126.75263
40493,옥산_154,충청남도,154,154kV,PQ,3,충청,12,1.0,0.0,1.05,0.95,1,36.18885,126.77826
70409,옥산_D23,충청남도,22.9,22.9kV,PQ,3,충청,12,1.0,0.0,1.05,0.95,1,36.18885,126.77826
40494,부여_154,충청남도,154,154kV,PQ,3,충청,12,1.0,0.0,1.05,0.95,1,36.2978,126.94483
70410,부여_D23,충청남도,22.9,22.9kV,PQ,3,충청,12,1.0,0.0,1.05,0.95,1,36.2978,126.94483
40495,금산_154,전북특별자치도,154,154kV,PQ,4,호남,13,1.0,0.0,1.05,0.95,1,36.10904,127.49483
70411,금산_D23,전북특별자치도,22.9,22.9kV,PQ,4,호남,13,1.0,0.0,1.05,0.95,1,36.10904,127.49483
40496,추부_154,대전광역시,154,154kV,PQ,3,충청,6,1.0,0.0,1.05,0.95,1,36.22228,127.49488
70412,추부_D23,대전광역시,22.9,22.9kV,PQ,3,충청,6,1.0,0.0,1.05,0.95,1,36.22228,127.49488
40497,석문_154,충청남도,154,154kV,PQ,3,충청,12,1.0,0.0,1.05,0.95,1,37.00787,126.55752
70413,석문_D23,충청남도,22.9,22.9kV,PQ,3,충청,12,1.0,0.0,1.05,0.95,1,37.00787,126.55752
40498,대산_154,충청남도,154,154kV,PQ,3,충청,12,1.0,0.0,1.05,0.95,1,36.97768,126.41551
70414,대산_D23,충청남도,22.9,22.9kV,PQ,3,충청,12,1.0,0.0,1.05,0.95,1,36.97768,126.41551
40499,창공_154,경상남도,154,154kV,PQ,5,영남,16,1.0,0.0,1.05,0.95,1,35.22342,128.65574
70415,창공_D23,경상남도,22.9,22.9kV,PQ,5,영남,16,1.0,0.0,1.05,0.95,1,35.22342,128.65574
40500,차룡_154,경상남도,154,154kV,PQ,5,영남,16,1.0,0.0,1.05,0.95,1,35.24579,128.62884
70416,차룡_D23,경상남도,22.9,22.9kV,PQ,5,영남,16,1.0,0.0,1.05,0.95,1,35.24579,128.62884
40501,진해_154,경상남도,154,154kV,PQ,5,영남,16,1.0,0.0,1.05,0.95,1,35.15437,128.71187
70417,진해_D23,경상남도,22.9,22.9kV,PQ,5,영남,16,1.0,0.0,1.05,0.95,1,35.15437,128.71187
40502,월림_154,경상남도,154,154kV,PQ,5,영남,16,1.0,0.0,1.05,0.95,1,35.20533,128.63235
70418,월림_D23,경상남도,22.9,22.9kV,PQ,5,영남,16,1.0,0.0,1.05,0.95,1,35.20533,128.63235
40503,완암_154,경상남도,154,154kV,PQ,5,영남,16,1.0,0.0,1.05,0.95,1,35.2062,128.65427
70419,완암_D23,경상남도,22.9,22.9kV,PQ,5,영남,16,1.0,0.0,1.05,0.95,1,35.2062,128.65427
40504,안민_154,경상남도,154,154kV,PQ,5,영남,16,1.0,0.0,1.05,0.95,1,35.20255,128.67894
70420,안민_D23,경상남도,22.9,22.9kV,PQ,5,영남,16,1.0,0.0,1.05,0.95,1,35.20255,128.67894
40505,동읍_154,경상남도,154,154kV,PQ,5,영남,16,1.0,0.0,1.05,0.95,1,35.28884,128.6761
70421,동읍_D23,경상남도,22.9,22.9kV,PQ,5,영남,16,1.0,0.0,1.05,0.95,1,35.28884,128.6761
40506,서대전_154,대전광역시,154,154kV,PQ,3,충청,6,1.0,0.0,1.05,0.95,1,36.32783,127.3725
70422,서대전_D23,대전광역시,22.9,22.9kV,PQ,3,충청,6,1.0,0.0,1.05,0.95,1,36.32783,127.3725
40507,남대전_154,대전광역시,154,154kV,PQ,3,충청,6,1.0,0.0,1.05,0.95,1,36.30392,127.45481
70423,남대전_D23,대전광역시,22.9,22.9kV,PQ,3,충청,6,1.0,0.0,1.05,0.95,1,36.30392,127.45481
40508,신월_154,경상남도,154,154kV,PQ,5,영남,16,1.0,0.0,1.05,0.95,1,35.22743,128.70408
70424,신월_D23,경상남도,22.9,22.9kV,PQ,5,영남,16,1.0,0.0,1.05,0.95,1,35.22743,128.70408
40509,응봉_154,충청남도,154,154kV,PQ,3,충청,12,1.0,0.0,1.05,0.95,1,36.67024,126.74666
70425,응봉_D23,충청남도,22.9,22.9kV,PQ,3,충청,12,1.0,0.0,1.05,0.95,1,36.67024,126.74666
40510,장항_154,충청남도,154,154kV,PQ,3,충청,12,1.0,0.0,1.05,0.95,1,36.03571,126.71181
70426,장항_D23,충청남도,22.9,22.9kV,PQ,3,충청,12,1.0,0.0,1.05,0.95,1,36.03571,126.71181
40511,개금_154,부산광역시,154,154kV,PQ,5,영남,2,1.0,0.0,1.05,0.95,1,35.15038,129.0197
70427,개금_D23,부산광역시,22.9,22.9kV,PQ,5,영남,2,1.0,0.0,1.05,0.95,1,35.15038,129.0197
40512,통영_154,경상남도,154,154kV,PQ,5,영남,16,1.0,0.0,1.05,0.95,1,34.84808,128.43282
70428,통영_D23,경상남도,22.9,22.9kV,PQ,5,영남,16,1.0,0.0,1.05,0.95,1,34.84808,128.43282
40513,진동_154,경상남도,154,154kV,PQ,5,영남,16,1.0,0.0,1.05,0.95,1,35.12209,128.46949
70429,진동_D23,경상남도,22.9,22.9kV,PQ,5,영남,16,1.0,0.0,1.05,0.95,1,35.12209,128.46949
40514,삼천포_154,경상남도,154,154kV,PQ,5,영남,16,1.0,0.0,1.05,0.95,1,34.93047,128.10468
70430,삼천포_D23,경상남도,22.9,22.9kV,PQ,5,영남,16,1.0,0.0,1.05,0.95,1,34.93047,128.10468
40515,안정_154,경상남도,154,154kV,PQ,5,영남,16,1.0,0.0,1.05,0.95,1,34.95222,128.41284
70431,안정_D23,경상남도,22.9,22.9kV,PQ,5,영남,16,1.0,0.0,1.05,0.95,1,34.95222,128.41284
40516,아주_154,경상남도,154,154kV,PQ,5,영남,16,1.0,0.0,1.05,0.95,1,34.86662,128.6974
70432,아주_D23,경상남도,22.9,22.9kV,PQ,5,영남,16,1.0,0.0,1.05,0.95,1,34.86662,128.6974
40517,진주_154,경상남도,154,154kV,PQ,5,영남,16,1.0,0.0,1.05,0.95,1,35.18343,128.12115
70433,진주_D23,경상남도,22.9,22.9kV,PQ,5,영남,16,1.0,0.0,1.05,0.95,1,35.18343,128.12115
40518,한림정_154,경상남도,154,154kV,PQ,5,영남,16,1.0,0.0,1.05,0.95,1,35.29187,128.80365
70434,한림정_D23,경상남도,22.9,22.9kV,PQ,5,영남,16,1.0,0.0,1.05,0.95,1,35.29187,128.80365
40519,초동_154,경상남도,154,154kV,PQ,5,영남,16,1.0,0.0,1.05,0.95,1,35.41388,128.69012
70435,초동_D23,경상남도,22.9,22.9kV,PQ,5,영남,16,1.0,0.0,1.05,0.95,1,35.41388,128.69012
40520,중리_154,경상남도,154,154kV,PQ,5,영남,16,1.0,0.0,1.05,0.95,1,35.23247,128.49348
70436,중리_D23,경상남도,22.9,22.9kV,PQ,5,영남,16,1.0,0.0,1.05,0.95,1,35.23247,128.49348
40521,서마산_154,경상남도,154,154kV,PQ,5,영남,16,1.0,0.0,1.05,0.95,1,35.17885,128.55896
70437,서마산_D23,경상남도,22.9,22.9kV,PQ,5,영남,16,1.0,0.0,1.05,0.95,1,35.17885,128.55896
40522,마산_154,경상남도,154,154kV,PQ,5,영남,16,1.0,0.0,1.05,0.95,1,35.2251,128.57667
70438,마산_D23,경상남도,22.9,22.9kV,PQ,5,영남,16,1.0,0.0,1.05,0.95,1,35.2251,128.57667
40523,수산_154,경상남도,154,154kV,PQ,5,영남,16,1.0,0.0,1.05,0.95,1,35.38471,128.7183
70439,수산_D23,경상남도,22.9,22.9kV,PQ,5,영남,16,1.0,0.0,1.05,0.95,1,35.38471,128.7183
40524,천선_154,경상남도,154,154kV,PQ,5,영남,16,1.0,0.0,1.05,0.95,1,35.18671,128.70845
70440,천선_D23,경상남도,22.9,22.9kV,PQ,5,영남,16,1.0,0.0,1.05,0.95,1,35.18671,128.70845
40525,청통_154,대구광역시,154,154kV,PQ,5,영남,3,1.0,0.0,1.05,0.95,1,35.94998,128.86264
70441,청통_D23,대구광역시,22.9,22.9kV,PQ,5,영남,3,1.0,0.0,1.05,0.95,1,35.94998,128.86264
40526,양북_154,경상북도,154,154kV,PQ,5,영남,15,1.0,0.0,1.05,0.95,1,35.76907,129.44606
70442,양북_D23,경상북도,22.9,22.9kV,PQ,5,영남,15,1.0,0.0,1.05,0.95,1,35.76907,129.44606
40527,아화_154,경상북도,154,154kV,PQ,5,영남,15,1.0,0.0,1.05,0.95,1,35.90336,129.03334
70443,아화_D23,경상북도,22.9,22.9kV,PQ,5,영남,15,1.0,0.0,1.05,0.95,1,35.90336,129.03334
40528,북포항_154,경상북도,154,154kV,PQ,5,영남,15,1.0,0.0,1.05,0.95,1,36.05162,129.35712
70444,북포항_D23,경상북도,22.9,22.9kV,PQ,5,영남,15,1.0,0.0,1.05,0.95,1,36.05162,129.35712
40529,남포항_154,경상북도,154,154kV,PQ,5,영남,15,1.0,0.0,1.05,0.95,1,36.01078,129.34685
70445,남포항_D23,경상북도,22.9,22.9kV,PQ,5,영남,15,1.0,0.0,1.05,0.95,1,36.01078,129.34685
40530,경주_154,경상북도,154,154kV,PQ,5,영남,15,1.0,0.0,1.05,0.95,1,35.84728,129.24268
70446,경주_D23,경상북도,22.9,22.9kV,PQ,5,영남,15,1.0,0.0,1.05,0.95,1,35.84728,129.24268
40531,가야_154,경상남도,154,154kV,PQ,5,영남,16,1.0,0.0,1.05,0.95,1,35.26981,128.38051
70447,가야_D23,경상남도,22.9,22.9kV,PQ,5,영남,16,1.0,0.0,1.05,0.95,1,35.26981,128.38051
40532,청하_154,경상북도,154,154kV,PQ,5,영남,15,1.0,0.0,1.05,0.95,1,36.15515,129.34615
70448,청하_D23,경상북도,22.9,22.9kV,PQ,5,영남,15,1.0,0.0,1.05,0.95,1,36.15515,129.34615
40533,어모_154,경상북도,154,154kV,PQ,5,영남,15,1.0,0.0,1.05,0.95,1,36.15999,128.12582
70449,어모_D23,경상북도,22.9,22.9kV,PQ,5,영남,15,1.0,0.0,1.05,0.95,1,36.15999,128.12582
40534,농소_154,경상북도,154,154kV,PQ,5,영남,15,1.0,0.0,1.05,0.95,1,36.13124,128.18274
70450,농소_D23,경상북도,22.9,22.9kV,PQ,5,영남,15,1.0,0.0,1.05,0.95,1,36.13124,128.18274
40535,남구미_154,경상북도,154,154kV,PQ,5,영남,15,1.0,0.0,1.05,0.95,1,36.08132,128.35754
70451,남구미_D23,경상북도,22.9,22.9kV,PQ,5,영남,15,1.0,0.0,1.05,0.95,1,36.08132,128.35754
40536,금릉_154,경상북도,154,154kV,PQ,5,영남,15,1.0,0.0,1.05,0.95,1,36.08105,128.09752
70452,금릉_D23,경상북도,22.9,22.9kV,PQ,5,영남,15,1.0,0.0,1.05,0.95,1,36.08105,128.09752
40537,김천_154,경상북도,154,154kV,PQ,5,영남,15,1.0,0.0,1.05,0.95,1,36.13293,128.13504
70453,김천_D23,경상북도,22.9,22.9kV,PQ,5,영남,15,1.0,0.0,1.05,0.95,1,36.13293,128.13504
40538,광평_154,경상북도,154,154kV,PQ,5,영남,15,1.0,0.0,1.05,0.95,1,36.09903,128.37169
70454,광평_D23,경상북도,22.9,22.9kV,PQ,5,영남,15,1.0,0.0,1.05,0.95,1,36.09903,128.37169
40539,현풍_154,대구광역시,154,154kV,PQ,5,영남,3,1.0,0.0,1.05,0.95,1,35.69126,128.47684
70455,현풍_D23,대구광역시,22.9,22.9kV,PQ,5,영남,3,1.0,0.0,1.05,0.95,1,35.69126,128.47684
40540,침산_154,대구광역시,154,154kV,PQ,5,영남,3,1.0,0.0,1.05,0.95,1,35.89265,128.59143
70456,침산_D23,대구광역시,22.9,22.9kV,PQ,5,영남,3,1.0,0.0,1.05,0.95,1,35.89265,128.59143
40541,쌍림_154,경상남도,154,154kV,PQ,5,영남,16,1.0,0.0,1.05,0.95,1,35.66539,128.25142
70457,쌍림_D23,경상남도,22.9,22.9kV,PQ,5,영남,16,1.0,0.0,1.05,0.95,1,35.66539,128.25142
40542,성서_154,대구광역시,154,154kV,PQ,5,영남,3,1.0,0.0,1.05,0.95,1,35.83107,128.49311
70458,성서_D23,대구광역시,22.9,22.9kV,PQ,5,영남,3,1.0,0.0,1.05,0.95,1,35.83107,128.49311
40543,다사_154,대구광역시,154,154kV,PQ,5,영남,3,1.0,0.0,1.05,0.95,1,35.86906,128.42488
70459,다사_D23,대구광역시,22.9,22.9kV,PQ,5,영남,3,1.0,0.0,1.05,0.95,1,35.86906,128.42488
40544,구지_154,경상남도,154,154kV,PQ,5,영남,16,1.0,0.0,1.05,0.95,1,35.63529,128.43085
70460,구지_D23,경상남도,22.9,22.9kV,PQ,5,영남,16,1.0,0.0,1.05,0.95,1,35.63529,128.43085
40545,흥해_154,경상북도,154,154kV,PQ,5,영남,15,1.0,0.0,1.05,0.95,1,36.09294,129.4111
70461,흥해_D23,경상북도,22.9,22.9kV,PQ,5,영남,15,1.0,0.0,1.05,0.95,1,36.09294,129.4111
40546,포항_154,경상북도,154,154kV,PQ,5,영남,15,1.0,0.0,1.05,0.95,1,35.98293,129.37004
70462,포항_D23,경상북도,22.9,22.9kV,PQ,5,영남,15,1.0,0.0,1.05,0.95,1,35.98293,129.37004
40547,입실_154,경상북도,154,154kV,PQ,5,영남,15,1.0,0.0,1.05,0.95,1,35.70986,129.28503
70463,입실_D23,경상북도,22.9,22.9kV,PQ,5,영남,15,1.0,0.0,1.05,0.95,1,35.70986,129.28503
40548,왕신_154,경상북도,154,154kV,PQ,5,영남,15,1.0,0.0,1.05,0.95,1,35.95971,129.30533
70464,왕신_D23,경상북도,22.9,22.9kV,PQ,5,영남,15,1.0,0.0,1.05,0.95,1,35.95971,129.30533
40549,진량_154,대구광역시,154,154kV,PQ,5,영남,3,1.0,0.0,1.05,0.95,1,35.86697,128.79793
70465,진량_D23,대구광역시,22.9,22.9kV,PQ,5,영남,3,1.0,0.0,1.05,0.95,1,35.86697,128.79793
40550,자인_154,대구광역시,154,154kV,PQ,5,영남,3,1.0,0.0,1.05,0.95,1,35.80104,128.76126
70466,자인_D23,대구광역시,22.9,22.9kV,PQ,5,영남,3,1.0,0.0,1.05,0.95,1,35.80104,128.76126
40551,와촌_154,대구광역시,154,154kV,PQ,5,영남,3,1.0,0.0,1.05,0.95,1,35.94169,128.82521
70467,와촌_D23,대구광역시,22.9,22.9kV,PQ,5,영남,3,1.0,0.0,1.05,0.95,1,35.94169,128.82521
40552,왜관_154,대구광역시,154,154kV,PQ,5,영남,3,1.0,0.0,1.05,0.95,1,35.93295,128.42011
70468,왜관_D23,대구광역시,22.9,22.9kV,PQ,5,영남,3,1.0,0.0,1.05,0.95,1,35.93295,128.42011
40553,풍산_154,경상북도,154,154kV,PQ,5,영남,15,1.0,0.0,1.05,0.95,1,36.59623,128.54767
70469,풍산_D23,경상북도,22.9,22.9kV,PQ,5,영남,15,1.0,0.0,1.05,0.95,1,36.59623,128.54767
40554,평해_154,경상북도,154,154kV,PQ,5,영남,15,1.0,0.0,1.05,0.95,1,36.70746,129.44056
70470,평해_D23,경상북도,22.9,22.9kV,PQ,5,영남,15,1.0,0.0,1.05,0.95,1,36.70746,129.44056
40555,울진_154,경상북도,154,154kV,PQ,5,영남,15,1.0,0.0,1.05,0.95,1,37.09275,129.37329
70471,울진_D23,경상북도,22.9,22.9kV,PQ,5,영남,15,1.0,0.0,1.05,0.95,1,37.09275,129.37329
40556,예천_154,경상북도,154,154kV,PQ,5,영남,15,1.0,0.0,1.05,0.95,1,36.64723,128.43358
70472,예천_D23,경상북도,22.9,22.9kV,PQ,5,영남,15,1.0,0.0,1.05,0.95,1,36.64723,128.43358
40557,영주_154,경상북도,154,154kV,PQ,5,영남,15,1.0,0.0,1.05,0.95,1,36.81327,128.6391
70473,영주_D23,경상북도,22.9,22.9kV,PQ,5,영남,15,1.0,0.0,1.05,0.95,1,36.81327,128.6391
40558,문경_154,경상북도,154,154kV,PQ,5,영남,15,1.0,0.0,1.05,0.95,1,36.68997,128.14576
70474,문경_D23,경상북도,22.9,22.9kV,PQ,5,영남,15,1.0,0.0,1.05,0.95,1,36.68997,128.14576
40559,청리_154,경상북도,154,154kV,PQ,5,영남,15,1.0,0.0,1.05,0.95,1,36.31231,128.1195
70475,청리_D23,경상북도,22.9,22.9kV,PQ,5,영남,15,1.0,0.0,1.05,0.95,1,36.31231,128.1195
40560,남인동_154,경상북도,154,154kV,PQ,5,영남,15,1.0,0.0,1.05,0.95,1,36.08451,128.4141
70476,남인동_D23,경상북도,22.9,22.9kV,PQ,5,영남,15,1.0,0.0,1.05,0.95,1,36.08451,128.4141
40561,안계_154,경상북도,154,154kV,PQ,5,영남,15,1.0,0.0,1.05,0.95,1,36.37154,128.485
70477,안계_D23,경상북도,22.9,22.9kV,PQ,5,영남,15,1.0,0.0,1.05,0.95,1,36.37154,128.485
40562,금전_154,경상북도,154,154kV,PQ,5,영남,15,1.0,0.0,1.05,0.95,1,36.13222,128.443
70478,금전_D23,경상북도,22.9,22.9kV,PQ,5,영남,15,1.0,0.0,1.05,0.95,1,36.13222,128.443
40563,산동_154,경상북도,154,154kV,PQ,5,영남,15,1.0,0.0,1.05,0.95,1,36.15252,128.45248
70479,산동_D23,경상북도,22.9,22.9kV,PQ,5,영남,15,1.0,0.0,1.05,0.95,1,36.15252,128.45248
40564,군위_154,경상북도,154,154kV,PQ,5,영남,15,1.0,0.0,1.05,0.95,1,36.18289,128.57995
70480,군위_D23,경상북도,22.9,22.9kV,PQ,5,영남,15,1.0,0.0,1.05,0.95,1,36.18289,128.57995
40565,구미_154,경상북도,154,154kV,PQ,5,영남,15,1.0,0.0,1.05,0.95,1,36.11818,128.37669
70481,구미_D23,경상북도,22.9,22.9kV,PQ,5,영남,15,1.0,0.0,1.05,0.95,1,36.11818,128.37669
40566,고아_154,경상북도,154,154kV,PQ,5,영남,15,1.0,0.0,1.05,0.95,1,36.17125,128.35283
70482,고아_D23,경상북도,22.9,22.9kV,PQ,5,영남,15,1.0,0.0,1.05,0.95,1,36.17125,128.35283
40567,와룡_154,대구광역시,154,154kV,PQ,5,영남,3,1.0,0.0,1.05,0.95,1,35.86187,128.52689
70483,와룡_D23,대구광역시,22.9,22.9kV,PQ,5,영남,3,1.0,0.0,1.05,0.95,1,35.86187,128.52689
40568,서구지_154,경상남도,154,154kV,PQ,5,영남,16,1.0,0.0,1.05,0.95,1,35.65606,128.39501
70484,서구지_D23,경상남도,22.9,22.9kV,PQ,5,영남,16,1.0,0.0,1.05,0.95,1,35.65606,128.39501
40569,상인_154,대구광역시,154,154kV,PQ,5,영남,3,1.0,0.0,1.05,0.95,1,35.80577,128.54618
70485,상인_D23,대구광역시,22.9,22.9kV,PQ,5,영남,3,1.0,0.0,1.05,0.95,1,35.80577,128.54618
40570,두류_154,대구광역시,154,154kV,PQ,5,영남,3,1.0,0.0,1.05,0.95,1,35.85382,128.55852
70486,두류_D23,대구광역시,22.9,22.9kV,PQ,5,영남,3,1.0,0.0,1.05,0.95,1,35.85382,128.55852
40571,산격_154,대구광역시,154,154kV,PQ,5,영남,3,1.0,0.0,1.05,0.95,1,35.90333,128.60843
70487,산격_D23,대구광역시,22.9,22.9kV,PQ,5,영남,3,1.0,0.0,1.05,0.95,1,35.90333,128.60843
40572,동인_154,대구광역시,154,154kV,PQ,5,영남,3,1.0,0.0,1.05,0.95,1,35.87264,128.60149
70488,동인_D23,대구광역시,22.9,22.9kV,PQ,5,영남,3,1.0,0.0,1.05,0.95,1,35.87264,128.60149
40573,검단_154,대구광역시,154,154kV,PQ,5,영남,3,1.0,0.0,1.05,0.95,1,35.91345,128.61058
70489,검단_D23,대구광역시,22.9,22.9kV,PQ,5,영남,3,1.0,0.0,1.05,0.95,1,35.91345,128.61058
40574,학익_154,인천광역시,154,154kV,PQ,1,수도권,4,1.0,0.0,1.05,0.95,1,37.4372,126.64731
70490,학익_D23,인천광역시,22.9,22.9kV,PQ,1,수도권,4,1.0,0.0,1.05,0.95,1,37.4372,126.64731
40575,주안_154,인천광역시,154,154kV,PQ,1,수도권,4,1.0,0.0,1.05,0.95,1,37.47215,126.6989
70491,주안_D23,인천광역시,22.9,22.9kV,PQ,1,수도권,4,1.0,0.0,1.05,0.95,1,37.47215,126.6989
40576,인천_154,인천광역시,154,154kV,PQ,1,수도권,4,1.0,0.0,1.05,0.95,1,37.4618,126.65563
70492,인천_D23,인천광역시,22.9,22.9kV,PQ,1,수도권,4,1.0,0.0,1.05,0.95,1,37.4618,126.65563
40577,신현_154,인천광역시,154,154kV,PQ,1,수도권,4,1.0,0.0,1.05,0.95,1,37.48238,126.66099
70493,신현_D23,인천광역시,22.9,22.9kV,PQ,1,수도권,4,1.0,0.0,1.05,0.95,1,37.48238,126.66099
40578,송현_154,인천광역시,154,154kV,PQ,1,수도권,4,1.0,0.0,1.05,0.95,1,37.48146,126.63768
70494,송현_D23,인천광역시,22.9,22.9kV,PQ,1,수도권,4,1.0,0.0,1.05,0.95,1,37.48146,126.63768
