hv_bus,lv_bus,id,name,r_pu,x_pu,g_pu,b_pu,ratio,tap_step,tap_min,tap_max,shift_deg,vn_hv_kv,vn_lv_kv,sn_mva,rate_a_mva,rate_b_mva,rate_c_mva,cont_bus,in_service
40130,70093,M2,영일_MTr2,0.012,0.242,0.0,0.0,1.0,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70093,1
40130,70093,M3,영일_MTr3,0.012,0.242,0.0,0.0,1.0,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70093,1
40130,70093,M4,영일_MTr4,0.012,0.242,0.0,0.0,1.0,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70093,1
40132,70094,M1,운천_MTr1,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70094,1
40132,70094,M2,운천_MTr2,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70094,1
40132,70094,M3,운천_MTr3,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70094,1
40132,70094,M4,운천_MTr4,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70094,1
40133,70095,M1,하양_MTr1,0.012,0.242,0.0,0.0,1.01,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70095,1
40133,70095,M2,하양_MTr2,0.012,0.242,0.0,0.0,1.01,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70095,1
40133,70095,M3,하양_MTr3,0.012,0.242,0.0,0.0,1.01,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70095,1
40134,70096,M1,대송_MTr1,0.012,0.242,0.0,0.0,1.01,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70096,1
40134,70096,M2,대송_MTr2,0.012,0.242,0.0,0.0,1.01,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70096,1
40134,70096,M3,대송_MTr3,0.012,0.242,0.0,0.0,1.01,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70096,1
40134,70096,M4,대송_MTr4,0.012,0.242,0.0,0.0,1.01,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70096,1
40135,70097,M1,천북_MTr1,0.012,0.242,0.0,0.0,1.0,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70097,1
40135,70097,M2,천북_MTr2,0.012,0.242,0.0,0.0,1.0,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70097,1
40135,70097,M3,천북_MTr3,0.012,0.242,0.0,0.0,1.0,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70097,1
40135,70097,M4,천북_MTr4,0.012,0.242,0.0,0.0,1.0,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70097,1
40136,70098,M1,철원_MTr1,0.012,0.242,0.0,0.0,0.98,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70098,1
40136,70098,M2,철원_MTr2,0.012,0.242,0.0,0.0,0.98,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70098,1
40136,70098,M3,철원_MTr3,0.012,0.242,0.0,0.0,0.98,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70098,1
40136,70098,M4,철원_MTr4,0.012,0.242,0.0,0.0,0.98,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70098,1
40140,70099,M1,강동_MTr1,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70099,1
40140,70099,M2,강동_MTr2,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70099,1
40140,70099,M3,강동_MTr3,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70099,1
40140,70099,M4,강동_MTr4,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70099,1
40142,70100,M1,도봉_MTr1,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70100,1
40142,70100,M2,도봉_MTr2,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70100,1
40142,70100,M3,도봉_MTr3,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70100,1
40142,70100,M4,도봉_MTr4,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70100,1
40145,70101,M1,백석_MTr1,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70101,1
40145,70101,M2,백석_MTr2,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70101,1
40145,70101,M3,백석_MTr3,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70101,1
40145,70101,M4,백석_MTr4,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70101,1
40146,70102,M1,금촌_MTr1,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70102,1
40146,70102,M2,금촌_MTr2,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70102,1
40146,70102,M3,금촌_MTr3,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70102,1
40146,70102,M4,금촌_MTr4,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70102,1
40148,70103,M1,덕진_MTr1,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70103,1
40148,70103,M2,덕진_MTr2,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70103,1
40148,70103,M3,덕진_MTr3,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70103,1
40149,70104,M1,용운_MTr1,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70104,1
40149,70104,M2,용운_MTr2,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70104,1
40149,70104,M3,용운_MTr3,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70104,1
40149,70104,M4,용운_MTr4,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70104,1
40150,70105,M1,대덕_MTr1,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70105,1
40150,70105,M2,대덕_MTr2,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70105,1
40150,70105,M3,대덕_MTr3,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70105,1
40150,70105,M4,대덕_MTr4,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70105,1
40151,70106,M1,죽림_MTr1,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70106,1
40151,70106,M2,죽림_MTr2,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70106,1
40151,70106,M3,죽림_MTr3,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70106,1
40151,70106,M4,죽림_MTr4,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70106,1
40152,70107,M1,창녕_MTr1,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70107,1
40152,70107,M2,창녕_MTr2,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70107,1
40152,70107,M3,창녕_MTr3,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70107,1
40152,70107,M4,창녕_MTr4,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70107,1
40153,70108,M1,강창_MTr1,0.012,0.242,0.0,0.0,1.0,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70108,1
40153,70108,M2,강창_MTr2,0.012,0.242,0.0,0.0,1.0,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70108,1
40153,70108,M3,강창_MTr3,0.012,0.242,0.0,0.0,1.0,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70108,1
40154,70109,M1,칠서_MTr1,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70109,1
40154,70109,M2,칠서_MTr2,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70109,1
40154,70109,M3,칠서_MTr3,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70109,1
40154,70109,M4,칠서_MTr4,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70109,1
40155,70110,M1,다산_MTr1,0.012,0.242,0.0,0.0,1.0,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70110,1
40155,70110,M2,다산_MTr2,0.012,0.242,0.0,0.0,1.0,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70110,1
40155,70110,M3,다산_MTr3,0.012,0.242,0.0,0.0,1.0,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70110,1
40156,70111,M1,유가_MTr1,0.012,0.242,0.0,0.0,1.0,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70111,1
40156,70111,M2,유가_MTr2,0.012,0.242,0.0,0.0,1.0,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70111,1
40156,70111,M3,유가_MTr3,0.012,0.242,0.0,0.0,1.0,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70111,1
40157,70112,M1,밀양T1_MTr1,0.012,0.242,0.0,0.0,1.0,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70112,1
40157,70112,M2,밀양T1_MTr2,0.012,0.242,0.0,0.0,1.0,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70112,1
40157,70112,M3,밀양T1_MTr3,0.012,0.242,0.0,0.0,1.0,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70112,1
40158,70113,M1,논공_MTr1,0.012,0.242,0.0,0.0,1.0,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70113,1
40158,70113,M2,논공_MTr2,0.012,0.242,0.0,0.0,1.0,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70113,1
40158,70113,M3,논공_MTr3,0.012,0.242,0.0,0.0,1.0,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70113,1
40159,70114,M1,달성_MTr1,0.012,0.242,0.0,0.0,1.01,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70114,1
40159,70114,M2,달성_MTr2,0.012,0.242,0.0,0.0,1.01,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70114,1
40159,70114,M3,달성_MTr3,0.012,0.242,0.0,0.0,1.01,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70114,1
40161,70115,M1,마석_MTr1,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70115,1
40161,70115,M2,마석_MTr2,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70115,1
40161,70115,M3,마석_MTr3,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70115,1
40161,70115,M4,마석_MTr4,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70115,1
40162,70116,M1,원창_MTr1,0.012,0.242,0.0,0.0,1.0,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70116,1
40162,70116,M2,원창_MTr2,0.012,0.242,0.0,0.0,1.0,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70116,1
40162,70116,M3,원창_MTr3,0.012,0.242,0.0,0.0,1.0,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70116,1
40163,70117,M1,양산_MTr1,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70117,1
40163,70117,M2,양산_MTr2,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70117,1
40163,70117,M3,양산_MTr3,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70117,1
40163,70117,M4,양산_MTr4,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70117,1
40164,70118,M1,미남_MTr1,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70118,1
40164,70118,M2,미남_MTr2,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70118,1
40164,70118,M3,미남_MTr3,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70118,1
40164,70118,M4,미남_MTr4,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70118,1
40165,70119,M1,기장_MTr1,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70119,1
40165,70119,M2,기장_MTr2,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70119,1
40165,70119,M3,기장_MTr3,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70119,1
40165,70119,M4,기장_MTr4,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70119,1
40166,70120,M1,남광주_MTr1,0.012,0.242,0.0,0.0,1.0,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70120,1
40166,70120,M2,남광주_MTr2,0.012,0.242,0.0,0.0,1.0,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70120,1
40166,70120,M3,남광주_MTr3,0.012,0.242,0.0,0.0,1.0,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70120,1
40167,70121,M1,칠곡_MTr1,0.012,0.242,0.0,0.0,1.0,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70121,1
40167,70121,M2,칠곡_MTr2,0.012,0.242,0.0,0.0,1.0,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70121,1
40167,70121,M3,칠곡_MTr3,0.012,0.242,0.0,0.0,1.0,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70121,1
40167,70121,M4,칠곡_MTr4,0.012,0.242,0.0,0.0,1.0,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70121,1
40168,70122,M1,영광_MTr1,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70122,1
40168,70122,M2,영광_MTr2,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70122,1
40168,70122,M3,영광_MTr3,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70122,1
40168,70122,M4,영광_MTr4,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70122,1
40169,70123,M1,용연_MTr1,0.012,0.242,0.0,0.0,1.0,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70123,1
40169,70123,M2,용연_MTr2,0.012,0.242,0.0,0.0,1.0,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70123,1
40169,70123,M3,용연_MTr3,0.012,0.242,0.0,0.0,1.0,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70123,1
40170,70124,M1,울산T2_MTr1,0.012,0.242,0.0,0.0,1.0,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70124,1
40170,70124,M2,울산T2_MTr2,0.012,0.242,0.0,0.0,1.0,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70124,1
40170,70124,M3,울산T2_MTr3,0.012,0.242,0.0,0.0,1.0,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70124,1
40170,70124,M4,울산T2_MTr4,0.012,0.242,0.0,0.0,1.0,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70124,1
40171,70125,M1,북울산_MTr1,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70125,1
40171,70125,M2,북울산_MTr2,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70125,1
40171,70125,M3,북울산_MTr3,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70125,1
40171,70125,M4,북울산_MTr4,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70125,1
40172,70126,M1,매암_MTr1,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70126,1
40172,70126,M2,매암_MTr2,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70126,1
40172,70126,M3,매암_MTr3,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70126,1
40173,70127,M1,방어진_MTr1,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70127,1
40173,70127,M2,방어진_MTr2,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70127,1
40173,70127,M3,방어진_MTr3,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70127,1
40174,70128,M1,효문_MTr1,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70128,1
40174,70128,M2,효문_MTr2,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70128,1
40174,70128,M3,효문_MTr3,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70128,1
40174,70128,M4,효문_MTr4,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70128,1
40175,70129,M1,강릉_MTr1,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70129,1
40175,70129,M2,강릉_MTr2,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70129,1
40175,70129,M3,강릉_MTr3,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70129,1
40176,70130,M1,오산_MTr1,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70130,1
40176,70130,M2,오산_MTr2,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70130,1
40176,70130,M3,오산_MTr3,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70130,1
40176,70130,M4,오산_MTr4,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70130,1
40177,70131,M1,평택_MTr1,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70131,1
40177,70131,M2,평택_MTr2,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70131,1
40177,70131,M3,평택_MTr3,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70131,1
40177,70131,M4,평택_MTr4,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70131,1
40178,70132,M1,추팔_MTr1,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70132,1
40178,70132,M2,추팔_MTr2,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70132,1
40178,70132,M3,추팔_MTr3,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70132,1
40178,70132,M4,추팔_MTr4,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70132,1
40179,70133,M1,송탄_MTr1,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70133,1
40179,70133,M2,송탄_MTr2,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70133,1
40179,70133,M3,송탄_MTr3,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70133,1
40179,70133,M4,송탄_MTr4,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70133,1
40180,70134,M1,시화_MTr1,0.012,0.242,0.0,0.0,1.0,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70134,1
40180,70134,M2,시화_MTr2,0.012,0.242,0.0,0.0,1.0,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70134,1
40180,70134,M3,시화_MTr3,0.012,0.242,0.0,0.0,1.0,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70134,1
40180,70134,M4,시화_MTr4,0.012,0.242,0.0,0.0,1.0,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70134,1
40181,70135,M1,진위_MTr1,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70135,1
40181,70135,M2,진위_MTr2,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70135,1
40181,70135,M3,진위_MTr3,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70135,1
40181,70135,M4,진위_MTr4,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70135,1
40182,70136,M1,반월_MTr1,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70136,1
40182,70136,M2,반월_MTr2,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70136,1
40182,70136,M3,반월_MTr3,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70136,1
40182,70136,M4,반월_MTr4,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70136,1
40183,70137,M1,한샘_MTr1,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70137,1
40183,70137,M2,한샘_MTr2,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70137,1
40183,70137,M3,한샘_MTr3,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70137,1
40183,70137,M4,한샘_MTr4,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70137,1
40184,70138,M1,서운_MTr1,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70138,1
40184,70138,M2,서운_MTr2,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70138,1
40184,70138,M3,서운_MTr3,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70138,1
40184,70138,M4,서운_MTr4,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70138,1
40185,70139,M1,세종T1_MTr1,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70139,1
40185,70139,M2,세종T1_MTr2,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70139,1
40185,70139,M3,세종T1_MTr3,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70139,1
40185,70139,M4,세종T1_MTr4,0.012,0.242,0.0,0.0,0.99,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70139,1
40186,70140,M1,간성_MTr1,0.012,0.242,0.0,0.0,0.97,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70140,1
40186,70140,M2,간성_MTr2,0.012,0.242,0.0,0.0,0.97,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70140,1
40186,70140,M3,간성_MTr3,0.012,0.242,0.0,0.0,0.97,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70140,1
40187,70141,M1,밀양T2_MTr1,0.012,0.242,0.0,0.0,1.0,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70141,1
40187,70141,M2,밀양T2_MTr2,0.012,0.242,0.0,0.0,1.0,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70141,1
40187,70141,M3,밀양T2_MTr3,0.012,0.242,0.0,0.0,1.0,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70141,1
40188,70142,M1,노변_MTr1,0.012,0.242,0.0,0.0,1.0,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70142,1
40188,70142,M2,노변_MTr2,0.012,0.242,0.0,0.0,1.0,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70142,1
40188,70142,M3,노변_MTr3,0.012,0.242,0.0,0.0,1.0,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70142,1
40189,70143,M1,좌동_MTr1,0.012,0.242,0.0,0.0,1.0,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70143,1
40189,70143,M2,좌동_MTr2,0.012,0.242,0.0,0.0,1.0,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70143,1
40189,70143,M3,좌동_MTr3,0.012,0.242,0.0,0.0,1.0,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70143,1
40189,70143,M4,좌동_MTr4,0.012,0.242,0.0,0.0,1.0,0.01,0.9,1.1,0.0,154,22.9,60.0,60,72,78,70143,1
