from_bus,to_bus,id,name,r_pu,x_pu,b_pu,g_from_pu,b_from_pu,g_to_pu,b_to_pu,rate_a_mva,rate_b_mva,rate_c_mva,length_km,in_service,cable_km
40097,40184,3,154osm_진천_154-서운_154_3,0.003044,0.027704,0.022437,0.0,0.0,0.0,0.0,452.0,497.0,565.0,19.51,1,0.0
40097,40184,4,154osm_진천_154-서운_154_4,0.003044,0.027704,0.022437,0.0,0.0,0.0,0.0,452.0,497.0,565.0,19.51,1,0.0
40571,40593,1,154osm_율촌_154-화치_154_1,0.003126,0.028457,0.023046,0.0,0.0,0.0,0.0,452.0,497.0,565.0,20.04,1,0.0
40571,40593,2,154osm_율촌_154-화치_154_2,0.003126,0.028457,0.023046,0.0,0.0,0.0,0.0,452.0,497.0,565.0,20.04,1,0.0
40571,40593,3,154osm_율촌_154-화치_154_3,0.003126,0.028457,0.023046,0.0,0.0,0.0,0.0,452.0,497.0,565.0,20.04,1,0.0
40571,40593,4,154osm_율촌_154-화치_154_4,0.003126,0.028457,0.023046,0.0,0.0,0.0,0.0,452.0,497.0,565.0,20.04,1,0.0
40234,40489,1,154osm_거제_154-통영_154_1,0.003173,0.028883,0.023391,0.0,0.0,0.0,0.0,452.0,497.0,565.0,20.34,1,0.0
40234,40489,2,154osm_거제_154-통영_154_2,0.003173,0.028883,0.023391,0.0,0.0,0.0,0.0,452.0,497.0,565.0,20.34,1,0.0
40234,40489,3,154osm_거제_154-통영_154_3,0.003173,0.028883,0.023391,0.0,0.0,0.0,0.0,452.0,497.0,565.0,20.34,1,0.0
40234,40489,4,154osm_거제_154-통영_154_4,0.003173,0.028883,0.023391,0.0,0.0,0.0,0.0,452.0,497.0,565.0,20.34,1,0.0
40357,40491,1,154osm_사천_154-삼천포_154_1,0.003178,0.028925,0.023426,0.0,0.0,0.0,0.0,452.0,497.0,565.0,20.37,1,0.0
40231,40628,1,154osm_여주_154-감곡_154_1,0.003186,0.028996,0.023483,0.0,0.0,0.0,0.0,452.0,497.0,565.0,20.42,1,0.0
40231,40628,2,154osm_여주_154-감곡_154_2,0.003186,0.028996,0.023483,0.0,0.0,0.0,0.0,452.0,497.0,565.0,20.42,1,0.0
40231,40628,3,154osm_여주_154-감곡_154_3,0.003186,0.028996,0.023483,0.0,0.0,0.0,0.0,452.0,497.0,565.0,20.42,1,0.0
40231,40628,4,154osm_여주_154-감곡_154_4,0.003186,0.028996,0.023483,0.0,0.0,0.0,0.0,452.0,497.0,565.0,20.42,1,0.0
40134,40503,1,154osm_대송_154-양북_154_1,0.003266,0.029728,0.024075,0.0,0.0,0.0,0.0,452.0,497.0,565.0,20.93,1,0.0
40134,40503,2,154osm_대송_154-양북_154_2,0.003266,0.029728,0.024075,0.0,0.0,0.0,0.0,452.0,497.0,565.0,20.93,1,0.0
40475,40693,1,154osm_대산_154-성연_154_1,0.003209,0.029209,0.023655,0.0,0.0,0.0,0.0,452.0,497.0,565.0,20.57,1,0.0
40475,40693,2,154osm_대산_154-성연_154_2,0.003209,0.029209,0.023655,0.0,0.0,0.0,0.0,452.0,497.0,565.0,20.57,1,0.0
40298,40402,1,154osm_신의정부_154-내촌_154_1,0.003239,0.029479,0.023874,0.0,0.0,0.0,0.0,452.0,497.0,565.0,20.76,1,0.0
40298,40402,2,154osm_신의정부_154-내촌_154_2,0.003239,0.029479,0.023874,0.0,0.0,0.0,0.0,452.0,497.0,565.0,20.76,1,0.0
40201,40536,1,154osm_상주_154-청리_154_1,0.003232,0.029422,0.023828,0.0,0.0,0.0,0.0,452.0,497.0,565.0,20.72,1,0.0
40201,40536,2,154osm_상주_154-청리_154_2,0.003232,0.029422,0.023828,0.0,0.0,0.0,0.0,452.0,497.0,565.0,20.72,1,0.0
40201,40536,3,154osm_상주_154-청리_154_3,0.003232,0.029422,0.023828,0.0,0.0,0.0,0.0,452.0,497.0,565.0,20.72,1,0.0
40201,40536,4,154osm_상주_154-청리_154_4,0.003232,0.029422,0.023828,0.0,0.0,0.0,0.0,452.0,497.0,565.0,20.72,1,0.0
40273,40475,1,154osm_서산_154-대산_154_1,0.003237,0.029465,0.023862,0.0,0.0,0.0,0.0,452.0,497.0,565.0,20.75,1,0.0
40273,40475,2,154osm_서산_154-대산_154_2,0.003237,0.029465,0.023862,0.0,0.0,0.0,0.0,452.0,497.0,565.0,20.75,1,0.0
40049,40088,1,154osm_청양_154-관창_154_1,0.003236,0.029454,0.023854,0.0,0.0,0.0,0.0,452.0,497.0,565.0,20.74,1,0.0
40049,40088,2,154osm_청양_154-관창_154_2,0.003236,0.029454,0.023854,0.0,0.0,0.0,0.0,452.0,497.0,565.0,20.74,1,0.0
40358,40366,1,154osm_남면_154-백학_154_1,0.003292,0.029962,0.024265,0.0,0.0,0.0,0.0,452.0,497.0,565.0,21.1,1,0.0
40358,40366,2,154osm_남면_154-백학_154_2,0.003292,0.029962,0.024265,0.0,0.0,0.0,0.0,452.0,497.0,565.0,21.1,1,0.0
40358,40366,3,154osm_남면_154-백학_154_3,0.003292,0.029962,0.024265,0.0,0.0,0.0,0.0,452.0,497.0,565.0,21.1,1,0.0
40358,40366,4,154osm_남면_154-백학_154_4,0.003292,0.029962,0.024265,0.0,0.0,0.0,0.0,452.0,497.0,565.0,21.1,1,0.0
40213,40216,1,154osm_신충주_154-음성_154_1,0.003264,0.029706,0.024058,0.0,0.0,0.0,0.0,452.0,497.0,565.0,20.92,1,0.0
40213,40216,2,154osm_신충주_154-음성_154_2,0.003264,0.029706,0.024058,0.0,0.0,0.0,0.0,452.0,497.0,565.0,20.92,1,0.0
40213,40216,3,154osm_신충주_154-음성_154_3,0.003264,0.029706,0.024058,0.0,0.0,0.0,0.0,452.0,497.0,565.0,20.92,1,0.0
40213,40216,4,154osm_신충주_154-음성_154_4,0.003264,0.029706,0.024058,0.0,0.0,0.0,0.0,452.0,497.0,565.0,20.92,1,0.0
40074,40702,1,154osm_노포_154-양산T2_154_1,0.003306,0.03009,0.024369,0.0,0.0,0.0,0.0,452.0,497.0,565.0,21.19,1,0.0
40074,40702,2,154osm_노포_154-양산T2_154_2,0.003306,0.03009,0.024369,0.0,0.0,0.0,0.0,452.0,497.0,565.0,21.19,1,0.0
40202,40263,1,154osm_해남_154-강진_154_1,0.003274,0.029806,0.024138,0.0,0.0,0.0,0.0,452.0,497.0,565.0,20.99,1,0.0
40202,40263,2,154osm_해남_154-강진_154_2,0.003274,0.029806,0.024138,0.0,0.0,0.0,0.0,452.0,497.0,565.0,20.99,1,0.0
40152,40157,1,154osm_창녕_154-밀양T1_154_1,0.003331,0.030317,0.024553,0.0,0.0,0.0,0.0,452.0,497.0,565.0,21.35,1,0.0
40152,40157,2,154osm_창녕_154-밀양T1_154_2,0.003331,0.030317,0.024553,0.0,0.0,0.0,0.0,452.0,497.0,565.0,21.35,1,0.0
40152,40157,3,154osm_창녕_154-밀양T1_154_3,0.003331,0.030317,0.024553,0.0,0.0,0.0,0.0,452.0,497.0,565.0,21.35,1,0.0
40152,40157,4,154osm_창녕_154-밀양T1_154_4,0.003331,0.030317,0.024553,0.0,0.0,0.0,0.0,452.0,497.0,565.0,21.35,1,0.0
40283,40625,1,154osm_태백_154-고한_154_1,0.003323,0.030246,0.024495,0.0,0.0,0.0,0.0,452.0,497.0,565.0,21.3,1,0.0
40283,40625,2,154osm_태백_154-고한_154_2,0.003323,0.030246,0.024495,0.0,0.0,0.0,0.0,452.0,497.0,565.0,21.3,1,0.0
40132,40401,1,154osm_운천_154-전곡_154_1,0.003334,0.030345,0.024576,0.0,0.0,0.0,0.0,452.0,497.0,565.0,21.37,1,0.0
40132,40401,2,154osm_운천_154-전곡_154_2,0.003334,0.030345,0.024576,0.0,0.0,0.0,0.0,452.0,497.0,565.0,21.37,1,0.0
40132,40401,3,154osm_운천_154-전곡_154_3,0.003334,0.030345,0.024576,0.0,0.0,0.0,0.0,452.0,497.0,565.0,21.37,1,0.0
40132,40401,4,154osm_운천_154-전곡_154_4,0.003334,0.030345,0.024576,0.0,0.0,0.0,0.0,452.0,497.0,565.0,21.37,1,0.0
40102,40350,1,154osm_의령_154-동진주_154_1,0.003365,0.030629,0.024806,0.0,0.0,0.0,0.0,452.0,497.0,565.0,21.57,1,0.0
40102,40350,2,154osm_의령_154-동진주_154_2,0.003365,0.030629,0.024806,0.0,0.0,0.0,0.0,452.0,497.0,565.0,21.57,1,0.0
40241,40534,1,154osm_봉화_154-영주_154_1,0.003475,0.031631,0.025617,0.0,0.0,0.0,0.0,452.0,497.0,565.0,22.28,1,0.0
40241,40534,2,154osm_봉화_154-영주_154_2,0.003475,0.031631,0.025617,0.0,0.0,0.0,0.0,452.0,497.0,565.0,22.28,1,0.0
40219,40262,1,154osm_나주_154-영암_154_1,0.003387,0.030828,0.024966,0.0,0.0,0.0,0.0,452.0,497.0,565.0,21.71,1,0.0
40279,40280,1,154osm_화원_154-진도_154_1,0.003451,0.03141,0.025438,0.0,0.0,0.0,0.0,452.0,497.0,565.0,22.12,1,0.0
40279,40280,2,154osm_화원_154-진도_154_2,0.003451,0.03141,0.025438,0.0,0.0,0.0,0.0,452.0,497.0,565.0,22.12,1,0.0
40279,40280,3,154osm_화원_154-진도_154_3,0.003451,0.03141,0.025438,0.0,0.0,0.0,0.0,452.0,497.0,565.0,22.12,1,0.0
40279,40280,4,154osm_화원_154-진도_154_4,0.003451,0.03141,0.025438,0.0,0.0,0.0,0.0,452.0,497.0,565.0,22.12,1,0.0
40202,40764,1,154osm_해남_154-신강진_154_1,0.003443,0.031339,0.025381,0.0,0.0,0.0,0.0,452.0,497.0,565.0,22.07,1,0.0
40202,40764,2,154osm_해남_154-신강진_154_2,0.003443,0.031339,0.025381,0.0,0.0,0.0,0.0,452.0,497.0,565.0,22.07,1,0.0
40200,40535,1,154osm_점촌_154-문경_154_1,0.003444,0.031354,0.025392,0.0,0.0,0.0,0.0,452.0,497.0,565.0,22.08,1,0.0
40200,40535,2,154osm_점촌_154-문경_154_2,0.003444,0.031354,0.025392,0.0,0.0,0.0,0.0,452.0,497.0,565.0,22.08,1,0.0
40200,40535,3,154osm_점촌_154-문경_154_3,0.003444,0.031354,0.025392,0.0,0.0,0.0,0.0,452.0,497.0,565.0,22.08,1,0.0
40470,40487,1,154osm_옥산_154-장항_154_1,0.003448,0.031382,0.025415,0.0,0.0,0.0,0.0,452.0,497.0,565.0,22.1,1,0.0
40470,40487,2,154osm_옥산_154-장항_154_2,0.003448,0.031382,0.025415,0.0,0.0,0.0,0.0,452.0,497.0,565.0,22.1,1,0.0
40470,40487,3,154osm_옥산_154-장항_154_3,0.003448,0.031382,0.025415,0.0,0.0,0.0,0.0,452.0,497.0,565.0,22.1,1,0.0
40470,40487,4,154osm_옥산_154-장항_154_4,0.003448,0.031382,0.025415,0.0,0.0,0.0,0.0,452.0,497.0,565.0,22.1,1,0.0
40063,40380,1,154osm_양양_154-주문진_154_1,0.003632,0.033056,0.026771,0.0,0.0,0.0,0.0,452.0,497.0,565.0,23.28,1,0.0
40063,40380,2,154osm_양양_154-주문진_154_2,0.003632,0.033056,0.026771,0.0,0.0,0.0,0.0,452.0,497.0,565.0,23.28,1,0.0
40063,40380,3,154osm_양양_154-주문진_154_3,0.003632,0.033056,0.026771,0.0,0.0,0.0,0.0,452.0,497.0,565.0,23.28,1,0.0
40063,40380,4,154osm_양양_154-주문진_154_4,0.003632,0.033056,0.026771,0.0,0.0,0.0,0.0,452.0,497.0,565.0,23.28,1,0.0
40472,40609,1,154osm_금산_154-무주_154_1,0.00344,0.031311,0.025358,0.0,0.0,0.0,0.0,452.0,497.0,565.0,22.05,1,0.0
40472,40609,2,154osm_금산_154-무주_154_2,0.00344,0.031311,0.025358,0.0,0.0,0.0,0.0,452.0,497.0,565.0,22.05,1,0.0
40472,40609,3,154osm_금산_154-무주_154_3,0.00344,0.031311,0.025358,0.0,0.0,0.0,0.0,452.0,497.0,565.0,22.05,1,0.0
40472,40609,4,154osm_금산_154-무주_154_4,0.00344,0.031311,0.025358,0.0,0.0,0.0,0.0,452.0,497.0,565.0,22.05,1,0.0
40328,40538,1,154osm_선산_154-안계_154_1,0.00335447,0.0306595,0.054357,0.0,0.0,0.0,0.0,452.0,497.0,565.0,22.38,1,1.35
40328,40538,2,154osm_선산_154-안계_154_2,0.00335447,0.0306595,0.054357,0.0,0.0,0.0,0.0,452.0,497.0,565.0,22.38,1,1.35
40101,40613,1,154osm_신김제_154-동전주_154_1,0.003508,0.031936,0.025863,0.0,0.0,0.0,0.0,452.0,497.0,565.0,22.49,1,0.0
40101,40613,2,154osm_신김제_154-동전주_154_2,0.003508,0.031936,0.025863,0.0,0.0,0.0,0.0,452.0,497.0,565.0,22.49,1,0.0
40101,40613,3,154osm_신김제_154-동전주_154_3,0.003508,0.031936,0.025863,0.0,0.0,0.0,0.0,452.0,497.0,565.0,22.49,1,0.0
40101,40613,4,154osm_신김제_154-동전주_154_4,0.003508,0.031936,0.025863,0.0,0.0,0.0,0.0,452.0,497.0,565.0,22.49,1,0.0
40139,40329,1,154osm_신제천_154-영월_154_1,0.003654,0.033262,0.026938,0.0,0.0,0.0,0.0,452.0,497.0,565.0,23.42,1,0.0
40139,40329,2,154osm_신제천_154-영월_154_2,0.003654,0.033262,0.026938,0.0,0.0,0.0,0.0,452.0,497.0,565.0,23.42,1,0.0
40273,40418,1,154osm_서산_154-태안_154_1,0.003544,0.032262,0.026128,0.0,0.0,0.0,0.0,452.0,497.0,565.0,22.72,1,0.0
40273,40418,2,154osm_서산_154-태안_154_2,0.003544,0.032262,0.026128,0.0,0.0,0.0,0.0,452.0,497.0,565.0,22.72,1,0.0
40273,40418,3,154osm_서산_154-태안_154_3,0.003544,0.032262,0.026128,0.0,0.0,0.0,0.0,452.0,497.0,565.0,22.72,1,0.0
40273,40418,4,154osm_서산_154-태안_154_4,0.003544,0.032262,0.026128,0.0,0.0,0.0,0.0,452.0,497.0,565.0,22.72,1,0.0
40385,40443,1,154osm_문막_154-지제_154_1,0.003518,0.032021,0.025933,0.0,0.0,0.0,0.0,452.0,497.0,565.0,22.55,1,0.0
40385,40443,2,154osm_문막_154-지제_154_2,0.003518,0.032021,0.025933,0.0,0.0,0.0,0.0,452.0,497.0,565.0,22.55,1,0.0
40160,40358,1,154osm_신포천_154-남면_154_1,0.003577,0.032561,0.02637,0.0,0.0,0.0,0.0,452.0,497.0,565.0,22.93,1,0.0
40160,40358,2,154osm_신포천_154-남면_154_2,0.003577,0.032561,0.02637,0.0,0.0,0.0,0.0,452.0,497.0,565.0,22.93,1,0.0
40160,40358,3,154osm_신포천_154-남면_154_3,0.003577,0.032561,0.02637,0.0,0.0,0.0,0.0,452.0,497.0,565.0,22.93,1,0.0
40160,40358,4,154osm_신포천_154-남면_154_4,0.003577,0.032561,0.02637,0.0,0.0,0.0,0.0,452.0,497.0,565.0,22.93,1,0.0
40614,40615,1,154osm_임실_154-남원_154_1,0.003585,0.032632,0.026427,0.0,0.0,0.0,0.0,452.0,497.0,565.0,22.98,1,0.0
40614,40615,2,154osm_임실_154-남원_154_2,0.003585,0.032632,0.026427,0.0,0.0,0.0,0.0,452.0,497.0,565.0,22.98,1,0.0
40102,40353,1,154osm_의령_154-산청_154_1,0.003563,0.032433,0.026266,0.0,0.0,0.0,0.0,452.0,497.0,565.0,22.84,1,0.0
40102,40353,2,154osm_의령_154-산청_154_2,0.003563,0.032433,0.026266,0.0,0.0,0.0,0.0,452.0,497.0,565.0,22.84,1,0.0
40329,40636,1,154osm_영월_154-단양_154_1,0.003692,0.033608,0.027217,0.0,0.0,0.0,0.0,452.0,497.0,565.0,23.67,1,0.0
40329,40636,2,154osm_영월_154-단양_154_2,0.003692,0.033608,0.027217,0.0,0.0,0.0,0.0,452.0,497.0,565.0,23.67,1,0.0
40233,40628,1,154osm_가남_154-감곡_154_1,0.003683,0.033526,0.027151,0.0,0.0,0.0,0.0,452.0,497.0,565.0,23.61,1,0.0
40233,40628,2,154osm_가남_154-감곡_154_2,0.003683,0.033526,0.027151,0.0,0.0,0.0,0.0,452.0,497.0,565.0,23.61,1,0.0
40107,40376,1,154osm_공주_154-신풍_154_1,0.003761,0.034236,0.027726,0.0,0.0,0.0,0.0,452.0,497.0,565.0,24.11,1,0.0
40107,40376,2,154osm_공주_154-신풍_154_2,0.003761,0.034236,0.027726,0.0,0.0,0.0,0.0,452.0,497.0,565.0,24.11,1,0.0
40107,40376,3,154osm_공주_154-신풍_154_3,0.003761,0.034236,0.027726,0.0,0.0,0.0,0.0,452.0,497.0,565.0,24.11,1,0.0
40107,40376,4,154osm_공주_154-신풍_154_4,0.003761,0.034236,0.027726,0.0,0.0,0.0,0.0,452.0,497.0,565.0,24.11,1,0.0
40098,40309,1,154osm_청원_154-청주_154_1,0.00371,0.033768,0.027347,0.0,0.0,0.0,0.0,452.0,497.0,565.0,23.78,1,0.0
40098,40309,2,154osm_청원_154-청주_154_2,0.00371,0.033768,0.027347,0.0,0.0,0.0,0.0,452.0,497.0,565.0,23.78,1,0.0
40098,40309,3,154osm_청원_154-청주_154_3,0.00371,0.033768,0.027347,0.0,0.0,0.0,0.0,452.0,497.0,565.0,23.78,1,0.0
40098,40309,4,154osm_청원_154-청주_154_4,0.00371,0.033768,0.027347,0.0,0.0,0.0,0.0,452.0,497.0,565.0,23.78,1,0.0
40257,40596,1,154osm_목포_154-엄다_154_1,0.003678,0.033484,0.027117,0.0,0.0,0.0,0.0,452.0,497.0,565.0,23.58,1,0.0
40215,40216,1,154osm_풍동_154-음성_154_1,0.003713,0.033796,0.02737,0.0,0.0,0.0,0.0,452.0,497.0,565.0,23.8,1,0.0
40215,40216,2,154osm_풍동_154-음성_154_2,0.003713,0.033796,0.02737,0.0,0.0,0.0,0.0,452.0,497.0,565.0,23.8,1,0.0
40215,40216,3,154osm_풍동_154-음성_154_3,0.003713,0.033796,0.02737,0.0,0.0,0.0,0.0,452.0,497.0,565.0,23.8,1,0.0
40215,40216,4,154osm_풍동_154-음성_154_4,0.003713,0.033796,0.02737,0.0,0.0,0.0,0.0,452.0,497.0,565.0,23.8,1,0.0
40198,40317,1,154osm_고성_154-신고성_154_1,0.003736,0.034009,0.027542,0.0,0.0,0.0,0.0,452.0,497.0,565.0,23.95,1,0.0
40574,40598,1,154osm_승주_154-화순_154_1,0.003719,0.033853,0.027416,0.0,0.0,0.0,0.0,452.0,497.0,565.0,23.84,1,0.0
40574,40598,2,154osm_승주_154-화순_154_2,0.003719,0.033853,0.027416,0.0,0.0,0.0,0.0,452.0,497.0,565.0,23.84,1,0.0
40167,40540,1,154osm_칠곡_154-산동_154_1,0.003803,0.03462,0.028037,0.0,0.0,0.0,0.0,452.0,497.0,565.0,24.38,1,0.0
40167,40540,2,154osm_칠곡_154-산동_154_2,0.003803,0.03462,0.028037,0.0,0.0,0.0,0.0,452.0,497.0,565.0,24.38,1,0.0
40260,40646,1,154osm_영동_154-보은_154_1,0.003763,0.03425,0.027738,0.0,0.0,0.0,0.0,452.0,497.0,565.0,24.12,1,0.0
40197,40353,1,154osm_함양_154-산청_154_1,0.003822,0.03479,0.028175,0.0,0.0,0.0,0.0,452.0,497.0,565.0,24.5,1,0.0
40197,40353,2,154osm_함양_154-산청_154_2,0.003822,0.03479,0.028175,0.0,0.0,0.0,0.0,452.0,497.0,565.0,24.5,1,0.0
40216,40628,1,154osm_음성_154-감곡_154_1,0.003783,0.034435,0.027887,0.0,0.0,0.0,0.0,452.0,497.0,565.0,24.25,1,0.0
40216,40628,2,154osm_음성_154-감곡_154_2,0.003783,0.034435,0.027887,0.0,0.0,0.0,0.0,452.0,497.0,565.0,24.25,1,0.0
40216,40628,3,154osm_음성_154-감곡_154_3,0.003783,0.034435,0.027887,0.0,0.0,0.0,0.0,452.0,497.0,565.0,24.25,1,0.0
40216,40628,4,154osm_음성_154-감곡_154_4,0.003783,0.034435,0.027887,0.0,0.0,0.0,0.0,452.0,497.0,565.0,24.25,1,0.0
40257,40765,1,154osm_목포_154-대불_154_1,0.003872,0.035244,0.028543,0.0,0.0,0.0,0.0,452.0,497.0,565.0,24.82,1,0.0
40646,40654,1,154osm_보은_154-옥천2_154_1,0.003839,0.034946,0.028302,0.0,0.0,0.0,0.0,452.0,497.0,565.0,24.61,1,0.0
40646,40654,2,154osm_보은_154-옥천2_154_2,0.003839,0.034946,0.028302,0.0,0.0,0.0,0.0,452.0,497.0,565.0,24.61,1,0.0
40646,40654,3,154osm_보은_154-옥천2_154_3,0.003839,0.034946,0.028302,0.0,0.0,0.0,0.0,452.0,497.0,565.0,24.61,1,0.0
40646,40654,4,154osm_보은_154-옥천2_154_4,0.003839,0.034946,0.028302,0.0,0.0,0.0,0.0,452.0,497.0,565.0,24.61,1,0.0
40224,40470,1,154osm_논산_154-옥산_154_1,0.003855,0.035091,0.028419,0.0,0.0,0.0,0.0,452.0,497.0,565.0,24.71,1,0.0
40224,40470,2,154osm_논산_154-옥산_154_2,0.003855,0.035091,0.028419,0.0,0.0,0.0,0.0,452.0,497.0,565.0,24.71,1,0.0
40600,40602,1,154osm_올림픽_154-평창_154_1,0.003847,0.035017,0.028359,0.0,0.0,0.0,0.0,452.0,497.0,565.0,24.66,1,0.0
40600,40602,2,154osm_올림픽_154-평창_154_2,0.003847,0.035017,0.028359,0.0,0.0,0.0,0.0,452.0,497.0,565.0,24.66,1,0.0
40046,40352,1,154osm_거창_154-합천_154_1,0.003866,0.035188,0.028497,0.0,0.0,0.0,0.0,452.0,497.0,565.0,24.78,1,0.0
40046,40352,2,154osm_거창_154-합천_154_2,0.003866,0.035188,0.028497,0.0,0.0,0.0,0.0,452.0,497.0,565.0,24.78,1,0.0
40141,40444,1,154osm_곤지암_154-용문_154_1,0.003856,0.035102,0.028428,0.0,0.0,0.0,0.0,452.0,497.0,565.0,24.72,1,0.0
40141,40444,2,154osm_곤지암_154-용문_154_2,0.003856,0.035102,0.028428,0.0,0.0,0.0,0.0,452.0,497.0,565.0,24.72,1,0.0
40141,40444,3,154osm_곤지암_154-용문_154_3,0.003856,0.035102,0.028428,0.0,0.0,0.0,0.0,452.0,497.0,565.0,24.72,1,0.0
40141,40444,4,154osm_곤지암_154-용문_154_4,0.003856,0.035102,0.028428,0.0,0.0,0.0,0.0,452.0,497.0,565.0,24.72,1,0.0
40049,40373,1,154osm_청양_154-은하_154_1,0.003905,0.035543,0.028785,0.0,0.0,0.0,0.0,452.0,497.0,565.0,25.03,1,0.0
40049,40373,2,154osm_청양_154-은하_154_2,0.003905,0.035543,0.028785,0.0,0.0,0.0,0.0,452.0,497.0,565.0,25.03,1,0.0
40049,40373,3,154osm_청양_154-은하_154_3,0.003905,0.035543,0.028785,0.0,0.0,0.0,0.0,452.0,497.0,565.0,25.03,1,0.0
40049,40373,4,154osm_청양_154-은하_154_4,0.003905,0.035543,0.028785,0.0,0.0,0.0,0.0,452.0,497.0,565.0,25.03,1,0.0
40101,40630,1,154osm_신김제_154-정공_154_1,0.003956,0.036011,0.029164,0.0,0.0,0.0,0.0,452.0,497.0,565.0,25.36,1,0.0
40101,40630,2,154osm_신김제_154-정공_154_2,0.003956,0.036011,0.029164,0.0,0.0,0.0,0.0,452.0,497.0,565.0,25.36,1,0.0
40101,40630,3,154osm_신김제_154-정공_154_3,0.003956,0.036011,0.029164,0.0,0.0,0.0,0.0,452.0,497.0,565.0,25.36,1,0.0
40101,40630,4,154osm_신김제_154-정공_154_4,0.003956,0.036011,0.029164,0.0,0.0,0.0,0.0,452.0,497.0,565.0,25.36,1,0.0
40601,40608,1,154osm_주진_154-둔내_154_1,0.003933,0.035798,0.028991,0.0,0.0,0.0,0.0,452.0,497.0,565.0,25.21,1,0.0
40601,40608,2,154osm_주진_154-둔내_154_2,0.003933,0.035798,0.028991,0.0,0.0,0.0,0.0,452.0,497.0,565.0,25.21,1,0.0
40382,40400,1,154osm_홍천_154-남춘천_154_1,0.003942,0.035883,0.02906,0.0,0.0,0.0,0.0,452.0,497.0,565.0,25.27,1,0.0
40382,40400,2,154osm_홍천_154-남춘천_154_2,0.003942,0.035883,0.02906,0.0,0.0,0.0,0.0,452.0,497.0,565.0,25.27,1,0.0
40382,40400,3,154osm_홍천_154-남춘천_154_3,0.003942,0.035883,0.02906,0.0,0.0,0.0,0.0,452.0,497.0,565.0,25.27,1,0.0
40382,40400,4,154osm_홍천_154-남춘천_154_4,0.003942,0.035883,0.02906,0.0,0.0,0.0,0.0,452.0,497.0,565.0,25.27,1,0.0
40619,40620,1,154osm_고창_154-정주_154_1,0.004028,0.036664,0.029693,0.0,0.0,0.0,0.0,452.0,497.0,565.0,25.82,1,0.0
40619,40620,2,154osm_고창_154-정주_154_2,0.004028,0.036664,0.029693,0.0,0.0,0.0,0.0,452.0,497.0,565.0,25.82,1,0.0
40619,40620,3,154osm_고창_154-정주_154_3,0.004028,0.036664,0.029693,0.0,0.0,0.0,0.0,452.0,497.0,565.0,25.82,1,0.0
40619,40620,4,154osm_고창_154-정주_154_4,0.004028,0.036664,0.029693,0.0,0.0,0.0,0.0,452.0,497.0,565.0,25.82,1,0.0
40372,40623,1,154osm_동영월_154-정선_154_1,0.004047,0.036835,0.029831,0.0,0.0,0.0,0.0,452.0,497.0,565.0,25.94,1,0.0
40372,40623,2,154osm_동영월_154-정선_154_2,0.004047,0.036835,0.029831,0.0,0.0,0.0,0.0,452.0,497.0,565.0,25.94,1,0.0
40247,40248,1,154osm_벌교_154-보성_154_1,0.004106,0.037374,0.030268,0.0,0.0,0.0,0.0,452.0,497.0,565.0,26.32,1,0.0
40362,40708,1,154osm_가평_154-춘천T1_154_1,0.004192,0.038155,0.030901,0.0,0.0,0.0,0.0,452.0,497.0,565.0,26.87,1,0.0
40362,40708,2,154osm_가평_154-춘천T1_154_2,0.004192,0.038155,0.030901,0.0,0.0,0.0,0.0,452.0,497.0,565.0,26.87,1,0.0
40764,40765,1,154osm_신강진_154-대불_154_1,0.004173,0.037985,0.030762,0.0,0.0,0.0,0.0,452.0,497.0,565.0,26.75,1,0.0
40764,40765,2,154osm_신강진_154-대불_154_2,0.004173,0.037985,0.030762,0.0,0.0,0.0,0.0,452.0,497.0,565.0,26.75,1,0.0
40105,40195,1,154osm_광양_154-하동_154_1,0.004215,0.038368,0.031073,0.0,0.0,0.0,0.0,452.0,497.0,565.0,27.02,1,0.0
40105,40195,2,154osm_광양_154-하동_154_2,0.004215,0.038368,0.031073,0.0,0.0,0.0,0.0,452.0,497.0,565.0,27.02,1,0.0
40105,40195,3,154osm_광양_154-하동_154_3,0.004215,0.038368,0.031073,0.0,0.0,0.0,0.0,452.0,497.0,565.0,27.02,1,0.0
40105,40195,4,154osm_광양_154-하동_154_4,0.004215,0.038368,0.031073,0.0,0.0,0.0,0.0,452.0,497.0,565.0,27.02,1,0.0
40190,40191,1,154osm_밀양_154-청도_154_1,0.004271,0.03888,0.031487,0.0,0.0,0.0,0.0,452.0,497.0,565.0,27.38,1,0.0
40190,40191,2,154osm_밀양_154-청도_154_2,0.004271,0.03888,0.031487,0.0,0.0,0.0,0.0,452.0,497.0,565.0,27.38,1,0.0
40123,40430,1,154osm_신영주_154-안동_154_1,0.004265,0.038823,0.031441,0.0,0.0,0.0,0.0,452.0,497.0,565.0,27.34,1,0.0
40123,40430,2,154osm_신영주_154-안동_154_2,0.004265,0.038823,0.031441,0.0,0.0,0.0,0.0,452.0,497.0,565.0,27.34,1,0.0
40123,40430,3,154osm_신영주_154-안동_154_3,0.004265,0.038823,0.031441,0.0,0.0,0.0,0.0,452.0,497.0,565.0,27.34,1,0.0
40123,40430,4,154osm_신영주_154-안동_154_4,0.004265,0.038823,0.031441,0.0,0.0,0.0,0.0,452.0,497.0,565.0,27.34,1,0.0
