Time_Index,KR_utilitypv,onwind,offwind-ac,offwind-dc,availability_one,SEL_solar,SEL_onwind,SEL_offwind-dc,PUS_solar,PUS_onwind,PUS_offwind-dc,TAE_solar,TAE_onwind,TAE_offwind-dc,INC_solar,INC_onwind,INC_offwind-dc,KWJ_solar,KWJ_onwind,KWJ_offwind-dc,DJJ_solar,DJJ_onwind,DJJ_offwind-dc,USN_solar,USN_onwind,USN_offwind-dc,SJG_solar,SJG_onwind,SJG_offwind-dc,GGI_solar,GGI_onwind,GGI_offwind-dc,GWN_solar,GWN_onwind,GWN_offwind-dc,CNB_solar,CNB_onwind,CNB_offwind-dc,CNA_solar,CNA_onwind,CNA_offwind-dc,JNB_solar,JNB_onwind,JNB_offwind-dc,JNA_solar,JNA_onwind,JNA_offwind-dc,GNB_solar,GNB_onwind,GNB_offwind-dc,GNA_solar,GNA_onwind,GNA_offwind-dc,JEJ_solar,JEJ_onwind,JEJ_offwind-dc
185,0,0.212820086,0.718674938,0.876860914,1,0.0,0.1422267459077461,0.0,0.0,0.457066941063051,0.0,0.0,0.5159577855679338,0.8855000000000002,0.0,0.5652430753159883,0.5929715252465197,0.0,0.0,0.0,0.0,0.0136458456842247,0.0,0.0,0.5397413605479711,0.0,0.0,0.0218980936305411,0.0,0.0,0.1168862999574413,0.0,0.0,0.1798995704755217,0.0,0.0,0.1112862156730931,0.0,0.0,0.0681077103117457,0.3440736674365182,0.0,0.0115795022417096,0.0,0.0,0.0797827191757115,0.6377127913221788,0.0,0.5159577855679338,0.8855000000000002,0.0,0.1241956774591435,0.671735957730118,0.0,0.5482841087424801,0.8830693137543358
186,0,0.161595346,0.74238505,0.874922995,1,0.0,0.1226166118152838,0.0,0.0,0.4934815627984216,0.0,0.0,0.5022154605130074,0.8855000000000002,0.0,0.5813678488732166,0.6147150678490128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56604191964612,0.0,0.0,0.0,0.0,0.0,0.0986665588294719,0.0,0.0,0.1586223002125029,0.0,0.0,0.0829370484353416,0.0,0.0,0.0627777062506246,0.3514013493815919,0.0,0.0102154664549781,0.0,0.0,0.0707571511988683,0.6180571925504025,0.0,0.5022154605130074,0.8855000000000002,0.0,0.1242490970770605,0.6292519092102336,0.0,0.509403880015311,0.8831607232099978
187,0,0.207184522,0.799402332,0.881646477,1,0.0,0.1058005907698445,0.0,0.0,0.4946050156043504,0.0,0.0,0.4705733916883761,0.8855000000000002,0.0,0.5767830362512674,0.5841853499059156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5804407879305227,0.0,0.0,0.0,0.0,0.0,0.0821970319511431,0.0,0.0,0.1430699516363217,0.0,0.0,0.0602592221046511,0.0,0.0,0.0615554107933334,0.3546844758560379,0.0,0.0103860584245532,0.0,0.0,0.0589553944103391,0.5228619591900028,0.0,0.4705733916883761,0.8855000000000002,0.0,0.1087552195690113,0.5373929670539825,0.0,0.4299478411724503,0.8829808445809593
188,0,0.373934671,0.840739871,0.884734144,1,0.0,0.0947147376109312,0.0,0.0,0.445030560109617,0.0,0.0,0.4019841188469801,0.8855000000000002,0.0,0.5407863048945106,0.4833616493799829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5243379463150006,0.0,0.0,0.0,0.0,0.0,0.0708201171370504,0.0,0.0,0.1345162829672076,0.0,0.0,0.0528623212818249,0.0,0.0,0.0716590966335372,0.3482186155041684,0.0,0.0119039763319602,0.0,0.0,0.0507691705705682,0.4281344685498558,0.0,0.4019841188469801,0.8855000000000002,0.0,0.082432469920354,0.4230951242785636,0.0,0.3505931282325493,0.8831316794371779
189,0,0.477278063,0.842976056,0.8851017,1,0.0,0.0967410467466344,0.0,0.0,0.4041665331114429,0.0,0.0,0.3473902668488699,0.8855000000000002,0.0,0.4360063982162912,0.3425725570375884,0.0,0.0189197433099292,0.0,0.0,0.0,0.0,0.0,0.4877413857521901,0.0,0.0,0.0,0.0,0.0,0.0647869330292741,0.0,0.0,0.1259212641150202,0.0,0.0,0.0488545401502414,0.0,0.0,0.0720865706069276,0.2992934013493314,0.0,0.011893367680401,0.0,0.0,0.0455253504459243,0.3621135581980344,0.0,0.3473902668488699,0.8855000000000002,0.0,0.0620825000948931,0.2900379520732289,0.0,0.4497408350211759,0.8837383911532347
190,0,0.62821159,0.852568322,0.885396048,1,0.0,0.0915361737614424,0.0,0.0,0.3976613670781479,0.0,0.0,0.3214612757857116,0.8855000000000002,0.0,0.2910934332797079,0.200212367516617,0.0,0.0412744710217886,0.0,0.0,0.0,0.0,0.0,0.4888112010628898,0.0,0.0,0.0,0.0,0.0,0.0538075607361017,0.0,0.0,0.114886565294938,0.0,0.0,0.0424856849390888,0.0,0.0,0.0589579940142057,0.2288489596651078,0.0,0.0174492998423282,0.0,0.0,0.0507233583437954,0.3246224529446336,0.0,0.3214612757857116,0.8855000000000002,0.0,0.0555585873779611,0.2099993071159814,0.0,0.624263271836101,0.8842152309958654
191,0,0.674285557,0.864024958,0.885467622,1,0.0,0.06706369116821,0.0,0.0,0.2261176364960826,0.0,0.0,0.1826887024523716,0.8855000000000002,0.0,0.3940481609126413,0.3868676685396874,0.0,0.0304894962457556,0.0,0.0,0.0,0.0,0.0,0.358522521691192,0.0,0.0,0.0,0.0,0.0,0.0198506264520441,0.0,0.0,0.0494394476743104,0.0,0.0,0.0,0.0,0.0,0.0495509931559049,0.2886952619617928,0.0,0.0160820838356678,0.0,0.0,0.0154389632026794,0.1523821644660138,0.0,0.1826887024523716,0.8855000000000002,0.0,0.0203740486754242,0.0795744125781787,0.0,0.3259763787073049,0.8809927354011436
192,0,0.653055633,0.866170634,0.885396138,1,0.0,0.0236388265623554,0.0,0.0,0.2354353988632483,0.0,0.0,0.2001315164744143,0.8855000000000002,0.0,0.2177917820427659,0.1979100509893012,0.0,0.0611861928847179,0.0,0.0,0.0,0.0,0.0,0.348719695173228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0648744097585245,0.0,0.0,0.0177797415394014,0.0,0.0,0.0384893594794348,0.1494383459080138,0.0,0.0200175854135069,0.0,0.0,0.0198824329727871,0.1525882268884929,0.0,0.2001315164744143,0.8855000000000002,0.0,0.025580640242437,0.0937670604223142,0.0,0.448137057218911,0.881566189168572
193,0,0.632969471,0.866580826,0.885355068,1,0.1556295842670119,0.0,0.0,0.1717227402426946,0.2607275494468541,0.0,0.1892768474301807,0.2605322517663318,0.8855000000000002,0.1326361414778713,0.0971261697611924,0.0918205288454855,0.1375327793808961,0.0661406857979291,0.0,0.1604499307727319,0.0,0.0,0.1834754835963881,0.3309059194314854,0.0,0.1537567455306434,0.0,0.0,0.1517514307689244,0.0,0.0,0.17534976881455,0.106500505467313,0.0,0.169812689650871,0.0142840763138222,0.0,0.1278191662388794,0.0277294270104445,0.0556279136475226,0.1426819505748286,0.018027519413072,0.0,0.1342920873149514,0.0266043087864977,0.1477445642436692,0.1892768474301807,0.2605322517663318,0.8855000000000002,0.1799238915764807,0.0283263624553497,0.10351030069439,0.0871823117383493,0.5888428890019778,0.8827908470573713
194,0,0.658800506,0.866102258,0.885339612,1,0.3693364415718456,0.0,0.0,0.3905372534498608,0.2583208997500311,0.0,0.399174329052656,0.382855961559838,0.8855000000000002,0.3381418060984696,0.0599804454297807,0.0619676870353542,0.3347043200233252,0.010167957147524,0.0,0.3772380204665504,0.0,0.0,0.3927205805400969,0.3655060504735348,0.0,0.3715837858425414,0.0,0.0,0.3662350133323831,0.0,0.0,0.3920676856476573,0.1252304028573418,0.0,0.3865150354817938,0.0,0.0,0.3369975567321558,0.0,0.0214285624471023,0.3566235666178917,0.0,0.0,0.3271922294198481,0.0251951572688368,0.1497060506871134,0.399174329052656,0.382855961559838,0.8855000000000002,0.3911618114333218,0.0368807446838813,0.1153970633368058,0.2563995345952202,0.8748491731633786,0.883481006939717
195,0,0.709274973,0.86743928,0.885374219,1,0.5240149566610071,0.0197651663719999,0.0,0.5087988590092015,0.3068766397379353,0.0,0.5424765767104581,0.399264298405352,0.8855000000000002,0.4528376293668338,0.0674911698472207,0.0575047308296451,0.501206300800032,0.0,0.0,0.5220598244748347,0.0,0.0,0.5174334460238932,0.460497459550495,0.0,0.5092568573025069,0.0,0.0,0.5059200128213983,0.014152226728285,0.0,0.5379070764126973,0.1292394499340524,0.0,0.5328225100406037,0.0,0.0,0.4490072468735223,0.0,0.0158479363852404,0.5150155537967379,0.0,0.0,0.4903317996251247,0.0230647576904795,0.1584869093510936,0.5424765767104581,0.399264298405352,0.8855000000000002,0.5312500543951958,0.051874602944375,0.1369660472391269,0.3317733283851595,0.9064268923682486,0.8840295817568018
196,0,0.747988928,0.870549439,0.885402439,1,0.6157495370263645,0.0707127286868821,0.0,0.6083487378690442,0.2515501700973552,0.0,0.6309327940002964,0.3285927154608385,0.8855000000000002,0.5322417094945665,0.1077837946094644,0.0899508924403587,0.6205563388127184,0.0,0.0,0.6156761184400896,0.0,0.0,0.6135093455979187,0.3986555688108279,0.0,0.5995529406368219,0.0,0.0,0.593278757181968,0.0975482379902487,0.0,0.6333718767248565,0.1797384384587869,0.0,0.6249907739297161,0.0475136910133425,0.0,0.523212443062555,0.0,0.0128379768310463,0.6238741890170508,0.0,0.0,0.6056467134212009,0.0366107441124564,0.2010782345364762,0.6309327940002964,0.3285927154608385,0.8855000000000002,0.6209490607797825,0.0478080676199419,0.1287837211609279,0.4596917691656748,0.9324462323379884,0.8845843540240662
197,0,0.733650508,0.869697702,0.885278628,1,0.5988790807215596,0.1297375106810975,0.0,0.6306100323626256,0.1720833434605165,0.0,0.6602184604646462,0.3887959920440553,0.8855000000000002,0.5224552404291797,0.2188924403867767,0.1787791715075638,0.6630536055906071,0.0,0.0,0.6421719698553756,0.0201468968692399,0.0,0.6485927873049034,0.2936607095378674,0.0,0.6203104770360982,0.0236807579710202,0.0,0.5920544933950321,0.1933319138364204,0.0,0.6643348010391437,0.4244809756384873,0.0,0.6512917366156468,0.1314541526625697,0.0,0.539033950492703,0.0100803313982199,0.0230499015440471,0.659247059014546,0.0351772804978935,0.0,0.6430615367915852,0.0848909866675687,0.3496767174838097,0.6602184604646462,0.3887959920440553,0.8855000000000002,0.6484769466142365,0.0854466405367766,0.1247828924682415,0.4788942527111405,0.9204578102789562,0.8852536125433993
198,0,0.50559156,0.816682672,0.884835112,1,0.5412567287647461,0.2252301530615839,0.0,0.6142298050888062,0.1669117759076554,0.0,0.627177206737672,0.5501887831267471,0.8855000000000002,0.4800771829971224,0.350026138181108,0.3057314375242568,0.632675218883927,0.0101166877975379,0.0,0.5822243170974625,0.038613908163872,0.0,0.6192992886695917,0.3370700552921247,0.0,0.5483731833059068,0.0503250102344545,0.0,0.5374041876496726,0.2773377008185976,0.0,0.6299418797480033,0.5726368986801227,0.0,0.5994233469209364,0.1858680468636614,0.0,0.4609816674314156,0.0303328729371246,0.0527856580813289,0.5895388854279907,0.0663275244230539,0.0,0.6109560659036443,0.1852658469513183,0.5385294771348823,0.627177206737672,0.5501887831267471,0.8855000000000002,0.6213014850202037,0.1963164854532649,0.2273742694631784,0.4252520015394955,0.9596317356636171,0.8854740616367421
199,0,0.526295684,0.806009791,0.884047861,1,0.4769884869855868,0.2663467380401518,0.0,0.5230920272917001,0.3946664672827072,0.0,0.538851393852825,0.6580794554244356,0.8855000000000002,0.4520699421581137,0.4324649113648685,0.4621488180155084,0.5194555753567796,0.0627289135712377,0.0,0.4772486600556342,0.0708673441220152,0.0,0.5320998150507946,0.5339784363480268,0.0,0.4326401617239953,0.0947627295965689,0.0,0.4520750975687552,0.3205613742892895,0.0,0.5467282430772601,0.6210758271303585,0.0,0.5020403725737498,0.3034506812088915,0.0,0.3358242102269199,0.0580628593889976,0.1023872129958449,0.4771763295321086,0.0677277381494373,0.0,0.5170186995623747,0.3918980934495267,0.6936242512359627,0.538851393852825,0.6580794554244356,0.8855000000000002,0.5208733679283852,0.2892837060379811,0.4557837685296163,0.4329834797196755,0.9961811230693112,0.8854986746772923
200,0.129138146,0.577725414,0.798680178,0.880702743,1,0.4048238426074781,0.3079859264270518,0.0,0.3462021439033064,0.6301118262637458,0.0,0.3880933588354752,0.6778572037358397,0.8855000000000002,0.3753558384019131,0.4962210520565591,0.5547087189597254,0.2880369073506162,0.0573140112364678,0.0,0.3190447172007253,0.0897444704324795,0.0,0.3687390364977949,0.5635494157578517,0.0,0.2979354211001912,0.0996542176014671,0.0,0.3629462986387116,0.3250022487972052,0.0,0.4008734042278887,0.5874640417448566,0.0,0.3310351202668303,0.3360231767834934,0.0,0.2966646909430697,0.0662881440360197,0.2174973246677005,0.3394449503382255,0.0630276095179404,0.0,0.3088755407463384,0.4021819482043076,0.7705553428297108,0.3880933588354752,0.6778572037358397,0.8855000000000002,0.3707919666283175,0.3127344609222129,0.7879491299319273,0.3178113711613584,0.991729315806139,0.8855000000000001
201,0.303572381,0.619837301,0.776825068,0.87406352,1,0.2118304445802239,0.2752889294871485,0.0,0.1646592329061703,0.5138432465993074,0.0,0.1969406530755917,0.6292055304964356,0.8855000000000002,0.1835466821476799,0.5974429228640332,0.6824386973822646,0.1694317389184223,0.0463580955984632,0.0,0.1583742420112887,0.09574520323376,0.0,0.1795202854652573,0.4651555334082153,0.0,0.1569370186454532,0.1328795922025256,0.0,0.1916342740133043,0.2695009182446097,0.0,0.1997272452164868,0.4895054197947026,0.0,0.1765720163490485,0.3025344749765385,0.0,0.1554947384942588,0.1080265631601456,0.472310975373498,0.1823065945272933,0.0600892450559197,0.0,0.1698533911074791,0.3118046246805518,0.7672718962416378,0.1969406530755917,0.6292055304964356,0.8855000000000002,0.1892798339609924,0.2344569222387532,0.846447146362625,0.1338105560685198,0.991753826351954,0.8855000000000001
202,0.390062639,0.63973089,0.773571009,0.876138757,1,0.0,0.1546568972518135,0.0,0.0,0.5489691281209036,0.0,0.0,0.659618497970118,0.8855000000000002,0.0,0.6794514872821151,0.7778172228657233,0.0,0.0928459044711523,0.0,0.0,0.0969502145251925,0.0,0.0,0.5412426123704189,0.0,0.0,0.1190901722620732,0.0,0.0,0.1944163700017991,0.0,0.0,0.4862869319628837,0.0,0.0,0.2890274244135589,0.0,0.0,0.1350264924187103,0.7302145202640405,0.0,0.0798325345105604,0.0,0.0151621976138354,0.3047020529257075,0.7718752366510002,0.0,0.659618497970118,0.8855000000000002,0.0,0.250187590942289,0.8477450985077101,0.0319530343288813,0.997352479127364,0.8855000000000001
203,0.407409647,0.691711543,0.807869942,0.882448502,1,0.0,0.1307924044026762,0.0,0.0,0.1659238131957324,0.0,0.0,0.2713779410542133,0.8849271351804765,0.0,0.7464770241698669,0.7476523054967021,0.0,0.1037676751025157,0.0,0.0,0.0477759182075575,0.0,0.0,0.1470856984609775,0.0,0.0,0.0766389739392395,0.0,0.0,0.1546790657332349,0.0,0.0,0.1431480688974696,0.0,0.0,0.1282342403747341,0.0,0.0,0.1266458523905699,0.792554661221917,0.0,0.0230520482647818,0.0,0.0,0.1829628514149122,0.6282621193882897,0.0,0.2713779410542133,0.8849271351804765,0.0,0.0844879253405926,0.5304552483605448,0.0,0.9861668413347272,0.8854965525295216
204,0.402156544,0.74548692,0.85131728,0.885260515,1,0.0,0.1968637305644058,0.0,0.0,0.3042799072245797,0.0,0.0,0.3886174590044723,0.8853562950808441,0.0,0.7357082214781421,0.6260737771017003,0.0,0.0996097838575477,0.0,0.0,0.0523681364366799,0.0,0.0,0.3261285911508796,0.0,0.0,0.0531832243167265,0.0,0.0,0.1952614777502372,0.0,0.0,0.1909816402334789,0.0,0.0,0.1738901822114636,0.0,0.0,0.1357287276496964,0.7679821053729028,0.0,0.0276653688228797,0.0,0.0,0.1902829131505793,0.6067572561301504,0.0,0.3886174590044723,0.8853562950808441,0.0,0.0960308064310497,0.5279678753802413,0.0,0.9687783666647964,0.8845448397235406
205,0.347430259,0.796895524,0.86914851,0.884889784,1,0.0,0.1676417676520067,0.0,0.0,0.4196366323746806,0.0,0.0,0.5000358108481556,0.8855000000000002,0.0,0.5728799797275247,0.4725893982855388,0.0,0.0911394887575908,0.0,0.0,0.0244283364385243,0.0,0.0,0.4985289743709095,0.0,0.0,0.017269188614851,0.0,0.0,0.1524688304927353,0.0,0.0,0.215263006032915,0.0,0.0,0.1611020048272462,0.0,0.0,0.1183969540148381,0.60414091507156,0.0,0.0314147706618988,0.0,0.0,0.2269210472846309,0.6233486204837113,0.0,0.5000358108481556,0.8855000000000002,0.0,0.1384061970455867,0.503165049099821,0.0,0.9271148672852464,0.8708899049545034
206,0.286483616,0.835819538,0.872771182,0.881403357,1,0.0,0.1261016032899977,0.0,0.0,0.6580563555378844,0.0,0.0,0.518867827904424,0.8855000000000002,0.0,0.4405839104693749,0.3976576643422769,0.0,0.0835809439116723,0.0,0.0,0.0,0.0,0.0,0.6993213876773129,0.0,0.0,0.0,0.0,0.0,0.1169146800310446,0.0,0.0,0.1814550665820366,0.0,0.0,0.1174920408058928,0.0,0.0,0.0926541273625041,0.4936461809829875,0.0,0.0242862716704037,0.0,0.0,0.2297820410546769,0.655732698368953,0.0,0.518867827904424,0.8855000000000002,0.0,0.1948838500242446,0.5795993300549367,0.0,0.6350745524374096,0.8080882796399673
207,0.203084814,0.809366509,0.857764854,0.865711418,1,0.0,0.097496569140453,0.0,0.0,0.7074917728077816,0.0,0.0,0.4839614818472499,0.8855000000000002,0.0,0.350373406710919,0.3360628437608218,0.0,0.0729176047265017,0.0,0.0,0.0,0.0,0.0,0.743237218250069,0.0,0.0,0.0160222064271624,0.0,0.0,0.0954935243113172,0.0,0.0,0.1522511085349753,0.0,0.0,0.1119209414134464,0.0,0.0,0.0778947840913476,0.4171159100459838,0.0,0.0313461914868113,0.0,0.0,0.1700339240117225,0.6380911954191285,0.0,0.4839614818472499,0.8855000000000002,0.0,0.1893270177558406,0.502801820677828,0.0,0.4364806577038633,0.7033175547261284
208,0.119902704,0.674696258,0.774195641,0.817792427,1,0.0,0.0657053121744406,0.0,0.0,0.6393598818451345,0.0,0.0,0.4397724415717383,0.8855000000000002,0.0,0.2764928399933378,0.2668756409627502,0.0,0.0441197638274685,0.0,0.0,0.0106032632248779,0.0,0.0,0.6667297092171807,0.0,0.0,0.0346472549415869,0.0,0.0,0.0620262077357689,0.0,0.0,0.1337363617632126,0.0,0.0,0.098732250810862,0.0,0.0,0.0694261898988528,0.3207665126861345,0.0,0.0321141591127348,0.0,0.0,0.1025539696221093,0.5601263606189263,0.0,0.4397724415717383,0.8855000000000002,0.0,0.1555610735488567,0.3754731101147803,0.0,0.3502001610549672,0.622980399623338
209,0.000198463,0.549648453,0.70005323,0.787160504,1,0.0,0.0545904771125533,0.0,0.0,0.5490238311760854,0.0,0.0,0.3736955041847799,0.8855000000000002,0.0,0.2405462079201629,0.2259530992729519,0.0,0.0122520440288213,0.0,0.0,0.0125506586702223,0.0,0.0,0.5859864415959933,0.0,0.0,0.0397113153694295,0.0,0.0,0.034572151258573,0.0,0.0,0.1036927823349643,0.0,0.0,0.0759770101861788,0.0,0.0,0.0608051898541902,0.2612662115941795,0.0,0.0238010892402861,0.0,0.0,0.0507669027088053,0.4799173565272008,0.0,0.3736955041847799,0.8855000000000002,0.0,0.1206751443231096,0.287585327901414,0.0,0.2888917762736342,0.5703992662620028
210,0,0.299881117,0.475110046,0.695255983,1,0.0,0.050021511616829,0.0,0.0,0.4910989556082217,0.0,0.0,0.3226538590170645,0.8855000000000002,0.0,0.2174129703191999,0.203681866972016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.542649509911061,0.0,0.0,0.0226545144764464,0.0,0.0,0.0226453227617384,0.0,0.0,0.0863064984117758,0.0,0.0,0.0557553189904541,0.0,0.0,0.0406949399400268,0.2090984961622186,0.0,0.0122048996051189,0.0,0.0,0.0305369657920979,0.4259206399515466,0.0,0.3226538590170645,0.8855000000000002,0.0,0.0962964540681728,0.2687270568644159,0.0,0.2147305845438374,0.5128621206582108
211,0,0.229157702,0.447769775,0.720867376,1,0.0,0.0447379413840811,0.0,0.0,0.5274670432537284,0.0,0.0,0.2903457917517667,0.8851177907595591,0.0,0.2165855445648373,0.2106072218758437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5610280619223768,0.0,0.0,0.0,0.0,0.0,0.0185877637763986,0.0,0.0,0.0791226916619181,0.0,0.0,0.0323078730471847,0.0,0.0,0.023155355548559,0.1668268728044602,0.0,0.0,0.0,0.0,0.0269553127114129,0.3545041305080834,0.0,0.2903457917517667,0.8851177907595591,0.0,0.0936277127913802,0.2895602585312973,0.0,0.1626620963488902,0.4643631875313956
212,0,0.191555548,0.534824712,0.76952744,1,0.0,0.0405046822486137,0.0,0.0,0.5363410559418752,0.0,0.0,0.2549883285314359,0.8427397437017379,0.0,0.2098194076055952,0.2070766116060707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5653731235287527,0.0,0.0,0.0,0.0,0.0,0.0210761247944726,0.0,0.0,0.0784820107184691,0.0,0.0,0.0183311676527382,0.0,0.0,0.0160124319829383,0.1369199617185857,0.0,0.0,0.0,0.0,0.0245267283311926,0.3020553933577263,0.0,0.2549883285314359,0.8427397437017379,0.0,0.0863923168829313,0.316140578650144,0.0,0.1644038678062499,0.4288227976898017
213,0,0.227911666,0.636183546,0.800162757,1,0.0,0.0414831851269883,0.0,0.0,0.5042416870485965,0.0,0.0,0.2397237740643909,0.6254057994664007,0.0,0.1869180800325961,0.1672708845728543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5479182311597891,0.0,0.0,0.0,0.0,0.0,0.0243161405359112,0.0,0.0,0.0805501184160651,0.0,0.0,0.0134269093163566,0.0,0.0,0.0161915778512942,0.1154575869385897,0.0,0.0,0.0,0.0,0.0222175993451283,0.2647864206550742,0.0,0.2397237740643909,0.6254057994664007,0.0,0.0712337755381515,0.2999304235972293,0.0,0.1608740930837202,0.3676878360294465
214,0,0.259692569,0.658888261,0.78559814,1,0.0,0.0303420707451346,0.0,0.0,0.4196388137844727,0.0,0.0,0.2209066236462446,0.4154210145400039,0.0,0.1344810552069546,0.112152435951545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4941095412616444,0.0,0.0,0.0,0.0,0.0,0.0168463955399345,0.0,0.0,0.0779518684119567,0.0,0.0,0.0,0.0,0.0,0.0185778166481034,0.079282756365615,0.0,0.0,0.0,0.0,0.0180292940624814,0.2434798538277968,0.0,0.2209066236462446,0.4154210145400039,0.0,0.0575705258024834,0.2546868179278204,0.0,0.1659096447541702,0.3058990834817498
215,0,0.234720059,0.649715723,0.756578723,1,0.0,0.0152246868015339,0.0,0.0,0.1268106299174711,0.0,0.0,0.102429806629705,0.4435125137669517,0.0,0.0801962697589076,0.0447640145651014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2181250293909375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0453150001980177,0.0,0.0,0.0,0.0,0.0,0.0253914568250031,0.0938361070807386,0.0,0.0,0.0,0.0,0.0,0.1831796171688857,0.0,0.102429806629705,0.4435125137669517,0.0,0.0113895090685829,0.072950985081639,0.0,0.0668801408955553,0.2455110804332342
216,0,0.22445564,0.639128107,0.734462118,1,0.0,0.0,0.0,0.0,0.1757826270413367,0.0,0.0,0.1243568286441509,0.4597117074976794,0.0,0.0481972750792809,0.019137458033901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2554071035500054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0512888712382052,0.0,0.0,0.0,0.0,0.0,0.0189079849288025,0.0862316833703054,0.0,0.0,0.0,0.0,0.0126904699474913,0.2265345099684059,0.0,0.1243568286441509,0.4597117074976794,0.0,0.0159615258460401,0.0756590317354071,0.0,0.0681702987629431,0.2090872837805542
217,0,0.214283412,0.624684083,0.720893127,1,0.124965024975935,0.0,0.0,0.1753695010250214,0.190014935802314,0.0,0.1833592298407628,0.1211421356998532,0.5049754084183489,0.1101120779032505,0.0190376761675059,0.0,0.1143246921025332,0.0,0.0,0.1544402159391253,0.0,0.0,0.1873021511853563,0.2542570478813939,0.0,0.1486489425390081,0.0,0.0,0.1310693027123866,0.0,0.0,0.1721218634742857,0.0670615199998073,0.0,0.1637186921390152,0.0,0.0,0.1164151742846943,0.0175992901692052,0.0891112843644425,0.1312078308655054,0.0,0.0,0.1086580358254331,0.0210263297049502,0.2361031153597692,0.1833592298407628,0.1211421356998532,0.5049754084183489,0.1786378284604655,0.0151005054194103,0.0887742547790697,0.0225712111762202,0.1327260375949634,0.2017535600867037
218,0,0.223818473,0.604921663,0.711224252,1,0.3510258459235889,0.0,0.0,0.3746206745320785,0.2067288165929308,0.0,0.3895528127628655,0.1251999199162058,0.5702391415412974,0.3339801521636236,0.0,0.0,0.305362535435341,0.0,0.0,0.3591727740779161,0.0,0.0,0.3879135436069261,0.2738003581360662,0.0,0.3525196455525642,0.0,0.0,0.3478140596231136,0.0,0.0,0.3779976041736604,0.0498944117359778,0.0,0.373399230038587,0.0,0.0,0.3008857901851563,0.0148413220934738,0.0917289620331982,0.3331337250032077,0.0,0.0,0.282179982738954,0.0223097796352159,0.2390512406988822,0.3895528127628655,0.1251999199162058,0.5702391415412974,0.3833865422149947,0.0181525856182939,0.142762736851196,0.0964146960715471,0.1841016149027768,0.2179029626308753
219,0,0.216715748,0.594855589,0.725081312,1,0.5081352381728349,0.0,0.0,0.5005321789559266,0.2050545784167464,0.0,0.5284147102810346,0.1895073723074879,0.6095435098709279,0.4773621027529043,0.0196202825321952,0.0274402242259404,0.3952519283895057,0.0,0.0,0.4981360645427547,0.0,0.0,0.5270822950256847,0.2833454547971361,0.0,0.5045415756091463,0.0,0.0,0.5120073387832905,0.0,0.0,0.527513738668227,0.0768527661624774,0.0,0.5180848766019909,0.0,0.0,0.4661445785789457,0.0121679095981743,0.1119056809596576,0.4487713211035485,0.0,0.0,0.3859113658020899,0.0243927200998266,0.2560221872825863,0.5284147102810346,0.1895073723074879,0.6095435098709279,0.5212537245201184,0.0234997122289822,0.141210444476055,0.1795623615311139,0.1857861925367515,0.2282550493678165
220,0,0.204612858,0.603998157,0.745956399,1,0.5958238786326326,0.0,0.0,0.6010680785714717,0.2148248631903974,0.0,0.6160856435397083,0.2694090841677581,0.5230372307817349,0.5478020013352403,0.0320539669584028,0.0443152577781278,0.3983748746736289,0.0,0.0,0.6093526036473479,0.0,0.0,0.614735289157444,0.3276330434615586,0.0,0.6162111046662525,0.0,0.0,0.5962414652578756,0.0184107302527466,0.0,0.6125689477048814,0.1287553662635109,0.0,0.6150691660010664,0.0192796305768745,0.0,0.5718674924024367,0.0,0.122641280412365,0.5185314422609292,0.0,0.0,0.4007217522847268,0.04665280689421,0.3126869816545345,0.6160856435397083,0.2694090841677581,0.5230372307817349,0.6061104446753802,0.0314685956692453,0.1248381195275214,0.2655653880872446,0.2721985882796439,0.2884828066796283
221,0,0.203173698,0.59351762,0.740824458,1,0.6355176538551185,0.0,0.0,0.6296389579992728,0.1716361812245984,0.0,0.6444047783034226,0.3397579519141878,0.5047354898868647,0.5513707481881013,0.0299242339405094,0.0496381472841669,0.4744519146705828,0.0,0.0,0.6436882222189885,0.0,0.0,0.6425189341721851,0.3004977401138716,0.0,0.6441934670957292,0.0,0.0,0.6238113929211412,0.0483975534443942,0.0,0.6290269140335161,0.2120193687688433,0.0,0.648305217630804,0.0475883035616455,0.0,0.5983793877644941,0.0,0.114939404048284,0.5812248037946058,0.0126993492890606,0.0,0.4509437349463098,0.1212494586794359,0.3798890410251139,0.6444047783034226,0.3397579519141878,0.5047354898868647,0.6270030125821212,0.0604629746387425,0.1204064907084031,0.398990460996837,0.4318895541094925,0.3667592854277681
