Time_Index,KR_utilitypv,onwind,offwind-ac,offwind-dc,availability_one
5012,0,0.068666088,0.173861659,0.152350049,
5013,0,0.076059365,0.139095479,0.115445034,
5014,0,0.075491404,0.106073611,0.094147224,
5015,0,0.07725525,0.077218701,0.082775528,
5016,0,0.081138469,0.069845495,0.087938486,
5017,0,0.089279293,0.080152112,0.086957359,
5018,0,0.111327521,0.089119695,0.081044025,
5019,0,0.131422533,0.096113936,0.071094119,
5020,0,0.151274526,0.108035728,0.071159787,
5021,0,0.164106333,0.110031176,0.073625794,
5022,0.025961112,0.178517727,0.122399913,0.102837326,
5023,0.131047302,0.192414029,0.112277917,0.099756078,
5024,0.265989353,0.262162302,0.107507245,0.101900457,
5025,0.387411059,0.261054337,0.100930451,0.102500715,
5026,0.476675663,0.262547876,0.098560527,0.102178848,
5027,0.527525897,0.291837424,0.112519267,0.110189846,
5028,0.545961528,0.316500931,0.144305587,0.123190082,
5029,0.534055133,0.344740538,0.199211724,0.14984403,
5030,0.474472691,0.362243512,0.262290956,0.191492516,
5031,0.38341394,0.374194849,0.328172015,0.240473696,
5032,0.278458795,0.378762409,0.386343344,0.292682333,
5033,0.157260095,0.375062082,0.446147483,0.350294386,
5034,0.042531036,0.25643666,0.444736879,0.37458423,
5035,0,0.315802381,0.469383734,0.365737777,
5036,0,0.335558122,0.505748356,0.378328516,
5037,0,0.285136058,0.503182036,0.412330161,
5038,0,0.247483433,0.428750876,0.414081941,
5039,0,0.217462426,0.373874315,0.406293586,
5040,0,0.193684694,0.342514305,0.391901757,
5041,0,0.177233034,0.349991493,0.399935858,
5042,0,0.161033632,0.358311781,0.416580295,
5043,0,0.140817282,0.340229925,0.421095796,
5044,0,0.122320474,0.327850475,0.434248905,
5045,0,0.105509326,0.313785797,0.435051274,
5046,0.023308592,0.088538336,0.228413298,0.347290491,
5047,0.118321079,0.103859358,0.2452156,0.363260861,
5048,0.220120197,0.120465332,0.258508007,0.358250999,
5049,0.333121493,0.120092076,0.243620051,0.323512186,
5050,0.418091347,0.11884161,0.216870965,0.268339659,
5051,0.504902708,0.115116565,0.196854366,0.215199398,
5052,0.517037668,0.114609117,0.174407125,0.16703598,
5053,0.489205778,0.113158941,0.175207047,0.14261933,
5054,0.437618161,0.108532159,0.178702873,0.12967185,
5055,0.313891324,0.103483828,0.191213881,0.128805149,
5056,0.213750442,0.092468307,0.200511836,0.128121743,
5057,0.130314292,0.07628458,0.203575335,0.140720076,
5058,0.034106511,0.034064191,0.132850916,0.127877995,
5059,0,0.053761059,0.140709232,0.138091289,
5060,0,0.065241663,0.154113075,0.15425484,
5061,0,0.065848083,0.161204804,0.161740293,
5062,0,0.063423729,0.161145673,0.155273082,
5063,0,0.055986149,0.149492764,0.136689204,
5064,0,0.050813849,0.134442447,0.119587104,
5065,0,0.046382553,0.12997611,0.114081902,
5066,0,0.043255765,0.145818956,0.12847014,
5067,0,0.043409415,0.171529126,0.150804174,
5068,0,0.046130557,0.187966262,0.154673012,
5069,0,0.052683903,0.201306879,0.161910906,
5070,0.025033209,0.058948692,0.230851996,0.177069955,
5071,0.131661464,0.05307174,0.215396027,0.203046587,
5072,0.267973487,0.052589483,0.187703515,0.208802483,
5073,0.393609814,0.052470068,0.165808822,0.218699155,
5074,0.487070031,0.051772241,0.142019836,0.214803558,
5075,0.545954702,0.057458799,0.127548643,0.196823792,
5076,0.5507356,0.055536071,0.117516275,0.175700814,
5077,0.500747451,0.050521582,0.115953702,0.161447309,
5078,0.433923351,0.050156858,0.15054706,0.175495293,
5079,0.318680096,0.051449038,0.206693218,0.210032358,
5080,0.241801567,0.047249078,0.250114582,0.255351723,
5081,0.137254428,0.041915714,0.271011268,0.301915591,
5082,0.038967378,0.02679818,0.249323441,0.315452736,
5083,0,0.034819401,0.26162289,0.315067754,
5084,0,0.035117556,0.270980036,0.313229621,
5085,0,0.028283633,0.270556735,0.302942344,
5086,0,0.023520741,0.239487951,0.273245751,
5087,0,0.018242895,0.198961979,0.259471642,
5088,0,0.016027986,0.159342603,0.255645137,
5089,0,0.015573112,0.130726313,0.25276691,
5090,0,0.016769074,0.117051412,0.260992181,
5091,0,0.017699,0.110299249,0.270040384,
5092,0,0.016624768,0.101655379,0.259718042,
5093,0,0.017476049,0.103185803,0.251701614,
5094,0.025276634,0.017123772,0.087882877,0.227128987,
5095,0.137635596,0.013024498,0.081720358,0.224495083,
5096,0.279360298,0.013507308,0.084387701,0.228675651,
5097,0.406875756,0.016859542,0.094731457,0.22898576,
5098,0.495331746,0.023734796,0.09942249,0.233943561,
5099,0.547909427,0.03093286,0.104161931,0.240056382,
5100,0.563515615,0.031842559,0.102857166,0.240687429,
5101,0.535096877,0.03613477,0.111515386,0.24972591,
5102,0.487255707,0.038828136,0.138311572,0.250602953,
5103,0.396614295,0.04004754,0.175974121,0.258093039,
5104,0.280779717,0.040490435,0.221850973,0.280215819,
5105,0.156894248,0.039039513,0.254304989,0.296115821,
5106,0.041509102,0.033471384,0.215397745,0.247675061,
5107,0,0.038658496,0.185686767,0.238063089,
5108,0,0.036617013,0.169056547,0.233425051,
5109,0,0.034963473,0.157224781,0.249346977,
5110,0,0.031102551,0.144214057,0.250989953,
5111,0,0.026150271,0.131165614,0.242172586,
5112,0,0.021721201,0.118030414,0.222753916,
5113,0,0.018823972,0.098512907,0.202019025,
5114,0,0.016949485,0.083700514,0.194209945,
5115,0,0.015630365,0.07912229,0.211467105,
5116,0,0.015462695,0.083511585,0.235991805,
5117,0,0.015418112,0.092889396,0.262448404,
5118,0.024366886,0.008848896,0.060440723,0.217120236,
5119,0.13243254,0.010987805,0.076218472,0.235841182,
5120,0.271433106,0.016462027,0.101527702,0.247802178,
5121,0.39690469,0.021787786,0.123355947,0.273475953,
5122,0.485663401,0.028420177,0.132561791,0.293372701,
5123,0.54121012,0.040776193,0.143639176,0.312546061,
5124,0.549161352,0.05144061,0.158090378,0.328819354,
5125,0.527156947,0.059313117,0.173468405,0.346566443,
5126,0.451797804,0.067977712,0.191398853,0.362142981,
5127,0.379034525,0.070773962,0.207959935,0.372544707,
5128,0.258648358,0.071728575,0.217613985,0.380207128,
5129,0.145209722,0.065655977,0.221909462,0.38809488,
5130,0.037169758,0.029131771,0.158212496,0.377020892,
5131,0,0.038776795,0.168220003,0.392455273,
5132,0,0.03866294,0.181613089,0.407124075,
5133,0,0.037321602,0.184777547,0.412779443,
5134,0,0.037933775,0.192133814,0.415047801,
5135,0,0.03501422,0.185194081,0.413903238,
5136,0,0.033334845,0.173954603,0.410113142,
5137,0,0.032443181,0.175096054,0.411442465,
5138,0,0.031432252,0.183092163,0.420242267,
5139,0,0.031568756,0.191915597,0.427307374,
5140,0,0.031957045,0.204954623,0.434837559,
5141,0,0.031909514,0.219564148,0.446353732,
5142,0.023608225,0.022109261,0.16145868,0.405261973,
5143,0.127280139,0.028870977,0.197780444,0.429113363,
5144,0.261576525,0.038156751,0.229084202,0.446702569,
5145,0.382184755,0.0492513,0.258033545,0.465239053,
5146,0.470890718,0.0621807,0.277002594,0.473376565,
5147,0.524224723,0.073762044,0.287558377,0.478218827,
5148,0.507998808,0.080200599,0.294490119,0.484826575,
5149,0.516355352,0.082244082,0.298777939,0.486893955,
5150,0.448964564,0.086627517,0.302041765,0.485020617,
5151,0.369365374,0.092840258,0.301439645,0.47873985,
5152,0.254447791,0.09612472,0.294913785,0.473086428,
5153,0.146725902,0.092141355,0.280249258,0.467620193,
5154,0.038166273,0.067714727,0.184759711,0.376680064,
5155,0,0.073784988,0.206395218,0.417620871,
5156,0,0.070196383,0.203332146,0.41926306,
5157,0,0.060579613,0.176106759,0.416179551,
5158,0,0.05048138,0.136229748,0.386363676,
5159,0,0.04755271,0.110618023,0.356178866,
5160,0,0.045419959,0.089935359,0.315038917,
5161,0,0.041013109,0.079192198,0.281948361,
5162,0,0.039191047,0.074000677,0.260553037,
5163,0,0.040097568,0.069292409,0.254580887,
5164,0,0.040150801,0.070935638,0.252559607,
5165,0,0.036259537,0.074769836,0.252011863,
5166,0.022346889,0.020907428,0.02698774,0.182595529,
5167,0.12701795,0.016734375,0.027582133,0.189211893,
5168,0.260023526,0.019313186,0.029911239,0.190526162,
5169,0.385234072,0.021731146,0.039192,0.201439219,
5170,0.465338268,0.021859904,0.051261173,0.213190096,
5171,0.484028258,0.025221554,0.064109143,0.211369492,
5172,0.486573376,0.039198244,0.080919886,0.201203291,
5173,0.46529636,0.050659546,0.091777301,0.18877092,
5174,0.384284869,0.073126658,0.099556463,0.177742682,
5175,0.327745756,0.097369289,0.106740602,0.172967259,
5176,0.257269471,0.1172563,0.112219346,0.166014225,
5177,0.139202754,0.123139835,0.110915588,0.156048897,
5178,0.037033013,0.083620024,0.074161999,0.09203221,
5179,0,0.081439857,0.089517728,0.09106203,
5180,0,0.072267558,0.088051199,0.07968725,
5181,0,0.057782919,0.08350948,0.077206367,
5182,0,0.045257194,0.08003941,0.081225602,
5183,0,0.040341802,0.073054587,0.085423759,
5184,0,0.040049752,0.068510977,0.092194645,
5185,0,0.041012695,0.066646405,0.093882267,
5186,0,0.045508234,0.062574658,0.087226452,
5187,0,0.051059469,0.053946993,0.072964013,
5188,0,0.058221602,0.047169367,0.064597609,
5189,0,0.061635448,0.04452502,0.063654032,
5190,0.01916799,0.027890325,0.026477166,0.04788848,
5191,0.104950729,0.041470929,0.022236153,0.051214338,
5192,0.230388522,0.074730655,0.02214956,0.052912747,
5193,0.327450751,0.10207641,0.0244499,0.054825394,
5194,0.392940929,0.103814033,0.031315455,0.053358411,
5195,0.430390484,0.099941619,0.050687449,0.056269875,
5196,0.470376698,0.104249665,0.075297304,0.056731164,
5197,0.452686903,0.108496318,0.095612505,0.061409302,
5198,0.391350533,0.108731057,0.122359314,0.07305159,
5199,0.313392911,0.105321893,0.144947892,0.086722432,
5200,0.229702077,0.098154091,0.16026022,0.097622505,
5201,0.133429405,0.081674493,0.153255149,0.097595582,
5202,0.035141989,0.043508755,0.106173478,0.060836691,
5203,0,0.037338186,0.089925162,0.054196851,
5204,0,0.029890438,0.075777374,0.046652312,
5205,0,0.019813247,0.061797034,0.042431664,
5206,0,0.011163671,0.050084778,0.037418044,
5207,0,0.008048165,0.03943253,0.033376453,
5208,0,0.00730119,0.036678871,0.03369954,
5209,0,0.007602084,0.035952258,0.036087607,
5210,0,0.009377175,0.037954125,0.032076036,
5211,0,0.010174997,0.0400926,0.0252421,
5212,0,0.008055947,0.042063954,0.022631444,
5213,0,0.007384595,0.036983119,0.014743246,
5214,0.018371095,0.003124777,0.025411587,0.007151196,
5215,0.103511465,0.003744364,0.020105023,0.004316452,
5216,0.210308894,0.007961283,0.027903459,0.005436574,
5217,0.307328645,0.011923808,0.035958877,0.006675183,
5218,0.42472365,0.01414422,0.041638017,0.007694253,
5219,0.427867306,0.017276795,0.045203996,0.00708273,
5220,0.483989913,0.020365018,0.054707191,0.00803239,
5221,0.428422482,0.020858197,0.058689708,0.010122523,
5222,0.414233928,0.022957389,0.064659445,0.015027715,
5223,0.316597859,0.033916825,0.072860453,0.016853183,
5224,0.236927226,0.047103608,0.082001802,0.018391691,
5225,0.118589425,0.050869095,0.090417521,0.026432496,
5226,0.029944219,0.050543813,0.137097033,0.050834927,
5227,0,0.060909964,0.136496954,0.054429563,
5228,0,0.068285755,0.125205226,0.048083725,
5229,0,0.057783101,0.102765103,0.03722813,
5230,0,0.046826422,0.085734578,0.029569797,
5231,0,0.03827356,0.071798639,0.023850504,
5232,0,0.033427862,0.057591411,0.019012312,
5233,0,0.027373632,0.050159671,0.021849574,
5234,0,0.022629831,0.053513172,0.021248494,
5235,0,0.021305458,0.059468782,0.022199682,
5236,0,0.021240614,0.063904305,0.024800648,
5237,0,0.018023459,0.066412534,0.028083089,
5238,0.011024268,0.005918693,0.037080135,0.018922505,
5239,0.079058417,0.009164095,0.046797318,0.025426534,
5240,0.170130979,0.016248964,0.059275206,0.032043264,
5241,0.27342457,0.022763771,0.075224084,0.040071175,
5242,0.333945867,0.021986195,0.086218956,0.047903717,
5243,0.391127775,0.019783288,0.086970517,0.052310145,
5244,0.449083079,0.019867375,0.087940336,0.058042485,
5245,0.42368246,0.022032536,0.091915951,0.063740529,
5246,0.385627292,0.023495297,0.098084149,0.065642742,
5247,0.336167535,0.023749507,0.099471956,0.061010763,
5248,0.248178314,0.027762084,0.107163354,0.06876873,
5249,0.130984037,0.031080566,0.102554197,0.070738524,
5250,0.032814046,0.019136583,0.075203379,0.051237728,
5251,0,0.013929325,0.064739362,0.049361975,
5252,0,0.012397076,0.052000549,0.036983285,
5253,0,0.009346971,0.040189663,0.035885863,
5254,0,0.010053053,0.040456137,0.033886372,
5255,0,0.011687287,0.043695539,0.035588069,
5256,0,0.008597263,0.039695803,0.035356697,
5257,0,0.006257181,0.030889437,0.030982284,
5258,0,0.003789155,0.02413862,0.02726652,
5259,0,0.002422677,0.018821848,0.023359071,
5260,0,0.002253331,0.015811677,0.026290277,
5261,0,0.002141577,0.014810409,0.030065934,
5262,0.019432673,0.001376283,0.007544794,0.025838587,
5263,0.112664162,0.001507412,0.008882107,0.035151879,
5264,0.237830922,0.001447486,0.009711742,0.035638404,
5265,0.363808937,0.001321219,0.008979204,0.035006653,
5266,0.428045002,0.001145786,0.005900439,0.028303318,
5267,0.487989426,0.00637574,0.00663397,0.021456876,
5268,0.527191413,0.017938721,0.014661005,0.021239901,
5269,0.485518109,0.024259912,0.028706181,0.025474222,
5270,0.464738726,0.025588028,0.044424501,0.029311388,
5271,0.380090997,0.022385439,0.052871518,0.032444185,
5272,0.261152087,0.021026268,0.053353943,0.034388894,
5273,0.138938344,0.018325219,0.057653725,0.04048608,
5274,0.033936715,0.015767166,0.070686213,0.045700505,
5275,0,0.021513147,0.10118382,0.052964763,
5276,0,0.022298231,0.105810385,0.050002436,
5277,0,0.014983512,0.094082859,0.044308068,
5278,0,0.010294713,0.07393855,0.036112193,
5279,0,0.007083542,0.059216078,0.027199029,
5280,0,0.004847148,0.048301148,0.029394681,
5281,0,0.003122822,0.036902439,0.030602307,
5282,0,0.001814353,0.028404173,0.03131102,
5283,0,0.000852199,0.021536185,0.03211339,
5284,0,0.000357997,0.016635304,0.028145164,
5285,0,0.000154064,0.014091938,0.02715011,
5286,0.016614429,0.000408168,0.01435243,0.022135881,
5287,0.092029034,0.000437387,0.013344563,0.0204158,
5288,0.195841903,0.000282702,0.008890812,0.019662065,
5289,0.285248588,0.001200329,0.007673355,0.019341289,
5290,0.362852766,0.001545259,0.007194604,0.022922308,
5291,0.441535085,0.002827385,0.015116057,0.024378706,
5292,0.456052294,0.006147151,0.027510118,0.02527307,
5293,0.449111822,0.016231256,0.034510258,0.024702792,
5294,0.383173353,0.024625243,0.044228957,0.028543422,
5295,0.34863858,0.026734055,0.06268145,0.039861238,
5296,0.239741418,0.032964251,0.089337543,0.065498383,
5297,0.123298861,0.039243831,0.117431244,0.094029082,
5298,0.025953525,0.025210591,0.084789553,0.075301059,
5299,0,0.021834338,0.069614639,0.072211252,
5300,0,0.018456991,0.058087307,0.0618476,
5301,0,0.015450013,0.045777514,0.053718167,
5302,0,0.012391319,0.038901596,0.052756363,
5303,0,0.006058239,0.030637178,0.047991137,
5304,0,0.000927767,0.022055186,0.041091952,
5305,0,0,0.013528545,0.041339774,
5306,0,0.000197641,0.005472163,0.042587792,
5307,0,0.00026557,0.003278834,0.042509077,
5308,0,0.000255,0.003665094,0.042253763,
5309,0,0.000242074,0.008903089,0.048536939,
5310,0.004445773,0,0.013551158,0.060264932,
5311,0.063134479,0.000245061,0.015107181,0.05694347,
5312,0.113778694,0.000511703,0.011707144,0.056924533,
5313,0.204809853,0.000766962,0.015879855,0.06129004,
5314,0.287853216,0.002375682,0.027128606,0.069652772,
5315,0.314095824,0.003277579,0.037835463,0.069153109,
5316,0.334827387,0.00598458,0.053449878,0.069311247,
5317,0.318706232,0.00881232,0.068456453,0.071303583,
5318,0.337593212,0.014888958,0.091190009,0.074707539,
5319,0.306258032,0.022739235,0.11327157,0.086328816,
5320,0.218537295,0.025798741,0.125342269,0.099884918,
5321,0.108201247,0.027669622,0.125950967,0.109836665,
5322,0.024814254,0.011913353,0.141303642,0.142327955,
5323,0,0.029924874,0.13055292,0.145386784,
5324,0,0.037971687,0.122938126,0.141515527,
5325,0,0.036166232,0.115529013,0.139549951,
5326,0,0.030738475,0.106464325,0.140206753,
5327,0,0.024657187,0.108555249,0.143534631,
5328,0,0.020292388,0.118845772,0.140812027,
5329,0,0.01852585,0.137349095,0.130383907,
5330,0,0.020825564,0.156865186,0.122513957,
5331,0,0.024027472,0.16927367,0.120243545,
5332,0,0.027633658,0.184743241,0.127820262,
5333,0,0.031799304,0.194350785,0.137300245,
5334,0.014532356,0.018753802,0.153473833,0.116261884,
5335,0.107198432,0.036306835,0.166092836,0.143283906,
5336,0.227967769,0.056929842,0.180376063,0.163926673,
5337,0.338411985,0.080824288,0.211651079,0.190963157,
5338,0.399082309,0.099914986,0.228057989,0.201255465,
5339,0.439562905,0.103612392,0.236773789,0.2063132,
5340,0.455580841,0.095527079,0.229528536,0.200275375,
5341,0.441544104,0.090918818,0.231315975,0.201572416,
5342,0.390036702,0.089127825,0.231033847,0.191740737,
5343,0.292807072,0.089958694,0.234301273,0.17797854,
5344,0.209402981,0.092254686,0.237122102,0.172009938,
5345,0.10504352,0.084957896,0.226162115,0.173279811,
5346,0.024500116,0.040271137,0.144165536,0.134296664,
5347,0,0.058334399,0.151978647,0.16923745,
5348,0,0.071326761,0.186917439,0.219263124,
5349,0,0.07729639,0.212999252,0.255674086,
5350,0,0.084254604,0.23749852,0.289231313,
5351,0,0.083534935,0.254596715,0.319444158,
5352,0,0.072002073,0.260895144,0.327641474,
5353,0,0.062762318,0.261868137,0.308433358,
5354,0,0.050175266,0.245122036,0.278428712,
5355,0,0.043959104,0.240050691,0.277492393,
5356,0,0.039914131,0.23824235,0.282933578,
5357,0,0.039954983,0.2411859,0.279314961,
5358,0.015804833,0.025346323,0.21001082,0.213158956,
5359,0.099277691,0.037027622,0.25400328,0.278131605,
5360,0.202431629,0.046838179,0.250392454,0.333000354,
5361,0.296736812,0.047021904,0.222816276,0.362181218,
5362,0.369402745,0.050950727,0.206327829,0.375185505,
5363,0.438580374,0.05948854,0.19906316,0.373291661,
5364,0.420881835,0.067628248,0.200310384,0.393013636,
5365,0.434148651,0.067891794,0.202109753,0.412974315,
5366,0.388718317,0.06289831,0.208138386,0.419983343,
5367,0.255946881,0.053606096,0.209991582,0.417696276,
5368,0.189992895,0.044294987,0.206147594,0.418858006,
5369,0.105545717,0.036106446,0.196189289,0.421207947,
5370,0.028638756,0.023954711,0.183300513,0.417771067,
5371,0,0.023990372,0.182660924,0.418561944,
5372,0,0.027442402,0.185156798,0.428462015,
5373,0,0.032110526,0.20028286,0.444153182,
5374,0,0.035163903,0.221296871,0.466711807,
5375,0,0.038584565,0.23637426,0.480807524,
5376,0,0.037715585,0.254119355,0.497371715,
5377,0,0.036459978,0.263508602,0.51013154,
5378,0,0.034120756,0.262777493,0.518847553,
5379,0,0.029111885,0.249574468,0.52565655,
5380,0,0.028238823,0.251801309,0.537930965,
5381,0,0.028416501,0.260095685,0.547799217,
5382,0.019216837,0.018997452,0.185452465,0.480447774,
5383,0.109547715,0.022920344,0.224038564,0.511480659,
5384,0.234404695,0.030709847,0.249587518,0.53075326,
5385,0.367176112,0.030964984,0.251254423,0.539268607,
5386,0.448524048,0.030595481,0.233143924,0.538884902,
5387,0.505650401,0.03304173,0.218832886,0.530031185,
5388,0.516370408,0.035589165,0.211337807,0.513403564,
5389,0.500427307,0.036975046,0.210764499,0.498988165,
5390,0.449066308,0.039041459,0.218226604,0.490240556,
5391,0.34868135,0.041995627,0.224246057,0.485817409,
5392,0.257481133,0.040583731,0.226627447,0.482920973,
5393,0.129415222,0.035418767,0.213744886,0.473896683,
5394,0.031866991,0.024213024,0.158354085,0.415675797,
5395,0,0.026596082,0.15029965,0.420347262,
5396,0,0.016848895,0.138330217,0.421732851,
5397,0,0.011451339,0.109360366,0.408927432,
5398,0,0.00638726,0.076442423,0.39487775,
5399,0,0.004021525,0.054631205,0.38819753,
5400,0,0.003366877,0.046001538,0.376576482,
5401,0,0.003132455,0.044432358,0.364141399,
5402,0,0.003307985,0.045941795,0.347722595,
5403,0,0.003874387,0.050132233,0.329756098,
5404,0,0.004528094,0.054802611,0.320183334,
5405,0,0.004633422,0.058409388,0.320743865,
5406,0.021407129,0.001734252,0.04468667,0.241868439,
5407,0.116057476,0.002096198,0.047926803,0.264833571,
5408,0.240223253,0.002302331,0.045912634,0.267094149,
5409,0.350174949,0.003025872,0.049159282,0.284893081,
5410,0.437238642,0.005180986,0.048109035,0.293795041,
5411,0.501658361,0.005575365,0.049130701,0.297057369,
5412,0.528088281,0.006393746,0.047951405,0.298194721,
5413,0.508285275,0.01017998,0.053281737,0.286442472,
5414,0.447168155,0.016769509,0.065509285,0.277951429,
5415,0.383044752,0.021902318,0.07642165,0.270259533,
5416,0.25363897,0.022396043,0.075586047,0.25967812,
5417,0.126936983,0.017964416,0.063839184,0.247140751,
5418,0.027652421,0.011612629,0.054054245,0.16627065,
5419,0,0.014509307,0.050820283,0.182649665,
5420,0,0.01535699,0.054379641,0.20970787,
5421,0,0.014246137,0.062435732,0.22969633,
5422,0,0.01319276,0.068450696,0.225932859,
5423,0,0.01432309,0.073529546,0.208716468,
5424,0,0.018838581,0.079999474,0.209844457,
5425,0,0.020934567,0.084040624,0.209280415,
5426,0,0.019422652,0.08973872,0.216928938,
5427,0,0.01725053,0.096989541,0.213892349,
5428,0,0.015552099,0.101175267,0.198271295,
5429,0,0.015587357,0.099893965,0.183458314,
5430,0.018759769,0.019775551,0.096940477,0.158667511,
5431,0.121214376,0.013116227,0.0854932,0.145951649,
5432,0.256402282,0.015760862,0.076130824,0.132294166,
5433,0.385187386,0.01655908,0.059416817,0.134266838,
5434,0.478398774,0.017963344,0.041727554,0.143425439,
5435,0.513511195,0.025101456,0.031093289,0.152596627,
5436,0.523884166,0.035336193,0.024656947,0.169232641,
5437,0.491374353,0.051100096,0.025121119,0.178920588,
5438,0.418982065,0.074131739,0.048596185,0.190356611,
5439,0.312381906,0.093477699,0.085591922,0.210603638,
5440,0.185183736,0.080580916,0.154306428,0.252683592,
5441,0.095353309,0.05719186,0.168568591,0.303459919,
5442,0.021855209,0.0257559,0.135223074,0.22983486,
5443,0,0.041135956,0.10642214,0.274268908,
5444,0,0.057926997,0.126546207,0.354234984,
5445,0,0.061022899,0.123127751,0.359619914,
5446,0,0.056606669,0.125108567,0.367790343,
5447,0,0.054207266,0.141397453,0.386729775,
5448,0,0.04901356,0.147174664,0.392134406,
5449,0,0.047695076,0.155853615,0.407157021,
5450,0,0.054069883,0.176404568,0.437233086,
5451,0,0.054164499,0.187031304,0.450781118,
5452,0,0.054662009,0.199750133,0.463673373,
5453,0,0.058372915,0.205546104,0.484275593,
5454,0.012517735,0.068079955,0.164086732,0.453498285,
5455,0.08787611,0.129773789,0.195233179,0.459790408,
5456,0.204325398,0.224170236,0.245659459,0.492194926,
5457,0.302559933,0.2629328,0.284091381,0.515130827,
5458,0.387153696,0.318059727,0.30623364,0.512266031,
5459,0.370581472,0.352373813,0.361202667,0.51729031,
5460,0.40720212,0.35977363,0.420369488,0.541677904,
5461,0.399258783,0.370408501,0.437803976,0.560974677,
5462,0.315115513,0.386088904,0.454101698,0.587187113,
5463,0.240780025,0.384300261,0.496682315,0.639786419,
5464,0.143458157,0.356113737,0.547259032,0.701848632,
5465,0.077059483,0.336591256,0.589240827,0.738729842,
5466,0.014180728,0.180623042,0.428581042,0.619217056,
5467,0,0.279783949,0.527511534,0.634370801,
5468,0,0.352098136,0.654667906,0.705022033,
5469,0,0.388661663,0.775766538,0.797057072,
5470,0,0.387768703,0.835748903,0.868803885,
5471,0,0.388614023,0.829846681,0.883946524,
5472,0,0.379231723,0.818798507,0.883071295,
5473,0,0.372758985,0.814918386,0.880630771,
5474,0,0.36682685,0.813595082,0.879390124,
5475,0,0.353790701,0.810680045,0.879016818,
5476,0,0.326288136,0.80275553,0.878765181,
5477,0,0.304885893,0.795041957,0.878170045,
5478,0.016747795,0.16624291,0.618263019,0.792673409,
5479,0.129188812,0.218265531,0.71214403,0.845373459,
5480,0.280332667,0.316050687,0.715895014,0.846824225,
5481,0.418377322,0.332097028,0.665421565,0.818164246,
5482,0.513109802,0.328676194,0.626315112,0.782298724,
5483,0.575348732,0.322008954,0.581386085,0.728766435,
5484,0.593828127,0.298123753,0.524730379,0.661772187,
5485,0.573114029,0.276573423,0.475247392,0.608163566,
5486,0.514943917,0.26020493,0.437315041,0.564266043,
5487,0.418708969,0.25211512,0.420733059,0.533918798,
5488,0.297149903,0.250247966,0.418596363,0.518134388,
5489,0.153298991,0.236710016,0.4252963,0.515927129,
5490,0.030086232,0.094179475,0.30841327,0.476059468,
5491,0,0.130565303,0.361714216,0.506590261,
5492,0,0.160635653,0.429234337,0.534477467,
5493,0,0.172008393,0.484654703,0.56399798,
5494,0,0.168013951,0.544167831,0.603076416,
5495,0,0.148912266,0.593525745,0.657376564,
5496,0,0.124435651,0.583844492,0.700110514,
5497,0,0.108272465,0.549654102,0.715259642,
5498,0,0.09459882,0.509082465,0.697694058,
5499,0,0.085231102,0.463607524,0.673454053,
5500,0,0.07643869,0.425266062,0.644540991,
5501,0,0.075352874,0.409352834,0.611726789,
5502,0.017900943,0.036245729,0.246449445,0.447099343,
5503,0.134520222,0.038079253,0.263054162,0.450646327,
5504,0.284088944,0.05559073,0.258283262,0.45760179,
5505,0.411701862,0.064871761,0.231458112,0.457522569,
5506,0.495513684,0.059253321,0.189905861,0.43048499,
5507,0.555398289,0.049024401,0.157113729,0.393641849,
5508,0.576524646,0.039764413,0.138960506,0.365279019,
5509,0.558119644,0.034660219,0.128151456,0.330853039,
5510,0.502236175,0.038913261,0.132116197,0.298817845,
5511,0.392712132,0.040380856,0.137593189,0.270960803,
5512,0.269532422,0.038476405,0.144116752,0.257507991,
5513,0.131241535,0.036955156,0.142221386,0.241664251,
5514,0.029903465,0.01647243,0.100986458,0.183878125,
5515,0,0.022051,0.098200205,0.181287821,
5516,0,0.023562868,0.081088219,0.178619445,
5517,0,0.025972359,0.064005353,0.165444888,
5518,0,0.022394543,0.047177191,0.154740172,
5519,0,0.015984387,0.038680776,0.155387505,
5520,0,0.014732816,0.033608352,0.149201995,
5521,0,0.018365124,0.036580932,0.15699105,
5522,0,0.01623456,0.042817217,0.164452428,
5523,0,0.009575869,0.048963921,0.164718259,
5524,0,0.006180156,0.051179016,0.161897907,
5525,0,0.006205237,0.058395183,0.170416978,
5526,0.01876765,0.003353114,0.03914415,0.131298786,
5527,0.118644382,0.00414093,0.054393781,0.150827764,
5528,0.241177658,0.004869332,0.063670124,0.171229004,
5529,0.386330023,0.00526054,0.06129904,0.183265412,
5530,0.473646691,0.004761261,0.057201754,0.18887204,
5531,0.533138191,0.004353561,0.053958924,0.177581174,
5532,0.560324685,0.004911794,0.058344518,0.162094979,
5533,0.542531471,0.007681254,0.07263414,0.170314917,
5534,0.485348362,0.009044003,0.066315051,0.183360295,
5535,0.390324516,0.012821074,0.06186165,0.195610887,
5536,0.274925119,0.014440696,0.060428428,0.21729284,
5537,0.140754351,0.017289769,0.062671054,0.235403015,
5538,0.027648134,0.015647359,0.048203422,0.200492457,
5539,0,0.016711249,0.042274251,0.212784943,
5540,0,0.017926297,0.046326601,0.234524141,
5541,0,0.019725259,0.050768385,0.244363709,
5542,0,0.016768115,0.053540706,0.249944155,
5543,0,0.015186832,0.05474886,0.27859862,
5544,0,0.012316885,0.058525562,0.294547141,
5545,0,0.011500606,0.066402025,0.30600636,
