Time_Index,Demand_MW,Demand_MW_25,Demand_MW_30,Demand_MW_35,Demand_heat,Demand_Zero,,,,,,,,,
8018,59709.69965,61080.65161,65498.87954,70187.04523,8700,0,,,,,,,,,
8019,58375.72079,59716.04421,64035.56418,68618.99121,8700,0,,,,,,,,,
8020,57939.37256,59269.6773,63556.90961,68106.07634,8700,0,,,,,,,,,
8021,58549.30107,59893.60994,64225.97401,68823.02987,8700,0,,,,,,,,,
8022,60156.59696,61537.80981,65989.10597,70712.36025,8700,0,,,,,,,,,
8023,63748.07853,65211.75284,69928.80119,74934.04417,8700,0,,,,,,,,,
8024,68848.07825,70428.85002,75523.27361,80928.94807,8700,0,,,,,,,,,
8025,74932.01925,76652.48006,82197.08575,88080.4468,8700,0,,,,,,,,,
8026,75359.73641,77090.01774,82666.27241,88583.2161,8700,0,,,,,,,,,
8027,74192.62478,75896.10889,81386.00297,87211.30977,8700,0,,,,,,,,,
8028,72593.00095,74259.75724,79631.28691,85330.99766,8700,0,,,,,,,,,
8029,69130.02633,70717.27171,75832.55808,81260.36997,8700,0,,,,,,,,,
8030,72034.85882,73688.8,79019.02987,84674.91754,8700,0,,,,,,,,,
8031,73651.74478,75342.81013,80792.68171,86575.52077,8700,0,,,,,,,,,
8032,75561.1279,77296.03323,82887.1899,88819.94604,8700,0,,,,,,,,,
8033,77849.31883,79636.76169,85397.23338,91509.6491,8700,0,,,,,,,,,
8034,77138.69457,78909.82129,84617.71022,90674.33062,8700,0,,,,,,,,,
8035,74954.07641,76675.04367,82221.28147,88106.37435,8700,0,,,,,,,,,
8036,72881.66208,74555.04611,79947.93531,85670.31057,8700,0,,,,,,,,,
8037,70646.21655,72268.2741,77495.75118,83042.60824,8700,0,,,,,,,,,
8038,68422.2791,69993.2744,75056.19091,80428.43334,8700,0,,,,,,,,,
8039,66711.41044,68243.1237,73179.44423,78417.35613,8700,0,,,,,,,,,
8040,67001.98959,68540.37463,73498.19662,78758.92363,8700,0,,,,,,,,,
8041,63472.84349,64930.19832,69626.88062,74610.51325,8700,0,,,,,,,,,
8042,61099.30093,62502.15854,67023.2102,71820.48181,8700,0,,,,,,,,,
8043,59797.92831,61170.90603,65595.66243,70290.7555,8700,0,,,,,,,,,
8044,59263.76136,60624.47446,65009.7051,69662.85752,8700,0,,,,,,,,,
8045,59764.36306,61136.57011,65558.84285,70251.3005,8700,0,,,,,,,,,
8046,61416.73228,62826.8782,67371.41825,72193.61329,8700,0,,,,,,,,,
8047,64647.62718,66131.95538,70915.56597,75991.4379,8700,0,,,,,,,,,
8048,69904.90407,71509.94087,76682.56443,82171.21661,8700,0,,,,,,,,,
8049,76184.48251,77933.70025,83570.98213,89552.68158,8700,0,,,,,,,,,
8050,75400.97372,77132.20187,82711.5079,88631.68935,8700,0,,,,,,,,,
8051,73110.86478,74789.51137,80199.36045,85939.7318,8700,0,,,,,,,,,
8052,70925.28761,72553.75271,77801.8797,83370.64829,8700,0,,,,,,,,,
8053,67450.80491,68999.49489,73990.52702,79286.49321,8700,0,,,,,,,,,
8054,70931.04166,72559.63888,77808.19163,83377.41202,8700,0,,,,,,,,,
8055,73468.57442,75155.43413,80591.75198,86360.20925,8700,0,,,,,,,,,
8056,75153.54989,76879.09711,82440.09499,88340.84973,8700,0,,,,,,,,,
8057,76859.62351,78624.34268,84311.58171,90346.2905,8700,0,,,,,,,,,
8058,75868.01017,77609.96161,83223.82607,89180.67743,8700,0,,,,,,,,,
8059,73994.11031,75693.03647,81168.24144,86977.96167,8700,0,,,,,,,,,
8060,71850.72946,73500.44297,78817.04817,84458.47874,8700,0,,,,,,,,,
8061,69320.86875,70912.49593,76041.90371,81484.69978,8700,0,,,,,,,,,
8062,66962.6703,68500.15256,73455.06511,78712.70492,8700,0,,,,,,,,,
8063,65327.56321,66827.50294,71661.4255,76790.68326,8700,0,,,,,,,,,
8064,65754.32136,67264.05958,72129.56016,77292.32527,8700,0,,,,,,,,,
8065,62279.83866,63709.80176,68318.20749,73208.17018,8700,0,,,,,,,,,
8066,59904.37809,61279.79993,65712.43311,70415.88417,8700,0,,,,,,,,,
8067,58657.66887,60004.46589,64344.84865,68950.41313,8700,0,,,,,,,,,
8068,57975.81483,59306.95629,63596.88516,68148.91318,8700,0,,,,,,,,,
8069,58458.1954,59800.41246,64126.03515,68715.93775,8700,0,,,,,,,,,
8070,59977.26263,61354.35791,65792.3842,70501.55787,8700,0,,,,,,,,,
8071,63156.37115,64606.45967,69279.72457,74238.50906,8700,0,,,,,,,,,
8072,68193.0764,69758.80915,74804.76577,80159.01212,8700,0,,,,,,,,,
8073,74182.0757,75885.3176,81374.4311,87198.90964,8700,0,,,,,,,,,
8074,73798.47286,75492.90712,80953.63587,86747.99544,8700,0,,,,,,,,,
8075,72291.87272,73951.71501,79300.96266,84977.03003,8700,0,,,,,,,,,
8076,70452.49712,72070.10682,77283.24961,82814.89659,8700,0,,,,,,,,,
8077,67163.10278,68705.18704,73674.9306,78948.30757,8700,0,,,,,,,,,
8078,70370.98151,71986.71958,77193.83061,82719.07733,8700,0,,,,,,,,,
8079,71680.0262,73325.82032,78629.7943,84257.82194,8700,0,,,,,,,,,
8080,73097.43868,74775.777,80184.63262,85923.9498,8700,0,,,,,,,,,
8081,75470.02223,77202.83575,82787.25104,88712.85396,8700,0,,,,,,,,,
8082,74750.76691,76467.06612,81998.26001,87867.38984,8700,0,,,,,,,,,
8083,72620.81215,74288.20699,79661.79456,85363.68893,8700,0,,,,,,,,,
8084,70604.97924,72226.08997,77450.51569,82994.13497,8700,0,,,,,,,,,
8085,68788.61981,70368.02641,75458.05035,80859.05637,8700,0,,,,,,,,,
8086,66953.08023,68490.34231,73444.54522,78701.43206,8700,0,,,,,,,,,
8087,65611.42931,67117.88668,71972.81396,77124.35977,8700,0,,,,,,,,,
8088,66148.47328,67667.26135,72561.92726,77755.63959,8700,0,,,,,,,,,
8089,62478.35313,63912.87417,68535.96902,73441.51826,8700,0,,,,,,,,,
8090,59981.09866,61358.28202,65796.59215,70506.06701,8700,0,,,,,,,,,
8091,58611.63653,59957.37665,64294.35323,68896.30343,8700,0,,,,,,,,,
8092,57923.06944,59252.99985,63539.02581,68086.91249,8700,0,,,,,,,,,
8093,58170.49327,59506.1046,63810.43872,68377.75214,8700,0,,,,,,,,,
8094,58983.73128,60338.01479,64702.52458,69333.69016,8700,0,,,,,,,,,
8095,60383.88164,61770.31301,66238.42714,70979.52689,8700,0,,,,,,,,,
8096,61495.37086,62907.32235,67457.68127,72286.0507,8700,0,,,,,,,,,
8097,62150.37271,63577.36323,68176.18912,73055.98666,8700,0,,,,,,,,,
8098,60419.3649,61806.61098,66277.35069,71021.23645,8700,0,,,,,,,,,
8099,60633.22349,62025.37983,66511.94403,71272.62111,8700,0,,,,,,,,,
8100,59761.48604,61133.62702,65555.68689,70247.91866,8700,0,,,,,,,,,
8101,57734.14504,59059.7377,63331.78417,67864.83726,8700,0,,,,,,,,,
8102,58627.93965,59974.05408,64312.23702,68915.46727,8700,0,,,,,,,,,
8103,58800.56093,60150.6388,64501.59488,69118.37866,8700,0,,,,,,,,,
8104,59679.97043,61050.2398,65466.26791,70152.09938,8700,0,,,,,,,,,
8105,61621.00079,63035.83677,67595.49171,72433.72509,8700,0,,,,,,,,,
8106,62952.10264,64397.50111,69055.65112,73998.39726,8700,0,,,,,,,,,
8107,63073.89654,64522.09143,69189.2536,74141.56252,8700,0,,,,,,,,,
8108,62456.29597,63890.31058,68511.77329,73415.59071,8700,0,,,,,,,,,
8109,61890.48179,63311.50513,67891.10036,72750.49231,8700,0,,,,,,,,,
8110,61003.40022,62404.05592,66918.01141,71707.75328,8700,0,,,,,,,,,
8111,60621.7154,62013.60751,66499.32016,71259.09368,8700,0,,,,,,,,,
8112,61385.08505,62794.50434,67336.70265,72156.41288,8700,0,,,,,,,,,
8113,58433.26121,59774.90578,64098.68345,68686.62833,8700,0,,,,,,,,,
8114,56286.04433,57578.38818,61743.28222,66162.63626,8700,0,,,,,,,,,
8115,54807.25539,56065.64581,60121.11666,64424.36214,8700,0,,,,,,,,,
8116,54219.38404,55464.27677,59476.24799,63733.33617,8700,0,,,,,,,,,
8117,54348.85,55596.7153,59618.26638,63885.5197,8700,0,,,,,,,,,
8118,55133.3178,56399.19471,60478.79259,64807.63917,8700,0,,,,,,,,,
8119,55969.57199,57254.64954,61396.12617,65790.63207,8700,0,,,,,,,,,
8120,56360.84688,57654.90821,61825.33728,66250.56452,8700,0,,,,,,,,,
8121,55006.72887,56269.69926,60339.93017,64658.8375,8700,0,,,,,,,,,
8122,52036.6839,53231.4612,57081.92321,61167.63455,8700,0,,,,,,,,,
8123,51428.6734,52609.49061,56414.96279,60452.93557,8700,0,,,,,,,,,
8124,49687.11652,50827.94708,54504.5525,58405.78525,8700,0,,,,,,,,,
8125,48543.02106,49657.58285,53249.53077,57060.93373,8700,0,,,,,,,,,
8126,49208.57198,50338.41502,53979.61047,57843.26981,8700,0,,,,,,,,,
8127,50555.01794,51715.77576,55456.60168,59425.97855,8700,0,,,,,,,,,
8128,53434.91624,54661.79736,58615.72177,62811.21669,8700,0,,,,,,,,,
8129,57265.19057,58580.0159,62817.36202,67313.59469,8700,0,,,,,,,,,
8130,60306.20207,61690.8499,66153.21611,70888.21678,8700,0,,,,,,,,,
8131,61407.14221,62817.06794,67360.89837,72182.34044,8700,0,,,,,,,,,
8132,61013.9493,62414.84721,66929.58327,71720.15341,8700,0,,,,,,,,,
8133,60409.77483,61796.80072,66266.83081,71009.96359,8700,0,,,,,,,,,
8134,59688.6015,61059.06905,65475.7358,70162.24496,8700,0,,,,,,,,,
8135,59547.62746,60914.8582,65321.09356,69996.53401,8700,0,,,,,,,,,
8136,59392.26831,60755.93196,65150.67149,69813.91377,8700,0,,,,,,,,,
8137,56779.93298,58083.61665,62285.05607,66743.18825,8700,0,,,,,,,,,
8138,54681.62546,55937.13138,59983.30622,64276.68775,8700,0,,,,,,,,,
8139,53636.30773,54867.81286,58836.63926,63047.94663,8700,0,,,,,,,,,
8140,53299.69624,54523.47266,58467.39145,62652.26944,8700,0,,,,,,,,,
8141,54053.47582,55294.55925,59294.25407,63538.3158,8700,0,,,,,,,,,
8142,56207.40575,57497.94403,61657.0192,66070.19886,8700,0,,,,,,,,,
8143,60309.07909,61693.79298,66156.37206,70891.59863,8700,0,,,,,,,,,
8144,66820.73725,68354.96069,73299.37088,78545.86667,8700,0,,,,,,,,,
8145,74287.56648,75993.23047,81490.14979,87322.91099,8700,0,,,,,,,,,
8146,74207.00989,75910.82428,81401.78279,87228.21905,8700,0,,,,,,,,,
8147,72631.36123,74298.99827,79673.36643,85376.08907,8700,0,,,,,,,,,
8148,69926.00222,71531.52344,76705.70816,82196.01689,8700,0,,,,,,,,,
8149,66059.28562,67576.02591,72464.09237,77650.80205,8700,0,,,,,,,,,
8150,68984.25726,70568.15574,75672.65591,81089.02261,8700,0,,,,,,,,,
8151,70754.58435,72379.13005,77614.62583,83169.9915,8700,0,,,,,,,,,
8152,72455.86293,74119.47048,79480.85261,85169.79584,8700,0,,,,,,,,,
8153,74882.15088,76601.4667,82142.38237,88021.82797,8700,0,,,,,,,,,
8154,74686.51343,76401.33736,81927.77681,87791.86174,8700,0,,,,,,,,,
8155,72898.92421,74572.70458,79966.8711,85690.60171,8700,0,,,,,,,,,
8156,70784.31357,72409.54187,77647.23745,83204.93734,8700,0,,,,,,,,,
8157,68819.30804,70399.41925,75491.71397,80895.12951,8700,0,,,,,,,,,
8158,66807.31115,68341.22633,73284.64304,78530.08468,8700,0,,,,,,,,,
8159,65119.45867,66614.62026,71433.1441,76546.06233,8700,0,,,,,,,,,
8160,65528.9547,67033.51844,71882.34298,77027.41321,8700,0,,,,,,,,,
8161,61878.9737,63299.73282,67878.47649,72736.96487,8700,0,,,,,,,,,
8162,59739.42887,61111.06342,65531.49116,70221.99108,8700,0,,,,,,,,,
8163,58502.30972,59845.53966,64174.42659,68767.79287,8700,0,,,,,,,,,
8164,58170.49327,59506.1046,63810.43872,68377.75214,8700,0,,,,,,,,,
8165,58890.7076,60242.85527,64600.48175,69224.34349,8700,0,,,,,,,,,
8166,60605.41228,61996.93006,66481.43637,71239.92983,8700,0,,,,,,,,,
8167,63877.54448,65344.19136,70070.81957,75086.2277,8700,0,,,,,,,,,
8168,68994.80633,70578.94702,75684.22776,81101.42273,8700,0,,,,,,,,,
8169,74878.31485,76597.54261,82138.17441,88017.31883,8700,0,,,,,,,,,
8170,74287.56648,75993.23047,81490.14979,87322.91099,8700,0,,,,,,,,,
8171,72253.51244,73912.47397,79258.88315,84931.93862,8700,0,,,,,,,,,
8172,69191.40279,70780.0574,75899.88531,81332.51625,8700,0,,,,,,,,,
8173,64914.23115,66404.68066,71208.01865,76304.82325,8700,0,,,,,,,,,
8174,67757.68718,69313.42327,74327.1632,79647.22453,8700,0,,,,,,,,,
8175,68723.40733,70301.31662,75386.51516,80782.40097,8700,0,,,,,,,,,
8176,70040.12407,71648.26556,76830.89474,82330.16387,8700,0,,,,,,,,,
8177,72448.19088,74111.62228,79472.43672,85160.77756,8700,0,,,,,,,,,
8178,72395.44549,74057.66584,79414.57738,85098.77687,8700,0,,,,,,,,,
8179,72367.63428,74029.21608,79384.06972,85066.08559,8700,0,,,,,,,,,
8180,70803.49371,72429.16239,77668.27722,83227.48305,8700,0,,,,,,,,,
8181,68966.99513,70550.49727,75653.72011,81068.73147,8700,0,,,,,,,,,
8182,67147.75867,68689.49062,73658.0988,78930.271,8700,0,,,,,,,,,
8183,65506.89753,67010.95483,71858.14725,77001.48564,8700,0,,,,,,,,,
8184,65964.34392,67478.90432,72359.94555,77539.20079,8700,0,,,,,,,,,
8185,62377.65739,63809.86644,68425.51028,73323.1533,8700,0,,,,,,,,,
8186,60203.58831,61585.8801,66040.65338,70767.59723,8700,0,,,,,,,,,
8187,58953.04306,60306.62196,64668.86098,69297.61703,8700,0,,,,,,,,,
8188,58526.2849,59870.06531,64200.72629,68795.97503,8700,0,,,,,,,,,
8189,59179.36873,60538.14414,64917.13014,69563.65639,8700,0,,,,,,,,,
8190,60981.34306,62381.49232,66893.81569,71681.82571,8700,0,,,,,,,,,
8191,64498.98108,65979.89633,70752.50782,75816.70866,8700,0,,,,,,,,,
8192,69444.58066,71039.04831,76177.61017,81630.11961,8700,0,,,,,,,,,
8193,75099.84549,76824.15965,82381.18366,88277.72176,8700,0,,,,,,,,,
8194,73799.43187,75493.88815,80954.68787,86749.12273,8700,0,,,,,,,,,
8195,71412.46322,73052.11401,78336.28963,83943.30931,8700,0,,,,,,,,,
8196,68306.23924,69874.57023,74928.90036,80292.0318,8700,0,,,,,,,,,
8197,64099.07512,65570.80841,70313.82882,75346.63064,8700,0,,,,,,,,,
8198,66487.96179,68014.54461,72934.33103,78154.69864,8700,0,,,,,,,,,
8199,68284.18208,69852.00663,74904.70463,80266.10424,8700,0,,,,,,,,,
8200,70565.65995,72185.86789,77407.38418,82947.91627,8700,0,,,,,,,,,
8201,73579.81925,75269.23316,80713.78261,86490.97436,8700,0,,,,,,,,,
8202,73089.76662,74767.92879,80176.21671,85914.93151,8700,0,,,,,,,,,
8203,71990.74449,73643.67279,78970.63841,84623.06241,8700,0,,,,,,,,,
8204,70322.07215,71936.68726,77140.17923,82661.58576,8700,0,,,,,,,,,
8205,68941.10194,70524.00957,75625.31644,81038.29476,8700,0,,,,,,,,,
8206,67179.40591,68721.86449,73692.81441,78967.47144,8700,0,,,,,,,,,
8207,65691.0269,67199.31186,72060.12897,77217.92444,8700,0,,,,,,,,,
8208,66106.27697,67624.09619,72515.63979,77706.03904,8700,0,,,,,,,,,
8209,62228.05228,63656.82635,68261.40014,73147.29677,8700,0,,,,,,,,,
8210,60219.89143,61602.55754,66058.53718,70786.76108,8700,0,,,,,,,,,
8211,59124.70533,60482.22565,64857.16683,69499.40113,8700,0,,,,,,,,,
8212,58704.66022,60052.53618,64396.39607,69005.6501,8700,0,,,,,,,,,
8213,59239.78618,60599.94879,64983.4054,69634.67538,8700,0,,,,,,,,,
8214,60844.20505,62241.20559,66743.3814,71520.62391,8700,0,,,,,,,,,
8215,64155.65654,65628.68895,70375.89611,75413.14047,8700,0,,,,,,,,,
8216,69089.74804,70676.06863,75788.37459,81213.024,8700,0,,,,,,,,,
8217,74743.09485,76459.21791,81989.8441,87858.37156,8700,0,,,,,,,,,
8218,74814.06138,76531.81385,82067.69122,87941.79074,8700,0,,,,,,,,,
8219,73604.75343,75294.73984,80741.13429,86520.28379,8700,0,,,,,,,,,
8220,72181.58691,73838.89701,79179.98404,84847.39221,8700,0,,,,,,,,,
8221,69072.48591,70658.41015,75769.43881,81192.73285,8700,0,,,,,,,,,
8222,72646.70535,74314.6947,79690.19824,85394.12565,8700,0,,,,,,,,,
8223,73834.91513,75530.18612,80993.61142,86790.83228,8700,0,,,,,,,,,
8224,74048.77372,75748.95497,81228.20476,87042.21694,8700,0,,,,,,,,,
8225,74977.09258,76698.5883,82246.52918,88133.42919,8700,0,,,,,,,,,
8226,73972.05315,75670.47287,81144.04572,86952.0341,8700,0,,,,,,,,,
8227,72484.63315,74148.90128,79512.41227,85203.61442,8700,0,,,,,,,,,
8228,70636.62648,72258.46383,77485.2313,83031.33539,8700,0,,,,,,,,,
8229,68680.25201,70257.17044,75339.1757,80731.67313,8700,0,,,,,,,,,
8230,66561.80534,68090.08363,73015.33411,78241.49961,8700,0,,,,,,,,,
8231,64863.40377,66352.68627,71152.26328,76245.07711,8700,0,,,,,,,,,
8232,65582.65909,67088.4559,71941.25431,77090.54119,8700,0,,,,,,,,,
8233,62052.55398,63477.29856,68068.88632,72941.00353,8700,0,,,,,,,,,
8234,59741.34689,61113.02548,65533.59514,70224.24565,8700,0,,,,,,,,,
8235,58464.90845,59807.27965,64133.39906,68723.82876,8700,0,,,,,,,,,
8236,58048.69937,59381.51428,63676.83624,68234.58688,8700,0,,,,,,,,,
8237,58510.94079,59854.3689,64183.89448,68777.93846,8700,0,,,,,,,,,
8238,59975.34462,61352.39587,65790.28023,70499.3033,8700,0,,,,,,,,,
8239,63040.33129,64487.75551,69152.43401,74102.10753,8700,0,,,,,,,,,
8240,67832.48974,69389.94331,74409.21826,79735.15281,8700,0,,,,,,,,,
8241,73858.89031,75554.71178,81019.91112,86819.01441,8700,0,,,,,,,,,
8242,74741.17684,76457.25586,81987.74012,87856.11699,8700,0,,,,,,,,,
8243,74219.47698,75923.57763,81415.45863,87242.87375,8700,0,,,,,,,,,
8244,72931.53045,74606.05947,80002.63868,85728.92941,8700,0,,,,,,,,,
8245,69771.60208,71373.57823,76536.33809,82014.52393,8700,0,,,,,,,,,
8246,71855.52449,73505.3481,78822.3081,84464.11516,8700,0,,,,,,,,,
8247,72242.00435,73900.70165,79246.25928,84918.41119,8700,0,,,,,,,,,
8248,72625.60719,74293.11212,79667.05451,85369.32536,8700,0,,,,,,,,,
8249,73427.33712,75113.25,80546.51651,86311.73598,8700,0,,,,,,,,,
8250,72108.70237,73764.33902,79100.03295,84761.71853,8700,0,,,,,,,,,
8251,70243.43357,71856.24311,77053.91621,82569.14836,8700,0,,,,,,,,,
8252,68221.84662,69788.23993,74836.32541,80192.83069,8700,0,,,,,,,,,
8253,66902.25286,68438.34792,73388.78987,78641.68594,8700,0,,,,,,,,,
8254,65259.4737,66757.85007,71586.73434,76710.646,8700,0,,,,,,,,,
8255,63959.06009,65427.57859,70160.23856,75182.04697,8700,0,,,,,,,,,
8256,64615.02094,66098.6005,70879.79838,75953.1102,8700,0,,,,,,,,,
8257,61059.02263,62460.95543,66979.02671,71773.13583,8700,0,,,,,,,,,
8258,58593.4154,59938.73715,64274.36546,68874.88501,8700,0,,,,,,,,,
8259,57232.58433,58546.66101,62781.59442,67275.26698,8700,0,,,,,,,,,
8260,56646.631,57947.25402,62138.82973,66586.49559,8700,0,,,,,,,,,
8261,56933.37412,58240.58084,62453.37415,66923.55394,8700,0,,,,,,,,,
8262,57636.32632,58959.67303,63224.48139,67749.85415,8700,0,,,,,,,,,
8263,59019.21455,60374.31277,64741.44815,69375.39973,8700,0,,,,,,,,,
8264,60084.67143,61464.23285,65910.20686,70627.81384,8700,0,,,,,,,,,
8265,61597.02561,63011.31112,67569.19201,72405.54296,8700,0,,,,,,,,,
8266,60802.00873,62198.04043,66697.09391,71471.02333,8700,0,,,,,,,,,
8267,60271.67781,61655.53295,66115.34453,70847.63449,8700,0,,,,,,,,,
8268,58579.9893,59925.00278,64259.63762,68859.10301,8700,0,,,,,,,,,
8269,56127.80816,57416.51886,61569.70419,65976.63417,8700,0,,,,,,,,,
8270,56533.46816,57831.49293,62014.69514,66453.4759,8700,0,,,,,,,,,
8271,57750.44816,59076.41514,63349.66796,67884.00111,8700,0,,,,,,,,,
8272,59013.4605,60368.42661,64735.13621,69368.63602,8700,0,,,,,,,,,
8273,60632.26448,62024.3988,66510.89204,71271.49382,8700,0,,,,,,,,,
8274,61718.81952,63135.90145,67702.79449,72548.70821,8700,0,,,,,,,,,
8275,62176.2659,63603.85094,68204.59279,73086.42336,8700,0,,,,,,,,,
8276,61554.8293,62968.14597,67522.90453,72355.9424,8700,0,,,,,,,,,
8277,60530.60973,61920.41003,66399.38131,71152.00157,8700,0,,,,,,,,,
8278,59679.01143,61049.25878,65465.21592,70150.97211,8700,0,,,,,,,,,
8279,59262.80235,60623.49343,65008.65311,69661.73024,8700,0,,,,,,,,,
8280,59986.8527,61364.16817,65802.90408,70512.83072,8700,0,,,,,,,,,
8281,56836.5144,58141.4972,62347.12336,66809.6981,8700,0,,,,,,,,,
8282,54301.85865,55548.64502,59566.71895,63830.28271,8700,0,,,,,,,,,
8283,52953.49468,54169.32223,58087.62378,62245.31941,8700,0,,,,,,,,,
8284,52286.02574,53486.528,57355.44009,61460.72874,8700,0,,,,,,,,,
8285,52535.36759,53741.59481,57628.95698,61753.82296,8700,0,,,,,,,,,
8286,53443.54731,54670.6266,58625.18966,62821.36226,8700,0,,,,,,,,,
8287,54413.10348,55662.44406,59688.74957,63961.04782,8700,0,,,,,,,,,
8288,54789.03426,56047.00632,60101.12889,64402.94371,8700,0,,,,,,,,,
8289,54835.0666,56094.09557,60151.62432,64457.05341,8700,0,,,,,,,,,
8290,54055.39383,55296.52129,59296.35803,63540.57036,8700,0,,,,,,,,,
8291,54009.36149,55249.43204,59245.86261,63486.46066,8700,0,,,,,,,,,
8292,52660.03851,53869.12821,57765.71543,61900.37007,8700,0,,,,,,,,,
8293,51801.72716,52991.10979,56824.18613,60891.44961,8700,0,,,,,,,,,
8294,51716.37553,52903.79846,56730.5592,60791.1212,8700,0,,,,,,,,,
8295,52859.51199,54073.18166,57984.52895,62134.84544,8700,0,,,,,,,,,
8296,55175.51412,56442.35987,60525.08007,64857.23974,8700,0,,,,,,,,,
8297,58279.82008,59617.94159,63930.36537,68506.26268,8700,0,,,,,,,,,
8298,61460.84661,62872.00541,67419.80971,72245.46843,8700,0,,,,,,,,,
8299,62758.3832,64199.33382,68843.14952,73770.68561,8700,0,,,,,,,,,
8300,62657.68746,64096.32608,68732.69078,73652.32064,8700,0,,,,,,,,,
8301,62065.98008,63491.03292,68083.61415,72956.78553,8700,0,,,,,,,,,
8302,61121.3581,62524.72215,67047.40594,71846.40939,8700,0,,,,,,,,,
8303,60990.93313,62391.30258,66904.33556,71693.09857,8700,0,,,,,,,,,
8304,61153.00533,62557.09601,67082.12154,71883.6098,8700,0,,,,,,,,,
8305,58345.99157,59685.6324,64002.95254,68584.04537,8700,0,,,,,,,,,
8306,56247.68405,57539.14714,61701.2027,66117.54485,8700,0,,,,,,,,,
8307,55200.4483,56467.86655,60552.43176,64886.54916,8700,0,,,,,,,,,
8308,54995.22078,56257.92695,60327.30631,64645.31008,8700,0,,,,,,,,,
8309,55922.58064,57206.57926,61344.57875,65735.39508,8700,0,,,,,,,,,
8310,58048.69937,59381.51428,63676.83624,68234.58688,8700,0,,,,,,,,,
8311,62289.42874,63719.61203,68328.72738,73219.44304,8700,0,,,,,,,,,
8312,69177.01768,70765.342,75884.10549,81315.60697,8700,0,,,,,,,,,
8313,77044.71188,78813.68074,84514.6154,90563.8566,8700,0,,,,,,,,,
8314,76993.8845,78761.68635,84458.86004,90504.11049,8700,0,,,,,,,,,
8315,74779.53712,76496.4969,82029.81965,87901.20847,8700,0,,,,,,,,,
8316,72364.75726,74026.273,79380.91376,85062.70373,8700,0,,,,,,,,,
8317,68305.28023,69873.5892,74927.84836,80290.90451,8700,0,,,,,,,,,
8318,70999.13116,72629.29173,77882.88278,83457.44928,8700,0,,,,,,,,,
8319,72922.89939,74597.23023,79993.17079,85718.78384,8700,0,,,,,,,,,
8320,75580.30804,77315.65376,82908.22966,88842.49174,8700,0,,,,,,,,,
8321,78804.48989,80613.86375,86445.01346,92632.42534,8700,0,,,,,,,,,
8322,78586.79528,80391.17081,86206.21217,92376.53155,8700,0,,,,,,,,,
8323,76608.36365,78367.31382,84035.96085,90050.94174,8700,0,,,,,,,,,
8324,74260.71428,75965.76174,81460.69411,87291.34701,8700,0,,,,,,,,,
8325,71758.66478,73406.26447,78716.05731,84350.25934,8700,0,,,,,,,,,
8326,69434.03158,71028.25701,76166.03829,81617.71946,8700,0,,,,,,,,,
8327,67726.99896,69282.03042,74293.49958,79611.15141,8700,0,,,,,,,,,
8328,68175.81428,69741.15068,74785.82999,80138.72099,8700,0,,,,,,,,,
8329,64507.61214,65988.72556,70761.97571,75826.85422,8700,0,,,,,,,,,
8330,62368.06732,63800.05617,68414.99039,73311.88044,8700,0,,,,,,,,,
8331,60978.46604,62378.54924,66890.65972,71678.44386,8700,0,,,,,,,,,
8332,60300.44802,61684.96373,66146.90416,70881.45306,8700,0,,,,,,,,,
8333,60843.24604,62240.22455,66742.32941,71519.49661,8700,0,,,,,,,,,
8334,62144.61866,63571.47706,68169.87717,73049.22292,8700,0,,,,,,,,,
8335,65609.51129,67115.92463,71970.70997,77122.10518,8700,0,,,,,,,,,
8336,71055.71258,72687.17228,77944.95008,83523.95913,8700,0,,,,,,,,,
8337,78182.09429,79977.17777,85762.27323,91900.81709,8700,0,,,,,,,,,
8338,79186.17472,81004.31218,86863.70471,93081.08496,8700,0,,,,,,,,,
8339,77637.37826,79419.9549,85164.74402,91260.51902,8700,0,,,,,,,,,
8340,75166.01698,76891.85046,82453.77083,88355.50443,8700,0,,,,,,,,,
8341,70618.40534,72239.82433,77465.24352,83009.91697,8700,0,,,,,,,,,
8342,72023.35073,73677.02767,79006.406,84661.39011,8700,0,,,,,,,,,
8343,74066.99485,75767.59447,81248.19253,87063.63534,8700,0,,,,,,,,,
8344,76223.8018,77973.92232,83614.11363,89598.90026,8700,0,,,,,,,,,
8345,78239.63471,80036.03933,85825.3925,91968.45428,8700,0,,,,,,,,,
8346,77038.95783,78807.79457,84508.30347,90557.09289,8700,0,,,,,,,,,
8347,74917.63414,76637.76467,82181.30592,88063.53752,8700,0,,,,,,,,,
8348,72573.82081,74240.13671,79610.24715,85308.45195,8700,0,,,,,,,,,
8349,70498.52946,72117.19607,77333.74503,82869.00629,8700,0,,,,,,,,,
8350,68159.51116,69724.47324,74767.94619,80119.55714,8700,0,,,,,,,,,
8351,66412.20023,67937.04354,72851.22397,78065.64308,8700,0,,,,,,,,,
8352,66786.213,68319.64375,73261.49931,78505.2844,8700,0,,,,,,,,,
8353,63047.04434,64494.6227,69159.79793,74109.99852,8700,0,,,,,,,,,
8354,60658.15767,62050.8865,66539.29571,71301.93052,8700,0,,,,,,,,,
8355,59329.93285,60692.16526,65082.29228,69740.64021,8700,0,,,,,,,,,
8356,58954.00206,60307.60298,64669.91295,69298.74432,8700,0,,,,,,,,,
8357,59539.9554,60907.00998,65312.67765,69987.51572,8700,0,,,,,,,,,
