Time_Index,natgas_fossil_SE,natgas_fossil_MIDAT,natgas_fossil_NE,uranium_source
4027,14.05803,13.68269,16.82186,2.79796
4028,14.05803,13.68269,16.82186,2.79796
4029,14.05803,13.68269,16.82186,2.79796
4030,14.05803,13.68269,16.82186,2.79796
4031,14.05803,13.68269,16.82186,2.79796
4032,14.05803,13.68269,16.82186,2.79796
4033,14.05803,13.68269,16.82186,2.79796
4034,14.05803,13.68269,16.82186,2.79796
4035,14.05803,13.68269,16.82186,2.79796
4036,14.05803,13.68269,16.82186,2.79796
4037,14.05803,13.68269,16.82186,2.79796
4038,14.05803,13.68269,16.82186,2.79796
4039,14.05803,13.68269,16.82186,2.79796
4040,14.05803,13.68269,16.82186,2.79796
4041,14.05803,13.68269,16.82186,2.79796
4042,14.05803,13.68269,16.82186,2.79796
4043,14.05803,13.68269,16.82186,2.79796
4044,14.05803,13.68269,16.82186,2.79796
4045,14.05803,13.68269,16.82186,2.79796
4046,14.05803,13.68269,16.82186,2.79796
4047,14.05803,13.68269,16.82186,2.79796
4048,14.05803,13.68269,16.82186,2.79796
4049,14.05803,13.68269,16.82186,2.79796
4050,14.05803,13.68269,16.82186,2.79796
4051,14.05803,13.68269,16.82186,2.79796
4052,14.05803,13.68269,16.82186,2.79796
4053,14.05803,13.68269,16.82186,2.79796
4054,14.05803,13.68269,16.82186,2.79796
4055,14.05803,13.68269,16.82186,2.79796
4056,14.05803,13.68269,16.82186,2.79796
4057,14.05803,13.68269,16.82186,2.79796
4058,14.05803,13.68269,16.82186,2.79796
4059,14.05803,13.68269,16.82186,2.79796
4060,14.05803,13.68269,16.82186,2.79796
4061,14.05803,13.68269,16.82186,2.79796
4062,14.05803,13.68269,16.82186,2.79796
4063,14.05803,13.68269,16.82186,2.79796
4064,14.05803,13.68269,16.82186,2.79796
4065,14.05803,13.68269,16.82186,2.79796
4066,14.05803,13.68269,16.82186,2.79796
4067,14.05803,13.68269,16.82186,2.79796
4068,14.05803,13.68269,16.82186,2.79796
4069,14.05803,13.68269,16.82186,2.79796
4070,14.05803,13.68269,16.82186,2.79796
4071,14.05803,13.68269,16.82186,2.79796
4072,14.05803,13.68269,16.82186,2.79796
4073,14.05803,13.68269,16.82186,2.79796
4074,14.05803,13.68269,16.82186,2.79796
4075,14.05803,13.68269,16.82186,2.79796
4076,14.05803,13.68269,16.82186,2.79796
4077,14.05803,13.68269,16.82186,2.79796
4078,14.05803,13.68269,16.82186,2.79796
4079,14.05803,13.68269,16.82186,2.79796
4080,14.05803,13.68269,16.82186,2.79796
4081,14.05803,13.68269,16.82186,2.79796
4082,14.05803,13.68269,16.82186,2.79796
4083,14.05803,13.68269,16.82186,2.79796
4084,14.05803,13.68269,16.82186,2.79796
4085,14.05803,13.68269,16.82186,2.79796
4086,14.05803,13.68269,16.82186,2.79796
4087,14.05803,13.68269,16.82186,2.79796
4088,14.05803,13.68269,16.82186,2.79796
4089,14.05803,13.68269,16.82186,2.79796
4090,14.05803,13.68269,16.82186,2.79796
4091,14.05803,13.68269,16.82186,2.79796
4092,14.05803,13.68269,16.82186,2.79796
4093,14.05803,13.68269,16.82186,2.79796
4094,14.05803,13.68269,16.82186,2.79796
4095,14.05803,13.68269,16.82186,2.79796
4096,14.05803,13.68269,16.82186,2.79796
4097,14.05803,13.68269,16.82186,2.79796
4098,14.05803,13.68269,16.82186,2.79796
4099,14.05803,13.68269,16.82186,2.79796
4100,14.05803,13.68269,16.82186,2.79796
4101,14.05803,13.68269,16.82186,2.79796
4102,14.05803,13.68269,16.82186,2.79796
4103,14.05803,13.68269,16.82186,2.79796
4104,14.05803,13.68269,16.82186,2.79796
4105,14.05803,13.68269,16.82186,2.79796
4106,14.05803,13.68269,16.82186,2.79796
4107,14.05803,13.68269,16.82186,2.79796
4108,14.05803,13.68269,16.82186,2.79796
4109,14.05803,13.68269,16.82186,2.79796
4110,14.05803,13.68269,16.82186,2.79796
4111,14.05803,13.68269,16.82186,2.79796
4112,14.05803,13.68269,16.82186,2.79796
4113,14.05803,13.68269,16.82186,2.79796
4114,14.05803,13.68269,16.82186,2.79796
4115,14.05803,13.68269,16.82186,2.79796
4116,14.05803,13.68269,16.82186,2.79796
4117,14.05803,13.68269,16.82186,2.79796
4118,14.05803,13.68269,16.82186,2.79796
4119,14.05803,13.68269,16.82186,2.79796
4120,14.05803,13.68269,16.82186,2.79796
4121,14.05803,13.68269,16.82186,2.79796
4122,14.05803,13.68269,16.82186,2.79796
4123,14.05803,13.68269,16.82186,2.79796
4124,14.05803,13.68269,16.82186,2.79796
4125,14.05803,13.68269,16.82186,2.79796
4126,14.05803,13.68269,16.82186,2.79796
4127,14.05803,13.68269,16.82186,2.79796
4128,14.05803,13.68269,16.82186,2.79796
4129,14.05803,13.68269,16.82186,2.79796
4130,14.05803,13.68269,16.82186,2.79796
4131,14.05803,13.68269,16.82186,2.79796
4132,14.05803,13.68269,16.82186,2.79796
4133,14.05803,13.68269,16.82186,2.79796
4134,14.05803,13.68269,16.82186,2.79796
4135,14.05803,13.68269,16.82186,2.79796
4136,14.05803,13.68269,16.82186,2.79796
4137,14.05803,13.68269,16.82186,2.79796
4138,14.05803,13.68269,16.82186,2.79796
4139,14.05803,13.68269,16.82186,2.79796
4140,14.05803,13.68269,16.82186,2.79796
4141,14.05803,13.68269,16.82186,2.79796
4142,14.05803,13.68269,16.82186,2.79796
4143,14.05803,13.68269,16.82186,2.79796
4144,14.05803,13.68269,16.82186,2.79796
4145,14.05803,13.68269,16.82186,2.79796
4146,14.05803,13.68269,16.82186,2.79796
4147,14.05803,13.68269,16.82186,2.79796
4148,14.05803,13.68269,16.82186,2.79796
4149,14.05803,13.68269,16.82186,2.79796
4150,14.05803,13.68269,16.82186,2.79796
4151,14.05803,13.68269,16.82186,2.79796
4152,14.05803,13.68269,16.82186,2.79796
4153,14.05803,13.68269,16.82186,2.79796
4154,14.05803,13.68269,16.82186,2.79796
4155,14.05803,13.68269,16.82186,2.79796
4156,14.05803,13.68269,16.82186,2.79796
4157,14.05803,13.68269,16.82186,2.79796
4158,14.05803,13.68269,16.82186,2.79796
4159,14.05803,13.68269,16.82186,2.79796
4160,14.05803,13.68269,16.82186,2.79796
4161,14.05803,13.68269,16.82186,2.79796
4162,14.05803,13.68269,16.82186,2.79796
4163,14.05803,13.68269,16.82186,2.79796
4164,14.05803,13.68269,16.82186,2.79796
4165,14.05803,13.68269,16.82186,2.79796
4166,14.05803,13.68269,16.82186,2.79796
4167,14.05803,13.68269,16.82186,2.79796
4168,14.05803,13.68269,16.82186,2.79796
4169,14.05803,13.68269,16.82186,2.79796
4170,14.05803,13.68269,16.82186,2.79796
4171,14.05803,13.68269,16.82186,2.79796
4172,14.05803,13.68269,16.82186,2.79796
4173,14.05803,13.68269,16.82186,2.79796
4174,14.05803,13.68269,16.82186,2.79796
4175,14.05803,13.68269,16.82186,2.79796
4176,14.05803,13.68269,16.82186,2.79796
4177,14.05803,13.68269,16.82186,2.79796
4178,14.05803,13.68269,16.82186,2.79796
4179,14.05803,13.68269,16.82186,2.79796
4180,14.05803,13.68269,16.82186,2.79796
4181,14.05803,13.68269,16.82186,2.79796
4182,14.05803,13.68269,16.82186,2.79796
4183,14.05803,13.68269,16.82186,2.79796
4184,14.05803,13.68269,16.82186,2.79796
4185,14.05803,13.68269,16.82186,2.79796
4186,14.05803,13.68269,16.82186,2.79796
4187,14.05803,13.68269,16.82186,2.79796
4188,14.05803,13.68269,16.82186,2.79796
4189,14.05803,13.68269,16.82186,2.79796
4190,14.05803,13.68269,16.82186,2.79796
4191,14.05803,13.68269,16.82186,2.79796
4192,14.05803,13.68269,16.82186,2.79796
4193,14.05803,13.68269,16.82186,2.79796
4194,14.05803,13.68269,16.82186,2.79796
4195,14.05803,13.68269,16.82186,2.79796
4196,14.05803,13.68269,16.82186,2.79796
4197,14.05803,13.68269,16.82186,2.79796
4198,14.05803,13.68269,16.82186,2.79796
4199,14.05803,13.68269,16.82186,2.79796
4200,14.05803,13.68269,16.82186,2.79796
4201,14.05803,13.68269,16.82186,2.79796
4202,14.05803,13.68269,16.82186,2.79796
4203,14.05803,13.68269,16.82186,2.79796
4204,14.05803,13.68269,16.82186,2.79796
4205,14.05803,13.68269,16.82186,2.79796
4206,14.05803,13.68269,16.82186,2.79796
4207,14.05803,13.68269,16.82186,2.79796
4208,14.05803,13.68269,16.82186,2.79796
4209,14.05803,13.68269,16.82186,2.79796
4210,14.05803,13.68269,16.82186,2.79796
4211,14.05803,13.68269,16.82186,2.79796
4212,14.05803,13.68269,16.82186,2.79796
4213,14.05803,13.68269,16.82186,2.79796
4214,14.05803,13.68269,16.82186,2.79796
4215,14.05803,13.68269,16.82186,2.79796
4216,14.05803,13.68269,16.82186,2.79796
4217,14.05803,13.68269,16.82186,2.79796
4218,14.05803,13.68269,16.82186,2.79796
4219,14.05803,13.68269,16.82186,2.79796
4220,14.05803,13.68269,16.82186,2.79796
4221,14.05803,13.68269,16.82186,2.79796
4222,14.05803,13.68269,16.82186,2.79796
4223,14.05803,13.68269,16.82186,2.79796
4224,14.05803,13.68269,16.82186,2.79796
4225,14.05803,13.68269,16.82186,2.79796
4226,14.05803,13.68269,16.82186,2.79796
4227,14.05803,13.68269,16.82186,2.79796
4228,14.05803,13.68269,16.82186,2.79796
4229,14.05803,13.68269,16.82186,2.79796
4230,14.05803,13.68269,16.82186,2.79796
4231,14.05803,13.68269,16.82186,2.79796
4232,14.05803,13.68269,16.82186,2.79796
4233,14.05803,13.68269,16.82186,2.79796
4234,14.05803,13.68269,16.82186,2.79796
4235,14.05803,13.68269,16.82186,2.79796
4236,14.05803,13.68269,16.82186,2.79796
4237,14.05803,13.68269,16.82186,2.79796
4238,14.05803,13.68269,16.82186,2.79796
4239,14.05803,13.68269,16.82186,2.79796
4240,14.05803,13.68269,16.82186,2.79796
4241,14.05803,13.68269,16.82186,2.79796
4242,14.05803,13.68269,16.82186,2.79796
4243,14.05803,13.68269,16.82186,2.79796
4244,14.05803,13.68269,16.82186,2.79796
4245,14.05803,13.68269,16.82186,2.79796
4246,14.05803,13.68269,16.82186,2.79796
4247,14.05803,13.68269,16.82186,2.79796
4248,14.05803,13.68269,16.82186,2.79796
4249,14.05803,13.68269,16.82186,2.79796
4250,14.05803,13.68269,16.82186,2.79796
4251,14.05803,13.68269,16.82186,2.79796
4252,14.05803,13.68269,16.82186,2.79796
4253,14.05803,13.68269,16.82186,2.79796
4254,14.05803,13.68269,16.82186,2.79796
4255,14.05803,13.68269,16.82186,2.79796
4256,14.05803,13.68269,16.82186,2.79796
4257,14.05803,13.68269,16.82186,2.79796
4258,14.05803,13.68269,16.82186,2.79796
4259,14.05803,13.68269,16.82186,2.79796
4260,14.05803,13.68269,16.82186,2.79796
4261,14.05803,13.68269,16.82186,2.79796
4262,14.05803,13.68269,16.82186,2.79796
4263,14.05803,13.68269,16.82186,2.79796
4264,14.05803,13.68269,16.82186,2.79796
4265,14.05803,13.68269,16.82186,2.79796
4266,14.05803,13.68269,16.82186,2.79796
4267,14.05803,13.68269,16.82186,2.79796
4268,14.05803,13.68269,16.82186,2.79796
4269,14.05803,13.68269,16.82186,2.79796
4270,14.05803,13.68269,16.82186,2.79796
4271,14.05803,13.68269,16.82186,2.79796
4272,14.05803,13.68269,16.82186,2.79796
4273,14.05803,13.68269,16.82186,2.79796
4274,14.05803,13.68269,16.82186,2.79796
4275,14.05803,13.68269,16.82186,2.79796
4276,14.05803,13.68269,16.82186,2.79796
4277,14.05803,13.68269,16.82186,2.79796
4278,14.05803,13.68269,16.82186,2.79796
4279,14.05803,13.68269,16.82186,2.79796
4280,14.05803,13.68269,16.82186,2.79796
4281,14.05803,13.68269,16.82186,2.79796
4282,14.05803,13.68269,16.82186,2.79796
4283,14.05803,13.68269,16.82186,2.79796
4284,14.05803,13.68269,16.82186,2.79796
4285,14.05803,13.68269,16.82186,2.79796
4286,14.05803,13.68269,16.82186,2.79796
4287,14.05803,13.68269,16.82186,2.79796
4288,14.05803,13.68269,16.82186,2.79796
4289,14.05803,13.68269,16.82186,2.79796
4290,14.05803,13.68269,16.82186,2.79796
4291,14.05803,13.68269,16.82186,2.79796
4292,14.05803,13.68269,16.82186,2.79796
4293,14.05803,13.68269,16.82186,2.79796
4294,14.05803,13.68269,16.82186,2.79796
4295,14.05803,13.68269,16.82186,2.79796
4296,14.05803,13.68269,16.82186,2.79796
4297,14.05803,13.68269,16.82186,2.79796
4298,14.05803,13.68269,16.82186,2.79796
4299,14.05803,13.68269,16.82186,2.79796
4300,14.05803,13.68269,16.82186,2.79796
4301,14.05803,13.68269,16.82186,2.79796
4302,14.05803,13.68269,16.82186,2.79796
4303,14.05803,13.68269,16.82186,2.79796
4304,14.05803,13.68269,16.82186,2.79796
4305,14.05803,13.68269,16.82186,2.79796
4306,14.05803,13.68269,16.82186,2.79796
4307,14.05803,13.68269,16.82186,2.79796
4308,14.05803,13.68269,16.82186,2.79796
4309,14.05803,13.68269,16.82186,2.79796
4310,14.05803,13.68269,16.82186,2.79796
4311,14.05803,13.68269,16.82186,2.79796
4312,14.05803,13.68269,16.82186,2.79796
4313,14.05803,13.68269,16.82186,2.79796
4314,14.05803,13.68269,16.82186,2.79796
4315,14.05803,13.68269,16.82186,2.79796
4316,14.05803,13.68269,16.82186,2.79796
4317,14.05803,13.68269,16.82186,2.79796
4318,14.05803,13.68269,16.82186,2.79796
4319,14.05803,13.68269,16.82186,2.79796
4320,14.05803,13.68269,16.82186,2.79796
4321,14.05803,13.68269,16.82186,2.79796
4322,14.05803,13.68269,16.82186,2.79796
4323,14.05803,13.68269,16.82186,2.79796
4324,14.05803,13.68269,16.82186,2.79796
4325,14.05803,13.68269,16.82186,2.79796
4326,14.05803,13.68269,16.82186,2.79796
4327,14.05803,13.68269,16.82186,2.79796
4328,14.05803,13.68269,16.82186,2.79796
4329,14.05803,13.68269,16.82186,2.79796
4330,14.05803,13.68269,16.82186,2.79796
4331,14.05803,13.68269,16.82186,2.79796
4332,14.05803,13.68269,16.82186,2.79796
4333,14.05803,13.68269,16.82186,2.79796
4334,14.05803,13.68269,16.82186,2.79796
4335,14.05803,13.68269,16.82186,2.79796
4336,14.05803,13.68269,16.82186,2.79796
4337,14.05803,13.68269,16.82186,2.79796
4338,14.05803,13.68269,16.82186,2.79796
4339,14.05803,13.68269,16.82186,2.79796
4340,14.05803,13.68269,16.82186,2.79796
4341,14.05803,13.68269,16.82186,2.79796
4342,14.05803,13.68269,16.82186,2.79796
4343,14.05803,13.68269,16.82186,2.79796
4344,14.05803,13.68269,16.82186,2.79796
4345,14.05803,13.68269,16.82186,2.79796
4346,14.05803,13.68269,16.82186,2.79796
4347,14.05803,13.68269,16.82186,2.79796
4348,14.05803,13.68269,16.82186,2.79796
4349,14.05803,13.68269,16.82186,2.79796
4350,14.05803,13.68269,16.82186,2.79796
4351,14.05803,13.68269,16.82186,2.79796
4352,14.05803,13.68269,16.82186,2.79796
4353,14.05803,13.68269,16.82186,2.79796
4354,14.05803,13.68269,16.82186,2.79796
4355,14.05803,13.68269,16.82186,2.79796
4356,14.05803,13.68269,16.82186,2.79796
4357,14.05803,13.68269,16.82186,2.79796
4358,14.05803,13.68269,16.82186,2.79796
4359,14.05803,13.68269,16.82186,2.79796
4360,14.05803,13.68269,16.82186,2.79796
4361,14.05803,13.68269,16.82186,2.79796
4362,14.05803,13.68269,16.82186,2.79796
4363,14.05803,13.68269,16.82186,2.79796
4364,14.05803,13.68269,16.82186,2.79796
4365,14.05803,13.68269,16.82186,2.79796
4366,14.05803,13.68269,16.82186,2.79796
4367,14.05803,13.68269,16.82186,2.79796
4368,14.05803,13.68269,16.82186,2.79796
4369,14.05803,13.68269,16.82186,2.79796
4370,14.05803,13.68269,16.82186,2.79796
4371,14.05803,13.68269,16.82186,2.79796
4372,14.05803,13.68269,16.82186,2.79796
4373,14.05803,13.68269,16.82186,2.79796
4374,14.05803,13.68269,16.82186,2.79796
4375,14.05803,13.68269,16.82186,2.79796
4376,14.05803,13.68269,16.82186,2.79796
4377,14.05803,13.68269,16.82186,2.79796
4378,14.05803,13.68269,16.82186,2.79796
4379,14.05803,13.68269,16.82186,2.79796
4380,14.05803,13.68269,16.82186,2.79796
4381,14.05803,13.68269,16.82186,2.79796
4382,14.05803,13.68269,16.82186,2.79796
4383,14.05803,13.68269,16.82186,2.79796
4384,14.05803,13.68269,16.82186,2.79796
4385,14.05803,13.68269,16.82186,2.79796
4386,14.05803,13.68269,16.82186,2.79796
4387,14.05803,13.68269,16.82186,2.79796
4388,14.05803,13.68269,16.82186,2.79796
4389,14.05803,13.68269,16.82186,2.79796
4390,14.05803,13.68269,16.82186,2.79796
4391,14.05803,13.68269,16.82186,2.79796
4392,14.05803,13.68269,16.82186,2.79796
4393,14.05803,13.68269,16.82186,2.79796
4394,14.05803,13.68269,16.82186,2.79796
4395,14.05803,13.68269,16.82186,2.79796
4396,14.05803,13.68269,16.82186,2.79796
4397,14.05803,13.68269,16.82186,2.79796
4398,14.05803,13.68269,16.82186,2.79796
4399,14.05803,13.68269,16.82186,2.79796
4400,14.05803,13.68269,16.82186,2.79796
4401,14.05803,13.68269,16.82186,2.79796
4402,14.05803,13.68269,16.82186,2.79796
4403,14.05803,13.68269,16.82186,2.79796
4404,14.05803,13.68269,16.82186,2.79796
4405,14.05803,13.68269,16.82186,2.79796
4406,14.05803,13.68269,16.82186,2.79796
4407,14.05803,13.68269,16.82186,2.79796
4408,14.05803,13.68269,16.82186,2.79796
4409,14.05803,13.68269,16.82186,2.79796
4410,14.05803,13.68269,16.82186,2.79796
4411,14.05803,13.68269,16.82186,2.79796
4412,14.05803,13.68269,16.82186,2.79796
4413,14.05803,13.68269,16.82186,2.79796
4414,14.05803,13.68269,16.82186,2.79796
4415,14.05803,13.68269,16.82186,2.79796
4416,14.05803,13.68269,16.82186,2.79796
4417,14.05803,13.68269,16.82186,2.79796
4418,14.05803,13.68269,16.82186,2.79796
4419,14.05803,13.68269,16.82186,2.79796
4420,14.05803,13.68269,16.82186,2.79796
4421,14.05803,13.68269,16.82186,2.79796
4422,14.05803,13.68269,16.82186,2.79796
4423,14.05803,13.68269,16.82186,2.79796
4424,14.05803,13.68269,16.82186,2.79796
4425,14.05803,13.68269,16.82186,2.79796
4426,14.05803,13.68269,16.82186,2.79796
4427,14.05803,13.68269,16.82186,2.79796
4428,14.05803,13.68269,16.82186,2.79796
4429,14.05803,13.68269,16.82186,2.79796
4430,14.05803,13.68269,16.82186,2.79796
4431,14.05803,13.68269,16.82186,2.79796
4432,14.05803,13.68269,16.82186,2.79796
4433,14.05803,13.68269,16.82186,2.79796
4434,14.05803,13.68269,16.82186,2.79796
4435,14.05803,13.68269,16.82186,2.79796
4436,14.05803,13.68269,16.82186,2.79796
4437,14.05803,13.68269,16.82186,2.79796
4438,14.05803,13.68269,16.82186,2.79796
4439,14.05803,13.68269,16.82186,2.79796
4440,14.05803,13.68269,16.82186,2.79796
4441,14.05803,13.68269,16.82186,2.79796
4442,14.05803,13.68269,16.82186,2.79796
4443,14.05803,13.68269,16.82186,2.79796
4444,14.05803,13.68269,16.82186,2.79796
4445,14.05803,13.68269,16.82186,2.79796
4446,14.05803,13.68269,16.82186,2.79796
4447,14.05803,13.68269,16.82186,2.79796
4448,14.05803,13.68269,16.82186,2.79796
4449,14.05803,13.68269,16.82186,2.79796
4450,14.05803,13.68269,16.82186,2.79796
4451,14.05803,13.68269,16.82186,2.79796
4452,14.05803,13.68269,16.82186,2.79796
4453,14.05803,13.68269,16.82186,2.79796
4454,14.05803,13.68269,16.82186,2.79796
4455,14.05803,13.68269,16.82186,2.79796
4456,14.05803,13.68269,16.82186,2.79796
4457,14.05803,13.68269,16.82186,2.79796
4458,14.05803,13.68269,16.82186,2.79796
4459,14.05803,13.68269,16.82186,2.79796
4460,14.05803,13.68269,16.82186,2.79796
4461,14.05803,13.68269,16.82186,2.79796
4462,14.05803,13.68269,16.82186,2.79796
4463,14.05803,13.68269,16.82186,2.79796
4464,14.05803,13.68269,16.82186,2.79796
4465,14.05803,13.68269,16.82186,2.79796
4466,14.05803,13.68269,16.82186,2.79796
4467,14.05803,13.68269,16.82186,2.79796
4468,14.05803,13.68269,16.82186,2.79796
4469,14.05803,13.68269,16.82186,2.79796
4470,14.05803,13.68269,16.82186,2.79796
4471,14.05803,13.68269,16.82186,2.79796
4472,14.05803,13.68269,16.82186,2.79796
4473,14.05803,13.68269,16.82186,2.79796
4474,14.05803,13.68269,16.82186,2.79796
4475,14.05803,13.68269,16.82186,2.79796
4476,14.05803,13.68269,16.82186,2.79796
4477,14.05803,13.68269,16.82186,2.79796
4478,14.05803,13.68269,16.82186,2.79796
4479,14.05803,13.68269,16.82186,2.79796
4480,14.05803,13.68269,16.82186,2.79796
4481,14.05803,13.68269,16.82186,2.79796
4482,14.05803,13.68269,16.82186,2.79796
4483,14.05803,13.68269,16.82186,2.79796
4484,14.05803,13.68269,16.82186,2.79796
4485,14.05803,13.68269,16.82186,2.79796
4486,14.05803,13.68269,16.82186,2.79796
4487,14.05803,13.68269,16.82186,2.79796
4488,14.05803,13.68269,16.82186,2.79796
4489,14.05803,13.68269,16.82186,2.79796
4490,14.05803,13.68269,16.82186,2.79796
4491,14.05803,13.68269,16.82186,2.79796
4492,14.05803,13.68269,16.82186,2.79796
4493,14.05803,13.68269,16.82186,2.79796
4494,14.05803,13.68269,16.82186,2.79796
4495,14.05803,13.68269,16.82186,2.79796
4496,14.05803,13.68269,16.82186,2.79796
4497,14.05803,13.68269,16.82186,2.79796
4498,14.05803,13.68269,16.82186,2.79796
4499,14.05803,13.68269,16.82186,2.79796
4500,14.05803,13.68269,16.82186,2.79796
4501,14.05803,13.68269,16.82186,2.79796
4502,14.05803,13.68269,16.82186,2.79796
4503,14.05803,13.68269,16.82186,2.79796
4504,14.05803,13.68269,16.82186,2.79796
4505,14.05803,13.68269,16.82186,2.79796
4506,14.05803,13.68269,16.82186,2.79796
4507,14.05803,13.68269,16.82186,2.79796
4508,14.05803,13.68269,16.82186,2.79796
4509,14.05803,13.68269,16.82186,2.79796
4510,14.05803,13.68269,16.82186,2.79796
4511,14.05803,13.68269,16.82186,2.79796
4512,14.05803,13.68269,16.82186,2.79796
4513,14.05803,13.68269,16.82186,2.79796
4514,14.05803,13.68269,16.82186,2.79796
4515,14.05803,13.68269,16.82186,2.79796
4516,14.05803,13.68269,16.82186,2.79796
4517,14.05803,13.68269,16.82186,2.79796
4518,14.05803,13.68269,16.82186,2.79796
4519,14.05803,13.68269,16.82186,2.79796
4520,14.05803,13.68269,16.82186,2.79796
4521,14.05803,13.68269,16.82186,2.79796
4522,14.05803,13.68269,16.82186,2.79796
4523,14.05803,13.68269,16.82186,2.79796
4524,14.05803,13.68269,16.82186,2.79796
4525,14.05803,13.68269,16.82186,2.79796
4526,14.05803,13.68269,16.82186,2.79796
4527,14.05803,13.68269,16.82186,2.79796
4528,14.05803,13.68269,16.82186,2.79796
4529,14.05803,13.68269,16.82186,2.79796
4530,14.05803,13.68269,16.82186,2.79796
4531,14.05803,13.68269,16.82186,2.79796
4532,14.05803,13.68269,16.82186,2.79796
4533,14.05803,13.68269,16.82186,2.79796
4534,14.05803,13.68269,16.82186,2.79796
4535,14.05803,13.68269,16.82186,2.79796
4536,14.05803,13.68269,16.82186,2.79796
4537,14.05803,13.68269,16.82186,2.79796
4538,14.05803,13.68269,16.82186,2.79796
4539,14.05803,13.68269,16.82186,2.79796
4540,14.05803,13.68269,16.82186,2.79796
4541,14.05803,13.68269,16.82186,2.79796
4542,14.05803,13.68269,16.82186,2.79796
4543,14.05803,13.68269,16.82186,2.79796
4544,14.05803,13.68269,16.82186,2.79796
4545,14.05803,13.68269,16.82186,2.79796
4546,14.05803,13.68269,16.82186,2.79796
4547,14.05803,13.68269,16.82186,2.79796
4548,14.05803,13.68269,16.82186,2.79796
4549,14.05803,13.68269,16.82186,2.79796
4550,14.05803,13.68269,16.82186,2.79796
4551,14.05803,13.68269,16.82186,2.79796
4552,14.05803,13.68269,16.82186,2.79796
4553,14.05803,13.68269,16.82186,2.79796
4554,14.05803,13.68269,16.82186,2.79796
4555,14.05803,13.68269,16.82186,2.79796
4556,14.05803,13.68269,16.82186,2.79796
4557,14.05803,13.68269,16.82186,2.79796
4558,14.05803,13.68269,16.82186,2.79796
4559,14.05803,13.68269,16.82186,2.79796
4560,14.05803,13.68269,16.82186,2.79796
4561,14.05803,13.68269,16.82186,2.79796
4562,14.05803,13.68269,16.82186,2.79796
4563,14.05803,13.68269,16.82186,2.79796
4564,14.05803,13.68269,16.82186,2.79796
4565,14.05803,13.68269,16.82186,2.79796
4566,14.05803,13.68269,16.82186,2.79796
4567,14.05803,13.68269,16.82186,2.79796
4568,14.05803,13.68269,16.82186,2.79796
4569,14.05803,13.68269,16.82186,2.79796
4570,14.05803,13.68269,16.82186,2.79796
4571,14.05803,13.68269,16.82186,2.79796
4572,14.05803,13.68269,16.82186,2.79796
4573,14.05803,13.68269,16.82186,2.79796
4574,14.05803,13.68269,16.82186,2.79796
4575,14.05803,13.68269,16.82186,2.79796
4576,14.05803,13.68269,16.82186,2.79796
4577,14.05803,13.68269,16.82186,2.79796
4578,14.05803,13.68269,16.82186,2.79796
4579,14.05803,13.68269,16.82186,2.79796
4580,14.05803,13.68269,16.82186,2.79796
4581,14.05803,13.68269,16.82186,2.79796
4582,14.05803,13.68269,16.82186,2.79796
4583,14.05803,13.68269,16.82186,2.79796
4584,14.05803,13.68269,16.82186,2.79796
4585,14.05803,13.68269,16.82186,2.79796
4586,14.05803,13.68269,16.82186,2.79796
4587,14.05803,13.68269,16.82186,2.79796
4588,14.05803,13.68269,16.82186,2.79796
4589,14.05803,13.68269,16.82186,2.79796
4590,14.05803,13.68269,16.82186,2.79796
4591,14.05803,13.68269,16.82186,2.79796
4592,14.05803,13.68269,16.82186,2.79796
4593,14.05803,13.68269,16.82186,2.79796
4594,14.05803,13.68269,16.82186,2.79796
4595,14.05803,13.68269,16.82186,2.79796
4596,14.05803,13.68269,16.82186,2.79796
4597,14.05803,13.68269,16.82186,2.79796
4598,14.05803,13.68269,16.82186,2.79796
4599,14.05803,13.68269,16.82186,2.79796
4600,14.05803,13.68269,16.82186,2.79796
4601,14.05803,13.68269,16.82186,2.79796
4602,14.05803,13.68269,16.82186,2.79796
4603,14.05803,13.68269,16.82186,2.79796
4604,14.05803,13.68269,16.82186,2.79796
4605,14.05803,13.68269,16.82186,2.79796
4606,14.05803,13.68269,16.82186,2.79796
4607,14.05803,13.68269,16.82186,2.79796
4608,14.05803,13.68269,16.82186,2.79796
4609,14.05803,13.68269,16.82186,2.79796
4610,14.05803,13.68269,16.82186,2.79796
4611,14.05803,13.68269,16.82186,2.79796
4612,14.05803,13.68269,16.82186,2.79796
4613,14.05803,13.68269,16.82186,2.79796
4614,14.05803,13.68269,16.82186,2.79796
4615,14.05803,13.68269,16.82186,2.79796
4616,14.05803,13.68269,16.82186,2.79796
4617,14.05803,13.68269,16.82186,2.79796
4618,14.05803,13.68269,16.82186,2.79796
4619,14.05803,13.68269,16.82186,2.79796
4620,14.05803,13.68269,16.82186,2.79796
4621,14.05803,13.68269,16.82186,2.79796
4622,14.05803,13.68269,16.82186,2.79796
4623,14.05803,13.68269,16.82186,2.79796
4624,14.05803,13.68269,16.82186,2.79796
4625,14.05803,13.68269,16.82186,2.79796
4626,14.05803,13.68269,16.82186,2.79796
4627,14.05803,13.68269,16.82186,2.79796
4628,14.05803,13.68269,16.82186,2.79796
4629,14.05803,13.68269,16.82186,2.79796
4630,14.05803,13.68269,16.82186,2.79796
4631,14.05803,13.68269,16.82186,2.79796
4632,14.05803,13.68269,16.82186,2.79796
