Time_Index,Availability_One,res_basin_N,ror_basin_N,res_basin_NE,ror_basin_NE,res_basin_S,ror_basin_S,res_basin_SE,ror_basin_SE,wind_0_MW,wind_0_N,wind_0_NE,wind_0_S,wind_0_SE,wind_1_MW,wind_1_N,wind_1_NE,wind_1_S,wind_1_SE,wind_2_MW,wind_2_N,wind_2_NE,wind_2_SE,solar_pv_0_MW,solar_pv_0_N,solar_pv_0_NE,solar_pv_0_SE,solar_pv_1_MW,solar_pv_1_N,solar_pv_1_NE,solar_pv_1_S,solar_pv_1_SE,solar_pv_2_MW,solar_pv_2_N,solar_pv_2_NE,solar_pv_2_S,solar_pv_2_SE
163,1,0.872555194,0.12393477,0.564865363,0.42699511,0.34506349,0.394400443,1.312584216,1.0,0.034490451,0.094824021,0.093279283,0.259083932,0.21235562,0.037989071,0.071363422,0.012965199,0.183373532,0.139882261,0.025559317,0.076366348,0.019798249,0.026096066,0.394430607,0.578412391,0.397610833,0.315105,0.447244948,0.518812704,0.530228159,0.631996,0.547012824,0.48656744,0.549082211,0.513329304,0.635064083,0.523804803
164,1,0.872555194,0.12393477,0.564865363,0.42699511,0.34506349,0.394400443,1.312584216,1.0,0.037879633,0.083818622,0.134487386,0.29045377,0.247263641,0.049301242,0.051429244,0.017992608,0.201650907,0.187198254,0.033070269,0.062298352,0.024770531,0.012650104,0.420733933,0.54393514,0.312098333,0.09118,0.403452297,0.468179885,0.396273097,0.663832346,0.472321794,0.401092986,0.50580883,0.377391033,0.640620813,0.480573542
165,1,0.872555194,0.12393477,0.564865363,0.42699511,0.34506349,0.394400443,1.312584216,1.0,0.044810395,0.070555713,0.169837424,0.323213313,0.271427587,0.042718697,0.045917421,0.029914909,0.229886604,0.224051357,0.024051972,0.052292975,0.039188345,0.016843892,0.298723891,0.418662195,0.2194725,0.00559,0.329794347,0.350198485,0.241696399,0.555690449,0.360691297,0.300962775,0.381318159,0.211360308,0.551261313,0.301072448
166,1,0.872555194,0.12393477,0.564865363,0.42699511,0.34506349,0.394400443,1.312584216,1.0,0.039831924,0.05776926,0.172186548,0.327532685,0.271544989,0.03957141,0.041601091,0.071902837,0.249012668,0.199167475,0.020295387,0.043929692,0.018087138,0.014929193,0.160618418,0.219009071,0.0,0.0,0.188508814,0.18604141,0.0,0.394861846,0.173590358,0.135608792,0.160832224,0.0,0.326740903,0.07894664
167,1,0.872555194,0.12393477,0.564865363,0.42699511,0.34506349,0.394400443,1.312584216,1.0,0.036358172,0.070991319,0.191379915,0.359061271,0.279187944,0.035023323,0.049404565,0.082219743,0.292361637,0.172900246,0.014222349,0.046146213,0.022951389,0.024582195,0.0,4.08e-05,0.0,0.0,0.0,0.0,0.0,0.023397,0.0,0.0,0.0,0.0,1.22e-05,0.0
168,1,0.872555194,0.12393477,0.564865363,0.42699511,0.34506349,0.394400443,1.312584216,1.0,0.038311226,0.079168169,0.176864525,0.392674576,0.276411482,0.04078881,0.043128311,0.067736603,0.371042262,0.201414157,0.019476275,0.05341133,0.02504692,0.019666253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,1,0.792856916,0.149994026,0.696701847,0.93728699,0.380763622,0.32579624,1.137598229,1.0,0.026644816,0.03382835,0.3396798,0.050404906,0.070124758,0.016133386,0.031939119,0.220794771,0.046165258,0.048423573,0.015390327,0.011205058,0.090461473,0.051078261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,1,0.792856916,0.149994026,0.696701847,0.93728699,0.380763622,0.32579624,1.137598229,1.0,0.026148141,0.042138532,0.317323477,0.078158456,0.062082931,0.017010431,0.03188015,0.269683869,0.063408272,0.059209122,0.010300192,0.012559566,0.074814553,0.054418219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,1,0.792856916,0.149994026,0.696701847,0.93728699,0.380763622,0.32579624,1.137598229,1.0,0.0263275,0.046552328,0.27971785,0.096311704,0.050915041,0.019713737,0.037612733,0.267192242,0.08899657,0.061928937,0.00907497,0.016408103,0.068091304,0.046700621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,1,0.792856916,0.149994026,0.696701847,0.93728699,0.380763622,0.32579624,1.137598229,1.0,0.025576146,0.041536626,0.230001277,0.102504815,0.043472888,0.022748358,0.04143179,0.244045569,0.122047011,0.054992395,0.012723725,0.02088605,0.053577717,0.037050932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,1,0.792856916,0.149994026,0.696701847,0.93728699,0.380763622,0.32579624,1.137598229,1.0,0.029821444,0.031317933,0.192567436,0.108289529,0.039637653,0.027489781,0.039724849,0.222219824,0.14650558,0.052209086,0.017713131,0.022840451,0.043476812,0.043725052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,1,0.792856916,0.149994026,0.696701847,0.93728699,0.380763622,0.32579624,1.137598229,1.0,0.035867872,0.022592193,0.165224376,0.113389275,0.035657486,0.028852037,0.035067253,0.196934601,0.172140045,0.048425327,0.029942189,0.021883591,0.026421256,0.047200828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,1,0.792856916,0.149994026,0.696701847,0.93728699,0.380763622,0.32579624,1.137598229,1.0,0.041392049,0.01902434,0.149678269,0.125129125,0.034528093,0.029879445,0.03219912,0.190355117,0.180200919,0.046762709,0.043002229,0.021796176,0.019186473,0.047452588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,1,0.792856916,0.149994026,0.696701847,0.93728699,0.380763622,0.32579624,1.137598229,1.0,0.043431556,0.019134016,0.132559645,0.133029768,0.034984402,0.031008472,0.032323171,0.175869444,0.17127411,0.046436447,0.047684308,0.021591552,0.018162258,0.052165631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,1,0.792856916,0.149994026,0.696701847,0.93728699,0.380763622,0.32579624,1.137598229,1.0,0.044892859,0.021049274,0.120273155,0.141072015,0.035802208,0.031207804,0.034566438,0.168897009,0.161226172,0.047734542,0.054844893,0.021806778,0.01761872,0.064583023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,1,0.792856916,0.149994026,0.696701847,0.93728699,0.380763622,0.32579624,1.137598229,1.0,0.045146431,0.022373526,0.106340639,0.143434854,0.037902465,0.032664286,0.037274036,0.156206738,0.152994319,0.049697279,0.050020094,0.021568604,0.016180616,0.074375155,0.049395708,0.059536197,0.389661667,0.015855,0.055884178,0.145315456,0.505074283,0.017443269,0.395745352,0.092307688,0.059665547,0.440709017,0.086216357,0.384912618
179,1,0.792856916,0.149994026,0.696701847,0.93728699,0.380763622,0.32579624,1.137598229,1.0,0.029095798,0.028052675,0.112337103,0.129051847,0.028716561,0.021128187,0.04380994,0.154485824,0.134368725,0.034323629,0.031277849,0.02072794,0.018938104,0.070582195,0.361835152,0.200607642,0.6117175,0.690465,0.324602252,0.269898302,0.742866146,0.257597423,0.652349067,0.423404232,0.197985738,0.649925657,0.296365651,0.66441787
180,1,0.792856916,0.149994026,0.696701847,0.93728699,0.380763622,0.32579624,1.137598229,1.0,0.018696332,0.012782048,0.171922004,0.142702559,0.023760002,0.01354428,0.041121176,0.167642607,0.161006228,0.01930513,0.020965957,0.019194093,0.024045652,0.037122981,0.485730986,0.30884086,0.672729167,0.632045,0.517910488,0.335077096,0.843515309,0.34713409,0.785564867,0.590469025,0.265523413,0.725561739,0.386671831,0.769446
181,1,0.792856916,0.149994026,0.696701847,0.93728699,0.380763622,0.32579624,1.137598229,1.0,0.012258839,0.010576768,0.204759447,0.169777036,0.030912814,0.011658867,0.040947157,0.172086205,0.186733974,0.017678052,0.010555629,0.022734838,0.052112017,0.047181781,0.6230913,0.388214626,0.710834167,0.76643,0.649283047,0.403628092,0.887631767,0.416442859,0.850874624,0.711122812,0.327449184,0.721414222,0.454900814,0.833868897
182,1,0.792856916,0.149994026,0.696701847,0.93728699,0.380763622,0.32579624,1.137598229,1.0,0.025386231,0.010820982,0.212172052,0.184344573,0.041350118,0.019906391,0.051444206,0.15689761,0.130203276,0.020340585,0.009351372,0.029591886,0.074548732,0.052163975,0.704473892,0.432641408,0.628756667,0.636955,0.708653731,0.404689969,0.886808868,0.428679179,0.856098297,0.751462344,0.396720044,0.743523471,0.488456865,0.856430673
183,1,0.792856916,0.149994026,0.696701847,0.93728699,0.380763622,0.32579624,1.137598229,1.0,0.043590424,0.020807411,0.202335772,0.167069373,0.048575392,0.028610726,0.043993487,0.133358982,0.127567371,0.018518318,0.013210606,0.036725999,0.076928321,0.038808282,0.703942277,0.469290402,0.617338333,0.612525,0.741484356,0.414329036,0.874816673,0.462336949,0.8228538,0.777647248,0.421900508,0.747067835,0.485563728,0.829303977
184,1,0.792856916,0.149994026,0.696701847,0.93728699,0.380763622,0.32579624,1.137598229,1.0,0.050183493,0.028055209,0.186507867,0.135738213,0.047009611,0.032062202,0.03269016,0.113806698,0.147093091,0.015185165,0.015833799,0.038065207,0.06810785,0.017040166,0.743909951,0.495722304,0.711695833,0.71555,0.759074909,0.395035294,0.867480937,0.488488397,0.771929818,0.786036236,0.455997562,0.75562288,0.533085433,0.818417487
185,1,0.792856916,0.149994026,0.696701847,0.93728699,0.380763622,0.32579624,1.137598229,1.0,0.046672591,0.029153866,0.183051748,0.119649674,0.043581364,0.03125952,0.017046095,0.09537688,0.163833559,0.01531208,0.012041534,0.036605421,0.052813225,0.003391304,0.745401235,0.505816426,0.637894167,0.63332,0.721295877,0.404695791,0.839821649,0.486906628,0.745992673,0.754793951,0.439707898,0.747669334,0.445103974,0.778263815
186,1,0.792856916,0.149994026,0.696701847,0.93728699,0.380763622,0.32579624,1.137598229,1.0,0.039469316,0.023246805,0.194520681,0.079790932,0.03935144,0.031293255,0.004298117,0.086122658,0.158914612,0.016245021,0.015105038,0.03256348,0.045925664,0.001101449,0.689901729,0.508222394,0.606961667,0.68896,0.679369386,0.401995949,0.814386859,0.481571154,0.685229461,0.680214314,0.427451161,0.718283771,0.379668806,0.747400844
187,1,0.792856916,0.149994026,0.696701847,0.93728699,0.380763622,0.32579624,1.137598229,1.0,0.034599289,0.016229244,0.233564752,0.076875158,0.044672951,0.027734675,0.001260001,0.090577971,0.138816346,0.018746603,0.010708954,0.029371137,0.051183213,0.001304348,0.676677612,0.48883008,0.609778333,0.53021,0.669159828,0.370727584,0.763040135,0.544643756,0.668652133,0.663294943,0.367001368,0.617558615,0.410084196,0.634376128
188,1,0.792856916,0.149994026,0.696701847,0.93728699,0.380763622,0.32579624,1.137598229,1.0,0.027765262,0.015034944,0.280469056,0.056630215,0.055816264,0.023491695,0.001502658,0.106627301,0.087156704,0.013608181,0.010895331,0.026167528,0.053083998,0.001565217,0.623052432,0.412190002,0.4318775,0.37193,0.592549558,0.389855529,0.649932148,0.487100923,0.575836758,0.565777117,0.313035658,0.495853546,0.284971226,0.504179038
189,1,0.792856916,0.149994026,0.696701847,0.93728699,0.380763622,0.32579624,1.137598229,1.0,0.024207106,0.019493419,0.343018873,0.038163943,0.073248959,0.024458505,0.00085986,0.126752594,0.057694354,0.013738348,0.008879715,0.023764271,0.059913164,0.001188406,0.437922483,0.287550089,0.260973333,0.142635,0.430168166,0.256296567,0.431311336,0.390999846,0.426605255,0.396687407,0.223416554,0.324094972,0.200006426,0.285655265
190,1,0.792856916,0.149994026,0.696701847,0.93728699,0.380763622,0.32579624,1.137598229,1.0,0.016097176,0.045109644,0.373229976,0.021581322,0.090841733,0.024208356,0.000945608,0.126996127,0.029884498,0.021964263,0.004876382,0.022951644,0.070276027,0.009021118,0.250320137,0.108234135,0.0,0.0,0.215651454,0.021276064,0.0,0.269022679,0.091377594,0.205744917,0.079963385,0.0,0.118625788,0.016443877
191,1,0.792856916,0.149994026,0.696701847,0.93728699,0.380763622,0.32579624,1.137598229,1.0,0.021018558,0.053573845,0.47526997,0.030582228,0.112670324,0.019147687,0.008889925,0.220501887,0.029607708,0.034095921,0.008338877,0.026280346,0.121491546,0.041432712,0.0,0.014339091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,1,0.792856916,0.149994026,0.696701847,0.93728699,0.380763622,0.32579624,1.137598229,1.0,0.02439375,0.069739683,0.467162388,0.031054256,0.110828353,0.024562168,0.016853359,0.279363128,0.037758054,0.045976953,0.00818156,0.034178681,0.127241848,0.057194203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,1,0.899560766,0.146668345,0.385062187,0.959604842,0.424362877,0.346798758,1.390042402,1.0,0.031419085,0.078111904,0.425573001,0.039222995,0.102363568,0.028993984,0.030934178,0.332392665,0.045477477,0.052915999,0.009346269,0.035735313,0.115466848,0.067588406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,1,0.899560766,0.146668345,0.385062187,0.959604842,0.424362877,0.346798758,1.390042402,1.0,0.040688558,0.071092896,0.385559284,0.045164859,0.089015743,0.030279711,0.032254368,0.384705708,0.066591623,0.06194065,0.010643866,0.035125343,0.093994082,0.062165631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,1,0.899560766,0.146668345,0.385062187,0.959604842,0.424362877,0.346798758,1.390042402,1.0,0.044558509,0.057438391,0.337894469,0.052862054,0.071565857,0.035283723,0.029451388,0.370546313,0.0804344,0.070788657,0.014478872,0.033632015,0.074030193,0.049061698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,1,0.899560766,0.146668345,0.385062187,0.959604842,0.424362877,0.346798758,1.390042402,1.0,0.045903051,0.043754771,0.288431446,0.057900653,0.05464534,0.036241215,0.034500616,0.320605531,0.094840697,0.074027918,0.016607673,0.033905198,0.070278865,0.04117764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,1,0.899560766,0.146668345,0.385062187,0.959604842,0.424362877,0.346798758,1.390042402,1.0,0.043223021,0.035439195,0.231615977,0.05993055,0.044483448,0.035765148,0.037481007,0.272587304,0.100209277,0.072705181,0.016322352,0.032756755,0.059873249,0.032776812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,1,0.899560766,0.146668345,0.385062187,0.959604842,0.424362877,0.346798758,1.390042402,1.0,0.038395191,0.030257945,0.189290889,0.07120688,0.036654291,0.036356155,0.040224878,0.230499065,0.103262688,0.069296299,0.018166187,0.032867095,0.052130857,0.024514286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,1,0.899560766,0.146668345,0.385062187,0.959604842,0.424362877,0.346798758,1.390042402,1.0,0.038186993,0.026216507,0.154723244,0.080887,0.036668692,0.034654492,0.041519885,0.179472179,0.098869269,0.068567853,0.015114992,0.03123799,0.050663949,0.01694824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,1,0.899560766,0.146668345,0.385062187,0.959604842,0.424362877,0.346798758,1.390042402,1.0,0.037690078,0.029590531,0.136550103,0.089176375,0.039941787,0.032169107,0.042615713,0.151516174,0.096700249,0.064322058,0.011388613,0.030880709,0.039719686,0.01340207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,1,0.899560766,0.146668345,0.385062187,0.959604842,0.424362877,0.346798758,1.390042402,1.0,0.037681861,0.03901156,0.1189548,0.089363729,0.045506946,0.030016145,0.039394954,0.132790233,0.092013317,0.059329169,0.01007779,0.030100484,0.025790338,0.017710973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,1,0.899560766,0.146668345,0.385062187,0.959604842,0.424362877,0.346798758,1.390042402,1.0,0.035894077,0.045343693,0.104213845,0.085551988,0.047368578,0.028991521,0.042790131,0.119274589,0.081149755,0.055489443,0.010357629,0.029043496,0.016037923,0.035017805,0.063392291,0.036020637,0.243073333,0.01675,0.043921769,0.114284974,0.436000718,0.057210141,0.226786527,0.094023972,0.048941408,0.317764754,0.192552017,0.264525056
203,1,0.899560766,0.146668345,0.385062187,0.959604842,0.424362877,0.346798758,1.390042402,1.0,0.040430298,0.05214972,0.108420506,0.084737904,0.026543256,0.032693626,0.039721164,0.116972592,0.063922997,0.042816425,0.014304288,0.032885938,0.008917995,0.038905176,0.429379963,0.176713588,0.3366625,0.60449,0.372057871,0.263919848,0.661564229,0.460100449,0.426526194,0.427716891,0.201519236,0.475697799,0.514538476,0.48835307
204,1,0.899560766,0.146668345,0.385062187,0.959604842,0.424362877,0.346798758,1.390042402,1.0,0.026359556,0.036295264,0.149989565,0.055346453,0.024637727,0.019999167,0.029761509,0.126933106,0.033492481,0.031650216,0.007316949,0.026158001,0.008705918,0.0250294,0.575533647,0.305887886,0.465429167,0.767965,0.501785789,0.36780043,0.767076867,0.591818462,0.583652079,0.575237633,0.283246124,0.603829411,0.647946457,0.633426331
205,1,0.899560766,0.146668345,0.385062187,0.959604842,0.424362877,0.346798758,1.390042402,1.0,0.021903087,0.014624386,0.159125957,0.065449272,0.022803411,0.00977483,0.034780238,0.119738556,0.035476943,0.026695036,0.002501782,0.019839527,0.022575664,0.035692754,0.657075255,0.40542118,0.560750833,0.853735,0.625213146,0.455658118,0.80799037,0.645117538,0.731230188,0.669069568,0.362382384,0.630484878,0.679711391,0.739970935
206,1,0.899560766,0.146668345,0.385062187,0.959604842,0.424362877,0.346798758,1.390042402,1.0,0.024137784,0.014782271,0.160999651,0.059678331,0.017340813,0.009846879,0.049093094,0.103577575,0.045639903,0.021163197,0.003520755,0.023367651,0.038038768,0.033434369,0.696146103,0.484579251,0.5925275,0.884945,0.66132304,0.53516336,0.816725192,0.596511436,0.775290164,0.713729583,0.447323681,0.65258127,0.733605748,0.781561088
207,1,0.899560766,0.146668345,0.385062187,0.959604842,0.424362877,0.346798758,1.390042402,1.0,0.018963085,0.012025737,0.154290509,0.043908772,0.013346924,0.013172452,0.048541818,0.082513396,0.042603146,0.01224412,0.005417763,0.031302772,0.061313164,0.014679917,0.720274211,0.535529493,0.562696667,0.873605,0.706829141,0.633597306,0.772526078,0.590551,0.756862133,0.731414015,0.483632456,0.649960118,0.725422476,0.791672422
208,1,0.899560766,0.146668345,0.385062187,0.959604842,0.424362877,0.346798758,1.390042402,1.0,0.015881809,0.024297575,0.152868142,0.032900689,0.012302948,0.015649759,0.034155337,0.068558137,0.031276809,0.004097782,0.005888147,0.034769148,0.059236232,0.000463768,0.715740334,0.560095729,0.6207525,0.863375,0.690622622,0.650389292,0.790957763,0.572457551,0.758674897,0.725766133,0.491183899,0.677316053,0.671144191,0.784307121
209,1,0.899560766,0.146668345,0.385062187,0.959604842,0.424362877,0.346798758,1.390042402,1.0,0.015019964,0.020628063,0.151047946,0.029889124,0.016638431,0.018326166,0.016867019,0.060379006,0.024204152,0.002782239,0.005677226,0.031855488,0.05063442,0.0,0.672619123,0.572068127,0.746826667,0.86543,0.663241858,0.490317547,0.786723745,0.550270628,0.741470739,0.709076108,0.526094464,0.683853316,0.565747193,0.739418521
210,1,0.899560766,0.146668345,0.385062187,0.959604842,0.424362877,0.346798758,1.390042402,1.0,0.018465706,0.018136614,0.162193272,0.029469116,0.026269185,0.022903956,0.010211723,0.062059536,0.019959849,0.002665246,0.006060043,0.025521675,0.052935205,0.0,0.683838877,0.584501516,0.610371667,0.786135,0.623852919,0.522908732,0.725545023,0.481016718,0.67512143,0.699352804,0.501534188,0.645218396,0.539469058,0.67085567
211,1,0.899560766,0.146668345,0.385062187,0.959604842,0.424362877,0.346798758,1.390042402,1.0,0.019468093,0.014842453,0.18266291,0.031456267,0.040185535,0.026093561,0.007874611,0.069148057,0.027099995,0.002491152,0.006811334,0.019722871,0.060477415,0.0,0.705046326,0.528494181,0.373095,0.66473,0.597359188,0.521220849,0.690189184,0.460003449,0.661286497,0.643805385,0.433542688,0.599616114,0.47804421,0.604263061
212,1,0.899560766,0.146668345,0.385062187,0.959604842,0.424362877,0.346798758,1.390042402,1.0,0.018217396,0.019832977,0.212700125,0.025813474,0.056707462,0.025308857,0.007556334,0.084408548,0.030705157,0.00312705,0.008892815,0.013338712,0.102065942,0.0,0.611758789,0.463932422,0.3340775,0.400485,0.524304718,0.46309608,0.570754951,0.354304333,0.573271648,0.564557119,0.417990718,0.468751203,0.344190465,0.443188682
213,1,0.899560766,0.146668345,0.385062187,0.959604842,0.424362877,0.346798758,1.390042402,1.0,0.017750223,0.02100309,0.245978429,0.02127423,0.075026067,0.021818613,0.014716388,0.098886486,0.027391019,0.007200576,0.003344257,0.014821379,0.058317754,0.000956522,0.497992061,0.382243601,0.25869,0.234105,0.391974102,0.358745314,0.328526813,0.2518165,0.435079745,0.439967406,0.316464944,0.243508644,0.226069347,0.255600881
214,1,0.899560766,0.146668345,0.385062187,0.959604842,0.424362877,0.346798758,1.390042402,1.0,0.012550313,0.01794067,0.26452305,0.024251888,0.098118093,0.015065934,0.011335727,0.117965613,0.024928963,0.019968105,0.003370058,0.010671376,0.060364251,0.016249275,0.326051414,0.215711996,0.0,0.0,0.214045329,0.052926756,0.0,0.173358064,0.132748842,0.254320426,0.155220696,0.0,0.097490616,0.016349627
215,1,0.899560766,0.146668345,0.385062187,0.959604842,0.424362877,0.346798758,1.390042402,1.0,0.019504025,0.019535564,0.289357028,0.033521868,0.113123295,0.019446009,0.030862372,0.161748994,0.049657101,0.031213713,0.002519866,0.025654953,0.059437802,0.048312215,0.0,0.011054148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,1,0.899560766,0.146668345,0.385062187,0.959604842,0.424362877,0.346798758,1.390042402,1.0,0.031274863,0.02159438,0.327440438,0.041806046,0.104331211,0.028143805,0.032874905,0.211712459,0.083527715,0.044794788,0.005541091,0.032431636,0.080024155,0.062215321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,1,1.012666899,0.145294171,0.670193105,0.973680381,0.297466111,0.375093866,1.249760925,1.0,0.046270633,0.029629074,0.323789599,0.050147114,0.088245682,0.040624157,0.048493575,0.253167116,0.102283316,0.058724711,0.012160294,0.046001093,0.109072403,0.06978882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,1,1.012666899,0.145294171,0.670193105,0.973680381,0.297466111,0.375093866,1.249760925,1.0,0.053713412,0.053923639,0.294888193,0.049600214,0.076826069,0.050846293,0.06042232,0.257857264,0.112523181,0.074696333,0.015019385,0.053877125,0.105813829,0.068228571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,1,1.012666899,0.145294171,0.670193105,0.973680381,0.297466111,0.375093866,1.249760925,1.0,0.057232693,0.06503597,0.253975667,0.046029797,0.062235356,0.056645797,0.069614504,0.241225228,0.120939984,0.082572226,0.016239733,0.058210631,0.095195109,0.055107246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,1,1.012666899,0.145294171,0.670193105,0.973680381,0.297466111,0.375093866,1.249760925,1.0,0.054333625,0.062874265,0.208150888,0.044657069,0.05163688,0.052254099,0.068869917,0.225009231,0.124893884,0.082998861,0.015188804,0.054222129,0.073187983,0.038308903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,1,1.012666899,0.145294171,0.670193105,0.973680381,0.297466111,0.375093866,1.249760925,1.0,0.053021641,0.055559376,0.169203452,0.039310303,0.045023595,0.05005477,0.057852256,0.19204414,0.116712176,0.077303218,0.014912482,0.047553729,0.053099517,0.031016149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,1,1.012666899,0.145294171,0.670193105,0.973680381,0.297466111,0.375093866,1.249760925,1.0,0.051459947,0.045784645,0.14154532,0.036127318,0.040178674,0.049321546,0.04687805,0.152532997,0.111578691,0.071230008,0.017080509,0.042622307,0.044524034,0.028362733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,1,1.012666899,0.145294171,0.670193105,0.973680381,0.297466111,0.375093866,1.249760925,1.0,0.050688364,0.036640394,0.113510842,0.03151413,0.038331265,0.050181264,0.038165006,0.118737099,0.100819495,0.071875543,0.021850635,0.037725018,0.029366667,0.035455901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,1,1.012666899,0.145294171,0.670193105,0.973680381,0.297466111,0.375093866,1.249760925,1.0,0.049994861,0.028706478,0.097693736,0.029669571,0.035904141,0.049146305,0.033619938,0.100908423,0.094551719,0.071864641,0.022256139,0.034646518,0.01728744,0.04546501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,1,1.012666899,0.145294171,0.670193105,0.973680381,0.297466111,0.375093866,1.249760925,1.0,0.052479377,0.030955581,0.090503543,0.027116694,0.035858239,0.048706305,0.039982327,0.09145607,0.093259401,0.069541029,0.027362484,0.03387339,0.012251268,0.055653002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,1,1.012666899,0.145294171,0.670193105,0.973680381,0.297466111,0.375093866,1.249760925,1.0,0.054979875,0.035164492,0.082210702,0.026795591,0.034196029,0.047917282,0.040705744,0.079269439,0.093552788,0.063102605,0.030832975,0.032004328,0.00815471,0.060175569,0.000299087,0.016156859,0.170164167,0.015,0.050567956,0.099462615,0.344046331,0.005736308,0.319317497,0.096425497,0.036333986,0.257066995,0.081562734,0.28706003
227,1,1.012666899,0.145294171,0.670193105,0.973680381,0.297466111,0.375093866,1.249760925,1.0,0.067141684,0.036930324,0.091895312,0.021378519,0.028916642,0.065063414,0.065471642,0.079892321,0.066979982,0.066178654,0.030200295,0.050595982,0.006763949,0.063124638,0.510403451,0.146023768,0.367165,0.48156,0.44665568,0.276194864,0.53226583,0.231105808,0.605789818,0.538418406,0.189453976,0.397448368,0.233920706,0.53101518
228,1,1.012666899,0.145294171,0.670193105,0.973680381,0.297466111,0.375093866,1.249760925,1.0,0.046858467,0.044348152,0.108204823,0.016179219,0.023726523,0.044767192,0.053522126,0.086438941,0.055281819,0.038016742,0.012291997,0.035389746,0.008248853,0.029683644,0.685283428,0.308531541,0.46386,0.582925,0.623983663,0.481862317,0.603278964,0.313804513,0.766413006,0.715008996,0.315775804,0.470689533,0.349555932,0.615178698
229,1,1.012666899,0.145294171,0.670193105,0.973680381,0.297466111,0.375093866,1.249760925,1.0,0.030067494,0.038902797,0.096039618,0.019016808,0.022451517,0.031355774,0.065259508,0.07722642,0.053870112,0.02807428,0.00665265,0.028991756,0.014797403,0.050213665,0.743765209,0.400933449,0.499466667,0.57718,0.71913777,0.596347275,0.675744008,0.310740513,0.831335018,0.765051846,0.417395273,0.542412022,0.396281884,0.718417359
