time_index,BR_AC_Wind_Onshore_Class1,BR_AC_Wind_Onshore_Class3,BR_AL_Wind_Onshore_Class1,BR_AM_Wind_Onshore_Class3,BR_AP_Wind_Onshore_Class1,BR_AP_Wind_Onshore_Class3,BR_BA_Wind_Onshore_Class0,BR_BA_Wind_Onshore_Class1,BR_BA_Wind_Onshore_Class3,BR_CE_Wind_Onshore_Class0,BR_CE_Wind_Onshore_Class1,BR_CE_Wind_Onshore_Class3,BR_ES_Wind_Onshore_Class1,BR_GO_Wind_Onshore_Class0,BR_GO_Wind_Onshore_Class1,BR_GO_Wind_Onshore_Class2,BR_GO_Wind_Onshore_Class3,BR_MA_Wind_Onshore_Class0,BR_MA_Wind_Onshore_Class1,BR_MA_Wind_Onshore_Class3,BR_MG_Wind_Onshore_Class0,BR_MG_Wind_Onshore_Class1,BR_MG_Wind_Onshore_Class3,BR_MS_Wind_Onshore_Class0,BR_MS_Wind_Onshore_Class1,BR_MS_Wind_Onshore_Class2,BR_MS_Wind_Onshore_Class3,BR_MT_Wind_Onshore_Class0,BR_MT_Wind_Onshore_Class1,BR_MT_Wind_Onshore_Class2,BR_MT_Wind_Onshore_Class3,BR_PA_Wind_Onshore_Class0,BR_PA_Wind_Onshore_Class1,BR_PA_Wind_Onshore_Class2,BR_PA_Wind_Onshore_Class3,BR_PB_Wind_Onshore_Class0,BR_PB_Wind_Onshore_Class1,BR_PB_Wind_Onshore_Class3,BR_PE_Wind_Onshore_Class0,BR_PE_Wind_Onshore_Class1,BR_PI_Wind_Onshore_Class0,BR_PI_Wind_Onshore_Class1,BR_PI_Wind_Onshore_Class3,BR_PR_Wind_Onshore_Class0,BR_PR_Wind_Onshore_Class1,BR_PR_Wind_Onshore_Class3,BR_RJ_Wind_Onshore_Class0,BR_RJ_Wind_Onshore_Class1,BR_RN_Wind_Onshore_Class0,BR_RN_Wind_Onshore_Class1,BR_RO_Wind_Onshore_Class0,BR_RO_Wind_Onshore_Class2,BR_RO_Wind_Onshore_Class3,BR_RR_Wind_Onshore_Class2,BR_RS_Wind_Onshore_Class0,BR_RS_Wind_Onshore_Class1,BR_SC_Wind_Onshore_Class1,BR_SE_Wind_Onshore_Class1,BR_SP_Wind_Onshore_Class0,BR_SP_Wind_Onshore_Class1,BR_TO_Wind_Onshore_Class0,BR_TO_Wind_Onshore_Class1,BR_TO_Wind_Onshore_Class2,BR_TO_Wind_Onshore_Class3
4965,0,0,0.076098551,0.001014493,0.107776812,0.107281159,0.123212432,0.14400527,0.027443478,0.1103781,0.247881401,0.137362319,0.18793913,0.027973913,0.015519669,0.007590338,0.007905435,0.048509783,0.069689703,0.024102813,0.045491038,0.022079227,0.014453699,0.076813665,0.085647511,0.002003623,0.06033913,0.001069788,0.000571805,0.027587514,0.006371787,0.005791304,0.102372671,0.024557521,0.013718841,0.283988406,0.241554589,0.486481159,0.224217805,0.123797826,0.130960089,0.103593311,0.046633623,0.173203162,0.281021532,0.164492754,0,0.135721739,0.255744928,0.36723285,0,0,0,0,0.229079139,0.255895652,0.183550725,0.098540097,0.243350725,0.375151236,0.020279842,0.03740058,0.022806211,0.020850435
4966,0,0,0.099421739,0.001217391,0.109721739,0.145031884,0.171731867,0.139581291,0.049161353,0.162318196,0.256016425,0.108628019,0.209747826,0.07227504,0.04759231,0.009569082,0.02376087,0.033280797,0.07517254,0.032166411,0.097051996,0.073996329,0.052771014,0.099930849,0.14245041,0.009244203,0.109411594,0.005008027,0.012970575,0.039257822,0.010526995,0.000811594,0.145283644,0.020085357,0.015018357,0.329473913,0.284498068,0.563988406,0.250409938,0.126468841,0.132551616,0.107195987,0.037165217,0.207730962,0.346896066,0.187826087,0,0.117947826,0.288231884,0.442286473,0.016208696,0.00581256,0.007346327,0,0.330077997,0.390820483,0.216428986,0.081649275,0.301951753,0.377855413,0.019130435,0.034154589,0.02307971,0.021222029
4967,0.002028986,0,0.111955072,0,0.132142029,0.154342029,0.188052314,0.125607115,0.074007729,0.188452818,0.300080676,0.099109179,0.263684058,0.120840258,0.086547412,0.0399343,0.047057609,0.022378986,0.100652326,0.061625405,0.137228867,0.125308406,0.085298551,0.158802277,0.242528166,0.031501449,0.197773913,0.014513489,0.036850944,0.053933556,0.021528502,0.00862029,0.208014907,0.021281359,0.02409372,0.275823188,0.315876812,0.314666667,0.241863354,0.129863043,0.116006838,0.102420959,0.014598261,0.304062978,0.418371429,0.259344928,0,0.06595942,0.302144928,0.482645894,0.053523478,0.025814493,0.03248036,0,0.451173298,0.552524831,0.267884058,0.076858937,0.377193268,0.408354646,0.021052964,0.045673043,0.030377433,0.027888116
4968,0.010046377,0.001521739,0.137414493,0.015884058,0.137414493,0.15942029,0.235346604,0.146151515,0.097864251,0.256173269,0.321134541,0.153321739,0.282762319,0.17386087,0.134737888,0.092917874,0.07461087,0.023848188,0.122513806,0.089757545,0.183285537,0.163398841,0.119225934,0.224360455,0.344616509,0.088833333,0.294455072,0.029470011,0.06285639,0.089463099,0.041796792,0.004544928,0.23021118,0.019703948,0.02549372,0.233746377,0.354192754,0.212544928,0.307679089,0.15688913,0.154940468,0.149684281,0.031241159,0.397131225,0.443631056,0.346063768,0,0.075142029,0.431872464,0.5147,0.105109565,0.055026087,0.072246277,0.015608282,0.56339798,0.668471498,0.291014493,0.110070531,0.461162412,0.454224723,0.030054282,0.072794589,0.034212008,0.045348406
4969,0.013907246,0.005102899,0.151115942,0.021623188,0.12853913,0.145878261,0.262963995,0.168330435,0.113093237,0.229952979,0.296723913,0.307715942,0.279188406,0.213686634,0.166692458,0.1488,0.109517391,0.031182971,0.133192677,0.107984484,0.211447619,0.178155362,0.139968879,0.28239234,0.419589162,0.15597971,0.343188406,0.047643701,0.072037418,0.122564548,0.065880348,0.005597101,0.23980207,0.015551024,0.031646377,0.184376812,0.34415314,0.144185507,0.402841822,0.188674638,0.181045708,0.203162096,0.06449971,0.489438208,0.443734576,0.36035942,0,0.083431884,0.291014493,0.515015459,0.137661449,0.05468599,0.097027486,0.037286128,0.632300747,0.632577778,0.320231884,0.125502415,0.527082936,0.477910315,0.03957365,0.108604058,0.034924431,0.059244638
4970,0.014686957,0.00863913,0.148094203,0.012057971,0.106313043,0.107281159,0.273011978,0.18336996,0.119087923,0.194329791,0.259675604,0.332100483,0.252744928,0.232342673,0.183603313,0.19970628,0.137429348,0.037877536,0.137553928,0.116307928,0.229049275,0.183395169,0.153182304,0.328611801,0.468976434,0.205435507,0.359153623,0.063540914,0.067089328,0.145085693,0.084507208,0.014433333,0.234474534,0.013052074,0.036524316,0.199247826,0.317090338,0.149263768,0.460225259,0.20300942,0.191993757,0.237790412,0.093412754,0.578487484,0.418079917,0.382597101,0,0.068255072,0.211344928,0.491838164,0.130176232,0.038291787,0.107782109,0.036699793,0.684328151,0.588426667,0.249144928,0.137520773,0.55824834,0.455415857,0.041214756,0.125499517,0.029112422,0.065227826
4971,0.015489855,0.011691304,0.141197101,0.006898551,0.069434783,0.071698551,0.279857168,0.214235837,0.12738744,0.202595813,0.227413527,0.190960386,0.227544928,0.235697585,0.194576871,0.226585507,0.15305942,0.043226087,0.139824561,0.113159761,0.248248211,0.202954203,0.173861785,0.356996894,0.504148708,0.241198551,0.361947826,0.073514381,0.057252877,0.15402958,0.095003594,0.022642029,0.211902277,0.014346627,0.035548148,0.212417391,0.333357005,0.156034783,0.425289441,0.188486232,0.232893794,0.233775697,0.110729275,0.639177339,0.384595859,0.414365217,0,0.057350725,0.17057971,0.465278744,0.103821449,0.020575845,0.114566117,0.016704762,0.733830127,0.564567343,0.167028986,0.139429952,0.567878074,0.442303836,0.047566271,0.118212947,0.021230021,0.069828406
4972,0.015501449,0.010785507,0.12304058,0.003246377,0.046663768,0.051408696,0.279090833,0.22092332,0.133885024,0.232582931,0.208990821,0.135393237,0.178695652,0.23958905,0.199885359,0.232343961,0.157211232,0.0482,0.137873074,0.10575942,0.247597397,0.209843092,0.179926773,0.374513872,0.532603151,0.279684783,0.357182609,0.087086511,0.052762231,0.163852546,0.106461372,0.030918841,0.18588323,0.019167416,0.032600322,0.222614493,0.333319807,0.155188406,0.366769358,0.16437029,0.289429506,0.219595541,0.11409913,0.675047431,0.375284886,0.424591304,0,0.051889855,0.149263768,0.413410628,0.082774493,0.011945894,0.110692854,0.003436853,0.757221959,0.595032271,0.130521739,0.141431884,0.535130248,0.414350554,0.061511989,0.102790725,0.016393789,0.077278261
4973,0.018753623,0.011450725,0.098075362,0.000811594,0.050263768,0.050446377,0.286187323,0.209759947,0.140196135,0.182961675,0.191071014,0.21967343,0.144185507,0.245586795,0.206679089,0.237522705,0.152582971,0.047649638,0.128240427,0.095320716,0.240784857,0.212595749,0.190384744,0.382623188,0.547188154,0.328228986,0.342086957,0.096320847,0.048215898,0.169010479,0.113961507,0.047214493,0.162088613,0.023591004,0.032756844,0.248331884,0.330043961,0.167536232,0.320991304,0.138428986,0.341257079,0.211174136,0.120366377,0.66735863,0.36510766,0.455536232,0.001014493,0.042266667,0.195942029,0.360164251,0.064803478,0.008262802,0.104321439,0,0.701784805,0.589199614,0.095802899,0.137818357,0.491983731,0.360900597,0.072753623,0.084319227,0.011971429,0.083456812
4974,0.014162319,0.008224638,0.083415942,0,0.050008696,0.036973913,0.297842291,0.195229513,0.144182126,0.147459581,0.182611353,0.157331401,0.11704058,0.24828599,0.211495889,0.248456039,0.151772464,0.046344565,0.106021358,0.085188235,0.226642887,0.206892947,0.190915332,0.378715114,0.541477505,0.366253623,0.326289855,0.099697882,0.04767343,0.175582906,0.120021643,0.04606087,0.140814079,0.023687956,0.037606924,0.257956522,0.323676329,0.18173913,0.315759006,0.117580435,0.391504571,0.23114738,0.117081739,0.637134387,0.371609524,0.490121739,0.00426087,0.030718841,0.243744928,0.313300966,0.047391304,0.003990338,0.092441779,0.001391304,0.599580676,0.527229372,0.075365217,0.141082126,0.469355213,0.338101961,0.083413439,0.077333333,0.010762112,0.096975652
4975,0.0102,0.006349275,0.078621739,0,0.0458,0.0312,0.306985787,0.180542819,0.140343961,0.135981965,0.175672464,0.117238647,0.101669565,0.234598068,0.210912274,0.255066667,0.149284058,0.055996014,0.092544317,0.080151918,0.210744632,0.191668599,0.170954691,0.357106625,0.516129553,0.380718116,0.295884058,0.095701895,0.046170575,0.181587068,0.121482126,0.030230435,0.121249689,0.021009695,0.044016264,0.254034783,0.302806763,0.183768116,0.311934161,0.108671014,0.396213006,0.257571906,0.118932754,0.57588722,0.354282402,0.446434783,0.001826087,0.01817971,0.339710145,0.271362319,0.036297971,0.000338164,0.084841779,0.000927536,0.491067369,0.416483865,0.052973913,0.137023188,0.451152875,0.32629497,0.097284321,0.0775057,0.011518427,0.117823768
4976,0.004362319,0.002434783,0.071418841,0,0.054217391,0.029756522,0.299016728,0.154031094,0.124369082,0.112827053,0.161025845,0.092892754,0.104124638,0.21599066,0.205074357,0.240948792,0.151800362,0.071008333,0.085693974,0.068605456,0.19371121,0.178085024,0.144120519,0.336767081,0.494174039,0.392797826,0.264144928,0.091430992,0.046750285,0.190923671,0.122412599,0.02527971,0.104418219,0.017068266,0.039123027,0.243607246,0.297009179,0.182753623,0.310037267,0.093294928,0.376301152,0.282004905,0.136482319,0.518401845,0.322729193,0.352417391,0,0.00973913,0.317449275,0.243861353,0.025753043,0,0.076685657,0.001822774,0.410097672,0.342606763,0.035968116,0.104827053,0.43501094,0.321848593,0.127214229,0.085217391,0.015354037,0.130443478
4977,0,5.07E-05,0.06925942,0,0.057686957,0.028510145,0.282199267,0.138122003,0.111003865,0.127497585,0.138328986,0.07595942,0.096823188,0.19809372,0.19181887,0.217710145,0.146544928,0.094122464,0.086902212,0.059137084,0.179372257,0.15744058,0.120763997,0.311485093,0.468110649,0.394547826,0.229344928,0.086184392,0.047989635,0.198800446,0.120678029,0.023076812,0.096246791,0.013529635,0.035408857,0.202,0.292196135,0.172608696,0.311549482,0.088868116,0.37108495,0.278589521,0.153075942,0.468596574,0.275363975,0.284057971,0,0.006492754,0.297971014,0.23955942,0.020554203,0,0.074410395,0.000289855,0.325825911,0.27605372,0.021049275,0.088390338,0.401671996,0.293149872,0.174986561,0.099895652,0.023394824,0.133564058
4978,0,0,0.058411594,0.004057971,0.050681159,0.028892754,0.264441697,0.125032148,0.103120773,0.142978422,0.126175845,0.072189372,0.094655072,0.187365217,0.183950547,0.215373913,0.146512681,0.107909783,0.084489397,0.052365388,0.169836971,0.142218744,0.109375133,0.29087971,0.436344928,0.387186232,0.206742029,0.080674247,0.054712868,0.203755779,0.117762319,0.020510145,0.089836025,0.012451974,0.03162963,0.150707246,0.267421256,0.149263768,0.287884472,0.082558696,0.356518766,0.24706845,0.152416812,0.424805797,0.226958592,0.242544928,0,0.002231884,0.232944928,0.230147826,0.017409855,0.000135266,0.068268266,0,0.266677207,0.199690048,0.009542029,0.066428986,0.360027489,0.257510315,0.218798419,0.117135459,0.039143271,0.140086377
4979,0,0,0.035805797,0.018562319,0.009710145,0.006695652,0.240297189,0.101166271,0.099014976,0.159429308,0.113727536,0.114689855,0.111368116,0.148344605,0.176767584,0.252573913,0.143780797,0.111960507,0.074763387,0.055404433,0.154574505,0.119799614,0.088848513,0.257242443,0.377185633,0.347019565,0.170310145,0.081256856,0.070093983,0.226900929,0.122623536,0.018643478,0.096000828,0.010232684,0.03644525,0.129804348,0.238026087,0.173623188,0.218568944,0.075014493,0.34147841,0.175596878,0.123369275,0.364461924,0.17031677,0.197971014,0,0,0.268944928,0.238261836,0.00845913,0,0.039369715,0.005795445,0.293856653,0.176595556,0.00273913,0.036411594,0.315077139,0.211768116,0.25467141,0.150744348,0.061017598,0.174196522
4980,0,0,0.10502029,0.007304348,0.002942029,0,0.240223433,0.09831805,0.093771014,0.259905958,0.189394203,0.260786473,0.08206087,0.10869211,0.158344513,0.244144928,0.122044928,0.079249638,0.091154844,0.064697698,0.151062762,0.066885217,0.04482807,0.236127536,0.321828481,0.315307971,0.157371014,0.073384169,0.079298726,0.201772724,0.106077063,0.017098551,0.054244306,0.007434683,0.01513913,0.141514493,0.37924686,0.120486957,0.211078675,0.160705072,0.451923151,0.255030546,0.120542029,0.348991041,0.130356108,0.179710145,0,0,0.306318841,0.381151691,0.009972174,0,0.036271864,0.006669979,0.309249363,0.135169855,0.003144928,0.071444444,0.268724077,0.175562489,0.193974177,0.151156329,0.053803106,0.170661449
4981,0,0,0.181614493,0.001014493,0.064823188,0.045153623,0.268824795,0.106714361,0.115059903,0.335002254,0.259905556,0.379949758,0.089585507,0.054787118,0.089946288,0.128386473,0.060541667,0.098531522,0.125284821,0.070728389,0.134705117,0.037902415,0.043789474,0.140542236,0.201667927,0.187821014,0.075263768,0.032498105,0.053191568,0.088356447,0.044564097,0.032292754,0.083135404,0.003191604,0.021182287,0.190875362,0.43668744,0.141646377,0.266839337,0.260004348,0.473232107,0.272615385,0.162053333,0.256289065,0.078189648,0.100266667,0,0.010910145,0.313275362,0.449508213,0.012663188,0,0.016826787,0.002608696,0.241698375,0.088047923,0,0.102280193,0.145727723,0.11015925,0.186449012,0.074077295,0.039309317,0.136063768
4982,0,0,0.24502029,0,0.091052174,0.068255072,0.274860555,0.119441107,0.118813527,0.338707246,0.311001932,0.405163285,0.074855072,0.038232206,0.095792014,0.120904348,0.080355072,0.098628986,0.118828375,0.060591816,0.105644602,0.032441353,0.032457666,0.080411387,0.107046881,0.078883333,0.026597101,0.010301895,0.018245762,0.072034634,0.021450589,0.026153623,0.099590062,0.003185807,0.021398551,0.25607971,0.463468599,0.208115942,0.366592961,0.388236232,0.460880416,0.239229431,0.157185507,0.203532543,0.041946584,0.099565217,0,0.008318841,0.300753623,0.480370048,0,0,7.00E-06,0.005249689,0.097147475,0.026305314,0,0.160625121,0.091771108,0.07153214,0.208992358,0.133336425,0.072985093,0.212915362
4983,0,0,0.311350725,0,0.085185507,0.068828986,0.274364589,0.135406588,0.130504831,0.321035749,0.338101932,0.428885024,0.032721739,0.028543317,0.083384561,0.102241546,0.10004058,0.097475362,0.098696262,0.059071952,0.079614907,0.022290048,0.023548436,0.051794617,0.063395211,0.041347826,0.007710145,0.013628094,0.01884585,0.067424452,0.028607768,0.01826087,0.088660041,0.002457371,0.016678422,0.31994058,0.485237681,0.28684058,0.497544099,0.460471014,0.436707395,0.207216054,0.157095072,0.129971805,0.01652795,0.049965217,0,0.014353623,0.306318841,0.468715459,0,0,0,0,0.073753184,0.008116715,0,0.21705314,0.044039084,0.045903836,0.18105191,0.231083671,0.098650311,0.188753623
4984,0,0,0.306514493,0,0.073402899,0.063089855,0.29015303,0.162119631,0.134343961,0.308042512,0.319435507,0.404583575,0.003043478,0.022553623,0.057285773,0.094894686,0.080897101,0.096317029,0.09369611,0.070554305,0.056331618,0.013522705,0.013993593,0.031718219,0.034545558,0.019281159,0,0.021887848,0.021472991,0.086697436,0.045782029,0.019218841,0.076284886,0.024203698,0.015732528,0.33886087,0.47794686,0.329971014,0.580823188,0.460907246,0.415102341,0.177756522,0.158318841,0.06527747,0.002734576,0.006492754,0,0.020475362,0.274318841,0.474019324,0,0,0,0,0.062005973,0.004052174,0,0.264500483,0.016376251,0.024364194,0.147963636,0.27843285,0.096162319,0.14745913
4985,0,0,0.30357971,0,0.073643478,0.060794203,0.29548748,0.191787088,0.136615942,0.29539066,0.283930918,0.365182609,0,0.016910789,0.026402248,0.075715942,0.047480797,0.098217391,0.090281922,0.076791986,0.038903875,0.008060097,0.006060717,0.017016149,0.013347826,0.003603623,0,0.029647492,0.02076592,0.111421628,0.062215266,0.025866667,0.069787164,0.06232084,0.014312399,0.342947826,0.459911111,0.346063768,0.595405797,0.397101449,0.413263768,0.161604013,0.160478841,0.023510408,4.35E-05,0,0,0.028127536,0.241344928,0.488478261,0,0,0,0,0.049273079,0.002788792,0,0.284172947,0.002386349,0.010755328,0.114693544,0.238805411,0.081628778,0.117664348
4986,0,0,0.307224638,0,0.069976812,0.064811594,0.28641788,0.20379473,0.135353623,0.307084058,0.25135314,0.324857971,0,0.012888889,0.0120685,0.049953623,0.025903623,0.09641087,0.078115942,0.065408014,0.028538302,0.003961353,0.003168268,0.010161077,0.004714682,0,0,0.02396165,0.016853931,0.110359718,0.052193469,0.016873913,0.067718427,0.069389505,0.008890499,0.351523188,0.448715459,0.36035942,0.619715942,0.375511594,0.424454849,0.146907915,0.158671304,0.004570224,0,0,0.009536232,0.03937971,0.222144928,0.480214493,0.002182029,0,1.40E-05,0.005350725,0.028323584,0.001028019,0,0.274,1.31E-05,0.002947315,0.095268511,0.178277874,0.066514079,0.088845797
4987,0,0,0.282456522,0,0.065672464,0.063089855,0.262910494,0.20838498,0.124418357,0.332750403,0.237328261,0.299932367,0,0.010130435,0.005891866,0.029057005,0.013688406,0.090898551,0.061122502,0.048230691,0.022644661,0.0023743,0.002075667,0.007464182,0.001815627,0,0,0.013971237,0.010270356,0.088697585,0.034854493,0.014208696,0.061392133,0.06297971,0.010676329,0.369734783,0.442574396,0.376243478,0.614554037,0.358758696,0.436759123,0.140166332,0.147486957,0.00191357,0,0,0.064237681,0.052371014,0.226944928,0.473096618,0.001014493,0,0,0.013536232,0.014995169,0.00133913,0,0.250189372,0.000724638,0.00203717,0.08437892,0.137530435,0.058498965,0.068174493
4988,0,0,0.264769565,0,0.060692754,0.052371014,0.247306862,0.197893281,0.114023188,0.368383897,0.242251449,0.302701449,0.013298551,0.010311111,0.004927536,0.019327536,0.008823551,0.081567029,0.055175896,0.038279454,0.023190062,0.00260657,0.001887719,0.008311594,0.002536484,0,0,0.008466221,0.006597628,0.067411223,0.023742531,0.011650725,0.082014907,0.050644478,0.008078744,0.413437681,0.454308213,0.415953623,0.613543685,0.348571014,0.453200595,0.150781271,0.136348406,0.002296179,0,0,0.114997101,0.050927536,0.258144928,0.468097585,0,0,0,0.016690683,0.004524374,0.003817971,0,0.243648309,0.001360449,0.009618755,0.083818709,0.108039034,0.05529648,0.055782029
4989,0,0,0.218072464,0,0.06022029,0.049002899,0.218162738,0.177821871,0.11205314,0.370069565,0.23490314,0.306535266,0.0502,0.016913366,0.012426146,0.018434783,0.009961594,0.075255797,0.054890923,0.033892242,0.034758829,0.008433237,0.002890618,0.017633954,0.015126906,0,0,0.007118618,0.006385771,0.053780007,0.019214145,0.005228986,0.065572671,0.038957521,0.00839066,0.430156522,0.436067633,0.431872464,0.519235197,0.291619565,0.452515942,0.184921293,0.142148406,0.006679578,0,0,0.145031884,0.013971014,0.278492754,0.497413527,0.005166377,0,0.002237481,0.007677019,0.001192622,0.009711691,0,0.218033816,0.0183669,0.034157886,0.084484848,0.086754783,0.059061284,0.045602899
4990,0,0,0.208942029,0.004057971,0.08693913,0.075142029,0.192929213,0.167799736,0.101513043,0.298342029,0.209336232,0.262944928,0.134028986,0.053442512,0.043275007,0.031741063,0.024738406,0.060315217,0.055173455,0.028851833,0.075014138,0.032635169,0.012985202,0.060375569,0.071042974,0.002512319,0.033968116,0.015068227,0.019713483,0.05807566,0.023983304,0.008943478,0.071904762,0.025918241,0.007583736,0.41302029,0.433847343,0.406423188,0.417515528,0.263418116,0.363029357,0.192673356,0.12422029,0.026440316,0.000434783,0,0.146724638,0.005275362,0.259344928,0.578055556,0.044285217,0.005039614,0.013436282,0,0.001448573,0.013250242,0.003956522,0.209515942,0.096912389,0.113160443,0.057886693,0.072143768,0.047813043,0.026267826
4991,0,0.000456522,0.198404348,0,0.132336232,0.133182609,0.189708539,0.16241502,0.106432367,0.273642512,0.193897101,0.271495652,0.231144928,0.085681481,0.072598758,0.033022222,0.032547464,0.033226087,0.060632189,0.021797783,0.116107306,0.05802087,0.034586728,0.1049706,0.125856837,0.008149275,0.075156522,0.029110145,0.038455336,0.062617614,0.032964947,0.020511594,0.097840994,0.020387606,0.00839372,0.406156522,0.405854106,0.462817391,0.357726294,0.227831884,0.281588852,0.221781048,0.103688696,0.050239789,0.002572257,0,0.124718841,0.000405797,0.236544928,0.604413527,0.070081159,0.021221256,0.03273903,0,0.004910145,0.011118841,0.020092754,0.182327536,0.153184479,0.180402387,0.04646166,0.06516058,0.034756108,0.01631942
4992,0.010313043,0.003246377,0.178021739,0,0.136991304,0.177681159,0.210105465,0.140128327,0.112955556,0.304401932,0.206838164,0.293010628,0.194927536,0.132690499,0.120378468,0.072284058,0.055577536,0.038187319,0.083410221,0.031409207,0.149148891,0.075832657,0.061075515,0.153403106,0.184199496,0.045992754,0.179869565,0.048981048,0.075011858,0.09228822,0.04778744,0.017753623,0.110819876,0.0141991,0.009546377,0.408089855,0.370731884,0.508324638,0.373612836,0.208042754,0.288523671,0.272717949,0.160021449,0.077123847,0.004477019,0.017797101,0.108684058,0,0.325797101,0.574588889,0.102092754,0.055441546,0.054094753,0,0.008208344,0.009434976,0.017414493,0.138235749,0.222469939,0.248229838,0.047540975,0.068791498,0.035369151,0.021795362
4993,0.030144928,0.009907246,0.165433333,0,0.116144928,0.162463768,0.23020667,0.128807378,0.115562319,0.342534622,0.194425845,0.272100483,0.153072464,0.157412238,0.149317007,0.105458937,0.07379058,0.045056884,0.098236766,0.059538619,0.174578764,0.090824734,0.078722197,0.185375569,0.213554379,0.09789058,0.242823188,0.064818283,0.09822152,0.111971014,0.063235556,0.017608696,0.097302692,0.014043978,0.009877134,0.41166087,0.358868116,0.48466087,0.429877433,0.212292754,0.283885842,0.287363657,0.179775652,0.096108037,0.003390476,0.037936232,0.086237681,0,0.462817391,0.546433333,0.137717101,0.091196135,0.074262669,0,0.010332543,0.009031111,0,0.107477295,0.272706124,0.267295823,0.050116996,0.064611401,0.031232712,0.025276522
4994,0.041785507,0.018123188,0.139947826,0,0.091147826,0.11964058,0.235490414,0.114623188,0.112438164,0.367125926,0.188174638,0.262355556,0.128527536,0.176669565,0.160400592,0.121685024,0.086115942,0.058455797,0.123612204,0.079435465,0.18253499,0.107604444,0.081382456,0.20389793,0.229067045,0.166134058,0.262449275,0.083722408,0.112524199,0.128008621,0.081131362,0.014695652,0.096387578,0.017542429,0.010830918,0.389927536,0.342908696,0.406423188,0.470417391,0.193954348,0.289164623,0.293420736,0.170703768,0.100696179,0.000782609,0.022388406,0.03986087,0,0.497402899,0.518271498,0.15806029,0.095725604,0.087542629,0,0.009722617,0.008820483,0,0.082751691,0.278800935,0.224232225,0.054716733,0.054524831,0.025481781,0.025856812
4995,0.033605797,0.015633333,0.102628986,0,0.049965217,0.083431884,0.229232617,0.103608432,0.108552657,0.391920129,0.177491304,0.313619324,0.113594203,0.19498905,0.170154747,0.118384541,0.09600942,0.071813406,0.140162014,0.095349531,0.182925052,0.116218551,0.074321892,0.213392133,0.235581348,0.231524638,0.262771014,0.095651059,0.112058498,0.138178075,0.098569971,0.015327536,0.079933747,0.017238581,0.010247021,0.3912,0.325788406,0.342886957,0.486428986,0.17105,0.291048235,0.275116611,0.15457913,0.109494862,0.002226915,0.003246377,0.017031884,0,0.47373913,0.501216908,0.160878841,0.098585507,0.10147906,0,0.008565657,0.007263768,0,0.07223285,0.258349509,0.178956522,0.063283794,0.040978551,0.021742236,0.0288
4996,0.0306,0.008994203,0.080024638,0,0.040391304,0.078585507,0.213443758,0.100433465,0.104276329,0.387327536,0.158095411,0.38370628,0.09746087,0.208894686,0.180987992,0.116896618,0.109111232,0.087486232,0.146514416,0.112024552,0.172335167,0.111171594,0.062800305,0.209501656,0.230371771,0.273071014,0.246744928,0.105082274,0.108917347,0.144652546,0.109881198,0.021375362,0.063334161,0.011873063,0.014776973,0.396886957,0.30364686,0.31884058,0.457599172,0.14715,0.284215831,0.249466221,0.142083478,0.114332279,0.004318012,0,0.011675362,0,0.381008696,0.478135749,0.139276522,0.087841546,0.105218191,0.001101449,0.006678261,0.006236135,0,0.073528502,0.2135295,0.132714408,0.077740184,0.028163478,0.024550932,0.038566377
4997,0.023886957,0.001927536,0.070311594,0,0.038521739,0.069976812,0.196676235,0.098220817,0.106994686,0.36436715,0.140609903,0.383097585,0.080147826,0.222148148,0.18936362,0.145659903,0.129261594,0.105193116,0.144519298,0.111890537,0.151107483,0.10371942,0.054877193,0.199017598,0.220073598,0.288065217,0.220028986,0.118699666,0.112243478,0.154721219,0.122254918,0.027971014,0.03763147,0.010243478,0.021901288,0.389113043,0.281411111,0.327188406,0.405375155,0.113850725,0.276581494,0.231242363,0.128276522,0.1113639,0.003928364,0,0.005478261,0,0.332753623,0.465833816,0.133262609,0.089319807,0.112735232,0.00257971,0.004446552,0.004694493,0,0.079681159,0.1718259,0.094824552,0.097829249,0.023659903,0.035218219,0.048333913
4998,0.021437681,0,0.066882609,0,0.034573913,0.056202899,0.188319539,0.104714888,0.107437681,0.344245411,0.129223671,0.351940097,0.068255072,0.214177134,0.191252292,0.1820657,0.142031884,0.119589855,0.127817849,0.099335209,0.130859982,0.093876908,0.049162471,0.176272878,0.201109263,0.283321014,0.176849275,0.129898997,0.109944488,0.153805277,0.133125179,0.029895652,0.025493996,0.011229785,0.027347987,0.356973913,0.25879372,0.327188406,0.338862112,0.102228986,0.285895355,0.232424526,0.122447536,0.095875889,0.001768116,0,0,0,0.311884058,0.468443961,0.140070725,0.085366184,0.114262269,0.00229234,0.004635749,0.004776812,0,0.082837681,0.133576625,0.068950384,0.120337286,0.025814493,0.050701242,0.055477101
