Time_Index,Demand_fossil_Jetfuel,Demand_SAF_Jetfuel,Demand_Jetfuel,Demand_Flexfuel,Demand_BioDiesel,Demand_Diesel,Demand_Ethanol,Demand_Gasoline,elec_demand_S,elec_demand_NE,elec_demand_N
953,2248,439,1799,62359,8966,80695,3245,8775,14488.05072,15006.60916,7073.266809
954,2248,439,1799,62359,8966,80695,3245,8775,15592.31926,14717.20212,9734.462449
955,2248,439,1799,62359,8966,80695,3245,8775,16085.08084,18257.03044,10760.58316
956,2248,439,1799,62359,8966,80695,3245,8775,15109.89207,20618.8341,9847.310279
957,2248,439,1799,62359,8966,80695,3245,8775,15279.24647,21730.70944,8422.861893
958,2248,439,1799,62359,8966,80695,3245,8775,15101.90827,21897.25227,7709.296985
959,2248,439,1799,62359,8966,80695,3245,8775,14858.90528,22028.88731,7082.637766
960,2248,439,1799,62359,8966,80695,3245,8775,13520.04172,21239.00068,6301.229846
961,2248,439,1799,62359,8966,80695,3245,8775,12812.86425,20518.75603,5669.675828
962,2248,439,1799,62359,8966,80695,3245,8775,11989.58622,20156.14192,5450.459403
963,2248,439,1799,62359,8966,80695,3245,8775,11416.66326,19940.11853,5284.524668
964,2248,439,1799,62359,8966,80695,3245,8775,11160.18433,19653.55442,5324.388543
965,2248,439,1799,62359,8966,80695,3245,8775,12026.5813,19288.62609,5383.956622
966,2248,439,1799,62359,8966,80695,3245,8775,14074.44095,19146.52992,5357.400087
967,2248,439,1799,62359,8966,80695,3245,8775,15196.70526,20131.79842,5643.97111
968,2248,439,1799,62359,8966,80695,3245,8775,14764.24833,22859.42912,6032.481084
969,2248,439,1799,62359,8966,80695,3245,8775,14208.38816,24143.68295,6495.641823
970,2248,439,1799,62359,8966,80695,3245,8775,14346.84616,24458.94522,6594.177382
971,2248,439,1799,62359,8966,80695,3245,8775,14485.76158,23994.85241,6947.02733
972,2248,439,1799,62359,8966,80695,3245,8775,14305.53475,23622.31283,7183.711333
973,2248,439,1799,62359,8966,80695,3245,8775,12866.30953,22587.28701,7106.853015
974,2248,439,1799,62359,8966,80695,3245,8775,13720.63509,21811.6825,7360.035523
975,2248,439,1799,62359,8966,80695,3245,8775,14920.73536,20700.83978,7959.346473
976,2248,439,1799,62359,8966,80695,3245,8775,15093.08217,19552.75819,9580.095563
977,2248,439,1799,62359,8966,80695,3245,8775,16164.30419,18535.11435,10849.41343
978,2248,439,1799,62359,8966,80695,3245,8775,16949.20479,17730.77695,11969.95017
979,2248,439,1799,62359,8966,80695,3245,8775,17141.69144,20398.08801,11917.27802
980,2248,439,1799,62359,8966,80695,3245,8775,16509.85221,22466.59419,11166.19247
981,2248,439,1799,62359,8966,80695,3245,8775,16708.86574,22684.41005,9918.236888
982,2248,439,1799,62359,8966,80695,3245,8775,16751.75497,22678.58034,8503.566471
983,2248,439,1799,62359,8966,80695,3245,8775,16626.56132,22011.54303,6683.206315
984,2248,439,1799,62359,8966,80695,3245,8775,16480.36033,20413.744,5853.870846
985,2248,439,1799,62359,8966,80695,3245,8775,14993.34216,19887.63235,5584.832331
986,2248,439,1799,62359,8966,80695,3245,8775,13970.59418,18890.57449,5527.521227
987,2248,439,1799,62359,8966,80695,3245,8775,12879.11645,18116.5829,5535.506406
988,2248,439,1799,62359,8966,80695,3245,8775,12800.948,17500.5845,5500.66331
989,2248,439,1799,62359,8966,80695,3245,8775,13402.08729,16851.31107,5479.793308
990,2248,439,1799,62359,8966,80695,3245,8775,14649.27624,16871.89209,5373.899561
991,2248,439,1799,62359,8966,80695,3245,8775,16787.57928,18063.63348,5451.349983
992,2248,439,1799,62359,8966,80695,3245,8775,16390.92651,20453.70678,5776.765414
993,2248,439,1799,62359,8966,80695,3245,8775,14997.3935,22727.51831,6263.398121
994,2248,439,1799,62359,8966,80695,3245,8775,14294.31673,23458.90556,6552.452883
995,2248,439,1799,62359,8966,80695,3245,8775,14250.11468,23199.79076,6807.100633
996,2248,439,1799,62359,8966,80695,3245,8775,15107.86791,21806.42019,7009.062674
997,2248,439,1799,62359,8966,80695,3245,8775,13731.38661,20521.91044,7033.70141
998,2248,439,1799,62359,8966,80695,3245,8775,13757.94452,20480.59067,6998.717797
999,2248,439,1799,62359,8966,80695,3245,8775,14691.90048,20534.43483,6862.14507
1000,2248,439,1799,62359,8966,80695,3245,8775,15665.18499,18387.32139,7694.623249
1001,2248,439,1799,62359,8966,80695,3245,8775,16844.93485,17732.39284,9622.751344
1002,2248,439,1799,62359,8966,80695,3245,8775,17040.92876,16965.9252,10826.31359
1003,2248,439,1799,62359,8966,80695,3245,8775,17186.0285,19677.27399,11950.88361
1004,2248,439,1799,62359,8966,80695,3245,8775,17088.25723,21908.69047,11540.62662
1005,2248,439,1799,62359,8966,80695,3245,8775,17081.79786,23146.27989,9920.146935
1006,2248,439,1799,62359,8966,80695,3245,8775,17363.33748,22515.81982,8612.596145
1007,2248,439,1799,62359,8966,80695,3245,8775,17307.51841,22000.41035,6278.92755
1008,2248,439,1799,62359,8966,80695,3245,8775,16415.29401,21911.68914,5295.313382
1009,2248,439,1799,62359,8966,80695,3245,8775,15647.85721,15068.5536,7428.404743
1010,2248,439,1799,62359,8966,80695,3245,8775,15462.13019,14693.66905,6435.803371
1011,2248,439,1799,62359,8966,80695,3245,8775,15721.71941,13922.938,6175.112469
1012,2248,439,1799,62359,8966,80695,3245,8775,15709.85858,13801.6758,5996.416953
1013,2248,439,1799,62359,8966,80695,3245,8775,15944.34579,13794.62104,5898.533581
1014,2248,439,1799,62359,8966,80695,3245,8775,16378.98507,14149.15272,5801.411902
1015,2248,439,1799,62359,8966,80695,3245,8775,16687.12088,15585.25162,6442.555887
1016,2248,439,1799,62359,8966,80695,3245,8775,15931.49857,18788.96287,6525.870183
1017,2248,439,1799,62359,8966,80695,3245,8775,13200.89141,20770.07607,6716.69949
1018,2248,439,1799,62359,8966,80695,3245,8775,11493.43726,20708.78433,6996.105171
1019,2248,439,1799,62359,8966,80695,3245,8775,11603.74543,19420.90591,7351.491188
1020,2248,439,1799,62359,8966,80695,3245,8775,11655.64413,18130.05559,7509.919467
1021,2248,439,1799,62359,8966,80695,3245,8775,10942.00324,16587.67693,7442.564869
1022,2248,439,1799,62359,8966,80695,3245,8775,11382.90744,17112.98212,7563.568435
1023,2248,439,1799,62359,8966,80695,3245,8775,11644.51276,17792.53887,7404.448237
1024,2248,439,1799,62359,8966,80695,3245,8775,12351.50082,17499.76713,7699.252521
1025,2248,439,1799,62359,8966,80695,3245,8775,15377.91949,16940.47865,8622.218092
1026,2248,439,1799,62359,8966,80695,3245,8775,17499.74108,17447.95747,9197.222699
1027,2248,439,1799,62359,8966,80695,3245,8775,18107.60776,21048.40994,11350.33903
1028,2248,439,1799,62359,8966,80695,3245,8775,18339.66881,23131.38672,10298.61826
1029,2248,439,1799,62359,8966,80695,3245,8775,18518.24326,24453.1919,8735.376026
1030,2248,439,1799,62359,8966,80695,3245,8775,18628.31163,24634.62989,7803.68878
1031,2248,439,1799,62359,8966,80695,3245,8775,18248.04156,23986.45256,6857.039013
1032,2248,439,1799,62359,8966,80695,3245,8775,16303.05438,22741.93534,6622.593573
1033,2248,439,1799,62359,8966,80695,3245,8775,14150.86131,22063.18109,6245.260911
1034,2248,439,1799,62359,8966,80695,3245,8775,11747.1142,22229.47296,6058.874814
1035,2248,439,1799,62359,8966,80695,3245,8775,10180.82331,22478.86067,6037.842977
1036,2248,439,1799,62359,8966,80695,3245,8775,9390.204891,22687.94437,6172.813823
1037,2248,439,1799,62359,8966,80695,3245,8775,10345.38481,22399.92012,6064.583636
1038,2248,439,1799,62359,8966,80695,3245,8775,12169.34857,22179.37639,6218.963119
1039,2248,439,1799,62359,8966,80695,3245,8775,14468.76025,23366.62225,6138.380645
1040,2248,439,1799,62359,8966,80695,3245,8775,14716.92792,24293.9042,6451.97239
1041,2248,439,1799,62359,8966,80695,3245,8775,13048.05372,24113.5147,6813.234878
1042,2248,439,1799,62359,8966,80695,3245,8775,11481.63285,22658.94366,6967.356588
1043,2248,439,1799,62359,8966,80695,3245,8775,11459.24921,21054.71677,7265.196016
1044,2248,439,1799,62359,8966,80695,3245,8775,11524.12107,20463.80485,7270.361186
1045,2248,439,1799,62359,8966,80695,3245,8775,11361.91018,18540.37368,7109.423003
1046,2248,439,1799,62359,8966,80695,3245,8775,11320.02951,19618.39269,7300.740723
1047,2248,439,1799,62359,8966,80695,3245,8775,10842.99572,22688.9145,7235.311677
1048,2248,439,1799,62359,8966,80695,3245,8775,12755.56913,22836.34143,6937.136949
1049,2248,439,1799,62359,8966,80695,3245,8775,13817.47034,24120.08738,7296.310111
1050,2248,439,1799,62359,8966,80695,3245,8775,16237.2989,23045.49456,8170.443017
1051,2248,439,1799,62359,8966,80695,3245,8775,17543.3507,24512.04641,8840.480946
1052,2248,439,1799,62359,8966,80695,3245,8775,18883.95328,22848.92335,8161.544969
1053,2248,439,1799,62359,8966,80695,3245,8775,18849.95767,23621.81884,7508.792433
1054,2248,439,1799,62359,8966,80695,3245,8775,18460.0081,23795.90944,6956.541709
1055,2248,439,1799,62359,8966,80695,3245,8775,18468.17527,23235.11021,6995.157415
1056,2248,439,1799,62359,8966,80695,3245,8775,17442.31398,22701.71168,6620.270699
1057,2248,439,1799,62359,8966,80695,3245,8775,15340.40048,22234.97929,6207.770301
1058,2248,439,1799,62359,8966,80695,3245,8775,12762.29752,22030.34846,6185.064871
1059,2248,439,1799,62359,8966,80695,3245,8775,10860.88873,21721.87908,6165.229841
1060,2248,439,1799,62359,8966,80695,3245,8775,10207.27945,21666.12541,6161.422345
1061,2248,439,1799,62359,8966,80695,3245,8775,10930.18976,21286.07774,6151.402108
1062,2248,439,1799,62359,8966,80695,3245,8775,13131.85536,21201.65367,6127.52022
1063,2248,439,1799,62359,8966,80695,3245,8775,15816.18794,21777.71607,6206.271142
1064,2248,439,1799,62359,8966,80695,3245,8775,14052.64571,22920.94206,6687.283214
1065,2248,439,1799,62359,8966,80695,3245,8775,13516.73697,22320.74943,7007.653639
1066,2248,439,1799,62359,8966,80695,3245,8775,11944.87132,22060.06041,7120.075076
1067,2248,439,1799,62359,8966,80695,3245,8775,12188.91814,21369.12795,7497.223614
1068,2248,439,1799,62359,8966,80695,3245,8775,12008.60668,20786.6387,7483.486974
1069,2248,439,1799,62359,8966,80695,3245,8775,11581.46556,18293.74657,7430.820647
1070,2248,439,1799,62359,8966,80695,3245,8775,12033.58878,19830.5693,7437.277595
1071,2248,439,1799,62359,8966,80695,3245,8775,12158.13357,22003.49532,7365.014631
1072,2248,439,1799,62359,8966,80695,3245,8775,13772.07233,21659.43766,7067.303121
1073,2248,439,1799,62359,8966,80695,3245,8775,15647.71313,21155.42969,6958.784149
1074,2248,439,1799,62359,8966,80695,3245,8775,17194.76997,20575.089,8739.309502
1075,2248,439,1799,62359,8966,80695,3245,8775,18309.34671,22785.26977,10476.63542
1076,2248,439,1799,62359,8966,80695,3245,8775,18627.22348,23620.10574,9326.732808
1077,2248,439,1799,62359,8966,80695,3245,8775,18734.58356,23887.29304,7168.633493
1078,2248,439,1799,62359,8966,80695,3245,8775,18711.31428,23745.38633,6114.913522
1079,2248,439,1799,62359,8966,80695,3245,8775,18324.473,23328.90823,6126.651929
1080,2248,439,1799,62359,8966,80695,3245,8775,16447.68259,22736.68197,6133.651559
1081,2248,439,1799,62359,8966,80695,3245,8775,14342.02404,22160.60667,6115.422286
1082,2248,439,1799,62359,8966,80695,3245,8775,11883.71932,22212.25168,5955.962911
1083,2248,439,1799,62359,8966,80695,3245,8775,10502.81792,22289.77076,5830.8776
1084,2248,439,1799,62359,8966,80695,3245,8775,10152.03671,22014.7143,5749.486918
1085,2248,439,1799,62359,8966,80695,3245,8775,10370.00521,21578.14321,5577.609814
1086,2248,439,1799,62359,8966,80695,3245,8775,10553.14888,21466.21131,5560.201348
1087,2248,439,1799,62359,8966,80695,3245,8775,10444.97671,22105.74477,5684.226491
1088,2248,439,1799,62359,8966,80695,3245,8775,8226.874007,23065.45661,6103.46293
1089,2248,439,1799,62359,8966,80695,3245,8775,8658.882579,20693.78799,6313.520625
1090,2248,439,1799,62359,8966,80695,3245,8775,9213.242514,17264.9383,6551.35589
1091,2248,439,1799,62359,8966,80695,3245,8775,9843.142211,14998.97906,6724.823247
1092,2248,439,1799,62359,8966,80695,3245,8775,10413.32566,14009.56023,6795.406803
1093,2248,439,1799,62359,8966,80695,3245,8775,10222.74629,13286.8982,6796.721838
1094,2248,439,1799,62359,8966,80695,3245,8775,10136.91344,13559.55414,6731.008853
1095,2248,439,1799,62359,8966,80695,3245,8775,10292.56521,14918.54066,6637.53768
1096,2248,439,1799,62359,8966,80695,3245,8775,9615.664494,17427.40917,6563.504216
1097,2248,439,1799,62359,8966,80695,3245,8775,11364.9036,19637.79925,6611.047042
1098,2248,439,1799,62359,8966,80695,3245,8775,13598.23536,21659.45056,7477.562048
1099,2248,439,1799,62359,8966,80695,3245,8775,15612.60821,22657.4468,8323.741012
1100,2248,439,1799,62359,8966,80695,3245,8775,15050.02469,23129.52284,7359.56746
1101,2248,439,1799,62359,8966,80695,3245,8775,15276.35582,23176.78342,6213.064359
1102,2248,439,1799,62359,8966,80695,3245,8775,15738.32176,23206.2315,5879.051294
1103,2248,439,1799,62359,8966,80695,3245,8775,14919.81849,22833.88833,5721.36145
1104,2248,439,1799,62359,8966,80695,3245,8775,13525.68499,22781.47754,5732.003833
1105,2248,439,1799,62359,8966,80695,3245,8775,11541.19394,23023.82537,5704.777667
1106,2248,439,1799,62359,8966,80695,3245,8775,9784.802268,22469.43911,5569.969625
1107,2248,439,1799,62359,8966,80695,3245,8775,8527.987225,22361.13181,5387.439478
1108,2248,439,1799,62359,8966,80695,3245,8775,8086.13795,21934.65978,5383.410064
1109,2248,439,1799,62359,8966,80695,3245,8775,8297.536239,20711.0192,5559.60149
1110,2248,439,1799,62359,8966,80695,3245,8775,8098.368552,20934.1172,5425.765431
1111,2248,439,1799,62359,8966,80695,3245,8775,7599.665465,20918.24001,5490.986126
1112,2248,439,1799,62359,8966,80695,3245,8775,7695.201995,17766.04383,5209.892316
1113,2248,439,1799,62359,8966,80695,3245,8775,7838.915351,14918.00997,5654.382853
1114,2248,439,1799,62359,8966,80695,3245,8775,7971.277692,12567.9421,6106.612424
1115,2248,439,1799,62359,8966,80695,3245,8775,8410.246393,11315.00916,6468.058068
1116,2248,439,1799,62359,8966,80695,3245,8775,8806.81453,11381.10592,6624.873806
1117,2248,439,1799,62359,8966,80695,3245,8775,8206.5115,11798.01652,6612.654738
1118,2248,439,1799,62359,8966,80695,3245,8775,7961.89643,11643.20154,6589.304873
1119,2248,439,1799,62359,8966,80695,3245,8775,7819.693386,11683.41131,6198.848996
1120,2248,439,1799,62359,8966,80695,3245,8775,8155.340247,14551.2247,5857.462238
1121,2248,439,1799,62359,8966,80695,3245,8775,9615.016642,18102.68664,6001.596659
1122,2248,439,1799,62359,8966,80695,3245,8775,14425.97782,18048.80974,7395.14027
1123,2248,439,1799,62359,8966,80695,3245,8775,15748.75691,18575.21302,9449.617349
1124,2248,439,1799,62359,8966,80695,3245,8775,14825.13032,20284.69696,8497.717133
1125,2248,439,1799,62359,8966,80695,3245,8775,14621.50625,21984.24946,7033.671368
1126,2248,439,1799,62359,8966,80695,3245,8775,15034.18808,22785.44733,5847.20264
1127,2248,439,1799,62359,8966,80695,3245,8775,14782.86073,23239.67418,5742.20238
1128,2248,439,1799,62359,8966,80695,3245,8775,13844.44135,21772.54502,5845.77713
1129,2248,439,1799,62359,8966,80695,3245,8775,10999.57947,21105.55929,5908.958891
1130,2248,439,1799,62359,8966,80695,3245,8775,8689.218785,22089.97174,5614.560649
1131,2248,439,1799,62359,8966,80695,3245,8775,8120.380412,21138.47028,5704.594512
1132,2248,439,1799,62359,8966,80695,3245,8775,7548.410586,21382.94287,5696.072465
1133,2248,439,1799,62359,8966,80695,3245,8775,7923.153259,21301.04035,5812.807256
1134,2248,439,1799,62359,8966,80695,3245,8775,10121.9141,21304.71751,5777.168549
1135,2248,439,1799,62359,8966,80695,3245,8775,12150.38252,23047.25826,5724.730924
1136,2248,439,1799,62359,8966,80695,3245,8775,11817.62833,23739.22928,5832.430058
1137,2248,439,1799,62359,8966,80695,3245,8775,11724.52703,23710.72653,6240.22172
1138,2248,439,1799,62359,8966,80695,3245,8775,11946.20834,22927.91251,6457.451541
1139,2248,439,1799,62359,8966,80695,3245,8775,12215.88612,22848.27065,6785.332298
1140,2248,439,1799,62359,8966,80695,3245,8775,12294.78605,21705.86996,7022.593871
1141,2248,439,1799,62359,8966,80695,3245,8775,10404.83507,20435.66316,7559.65531
1142,2248,439,1799,62359,8966,80695,3245,8775,11301.24986,20255.0971,7609.673154
1143,2248,439,1799,62359,8966,80695,3245,8775,12065.57233,20359.33938,7374.608475
1144,2248,439,1799,62359,8966,80695,3245,8775,13047.19529,20644.93534,7472.312568
1145,2248,439,1799,62359,8966,80695,3245,8775,13484.67182,21400.44984,8358.817656
1146,2248,439,1799,62359,8966,80695,3245,8775,14083.60156,20479.48861,10183.98055
1147,2248,439,1799,62359,8966,80695,3245,8775,15649.08138,22311.24851,11511.71427
1148,2248,439,1799,62359,8966,80695,3245,8775,15868.0413,23103.84318,10588.66245
1149,2248,439,1799,62359,8966,80695,3245,8775,15954.11798,23116.87743,8622.151226
1150,2248,439,1799,62359,8966,80695,3245,8775,15952.11196,24523.03228,7182.892465
1151,2248,439,1799,62359,8966,80695,3245,8775,15303.76409,24375.17584,6686.877172
1152,2248,439,1799,62359,8966,80695,3245,8775,14360.08028,23186.23275,6332.376889
1153,2248,439,1799,62359,8966,80695,3245,8775,12750.76918,22008.95998,6111.720419
1154,2248,439,1799,62359,8966,80695,3245,8775,12023.56168,21178.56896,5966.369809
1155,2248,439,1799,62359,8966,80695,3245,8775,11154.08364,20825.74939,6014.973772
1156,2248,439,1799,62359,8966,80695,3245,8775,10785.69657,20431.10911,6122.665154
1157,2248,439,1799,62359,8966,80695,3245,8775,10885.12726,20220.5226,6186.398318
1158,2248,439,1799,62359,8966,80695,3245,8775,12131.35602,20533.22564,6232.207469
1159,2248,439,1799,62359,8966,80695,3245,8775,14094.92336,22103.0298,6357.88004
1160,2248,439,1799,62359,8966,80695,3245,8775,14350.89851,22789.74943,6699.542984
1161,2248,439,1799,62359,8966,80695,3245,8775,14734.39777,21614.93968,7144.446347
1162,2248,439,1799,62359,8966,80695,3245,8775,13495.70646,20921.46584,7632.400873
1163,2248,439,1799,62359,8966,80695,3245,8775,13730.7438,20673.2774,7969.985949
1164,2248,439,1799,62359,8966,80695,3245,8775,13315.34966,20800.49924,8064.910735
1165,2248,439,1799,62359,8966,80695,3245,8775,11884.34803,20196.70484,7798.002247
1166,2248,439,1799,62359,8966,80695,3245,8775,12850.62506,20079.18131,7683.457566
1167,2248,439,1799,62359,8966,80695,3245,8775,13548.51397,20893.88064,7615.033109
1168,2248,439,1799,62359,8966,80695,3245,8775,14686.20381,20786.92041,7958.608038
1169,2248,439,1799,62359,8966,80695,3245,8775,15210.93484,19323.99812,9216.411356
1170,2248,439,1799,62359,8966,80695,3245,8775,15008.61454,18895.49358,10817.14711
1171,2248,439,1799,62359,8966,80695,3245,8775,16204.66448,22226.5596,11420.44774
1172,2248,439,1799,62359,8966,80695,3245,8775,16735.73599,23847.37589,10307.87293
1173,2248,439,1799,62359,8966,80695,3245,8775,16167.80743,25860.54006,8083.422977
1174,2248,439,1799,62359,8966,80695,3245,8775,16543.14154,24747.17084,7561.182573
1175,2248,439,1799,62359,8966,80695,3245,8775,16124.7167,23974.76339,7080.331367
1176,2248,439,1799,62359,8966,80695,3245,8775,14988.34876,24102.67961,6480.226745
1177,2248,439,1799,62359,8966,80695,3245,8775,11152.62572,23009.98069,5994.531132
1178,2248,439,1799,62359,8966,80695,3245,8775,10283.04289,22777.49485,5994.64936
1179,2248,439,1799,62359,8966,80695,3245,8775,9227.867046,22774.80964,6004.00578
1180,2248,439,1799,62359,8966,80695,3245,8775,8544.26514,22584.74464,6031.230977
1181,2248,439,1799,62359,8966,80695,3245,8775,8353.415754,22994.58757,6041.828783
1182,2248,439,1799,62359,8966,80695,3245,8775,9364.99911,23128.10733,6049.55425
1183,2248,439,1799,62359,8966,80695,3245,8775,11581.42123,23569.40011,6176.374205
1184,2248,439,1799,62359,8966,80695,3245,8775,11177.48491,23312.31088,6536.349762
1185,2248,439,1799,62359,8966,80695,3245,8775,11340.24995,23210.58121,6886.863269
1186,2248,439,1799,62359,8966,80695,3245,8775,10448.82151,21460.62365,7162.921764
1187,2248,439,1799,62359,8966,80695,3245,8775,11393.18139,20552.50522,7308.584417
1188,2248,439,1799,62359,8966,80695,3245,8775,12327.02651,19742.50973,7413.398614
1189,2248,439,1799,62359,8966,80695,3245,8775,11182.48536,18758.06157,7389.714418
1190,2248,439,1799,62359,8966,80695,3245,8775,11535.76125,19089.08894,7407.541524
1191,2248,439,1799,62359,8966,80695,3245,8775,11481.04445,19786.73791,7379.175726
1192,2248,439,1799,62359,8966,80695,3245,8775,10983.88492,20167.5831,6922.952596
1193,2248,439,1799,62359,8966,80695,3245,8775,11298.54056,19421.50306,6418.854247
1194,2248,439,1799,62359,8966,80695,3245,8775,13270.17331,19866.30438,7214.643243
1195,2248,439,1799,62359,8966,80695,3245,8775,14154.15901,23261.44654,8719.704143
1196,2248,439,1799,62359,8966,80695,3245,8775,14780.75597,23502.16856,7735.299209
1197,2248,439,1799,62359,8966,80695,3245,8775,15915.57733,23726.26248,6237.984126
1198,2248,439,1799,62359,8966,80695,3245,8775,15793.83956,24358.50509,6109.711527
1199,2248,439,1799,62359,8966,80695,3245,8775,14810.09974,24620.78818,6059.740198
1200,2248,439,1799,62359,8966,80695,3245,8775,12487.02786,24589.22823,6002.374827
1201,2248,439,1799,62359,8966,80695,3245,8775,11132.26926,23835.26713,5997.437389
1202,2248,439,1799,62359,8966,80695,3245,8775,10252.04271,23675.23348,5961.945981
1203,2248,439,1799,62359,8966,80695,3245,8775,9142.776753,23815.51736,5972.558323
1204,2248,439,1799,62359,8966,80695,3245,8775,8641.786536,23854.41677,5944.40669
1205,2248,439,1799,62359,8966,80695,3245,8775,8928.920052,23570.75313,5916.863637
1206,2248,439,1799,62359,8966,80695,3245,8775,11108.95565,23364.09674,5884.238753
1207,2248,439,1799,62359,8966,80695,3245,8775,12919.2591,23882.8481,6059.948549
1208,2248,439,1799,62359,8966,80695,3245,8775,12380.75794,22876.84978,6494.583593
1209,2248,439,1799,62359,8966,80695,3245,8775,12174.23718,21699.26752,6886.917537
1210,2248,439,1799,62359,8966,80695,3245,8775,10504.26173,21392.91893,7416.004458
1211,2248,439,1799,62359,8966,80695,3245,8775,10474.14013,21154.05782,7529.900827
1212,2248,439,1799,62359,8966,80695,3245,8775,10788.85321,21068.80448,7529.840744
1213,2248,439,1799,62359,8966,80695,3245,8775,10566.61473,19664.33397,7314.868869
1214,2248,439,1799,62359,8966,80695,3245,8775,11153.69573,20385.18371,7352.26451
1215,2248,439,1799,62359,8966,80695,3245,8775,12036.23863,20935.77773,7221.932626
1216,2248,439,1799,62359,8966,80695,3245,8775,12510.65885,21659.40096,6704.614154
1217,2248,439,1799,62359,8966,80695,3245,8775,13467.57477,21058.50802,6416.250342
1218,2248,439,1799,62359,8966,80695,3245,8775,15398.77871,21221.74269,7093.076643
1219,2248,439,1799,62359,8966,80695,3245,8775,15582.88862,23809.96441,8670.404384
1220,2248,439,1799,62359,8966,80695,3245,8775,15427.50285,25318.61768,7519.009392
1221,2248,439,1799,62359,8966,80695,3245,8775,15221.47478,25801.27785,6544.547168
1222,2248,439,1799,62359,8966,80695,3245,8775,15495.54042,26325.34806,6052.465351
1223,2248,439,1799,62359,8966,80695,3245,8775,15321.93519,25283.26351,6036.664581
1224,2248,439,1799,62359,8966,80695,3245,8775,14836.77453,23371.63756,5973.706677
1225,2248,439,1799,62359,8966,80695,3245,8775,12465.683,22812.6794,5940.647648
1226,2248,439,1799,62359,8966,80695,3245,8775,11347.199,22504.51554,5910.936773
1227,2248,439,1799,62359,8966,80695,3245,8775,11562.565,21298.62296,5917.964506
1228,2248,439,1799,62359,8966,80695,3245,8775,10800.10649,21252.37021,5947.217977
1229,2248,439,1799,62359,8966,80695,3245,8775,10646.43858,21222.18213,5923.624874
1230,2248,439,1799,62359,8966,80695,3245,8775,12145.34177,21219.21817,5821.103508
1231,2248,439,1799,62359,8966,80695,3245,8775,13098.6406,23550.31892,5882.117448
1232,2248,439,1799,62359,8966,80695,3245,8775,13106.37855,23618.80429,6323.404223
1233,2248,439,1799,62359,8966,80695,3245,8775,13495.02939,22873.51781,6754.846163
1234,2248,439,1799,62359,8966,80695,3245,8775,12364.8498,22594.91711,7155.142029
1235,2248,439,1799,62359,8966,80695,3245,8775,12534.13366,21640.168,7374.202433
1236,2248,439,1799,62359,8966,80695,3245,8775,12728.79661,21267.81094,7354.751156
1237,2248,439,1799,62359,8966,80695,3245,8775,12081.42506,19484.22222,7243.440279
1238,2248,439,1799,62359,8966,80695,3245,8775,12517.72981,20365.48254,7120.465614
1239,2248,439,1799,62359,8966,80695,3245,8775,12382.77505,21220.75371,6924.920788
1240,2248,439,1799,62359,8966,80695,3245,8775,12651.04629,22220.02957,6636.170315
1241,2248,439,1799,62359,8966,80695,3245,8775,13757.48004,21641.60633,6234.282259
1242,2248,439,1799,62359,8966,80695,3245,8775,16078.79678,20928.68725,7047.389596
1243,2248,439,1799,62359,8966,80695,3245,8775,15965.94758,23794.73993,8862.00992
1244,2248,439,1799,62359,8966,80695,3245,8775,16680.3008,25320.63234,7194.039736
1245,2248,439,1799,62359,8966,80695,3245,8775,16380.37347,25532.80696,6495.032274
1246,2248,439,1799,62359,8966,80695,3245,8775,16203.69421,26832.6156,5910.734237
1247,2248,439,1799,62359,8966,80695,3245,8775,15429.93809,26732.21316,5903.970092
1248,2248,439,1799,62359,8966,80695,3245,8775,13644.46762,25855.92054,5907.129277
1249,2248,439,1799,62359,8966,80695,3245,8775,11048.44444,25344.08507,5939.464407
1250,2248,439,1799,62359,8966,80695,3245,8775,9374.070048,24436.39814,5856.859473
1251,2248,439,1799,62359,8966,80695,3245,8775,8596.635372,24257.32893,5734.431366
1252,2248,439,1799,62359,8966,80695,3245,8775,8191.128286,24462.72852,5677.85676
1253,2248,439,1799,62359,8966,80695,3245,8775,8323.138993,24214.86346,5626.196334
1254,2248,439,1799,62359,8966,80695,3245,8775,8785.861601,23579.56167,5561.836178
1255,2248,439,1799,62359,8966,80695,3245,8775,9738.542803,22200.03678,5704.819337
1256,2248,439,1799,62359,8966,80695,3245,8775,9846.820762,21712.3355,5732.244164
1257,2248,439,1799,62359,8966,80695,3245,8775,10080.24099,21541.41518,5653.399242
1258,2248,439,1799,62359,8966,80695,3245,8775,10155.0936,20211.04549,5793.02068
1259,2248,439,1799,62359,8966,80695,3245,8775,11000.77845,17929.62172,6090.409488
1260,2248,439,1799,62359,8966,80695,3245,8775,11199.54311,16427.83573,6341.232298
1261,2248,439,1799,62359,8966,80695,3245,8775,11196.61821,15674.06111,6240.490154
1262,2248,439,1799,62359,8966,80695,3245,8775,11160.11582,15616.76198,6091.950318
1263,2248,439,1799,62359,8966,80695,3245,8775,10977.95148,15957.01352,5927.52734
1264,2248,439,1799,62359,8966,80695,3245,8775,11536.01616,16739.6103,5687.826605
1265,2248,439,1799,62359,8966,80695,3245,8775,12268.3168,17526.81073,5415.746163
1266,2248,439,1799,62359,8966,80695,3245,8775,14110.13529,18257.65537,7034.728629
1267,2248,439,1799,62359,8966,80695,3245,8775,15112.38071,21335.90152,8822.440644
1268,2248,439,1799,62359,8966,80695,3245,8775,15570.7759,23428.60141,6515.69974
