Time_Index,Demand_MW,Demand_heat,Demand_H2_z2,Demand_H2_z3,Demand_NG_z1,Demand_NG_z2,Demand_NG_z3,Demand_Gasoline_z1,Demand_Gasoline_z2,Demand_Gasoline_z3,Demand_JetFuel_z1,Demand_JetFuel_z2,Demand_JetFuel_z3,Demand_Diesel_z1,Demand_Diesel_z2,Demand_Diesel_z3,Demand_Zero
4910,71112.294,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
4911,71897.72081,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
4912,72521.07542,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
4913,73040.85726,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
4914,73868.48038,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
4915,74896.53599,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
4916,75075.87031,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
4917,74324.96776,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
4918,71184.21953,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
4919,67136.25059,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
4920,64599.67682,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
4921,60360.86547,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
4922,57523.16348,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
4923,55638.71454,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
4924,54502.29114,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
4925,53860.71539,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
4926,53713.0283,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
4927,54234.72816,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
4928,55027.82702,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
4929,56689.78632,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
4930,58764.11866,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
4931,61277.67625,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
4932,62735.36703,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
4933,63772.0537,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
4934,65041.77909,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
4935,65828.16491,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
4936,67170.77484,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
4937,68633.26066,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
4938,70939.67272,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
4939,72607.38605,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
4940,73384.1818,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
4941,73084.01258,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
4942,70199.31924,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
4943,66432.33938,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
4944,62897.43923,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
4945,58794.80689,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
4946,56288.92135,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
4947,54726.6988,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
4948,53892.36263,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
4949,53817.56007,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
4950,54879.18092,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
4951,58390.10589,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
4952,64183.46775,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
4953,72542.17357,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
4954,77131.98152,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
4955,78942.58691,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
4956,79498.81103,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
4957,78276.07698,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
4958,80879.78124,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
4959,82399.80749,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
4960,83588.97628,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
4961,85188.60011,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
4962,85760.16834,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
4963,84941.17628,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
4964,84000.39033,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
4965,81276.81018,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
4966,76655.355,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
4967,71563.02733,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
4968,68677.37499,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
4969,64051.12477,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
4970,61552.91129,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
4971,59881.36192,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
4972,58914.68277,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
4973,58819.74107,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
4974,59332.80987,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
4975,62121.60249,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
4976,66840.8764,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
4977,73715.03925,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
4978,78097.70166,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
4979,80172.03401,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
4980,81119.53302,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
4981,80167.23897,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
4982,83061.52238,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
4983,84475.09884,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
4984,85296.00891,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
4985,86838.09231,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
4986,87404.86551,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
4987,86524.497,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
4988,85302.72196,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
4989,82488.03614,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
4990,77785.06535,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
4991,72562.31272,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
4992,69748.58591,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
4993,65015.8859,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
4994,62280.79767,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
4995,60634.18249,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
4996,59533.24235,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
4997,59288.69554,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
4998,60207.42434,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
4999,63071.01952,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5000,67633.97527,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5001,74371.95911,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5002,78346.0845,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5003,80366.71245,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5004,81334.35061,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5005,80361.91741,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5006,82970.41671,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5007,84313.98564,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5008,85133.93671,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5009,86249.26196,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5010,86540.80012,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5011,85606.72721,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5012,84758.96494,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5013,82278.97259,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5014,77953.8506,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5015,72633.27925,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5016,69539.52236,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5017,64976.56661,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5018,62315.32193,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5019,60619.79739,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5020,59553.3815,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5021,59379.80121,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5022,60011.78689,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5023,62626.04023,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5024,67322.29796,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5025,73966.29911,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5026,77947.13755,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5027,80208.47628,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5028,81223.10578,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5029,80336.98323,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5030,82972.33472,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5031,84099.16806,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5032,84702.38352,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5033,85959.64182,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5034,85763.04536,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5035,84518.25416,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5036,83923.66976,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5037,81293.1133,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5038,76710.0184,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5039,71456.57754,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5040,68348.43555,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5041,63833.43016,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5042,61282.47129,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5043,59715.4537,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5044,58652.87384,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5045,58330.64745,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5046,59046.06675,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5047,61620.04178,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5048,66011.33527,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5049,72388.73244,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5050,76050.22152,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5051,78014.26805,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5052,79217.82195,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5053,78383.48578,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5054,81098.43486,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5055,82769.02522,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5056,83841.19515,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5057,84245.89614,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5058,83496.9116,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5059,81778.37089,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5060,81375.58791,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5061,79770.21004,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5062,75751.97031,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5063,70805.41173,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5064,68334.05045,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5065,64000.29739,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5066,61018.74434,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5067,59171.69667,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5068,57805.11157,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5069,57123.25752,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5070,56871.99766,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5071,57643.03937,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5072,59108.40221,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5073,61396.59313,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5074,63437.36023,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5075,65627.73243,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5076,66701.82037,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5077,66798.68009,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5078,67684.80264,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5079,68288.97711,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5080,69248.94321,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5081,70440.03002,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5082,72126.9235,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5083,73218.27357,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5084,73628.72861,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5085,72850.97386,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5086,69470.47385,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5087,65566.35597,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5088,63185.14136,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5089,59229.2371,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5090,56419.34632,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5091,54524.3483,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5092,53356.27766,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5093,52864.30702,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5094,52738.67709,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5095,53347.6466,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5096,54477.35695,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5097,56598.68064,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5098,59220.60604,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5099,62197.36405,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5100,63129.51895,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5101,64250.59824,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5102,65338.11229,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5103,65863.64817,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5104,66778.54094,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5105,66938.69513,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5106,68569.00718,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5107,69645.01314,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5108,69952.85442,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5109,68795.33286,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5110,65745.6903,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5111,62432.32079,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5112,59477.61994,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5113,55998.3422,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5114,53546.16106,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5115,52197.79709,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5116,51510.18901,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5117,51562.9344,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5118,52581.39993,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5119,55214.83341,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5120,59351.031,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5121,64800.10931,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5122,68263.08392,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5123,69568.29258,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5124,69991.2147,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5125,69051.38775,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5126,69349.63896,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5127,70451.53811,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5128,70862.95215,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5129,71375.06194,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5130,72366.67527,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5131,72024.30974,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5132,71780.72194,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5133,70082.32038,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5134,66703.73839,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5135,62611.65512,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5136,60444.29909,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5137,56912.27596,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5138,54523.38929,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5139,53090.6327,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5140,52235.19837,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5141,52266.8456,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5142,52958.28972,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5143,55334.70929,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5144,59109.36121,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5145,64272.65541,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5146,67172.69286,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5147,68997.68335,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5148,70001.76378,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5149,69852.15868,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5150,71397.1191,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5151,72250.63542,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5152,71995.53953,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5153,72833.71173,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5154,74339.35287,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5155,74033.4296,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5156,73866.56237,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5157,72499.01825,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5158,68727.24335,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5159,64351.29399,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5160,61983.50547,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5161,58076.51057,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5162,55674.19781,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5163,54388.16929,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5164,53434.91624,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5165,53290.10617,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5166,53795.50291,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5167,56012.72731,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5168,59660.79029,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5169,64795.31427,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5170,68158.55215,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5171,69895.31399,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5172,70910.90251,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5173,70621.28236,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5174,72456.82194,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5175,73765.86662,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5176,74747.88989,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5177,75946.64875,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5178,76790.575,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5179,76363.81684,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5180,76253.53102,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5181,74305.78762,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5182,70194.52421,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5183,65632.52746,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5184,62991.42193,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5185,59000.03441,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5186,56405.92022,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5187,54972.20461,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5188,54050.5988,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5189,53774.40475,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5190,54691.21553,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5191,57242.1744,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5192,61467.55966,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5193,67440.25584,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5194,71401.91414,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5195,73581.73726,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
5196,75046.14109,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
