Time_Index,Amazonas_hydro_ror,Doce_hydro_ror,Grande_hydro_ror,Iguacu_hydro_ror,Jacui_capivari_hydro_ror,Jequitinhonha_hydro_ror,Paraiba_do_sul_hydro_ror,Parana_hydro_ror,Paranaiba_hydro_ror,Paranapanema_hydro_ror,Sao_francisco_hydro_ror,Tiete_hydro_ror,Tocantins_hydro_ror,Uruguai_hydro_ror
2578,0.020478729,0.43414919,0.893951413,0.51002486,0.417107431,0.608586809,0.445759631,1,0.923183584,1,0.730284652,1,0.896512842,0.412445366
2579,0.020478729,0.43414919,0.893951413,0.51002486,0.417107431,0.608586809,0.445759631,1,0.923183584,1,0.730284652,1,0.896512842,0.412445366
2580,0.020478729,0.43414919,0.893951413,0.51002486,0.417107431,0.608586809,0.445759631,1,0.923183584,1,0.730284652,1,0.896512842,0.412445366
2581,0.020478729,0.43414919,0.893951413,0.51002486,0.417107431,0.608586809,0.445759631,1,0.923183584,1,0.730284652,1,0.896512842,0.412445366
2582,0.020478729,0.43414919,0.893951413,0.51002486,0.417107431,0.608586809,0.445759631,1,0.923183584,1,0.730284652,1,0.896512842,0.412445366
2583,0.020478729,0.43414919,0.893951413,0.51002486,0.417107431,0.608586809,0.445759631,1,0.923183584,1,0.730284652,1,0.896512842,0.412445366
2584,0.020478729,0.43414919,0.893951413,0.51002486,0.417107431,0.608586809,0.445759631,1,0.923183584,1,0.730284652,1,0.896512842,0.412445366
2585,0.020478729,0.43414919,0.893951413,0.51002486,0.417107431,0.608586809,0.445759631,1,0.923183584,1,0.730284652,1,0.896512842,0.412445366
2586,0.020478729,0.43414919,0.893951413,0.51002486,0.417107431,0.608586809,0.445759631,1,0.923183584,1,0.730284652,1,0.896512842,0.412445366
2587,0.020478729,0.43414919,0.893951413,0.51002486,0.417107431,0.608586809,0.445759631,1,0.923183584,1,0.730284652,1,0.896512842,0.412445366
2588,0.020478729,0.43414919,0.893951413,0.51002486,0.417107431,0.608586809,0.445759631,1,0.923183584,1,0.730284652,1,0.896512842,0.412445366
2589,0.020478729,0.43414919,0.893951413,0.51002486,0.417107431,0.608586809,0.445759631,1,0.923183584,1,0.730284652,1,0.896512842,0.412445366
2590,0.020478729,0.43414919,0.893951413,0.51002486,0.417107431,0.608586809,0.445759631,1,0.923183584,1,0.730284652,1,0.896512842,0.412445366
2591,0.020478729,0.43414919,0.893951413,0.51002486,0.417107431,0.608586809,0.445759631,1,0.923183584,1,0.730284652,1,0.896512842,0.412445366
2592,0.020478729,0.43414919,0.893951413,0.51002486,0.417107431,0.608586809,0.445759631,1,0.923183584,1,0.730284652,1,0.896512842,0.412445366
2593,0.020632704,0.388694638,0.851466936,0.477397531,0.405773039,0.500574229,0.432865757,1,0.865748745,1,0.727821607,1,0.868571216,0.360242782
2594,0.020632704,0.388694638,0.851466936,0.477397531,0.405773039,0.500574229,0.432865757,1,0.865748745,1,0.727821607,1,0.868571216,0.360242782
2595,0.020632704,0.388694638,0.851466936,0.477397531,0.405773039,0.500574229,0.432865757,1,0.865748745,1,0.727821607,1,0.868571216,0.360242782
2596,0.020632704,0.388694638,0.851466936,0.477397531,0.405773039,0.500574229,0.432865757,1,0.865748745,1,0.727821607,1,0.868571216,0.360242782
2597,0.020632704,0.388694638,0.851466936,0.477397531,0.405773039,0.500574229,0.432865757,1,0.865748745,1,0.727821607,1,0.868571216,0.360242782
2598,0.020632704,0.388694638,0.851466936,0.477397531,0.405773039,0.500574229,0.432865757,1,0.865748745,1,0.727821607,1,0.868571216,0.360242782
2599,0.020632704,0.388694638,0.851466936,0.477397531,0.405773039,0.500574229,0.432865757,1,0.865748745,1,0.727821607,1,0.868571216,0.360242782
2600,0.020632704,0.388694638,0.851466936,0.477397531,0.405773039,0.500574229,0.432865757,1,0.865748745,1,0.727821607,1,0.868571216,0.360242782
2601,0.020632704,0.388694638,0.851466936,0.477397531,0.405773039,0.500574229,0.432865757,1,0.865748745,1,0.727821607,1,0.868571216,0.360242782
2602,0.020632704,0.388694638,0.851466936,0.477397531,0.405773039,0.500574229,0.432865757,1,0.865748745,1,0.727821607,1,0.868571216,0.360242782
2603,0.020632704,0.388694638,0.851466936,0.477397531,0.405773039,0.500574229,0.432865757,1,0.865748745,1,0.727821607,1,0.868571216,0.360242782
2604,0.020632704,0.388694638,0.851466936,0.477397531,0.405773039,0.500574229,0.432865757,1,0.865748745,1,0.727821607,1,0.868571216,0.360242782
2605,0.020632704,0.388694638,0.851466936,0.477397531,0.405773039,0.500574229,0.432865757,1,0.865748745,1,0.727821607,1,0.868571216,0.360242782
2606,0.020632704,0.388694638,0.851466936,0.477397531,0.405773039,0.500574229,0.432865757,1,0.865748745,1,0.727821607,1,0.868571216,0.360242782
2607,0.020632704,0.388694638,0.851466936,0.477397531,0.405773039,0.500574229,0.432865757,1,0.865748745,1,0.727821607,1,0.868571216,0.360242782
2608,0.020632704,0.388694638,0.851466936,0.477397531,0.405773039,0.500574229,0.432865757,1,0.865748745,1,0.727821607,1,0.868571216,0.360242782
2609,0.020632704,0.388694638,0.851466936,0.477397531,0.405773039,0.500574229,0.432865757,1,0.865748745,1,0.727821607,1,0.868571216,0.360242782
2610,0.020632704,0.388694638,0.851466936,0.477397531,0.405773039,0.500574229,0.432865757,1,0.865748745,1,0.727821607,1,0.868571216,0.360242782
2611,0.020632704,0.388694638,0.851466936,0.477397531,0.405773039,0.500574229,0.432865757,1,0.865748745,1,0.727821607,1,0.868571216,0.360242782
2612,0.020632704,0.388694638,0.851466936,0.477397531,0.405773039,0.500574229,0.432865757,1,0.865748745,1,0.727821607,1,0.868571216,0.360242782
2613,0.020632704,0.388694638,0.851466936,0.477397531,0.405773039,0.500574229,0.432865757,1,0.865748745,1,0.727821607,1,0.868571216,0.360242782
2614,0.020632704,0.388694638,0.851466936,0.477397531,0.405773039,0.500574229,0.432865757,1,0.865748745,1,0.727821607,1,0.868571216,0.360242782
2615,0.020632704,0.388694638,0.851466936,0.477397531,0.405773039,0.500574229,0.432865757,1,0.865748745,1,0.727821607,1,0.868571216,0.360242782
2616,0.020632704,0.388694638,0.851466936,0.477397531,0.405773039,0.500574229,0.432865757,1,0.865748745,1,0.727821607,1,0.868571216,0.360242782
2617,0.020594209,0.383449875,0.808242394,0.452357795,0.367235885,0.420435877,0.428260858,1,0.827740003,1,0.744399626,1,0.862028553,0.329191259
2618,0.020594209,0.383449875,0.808242394,0.452357795,0.367235885,0.420435877,0.428260858,1,0.827740003,1,0.744399626,1,0.862028553,0.329191259
2619,0.020594209,0.383449875,0.808242394,0.452357795,0.367235885,0.420435877,0.428260858,1,0.827740003,1,0.744399626,1,0.862028553,0.329191259
2620,0.020594209,0.383449875,0.808242394,0.452357795,0.367235885,0.420435877,0.428260858,1,0.827740003,1,0.744399626,1,0.862028553,0.329191259
2621,0.020594209,0.383449875,0.808242394,0.452357795,0.367235885,0.420435877,0.428260858,1,0.827740003,1,0.744399626,1,0.862028553,0.329191259
2622,0.020594209,0.383449875,0.808242394,0.452357795,0.367235885,0.420435877,0.428260858,1,0.827740003,1,0.744399626,1,0.862028553,0.329191259
2623,0.020594209,0.383449875,0.808242394,0.452357795,0.367235885,0.420435877,0.428260858,1,0.827740003,1,0.744399626,1,0.862028553,0.329191259
2624,0.020594209,0.383449875,0.808242394,0.452357795,0.367235885,0.420435877,0.428260858,1,0.827740003,1,0.744399626,1,0.862028553,0.329191259
2625,0.020594209,0.383449875,0.808242394,0.452357795,0.367235885,0.420435877,0.428260858,1,0.827740003,1,0.744399626,1,0.862028553,0.329191259
2626,0.020594209,0.383449875,0.808242394,0.452357795,0.367235885,0.420435877,0.428260858,1,0.827740003,1,0.744399626,1,0.862028553,0.329191259
2627,0.020594209,0.383449875,0.808242394,0.452357795,0.367235885,0.420435877,0.428260858,1,0.827740003,1,0.744399626,1,0.862028553,0.329191259
2628,0.020594209,0.383449875,0.808242394,0.452357795,0.367235885,0.420435877,0.428260858,1,0.827740003,1,0.744399626,1,0.862028553,0.329191259
2629,0.020594209,0.383449875,0.808242394,0.452357795,0.367235885,0.420435877,0.428260858,1,0.827740003,1,0.744399626,1,0.862028553,0.329191259
2630,0.020594209,0.383449875,0.808242394,0.452357795,0.367235885,0.420435877,0.428260858,1,0.827740003,1,0.744399626,1,0.862028553,0.329191259
2631,0.020594209,0.383449875,0.808242394,0.452357795,0.367235885,0.420435877,0.428260858,1,0.827740003,1,0.744399626,1,0.862028553,0.329191259
2632,0.020594209,0.383449875,0.808242394,0.452357795,0.367235885,0.420435877,0.428260858,1,0.827740003,1,0.744399626,1,0.862028553,0.329191259
2633,0.020594209,0.383449875,0.808242394,0.452357795,0.367235885,0.420435877,0.428260858,1,0.827740003,1,0.744399626,1,0.862028553,0.329191259
2634,0.020594209,0.383449875,0.808242394,0.452357795,0.367235885,0.420435877,0.428260858,1,0.827740003,1,0.744399626,1,0.862028553,0.329191259
2635,0.020594209,0.383449875,0.808242394,0.452357795,0.367235885,0.420435877,0.428260858,1,0.827740003,1,0.744399626,1,0.862028553,0.329191259
2636,0.020594209,0.383449875,0.808242394,0.452357795,0.367235885,0.420435877,0.428260858,1,0.827740003,1,0.744399626,1,0.862028553,0.329191259
2637,0.020594209,0.383449875,0.808242394,0.452357795,0.367235885,0.420435877,0.428260858,1,0.827740003,1,0.744399626,1,0.862028553,0.329191259
2638,0.020594209,0.383449875,0.808242394,0.452357795,0.367235885,0.420435877,0.428260858,1,0.827740003,1,0.744399626,1,0.862028553,0.329191259
2639,0.020594209,0.383449875,0.808242394,0.452357795,0.367235885,0.420435877,0.428260858,1,0.827740003,1,0.744399626,1,0.862028553,0.329191259
2640,0.020594209,0.383449875,0.808242394,0.452357795,0.367235885,0.420435877,0.428260858,1,0.827740003,1,0.744399626,1,0.862028553,0.329191259
2641,0.01967036,0.361888092,0.765165709,0.429214867,0.324920628,0.351911967,0.418129923,1,0.80107366,0.94991157,0.780871213,1,0.792983189,0.302414939
2642,0.01967036,0.361888092,0.765165709,0.429214867,0.324920628,0.351911967,0.418129923,1,0.80107366,0.94991157,0.780871213,1,0.792983189,0.302414939
2643,0.01967036,0.361888092,0.765165709,0.429214867,0.324920628,0.351911967,0.418129923,1,0.80107366,0.94991157,0.780871213,1,0.792983189,0.302414939
2644,0.01967036,0.361888092,0.765165709,0.429214867,0.324920628,0.351911967,0.418129923,1,0.80107366,0.94991157,0.780871213,1,0.792983189,0.302414939
2645,0.01967036,0.361888092,0.765165709,0.429214867,0.324920628,0.351911967,0.418129923,1,0.80107366,0.94991157,0.780871213,1,0.792983189,0.302414939
2646,0.01967036,0.361888092,0.765165709,0.429214867,0.324920628,0.351911967,0.418129923,1,0.80107366,0.94991157,0.780871213,1,0.792983189,0.302414939
2647,0.01967036,0.361888092,0.765165709,0.429214867,0.324920628,0.351911967,0.418129923,1,0.80107366,0.94991157,0.780871213,1,0.792983189,0.302414939
2648,0.01967036,0.361888092,0.765165709,0.429214867,0.324920628,0.351911967,0.418129923,1,0.80107366,0.94991157,0.780871213,1,0.792983189,0.302414939
2649,0.01967036,0.361888092,0.765165709,0.429214867,0.324920628,0.351911967,0.418129923,1,0.80107366,0.94991157,0.780871213,1,0.792983189,0.302414939
2650,0.01967036,0.361888092,0.765165709,0.429214867,0.324920628,0.351911967,0.418129923,1,0.80107366,0.94991157,0.780871213,1,0.792983189,0.302414939
2651,0.01967036,0.361888092,0.765165709,0.429214867,0.324920628,0.351911967,0.418129923,1,0.80107366,0.94991157,0.780871213,1,0.792983189,0.302414939
2652,0.01967036,0.361888092,0.765165709,0.429214867,0.324920628,0.351911967,0.418129923,1,0.80107366,0.94991157,0.780871213,1,0.792983189,0.302414939
2653,0.01967036,0.361888092,0.765165709,0.429214867,0.324920628,0.351911967,0.418129923,1,0.80107366,0.94991157,0.780871213,1,0.792983189,0.302414939
2654,0.01967036,0.361888092,0.765165709,0.429214867,0.324920628,0.351911967,0.418129923,1,0.80107366,0.94991157,0.780871213,1,0.792983189,0.302414939
2655,0.01967036,0.361888092,0.765165709,0.429214867,0.324920628,0.351911967,0.418129923,1,0.80107366,0.94991157,0.780871213,1,0.792983189,0.302414939
2656,0.01967036,0.361888092,0.765165709,0.429214867,0.324920628,0.351911967,0.418129923,1,0.80107366,0.94991157,0.780871213,1,0.792983189,0.302414939
2657,0.01967036,0.361888092,0.765165709,0.429214867,0.324920628,0.351911967,0.418129923,1,0.80107366,0.94991157,0.780871213,1,0.792983189,0.302414939
2658,0.01967036,0.361888092,0.765165709,0.429214867,0.324920628,0.351911967,0.418129923,1,0.80107366,0.94991157,0.780871213,1,0.792983189,0.302414939
2659,0.01967036,0.361888092,0.765165709,0.429214867,0.324920628,0.351911967,0.418129923,1,0.80107366,0.94991157,0.780871213,1,0.792983189,0.302414939
2660,0.01967036,0.361888092,0.765165709,0.429214867,0.324920628,0.351911967,0.418129923,1,0.80107366,0.94991157,0.780871213,1,0.792983189,0.302414939
2661,0.01967036,0.361888092,0.765165709,0.429214867,0.324920628,0.351911967,0.418129923,1,0.80107366,0.94991157,0.780871213,1,0.792983189,0.302414939
2662,0.01967036,0.361888092,0.765165709,0.429214867,0.324920628,0.351911967,0.418129923,1,0.80107366,0.94991157,0.780871213,1,0.792983189,0.302414939
2663,0.01967036,0.361888092,0.765165709,0.429214867,0.324920628,0.351911967,0.418129923,1,0.80107366,0.94991157,0.780871213,1,0.792983189,0.302414939
2664,0.01967036,0.361888092,0.765165709,0.429214867,0.324920628,0.351911967,0.418129923,1,0.80107366,0.94991157,0.780871213,1,0.792983189,0.302414939
2665,0.019554875,0.34790212,0.730378764,0.409613437,0.312830616,0.301970516,0.40247311,1,0.76511648,0.905024973,0.827668535,1,0.71500876,0.288689265
2666,0.019554875,0.34790212,0.730378764,0.409613437,0.312830616,0.301970516,0.40247311,1,0.76511648,0.905024973,0.827668535,1,0.71500876,0.288689265
2667,0.019554875,0.34790212,0.730378764,0.409613437,0.312830616,0.301970516,0.40247311,1,0.76511648,0.905024973,0.827668535,1,0.71500876,0.288689265
2668,0.019554875,0.34790212,0.730378764,0.409613437,0.312830616,0.301970516,0.40247311,1,0.76511648,0.905024973,0.827668535,1,0.71500876,0.288689265
2669,0.019554875,0.34790212,0.730378764,0.409613437,0.312830616,0.301970516,0.40247311,1,0.76511648,0.905024973,0.827668535,1,0.71500876,0.288689265
2670,0.019554875,0.34790212,0.730378764,0.409613437,0.312830616,0.301970516,0.40247311,1,0.76511648,0.905024973,0.827668535,1,0.71500876,0.288689265
2671,0.019554875,0.34790212,0.730378764,0.409613437,0.312830616,0.301970516,0.40247311,1,0.76511648,0.905024973,0.827668535,1,0.71500876,0.288689265
2672,0.019554875,0.34790212,0.730378764,0.409613437,0.312830616,0.301970516,0.40247311,1,0.76511648,0.905024973,0.827668535,1,0.71500876,0.288689265
2673,0.019554875,0.34790212,0.730378764,0.409613437,0.312830616,0.301970516,0.40247311,1,0.76511648,0.905024973,0.827668535,1,0.71500876,0.288689265
2674,0.019554875,0.34790212,0.730378764,0.409613437,0.312830616,0.301970516,0.40247311,1,0.76511648,0.905024973,0.827668535,1,0.71500876,0.288689265
2675,0.019554875,0.34790212,0.730378764,0.409613437,0.312830616,0.301970516,0.40247311,1,0.76511648,0.905024973,0.827668535,1,0.71500876,0.288689265
2676,0.019554875,0.34790212,0.730378764,0.409613437,0.312830616,0.301970516,0.40247311,1,0.76511648,0.905024973,0.827668535,1,0.71500876,0.288689265
2677,0.019554875,0.34790212,0.730378764,0.409613437,0.312830616,0.301970516,0.40247311,1,0.76511648,0.905024973,0.827668535,1,0.71500876,0.288689265
2678,0.019554875,0.34790212,0.730378764,0.409613437,0.312830616,0.301970516,0.40247311,1,0.76511648,0.905024973,0.827668535,1,0.71500876,0.288689265
2679,0.019554875,0.34790212,0.730378764,0.409613437,0.312830616,0.301970516,0.40247311,1,0.76511648,0.905024973,0.827668535,1,0.71500876,0.288689265
2680,0.019554875,0.34790212,0.730378764,0.409613437,0.312830616,0.301970516,0.40247311,1,0.76511648,0.905024973,0.827668535,1,0.71500876,0.288689265
2681,0.019554875,0.34790212,0.730378764,0.409613437,0.312830616,0.301970516,0.40247311,1,0.76511648,0.905024973,0.827668535,1,0.71500876,0.288689265
2682,0.019554875,0.34790212,0.730378764,0.409613437,0.312830616,0.301970516,0.40247311,1,0.76511648,0.905024973,0.827668535,1,0.71500876,0.288689265
2683,0.019554875,0.34790212,0.730378764,0.409613437,0.312830616,0.301970516,0.40247311,1,0.76511648,0.905024973,0.827668535,1,0.71500876,0.288689265
2684,0.019554875,0.34790212,0.730378764,0.409613437,0.312830616,0.301970516,0.40247311,1,0.76511648,0.905024973,0.827668535,1,0.71500876,0.288689265
2685,0.019554875,0.34790212,0.730378764,0.409613437,0.312830616,0.301970516,0.40247311,1,0.76511648,0.905024973,0.827668535,1,0.71500876,0.288689265
2686,0.019554875,0.34790212,0.730378764,0.409613437,0.312830616,0.301970516,0.40247311,1,0.76511648,0.905024973,0.827668535,1,0.71500876,0.288689265
2687,0.019554875,0.34790212,0.730378764,0.409613437,0.312830616,0.301970516,0.40247311,1,0.76511648,0.905024973,0.827668535,1,0.71500876,0.288689265
2688,0.019554875,0.34790212,0.730378764,0.409613437,0.312830616,0.301970516,0.40247311,1,0.76511648,0.905024973,0.827668535,1,0.71500876,0.288689265
2689,0.019939816,0.326340337,0.701512729,0.382044264,0.306029947,0.274096288,0.38175079,1,0.731693136,0.866707607,0.875034284,1,0.808377754,0.274063527
2690,0.019939816,0.326340337,0.701512729,0.382044264,0.306029947,0.274096288,0.38175079,1,0.731693136,0.866707607,0.875034284,1,0.808377754,0.274063527
2691,0.019939816,0.326340337,0.701512729,0.382044264,0.306029947,0.274096288,0.38175079,1,0.731693136,0.866707607,0.875034284,1,0.808377754,0.274063527
2692,0.019939816,0.326340337,0.701512729,0.382044264,0.306029947,0.274096288,0.38175079,1,0.731693136,0.866707607,0.875034284,1,0.808377754,0.274063527
2693,0.019939816,0.326340337,0.701512729,0.382044264,0.306029947,0.274096288,0.38175079,1,0.731693136,0.866707607,0.875034284,1,0.808377754,0.274063527
2694,0.019939816,0.326340337,0.701512729,0.382044264,0.306029947,0.274096288,0.38175079,1,0.731693136,0.866707607,0.875034284,1,0.808377754,0.274063527
2695,0.019939816,0.326340337,0.701512729,0.382044264,0.306029947,0.274096288,0.38175079,1,0.731693136,0.866707607,0.875034284,1,0.808377754,0.274063527
2696,0.019939816,0.326340337,0.701512729,0.382044264,0.306029947,0.274096288,0.38175079,1,0.731693136,0.866707607,0.875034284,1,0.808377754,0.274063527
2697,0.019939816,0.326340337,0.701512729,0.382044264,0.306029947,0.274096288,0.38175079,1,0.731693136,0.866707607,0.875034284,1,0.808377754,0.274063527
2698,0.019939816,0.326340337,0.701512729,0.382044264,0.306029947,0.274096288,0.38175079,1,0.731693136,0.866707607,0.875034284,1,0.808377754,0.274063527
2699,0.019939816,0.326340337,0.701512729,0.382044264,0.306029947,0.274096288,0.38175079,1,0.731693136,0.866707607,0.875034284,1,0.808377754,0.274063527
2700,0.019939816,0.326340337,0.701512729,0.382044264,0.306029947,0.274096288,0.38175079,1,0.731693136,0.866707607,0.875034284,1,0.808377754,0.274063527
2701,0.019939816,0.326340337,0.701512729,0.382044264,0.306029947,0.274096288,0.38175079,1,0.731693136,0.866707607,0.875034284,1,0.808377754,0.274063527
2702,0.019939816,0.326340337,0.701512729,0.382044264,0.306029947,0.274096288,0.38175079,1,0.731693136,0.866707607,0.875034284,1,0.808377754,0.274063527
2703,0.019939816,0.326340337,0.701512729,0.382044264,0.306029947,0.274096288,0.38175079,1,0.731693136,0.866707607,0.875034284,1,0.808377754,0.274063527
2704,0.019939816,0.326340337,0.701512729,0.382044264,0.306029947,0.274096288,0.38175079,1,0.731693136,0.866707607,0.875034284,1,0.808377754,0.274063527
2705,0.019939816,0.326340337,0.701512729,0.382044264,0.306029947,0.274096288,0.38175079,1,0.731693136,0.866707607,0.875034284,1,0.808377754,0.274063527
2706,0.019939816,0.326340337,0.701512729,0.382044264,0.306029947,0.274096288,0.38175079,1,0.731693136,0.866707607,0.875034284,1,0.808377754,0.274063527
2707,0.019939816,0.326340337,0.701512729,0.382044264,0.306029947,0.274096288,0.38175079,1,0.731693136,0.866707607,0.875034284,1,0.808377754,0.274063527
2708,0.019939816,0.326340337,0.701512729,0.382044264,0.306029947,0.274096288,0.38175079,1,0.731693136,0.866707607,0.875034284,1,0.808377754,0.274063527
2709,0.019939816,0.326340337,0.701512729,0.382044264,0.306029947,0.274096288,0.38175079,1,0.731693136,0.866707607,0.875034284,1,0.808377754,0.274063527
2710,0.019939816,0.326340337,0.701512729,0.382044264,0.306029947,0.274096288,0.38175079,1,0.731693136,0.866707607,0.875034284,1,0.808377754,0.274063527
2711,0.019939816,0.326340337,0.701512729,0.382044264,0.306029947,0.274096288,0.38175079,1,0.731693136,0.866707607,0.875034284,1,0.808377754,0.274063527
2712,0.019939816,0.326340337,0.701512729,0.382044264,0.306029947,0.274096288,0.38175079,1,0.731693136,0.866707607,0.875034284,1,0.808377754,0.274063527
2713,0.020093792,0.319347319,0.678420133,0.356372401,0.293184229,0.267127839,0.366093899,1,0.691271491,0.822915746,0.918137105,1,0.917526373,0.27001332
2714,0.020093792,0.319347319,0.678420133,0.356372401,0.293184229,0.267127839,0.366093899,1,0.691271491,0.822915746,0.918137105,1,0.917526373,0.27001332
2715,0.020093792,0.319347319,0.678420133,0.356372401,0.293184229,0.267127839,0.366093899,1,0.691271491,0.822915746,0.918137105,1,0.917526373,0.27001332
2716,0.020093792,0.319347319,0.678420133,0.356372401,0.293184229,0.267127839,0.366093899,1,0.691271491,0.822915746,0.918137105,1,0.917526373,0.27001332
2717,0.020093792,0.319347319,0.678420133,0.356372401,0.293184229,0.267127839,0.366093899,1,0.691271491,0.822915746,0.918137105,1,0.917526373,0.27001332
2718,0.020093792,0.319347319,0.678420133,0.356372401,0.293184229,0.267127839,0.366093899,1,0.691271491,0.822915746,0.918137105,1,0.917526373,0.27001332
2719,0.020093792,0.319347319,0.678420133,0.356372401,0.293184229,0.267127839,0.366093899,1,0.691271491,0.822915746,0.918137105,1,0.917526373,0.27001332
2720,0.020093792,0.319347319,0.678420133,0.356372401,0.293184229,0.267127839,0.366093899,1,0.691271491,0.822915746,0.918137105,1,0.917526373,0.27001332
2721,0.020093792,0.319347319,0.678420133,0.356372401,0.293184229,0.267127839,0.366093899,1,0.691271491,0.822915746,0.918137105,1,0.917526373,0.27001332
2722,0.020093792,0.319347319,0.678420133,0.356372401,0.293184229,0.267127839,0.366093899,1,0.691271491,0.822915746,0.918137105,1,0.917526373,0.27001332
2723,0.020093792,0.319347319,0.678420133,0.356372401,0.293184229,0.267127839,0.366093899,1,0.691271491,0.822915746,0.918137105,1,0.917526373,0.27001332
2724,0.020093792,0.319347319,0.678420133,0.356372401,0.293184229,0.267127839,0.366093899,1,0.691271491,0.822915746,0.918137105,1,0.917526373,0.27001332
2725,0.020093792,0.319347319,0.678420133,0.356372401,0.293184229,0.267127839,0.366093899,1,0.691271491,0.822915746,0.918137105,1,0.917526373,0.27001332
2726,0.020093792,0.319347319,0.678420133,0.356372401,0.293184229,0.267127839,0.366093899,1,0.691271491,0.822915746,0.918137105,1,0.917526373,0.27001332
2727,0.020093792,0.319347319,0.678420133,0.356372401,0.293184229,0.267127839,0.366093899,1,0.691271491,0.822915746,0.918137105,1,0.917526373,0.27001332
2728,0.020093792,0.319347319,0.678420133,0.356372401,0.293184229,0.267127839,0.366093899,1,0.691271491,0.822915746,0.918137105,1,0.917526373,0.27001332
2729,0.020093792,0.319347319,0.678420133,0.356372401,0.293184229,0.267127839,0.366093899,1,0.691271491,0.822915746,0.918137105,1,0.917526373,0.27001332
2730,0.020093792,0.319347319,0.678420133,0.356372401,0.293184229,0.267127839,0.366093899,1,0.691271491,0.822915746,0.918137105,1,0.917526373,0.27001332
2731,0.020093792,0.319347319,0.678420133,0.356372401,0.293184229,0.267127839,0.366093899,1,0.691271491,0.822915746,0.918137105,1,0.917526373,0.27001332
2732,0.020093792,0.319347319,0.678420133,0.356372401,0.293184229,0.267127839,0.366093899,1,0.691271491,0.822915746,0.918137105,1,0.917526373,0.27001332
2733,0.020093792,0.319347319,0.678420133,0.356372401,0.293184229,0.267127839,0.366093899,1,0.691271491,0.822915746,0.918137105,1,0.917526373,0.27001332
2734,0.020093792,0.319347319,0.678420133,0.356372401,0.293184229,0.267127839,0.366093899,1,0.691271491,0.822915746,0.918137105,1,0.917526373,0.27001332
2735,0.020093792,0.319347319,0.678420133,0.356372401,0.293184229,0.267127839,0.366093899,1,0.691271491,0.822915746,0.918137105,1,0.917526373,0.27001332
2736,0.020093792,0.319347319,0.678420133,0.356372401,0.293184229,0.267127839,0.366093899,1,0.691271491,0.822915746,0.918137105,1,0.917526373,0.27001332
2737,0.01840006,0.307692332,0.656955914,0.334494299,0.293184229,0.209056559,0.357344551,1,0.653866278,0.784963154,0.938788575,1,0.941542476,0.268438228
2738,0.01840006,0.307692332,0.656955914,0.334494299,0.293184229,0.209056559,0.357344551,1,0.653866278,0.784963154,0.938788575,1,0.941542476,0.268438228
2739,0.01840006,0.307692332,0.656955914,0.334494299,0.293184229,0.209056559,0.357344551,1,0.653866278,0.784963154,0.938788575,1,0.941542476,0.268438228
2740,0.01840006,0.307692332,0.656955914,0.334494299,0.293184229,0.209056559,0.357344551,1,0.653866278,0.784963154,0.938788575,1,0.941542476,0.268438228
2741,0.01840006,0.307692332,0.656955914,0.334494299,0.293184229,0.209056559,0.357344551,1,0.653866278,0.784963154,0.938788575,1,0.941542476,0.268438228
2742,0.01840006,0.307692332,0.656955914,0.334494299,0.293184229,0.209056559,0.357344551,1,0.653866278,0.784963154,0.938788575,1,0.941542476,0.268438228
2743,0.01840006,0.307692332,0.656955914,0.334494299,0.293184229,0.209056559,0.357344551,1,0.653866278,0.784963154,0.938788575,1,0.941542476,0.268438228
2744,0.01840006,0.307692332,0.656955914,0.334494299,0.293184229,0.209056559,0.357344551,1,0.653866278,0.784963154,0.938788575,1,0.941542476,0.268438228
2745,0.01840006,0.307692332,0.656955914,0.334494299,0.293184229,0.209056559,0.357344551,1,0.653866278,0.784963154,0.938788575,1,0.941542476,0.268438228
2746,0.01840006,0.307692332,0.656955914,0.334494299,0.293184229,0.209056559,0.357344551,1,0.653866278,0.784963154,0.938788575,1,0.941542476,0.268438228
2747,0.01840006,0.307692332,0.656955914,0.334494299,0.293184229,0.209056559,0.357344551,1,0.653866278,0.784963154,0.938788575,1,0.941542476,0.268438228
2748,0.01840006,0.307692332,0.656955914,0.334494299,0.293184229,0.209056559,0.357344551,1,0.653866278,0.784963154,0.938788575,1,0.941542476,0.268438228
2749,0.01840006,0.307692332,0.656955914,0.334494299,0.293184229,0.209056559,0.357344551,1,0.653866278,0.784963154,0.938788575,1,0.941542476,0.268438228
2750,0.01840006,0.307692332,0.656955914,0.334494299,0.293184229,0.209056559,0.357344551,1,0.653866278,0.784963154,0.938788575,1,0.941542476,0.268438228
2751,0.01840006,0.307692332,0.656955914,0.334494299,0.293184229,0.209056559,0.357344551,1,0.653866278,0.784963154,0.938788575,1,0.941542476,0.268438228
2752,0.01840006,0.307692332,0.656955914,0.334494299,0.293184229,0.209056559,0.357344551,1,0.653866278,0.784963154,0.938788575,1,0.941542476,0.268438228
2753,0.01840006,0.307692332,0.656955914,0.334494299,0.293184229,0.209056559,0.357344551,1,0.653866278,0.784963154,0.938788575,1,0.941542476,0.268438228
2754,0.01840006,0.307692332,0.656955914,0.334494299,0.293184229,0.209056559,0.357344551,1,0.653866278,0.784963154,0.938788575,1,0.941542476,0.268438228
