elec_demand_MA,elec_demand_CT,elec_demand_ME,H2_demand_MA
13383.08846,3823.166458,1823.994071,1000
12223.7022,3490.193933,1667.537101,1000
11468.16213,3274.898445,1563.232455,1000
10962.68577,3130.476627,1493.696024,1000
10699.24968,3055.59124,1457.59057,1000
10754.07648,3071.638109,1465.614004,1000
11194.02813,3197.33858,1525.789762,1000
12519.23203,3575.777233,1707.654273,1000
14090.48792,4025.089555,1921.612522,1000
15314.06166,4374.108948,2087.430165,1000
16335.71229,4665.627062,2227.840265,1000
17342.6533,4953.133459,2364.238649,1000
18131.62434,5177.78962,2471.217773,1000
18550.18017,5298.141135,2530.056292,1000
19008.85316,5429.190563,2591.569288,1000
19320.42986,5518.785579,2634.360938,1000
19519.67848,5574.94962,2661.105719,1000
19661.42582,5615.066791,2679.827066,1000
19499.6199,5569.600664,2658.431241,1000
18951.35189,5413.143694,2583.545854,1000
18118.25195,5175.115142,2471.217773,1000
17722.42919,5061.449823,2416.390972,1000
17100.61303,4883.597028,2330.807673,1000
15507.96132,4428.93575,2114.174946,1000
13871.18072,3960.902081,1890.856024,1000
12606.15257,3599.847536,1718.352185,1000
11797.12294,3368.505179,1607.361344,1000
11299.67001,3228.095078,1540.499391,1000
11028.21049,3149.197974,1503.056698,1000
11081.70005,3165.244843,1511.080132,1000
11529.67513,3292.282553,1572.593129,1000
12770.63297,3647.988142,1741.085249,1000
14406.07634,4113.347333,1964.404172,1000
15727.26852,4491.785985,2144.931444,1000
16878.63135,4820.746793,2301.388413,1000
17905.63094,5113.602146,2441.798514,1000
18718.67229,5344.944502,2551.452117,1000
19309.73195,5514.773862,2633.023699,1000
19788.46353,5652.509485,2698.548413,1000
19959.63013,5700.650091,2721.281477,1000
19928.87363,5692.626657,2717.269759,1000
19799.16145,5653.846724,2699.885652,1000
19355.19808,5528.146253,2639.709894,1000
18562.21532,5300.815613,2531.393531,1000
17791.96562,5081.508408,2425.751646,1000
17501.78475,4997.262348,2385.634474,1000
16946.83054,4839.46814,2310.749087,1000
15537.38058,4436.959184,2118.186663,1000
14053.04523,4013.054404,1916.263566,1000
12893.65897,3682.756357,1757.132118,1000
12158.17749,3472.809825,1658.176428,1000
11674.09695,3335.074203,1591.314475,1000
11387.92779,3252.165381,1552.534543,1000
11306.35621,3228.095078,1540.499391,1000
11441.41735,3268.21225,1559.220738,1000
11912.1255,3403.273395,1624.745452,1000
12848.19284,3669.383967,1751.783162,1000
14109.20927,4030.438511,1924.287,1000
15240.51351,4352.713124,2078.069491,1000
16081.63687,4593.416153,2193.07205,1000
16768.97775,4788.653055,2286.678784,1000
17298.52441,4939.761069,2357.552454,1000
17733.12711,5064.124301,2417.728211,1000
18154.35741,5184.475816,2475.229491,1000
18488.66717,5279.419789,2520.695618,1000
18710.64886,5343.607263,2551.452117,1000
18733.38192,5350.293459,2554.126595,1000
18376.33909,5247.326051,2504.64875,1000
17725.10367,5062.787062,2416.390972,1000
17425.56212,4977.203762,2376.2738,1000
17002.99458,4855.515008,2317.435282,1000
15725.93129,4490.448746,2143.594205,1000
14296.42274,4082.590834,1949.694542,1000
13108.95445,3744.269354,1787.888616,1000
12271.84281,3504.903563,1672.886058,1000
11698.16725,3341.760398,1593.988953,1000
11321.06584,3233.444035,1543.173869,1000
11108.44483,3173.268277,1513.75461,1000
10943.96442,3125.127671,1492.358785,1000
11255.54112,3214.722688,1533.813196,1000
12303.93654,3514.264236,1676.897775,1000
13752.16644,3927.471104,1874.809155,1000
15164.29088,4331.317299,2067.371579,1000
16413.27216,4688.360126,2238.538178,1000
17421.55041,4975.866523,2376.2738,1000
17999.23768,5140.346927,2453.833666,1000
18110.22852,5171.103425,2469.880534,1000
18119.58919,5175.115142,2471.217773,1000
18146.33397,5183.138577,2473.892251,1000
18181.10219,5192.49925,2477.903969,1000
18170.40428,5189.824772,2477.903969,1000
17876.21169,5105.578711,2437.786797,1000
17619.46179,5032.030563,2403.018582,1000
17678.30031,5049.414671,2411.042016,1000
17040.43728,4866.212921,2322.784238,1000
15707.20994,4486.437029,2140.919727,1000
14324.50476,4090.614269,1952.36902,1000
13326.92442,3805.78235,1815.970637,1000
12687.72415,3623.917839,1729.050098,1000
12278.529,3506.240802,1674.223297,1000
12063.23351,3444.727805,1644.804037,1000
12146.14234,3468.798108,1655.50195,1000
12699.7593,3626.592317,1731.724576,1000
14028.97492,4006.368208,1912.251848,1000
15790.11876,4509.170093,2152.954878,1000
17158.11431,4900.981136,2338.831107,1000
18257.32482,5213.895075,2489.93912,1000
19224.14865,5490.703559,2620.988548,1000
20002.42178,5712.685242,2727.967672,1000
20602.84212,5883.851841,2808.202015,1000
21119.01639,6032.285376,2879.075685,1000
21228.67,6063.041875,2895.122554,1000
21271.46165,6075.077026,2900.47151,1000
21231.34447,6063.041875,2895.122554,1000
21073.55027,6018.912986,2873.726729,1000
20582.78353,5878.502885,2806.864776,1000
19936.89707,5693.963896,2718.606999,1000
19684.15889,5621.752987,2683.838783,1000
18901.87404,5398.434064,2576.859659,1000
17096.60132,4882.259789,2330.807673,1000
15310.04994,4372.771709,2087.430165,1000
14045.02179,4011.717165,1914.926327,1000
13223.95701,3777.70033,1802.598246,1000
12694.41035,3625.255078,1730.387337,1000
12362.77506,3530.311105,1686.258448,1000
12393.53156,3539.671778,1688.932926,1000
12894.99621,3682.756357,1758.469357,1000
14287.06206,4079.916356,1948.357303,1000
16095.00926,4596.090632,2194.409289,1000
17544.5764,5010.634739,2392.320669,1000
18828.32589,5377.03824,2566.161746,1000
19938.23431,5693.963896,2718.606999,1000
20697.78609,5911.933862,2821.574406,1000
21221.9838,6061.704636,2893.785315,1000
21696.70367,6195.428541,2957.972789,1000
21994.90797,6282.34908,2998.089961,1000
22220.90137,6346.536554,3030.183698,1000
22354.62528,6383.979248,3047.567806,1000
22170.08629,6331.826925,3023.497503,1000
21661.93545,6186.067868,2953.961072,1000
20995.9904,5996.179922,2861.691577,1000
20614.87727,5887.863559,2810.876493,1000
19863.34892,5673.90531,2707.909086,1000
18161.0436,5185.813055,2476.56673,1000
16470.77344,4704.406995,2245.224373,1000
15281.96792,4364.748275,2083.418447,1000
14543.81196,4153.464504,1983.125518,1000
14077.11553,4019.740599,1918.938044,1000
13794.95809,3939.506256,1881.49535,1000
13780.24846,3935.494538,1878.820872,1000
14262.99176,4073.230161,1944.345586,1000
15525.34543,4434.284706,2116.849424,1000
17381.43324,4963.831372,2369.587605,1000
18683.90407,5335.583829,2547.4404,1000
19732.29949,5635.125377,2690.524978,1000
20812.78865,5944.027599,2837.621274,1000
21636.52791,6179.381673,2949.949355,1000
22154.03942,6327.815208,3020.823025,1000
22170.08629,6331.826925,3023.497503,1000
21651.23754,6183.39339,2951.286594,1000
20638.94757,5894.549754,2814.88821,1000
19874.04683,5675.242549,2709.246325,1000
19545.08603,5581.635815,2665.117436,1000
19047.6331,5439.888475,2596.918245,1000
18571.57599,5304.827331,2531.393531,1000
18429.82865,5264.710159,2512.672184,1000
17830.74556,5092.206321,2431.100602,1000
16316.99095,4660.278106,2225.165787,1000
14736.37438,4208.291306,2009.870299,1000
13523.49856,3861.94639,1842.715418,1000
12650.28146,3613.219926,1725.038381,1000
12095.32725,3454.088479,1648.815755,1000
11755.66853,3357.807267,1602.012388,1000
11736.94718,3351.121071,1599.33791,1000
12150.15405,3470.135347,1656.839189,1000
13158.4323,3757.641744,1794.574812,1000
14384.68051,4107.998377,1961.729693,1000
15097.42893,4312.595952,2059.348144,1000
15593.54462,4454.343292,2126.210097,1000
16077.62516,4592.078914,2191.734811,1000
16411.93492,4688.360126,2237.200939,1000
16615.19526,4745.861406,2265.282959,1000
16908.05061,4828.770227,2305.400131,1000
17012.35526,4858.189486,2320.10976,1000
17143.40468,4895.63218,2337.493868,1000
17278.46583,4934.412112,2356.215215,1000
17230.32522,4921.039722,2349.529019,1000
16734.20953,4779.292382,2282.667067,1000
16137.80091,4608.125783,2199.758245,1000
16038.84522,4581.381002,2186.385855,1000
15482.55378,4420.912315,2111.500468,1000
14133.27957,4035.787468,1926.961478,1000
12711.79446,3630.604034,1733.061815,1000
11646.01493,3327.050768,1587.302758,1000
11026.87325,3149.197974,1503.056698,1000
10633.72496,3036.869894,1449.567135,1000
10455.87217,2986.05481,1425.496832,1000
10561.51406,3016.811308,1440.206462,1000
11096.40968,3167.919321,1512.417371,1000
12162.1892,3474.147065,1658.176428,1000
13423.20563,3833.86437,1829.343027,1000
14252.29385,4070.555683,1943.008347,1000
14684.22206,4193.581676,2001.846865,1000
14969.05398,4275.153258,2040.626798,1000
15018.53183,4288.525649,2047.312993,1000
14944.98368,4268.467063,2037.95232,1000
14928.93681,4264.455346,2035.277841,1000
14783.17775,4221.663696,2015.219256,1000
14569.2195,4160.1507,1985.799996,1000
14452.8797,4126.719723,1971.090367,1000
14300.43445,4083.928074,1949.694542,1000
13952.7523,3984.972383,1902.891175,1000
13665.2459,3903.400801,1862.774003,1000
13781.5857,3936.831778,1878.820872,1000
13439.2525,3837.876087,1832.017505,1000
12396.20604,3541.009017,1690.270165,1000
11226.12187,3206.699254,1531.138718,1000
10308.77587,2944.600399,1405.438247,1000
9712.367255,2773.4338,1323.866664,1000
9347.300993,2669.129154,1274.388819,1000
9145.377896,2611.627874,1247.644038,1000
9115.958637,2603.60444,1242.295082,1000
9184.157829,2623.663026,1251.655755,1000
9649.51702,2756.049692,1315.84323,1000
10616.34086,3032.858176,1446.892657,1000
11773.05264,3361.818984,1604.686866,1000
12651.6187,3613.219926,1725.038381,1000
13209.24738,3772.351374,1801.261007,1000
13534.19647,3864.620869,1845.389896,1000
13698.67688,3911.424235,1868.12296,1000
13780.24846,3935.494538,1878.820872,1000
13855.13385,3958.227602,1889.518785,1000
13971.47365,3990.32134,1904.228414,1000
14150.66368,4041.136424,1929.635956,1000
14237.58422,4065.206727,1941.671108,1000
14058.39418,4014.391643,1917.600805,1000
13622.45425,3891.36565,1857.425047,1000
13575.65088,3877.993259,1850.738852,1000
13280.12105,3792.40996,1810.62168,1000
12319.98341,3518.275953,1679.572253,1000
11258.2156,3214.722688,1533.813196,1000
10352.90476,2956.63555,1410.787203,1000
9771.205774,2790.817907,1331.890099,1000
9404.802273,2685.176022,1282.412254,1000
9177.471634,2620.988548,1250.318516,1000
9086.539378,2595.581005,1238.283365,1000
8996.944361,2570.173463,1226.248213,1000
9272.415606,2647.733329,1263.690907,1000
10101.50382,2885.76188,1377.356227,1000
11236.81978,3209.373732,1532.475957,1000
12266.49385,3503.566324,1672.886058,1000
13114.30341,3744.269354,1787.888616,1000
13798.96981,3940.843495,1881.49535,1000
14285.72482,4079.916356,1947.020064,1000
14565.20779,4160.1507,1985.799996,1000
14824.63216,4233.698848,2020.568212,1000
15086.73102,4308.584235,2056.673666,1000
15434.41317,4407.539925,2104.814272,1000
15652.38314,4470.39016,2132.896293,1000
15483.89102,4422.249554,2111.500468,1000
15069.34691,4304.572518,2053.999188,1000
15078.70758,4307.246996,2055.336427,1000
14700.26893,4198.930632,2004.521343,1000
13554.25506,3871.307064,1848.064374,1000
12307.94826,3515.601475,1678.235014,1000
11370.54368,3248.153664,1549.860065,1000
10763.43715,3074.312587,1466.951243,1000
10415.755,2974.019658,1420.147876,1000
10294.06624,2940.588682,1404.101008,1000
10504.01278,3000.764439,1430.845789,1000
11172.6323,3190.652385,1523.115283,1000
12372.13574,3534.322822,1687.595687,1000
13796.29533,3939.506256,1881.49535,1000
14839.34179,4239.047804,2023.24269,1000
15617.61492,4461.029487,2128.884575,1000
16347.74745,4669.63878,2227.840265,1000
16930.78367,4835.456422,2309.411848,1000
17337.30435,4951.79622,2362.90141,1000
17921.67781,5118.951102,2443.135753,1000
18377.67633,5248.66329,2504.64875,1000
18713.32333,5344.944502,2551.452117,1000
18916.58367,5402.445782,2579.534137,1000
18840.36104,5381.049957,2568.836224,1000
18399.07216,5255.349486,2508.660467,1000
17933.71296,5121.62558,2444.472992,1000
17967.14394,5130.986254,2449.821949,1000
17297.18717,4939.761069,2357.552454,1000
15795.46772,4510.507332,2154.292117,1000
14253.63109,4070.555683,1943.008347,1000
13135.69924,3750.955549,1790.563094,1000
12441.67217,3553.044169,1695.619122,1000
12003.05776,3428.680937,1636.780603,1000
11805.14638,3371.179657,1608.698583,1000
11898.75311,3397.924438,1622.070974,1000
12428.29978,3550.369691,1694.281883,1000
13568.96469,3875.318781,1849.401613,1000
15126.84819,4320.619386,2062.022623,1000
16470.77344,4704.406995,2245.224373,1000
17573.99566,5019.995412,2396.332386,1000
18555.52913,5299.478374,2530.056292,1000
19192.05492,5481.342886,2616.97683,1000
19745.67188,5639.137094,2693.199456,1000
20224.40347,5775.535478,2757.386931,1000
20406.26798,5827.687801,2781.457234,1000
20228.41518,5776.872717,2757.386931,1000
19882.07027,5679.254266,2710.583564,1000
19440.78138,5552.216556,2650.407807,1000
18745.41707,5352.967937,2555.463834,1000
18034.00589,5151.044839,2459.182622,1000
17721.09196,5061.449823,2416.390972,1000
16763.62879,4788.653055,2285.341545,1000
15007.83391,4285.851171,2045.975754,1000
13305.5286,3800.433394,1814.633397,1000
12012.41843,3430.018176,1638.117842,1000
11177.98126,3191.989624,1524.452523,1000
10661.80698,3044.893328,1453.578853,1000
10359.59096,2959.310028,1412.124442,1000
10399.70813,2970.007941,1417.473398,1000
10854.36941,3101.057368,1478.986395,1000
11950.90543,3413.971307,1628.757169,1000
13360.3554,3816.480263,1821.319593,1000
14353.92401,4098.637703,1957.717976,1000
15033.24145,4293.874605,2049.987471,1000
15566.79984,4446.319857,2122.19838,1000
15911.80751,4543.938308,2169.001747,1000
16145.82435,4612.1375,2201.095484,1000
16480.13411,4707.081473,2247.898851,1000
16762.29155,4787.315816,2285.341545,1000
17020.37869,4860.863964,2320.10976,1000
17245.03485,4925.051439,2350.866258,1000
17235.67418,4922.376961,2349.529019,1000
16774.3267,4789.990295,2288.016023,1000
16173.90637,4620.160935,2205.107201,1000
16197.97667,4626.84713,2207.78168,1000
15580.17223,4448.994336,2124.872858,1000
14166.71055,4045.148141,1930.973195,1000
12717.14341,3631.941273,1734.399054,1000
11712.87688,3345.772115,1596.663432,1000
11050.94355,3155.884169,1505.731176,1000
10653.78355,3042.21885,1452.241614,1000
10495.98934,2998.089961,1430.845789,1000
10636.39944,3038.207133,1450.904375,1000
11306.35621,3229.432317,1540.499391,1000
12537.95338,3581.126189,1708.991512,1000
13877.86691,3963.576559,1892.193263,1000
14772.47984,4220.326457,2013.882017,1000
15386.27257,4394.167534,2098.128077,1000
15844.94556,4525.216962,2159.641074,1000
16108.38165,4601.439588,2195.746528,1000
16333.03782,4665.627062,2227.840265,1000
16813.10664,4803.362685,2292.02774,1000
17235.67418,4923.7142,2349.529019,1000
17624.81074,5034.705042,2403.018582,1000
18016.62179,5145.695883,2456.508144,1000
18229.2428,5205.871641,2484.590164,1000
18035.34313,5151.044839,2459.182622,1000
17766.55808,5074.822213,2423.077167,1000
17586.03081,5022.66989,2397.669625,1000
16714.15095,4773.943426,2278.655349,1000
15267.25829,4359.399319,2080.743969,1000
13825.71459,3948.866929,1884.169828,1000
12767.9585,3646.650903,1741.085249,1000
12052.5356,3442.053327,1643.466798,1000
11581.82745,3308.329422,1579.279324,1000
11346.47338,3241.467469,1545.848347,1000
11448.10355,3269.549489,1560.557977,1000
12092.65277,3454.088479,1648.815755,1000
13222.61977,3777.70033,1802.598246,1000
14531.77681,4150.790026,1980.45104,1000
15465.16967,4416.900598,2108.82599,1000
16230.07041,4634.870564,2213.130636,1000
16900.02718,4827.432988,2304.062892,1000
17384.10771,4965.168611,2369.587605,1000
17686.32374,5050.75191,2411.042016,1000
17888.24684,5109.590429,2439.124036,1000
17886.9096,5109.590429,2437.786797,1000
17795.97734,5082.845648,2425.751646,1000
17688.99822,5052.089149,2411.042016,1000
17535.21573,5009.2975,2390.98343,1000
17108.63647,4886.271506,2332.144912,1000
16587.11324,4737.837971,2261.271242,1000
16398.56253,4683.01117,2235.8637,1000
15889.07445,4538.589352,2166.327269,1000
14673.52415,4190.907198,2000.509626,1000
13341.63405,3811.131306,1818.645115,1000
12246.43526,3496.880128,1668.87434,1000
11473.51109,3276.235684,1564.569694,1000
10964.02301,3131.813866,1495.033263,1000
10655.12079,3043.556089,1452.241614,1000
10585.58436,3023.497503,1442.88094,1000
10679.19109,3050.242284,1456.253331,1000
11088.38624,3167.919321,1511.080132,1000
12069.91971,3447.402283,1646.141277,1000
13309.54031,3801.770633,1814.633397,1000
14418.11149,4118.696289,1965.741411,1000
15208.41977,4343.35245,2072.720535,1000
15626.9756,4462.366726,2130.221814,1000
15787.44428,4507.832854,2152.954878,1000
15798.14219,4511.844571,2154.292117,1000
15673.77896,4475.739117,2136.90801,1000
15312.72442,4374.108948,2087.430165,1000
14999.81048,4284.513932,2045.975754,1000
14851.37694,4241.722282,2025.917168,1000
14624.0463,4176.197568,1993.823431,1000
14430.14664,4120.033528,1967.07865,1000
14434.15836,4122.708006,1968.415889,1000
13920.65856,3975.61171,1897.542219,1000
13008.66153,3714.850094,1773.178987,1000
11987.01089,3423.33198,1634.106125,1000
11099.08416,3169.25656,1512.417371,1000
10520.05964,3004.776156,1433.520267,1000
10141.62099,2896.459793,1382.705183,1000
9922.313787,2833.609557,1351.948684,1000
9870.161464,2818.899928,1345.262489,1000
9947.721329,2840.295753,1355.960402,1000
10120.22517,2889.773598,1378.693466,1000
10778.14678,3078.324304,1469.625721,1000
11715.55136,3345.772115,1598.000671,1000
12556.67473,3586.475145,1711.66599,1000
13138.37371,3752.292788,1790.563094,1000
13574.31365,3876.65602,1850.738852,1000
13837.74974,3951.541407,1886.844306,1000
13869.84348,3960.902081,1890.856024,1000
13825.71459,3948.866929,1884.169828,1000
13760.18987,3930.145582,1876.146394,1000
13893.91378,3968.925515,1894.867741,1000
14086.4762,4023.752316,1920.275283,1000
14007.5791,3999.682013,1909.57737,1000
13806.99324,3943.517973,1882.832589,1000
13958.10125,3986.309623,1902.891175,1000
13546.23163,3868.632586,1846.727135,1000
12520.56927,3577.114472,1707.654273,1000
11407.98638,3257.514338,1555.209021,1000
10528.08308,3007.450634,1434.857506,1000
9981.152305,2850.993665,1359.972119,1000
9670.912845,2761.398648,1318.517708,1000
9545.212374,2725.293194,1301.1336,1000
9743.123754,2782.794473,1327.878381,1000
10330.1717,2951.286594,1408.112725,1000
11474.84833,3277.572923,1564.569694,1000
12947.14853,3697.465987,1765.155552,1000
14077.11553,4019.740599,1918.938044,1000
14918.2389,4260.443629,2033.940602,1000
15653.72038,4470.39016,2134.233532,1000
16189.95324,4624.172652,2207.78168,1000
16593.79943,4739.17521,2261.271242,1000
17037.7628,4866.212921,2322.784238,1000
17326.60643,4949.121742,2362.90141,1000
17485.73788,4994.58787,2384.297235,1000
17622.13626,5033.367803,2403.018582,1000
17524.51781,5003.948543,2389.646191,1000
17055.14691,4870.224638,2325.458716,1000
16418.62112,4688.360126,2238.538178,1000
16267.5131,4646.905716,2218.479592,1000
15524.00819,4434.284706,2116.849424,1000
13998.21843,3998.344774,1908.240131,1000
12496.49897,3569.091037,1703.642556,1000
11405.3119,3257.514338,1555.209021,1000
10727.3317,3063.614675,1462.939526,1000
10326.15998,2948.612116,1408.112725,1000
10125.57412,2892.448076,1380.030705,1000
10245.92564,2927.216291,1397.414812,1000
10812.915,3087.684978,1473.637438,1000
11933.52133,3408.622351,1626.082691,1000
13329.5989,3807.119589,1817.307876,1000
14327.17923,4091.951508,1952.36902,1000
15038.59041,4295.211844,2051.32471,1000
15655.05762,4471.727399,2134.233532,1000
16033.49627,4580.043763,2186.385855,1000
16252.80347,4641.556759,2215.805114,1000
16498.85546,4712.430429,2249.23609,1000
16501.52994,4713.767668,2249.23609,1000
16327.68886,4662.952584,2226.503026,1000
16157.8595,4614.811978,2202.432723,1000
15980.00671,4563.996894,2178.36242,1000
15687.15135,4481.088073,2139.582488,1000
15467.84415,4418.237837,2108.82599,1000
15568.13708,4446.319857,2122.19838,1000
14871.43553,4247.071238,2027.254407,1000
13571.63917,3876.65602,1849.401613,1000
12303.93654,3514.264236,1676.897775,1000
11347.81062,3241.467469,1545.848347,1000
10746.05304,3068.963631,1464.276765,1000
10379.64954,2964.658985,1414.79892,1000
10227.20429,2920.530096,1394.740334,1000
10386.33574,2967.333463,1416.136159,1000
11034.89668,3151.872452,1504.393937,1000
12200.96914,3484.844977,1663.525384,1000
13642.51284,3896.714606,1860.099525,1000
14710.96684,4201.60511,2005.858582,1000
15597.55634,4454.343292,2126.210097,1000
16379.84118,4678.999453,2233.189222,1000
16954.85398,4842.142618,2310.749087,1000
17386.78219,4965.168611,2369.587605,1000
17767.89532,5074.822213,2423.077167,1000
17897.60751,5110.927668,2440.461275,1000
17729.11539,5064.124301,2416.390972,1000
17582.01909,5022.66989,2397.669625,1000
17370.73532,4961.156894,2368.250366,1000
16973.57532,4847.491574,2314.760804,1000
16601.82287,4741.849689,2263.94572,1000
16628.56765,4748.535884,2267.957437,1000
15973.32051,4561.322416,2178.36242,1000
14539.80024,4152.127265,1981.788279,1000
13116.97789,3745.606593,1789.225855,1000
12096.66449,3455.425718,1648.815755,1000
11442.75459,3268.21225,1559.220738,1000
11028.21049,3149.197974,1503.056698,1000
10889.13762,3109.080803,1484.335351,1000
11028.21049,3149.197974,1503.056698,1000
11676.77143,3335.074203,1592.651714,1000
12861.56523,3673.395684,1753.120401,1000
14367.29641,4103.986659,1957.717976,1000
15590.87014,4453.006053,2126.210097,1000
16683.39445,4764.582752,2274.643632,1000
17715.743,5060.112584,2416.390972,1000
18520.76091,5290.117701,2524.707336,1000
19074.37788,5447.91191,2600.929962,1000
19613.28522,5601.694401,2673.140871,1000
19940.90879,5695.301135,2718.606999,1000
20144.16912,5754.139653,2746.689019,1000
20241.78757,5780.884434,2760.061409,1000
20145.50636,5754.139653,2746.689019,1000
19693.51956,5624.427465,2685.176022,1000
19069.02892,5445.237431,2599.592723,1000
18916.58367,5402.445782,2579.534137,1000
18108.89128,5171.103425,2469.880534,1000
16445.3659,4696.383561,2241.212656,1000
14832.6556,4236.373326,2021.905451,1000
13542.21991,3867.295347,1846.727135,1000
12719.81789,3631.941273,1734.399054,1000
12151.49129,3470.135347,1656.839189,1000
11859.97318,3387.226526,1616.722017,1000
11917.47446,3403.273395,1624.745452,1000
12491.15001,3567.753798,1702.305317,1000
13642.51284,3896.714606,1860.099525,1000
15150.91849,4327.305582,2066.03434,1000
16513.56509,4716.442146,2251.910568,1000
17731.78987,5064.124301,2417.728211,1000
18909.89747,5401.108543,2579.534137,1000
19785.78906,5651.172246,2697.211174,1000
20387.54663,5822.338845,2780.119995,1000
20907.73262,5972.109619,2850.993665,1000
21255.41478,6071.065309,2897.797032,1000
21379.77801,6105.833524,2915.18114,1000
21369.0801,6101.821807,2913.843901,1000
21085.58542,6021.587464,2875.063968,1000
20404.93074,5827.687801,2781.457234,1000
19716.25262,5631.11366,2687.8505,1000
19554.4467,5584.310293,2666.454675,1000
18812.27902,5371.689283,2564.824507,1000
17302.53613,4941.098308,2358.889693,1000
15716.57061,4487.774268,2142.256966,1000
14320.49304,4089.27703,1952.36902,1000
13439.2525,3837.876087,1832.017505,1000
12792.0288,3653.337098,1743.759728,1000
12378.82193,3535.660061,1687.595687,1000
12196.95742,3483.507738,1662.188145,1000
12249.10974,3498.217368,1670.21158,1000
12671.67728,3618.568882,1727.712859,1000
13819.02839,3946.192451,1882.832589,1000
15322.08509,4375.446188,2088.767404,1000
16704.79027,4771.268948,2277.31811,1000
17916.32886,5117.613863,2443.135753,1000
18812.27902,5371.689283,2564.824507,1000
19368.57047,5532.15797,2639.709894,1000
19696.19404,5625.764704,2686.513261,1000
19882.07027,5679.254266,2710.583564,1000
19900.79161,5683.265983,2713.258042,1000
19729.62502,5633.788138,2690.524978,1000
19359.2098,5529.483492,2639.709894,1000
18706.63714,5342.270024,2551.452117,1000
18068.77411,5160.405513,2464.531578,1000
17989.87701,5137.672449,2452.496427,1000
17325.26919,4947.784503,2362.90141,1000
16115.06785,4601.439588,2197.083767,1000
14808.58529,4229.687131,2017.893734,1000
13740.13129,3924.796626,1873.471916,1000
12973.89331,3705.489421,1767.830031,1000
12479.11486,3563.742081,1700.968078,1000
12162.1892,3474.147065,1658.176428,1000
12049.86112,3442.053327,1642.129559,1000
12091.31553,3454.088479,1647.478516,1000
12346.72819,3526.299388,1683.58397,1000
13253.37627,3785.723764,1806.609963,1000
14562.53331,4160.1507,1984.462757,1000
15953.26192,4555.97346,2174.350703,1000
17103.28751,4884.934267,2332.144912,1000
18043.36657,5153.719317,2460.519861,1000
18744.07983,5352.967937,2555.463834,1000
19070.36616,5446.57467,2599.592723,1000
19165.31013,5473.319452,2612.965113,1000
19173.33357,5475.99393,2614.302352,1000
19047.6331,5439.888475,2596.918245,1000
18657.15929,5328.897634,2543.428682,1000
18272.03445,5217.906792,2491.276359,1000
17987.20253,5137.672449,2452.496427,1000
17886.9096,5108.25319,2437.786797,1000
17162.12603,4900.981136,2340.168346,1000
15911.80751,4543.938308,2169.001747,1000
14582.59189,4165.499656,1988.474475,1000
13502.10274,3856.597434,1841.378179,1000
12832.14597,3664.03501,1749.108684,1000
12430.97425,3550.369691,1694.281883,1000
12234.40011,3494.20565,1667.537101,1000
12388.1826,3538.334539,1688.932926,1000
13022.03392,3718.861812,1775.853465,1000
14139.96577,4038.461946,1928.298717,1000
15689.82583,4481.088073,2139.582488,1000
16922.76024,4832.781944,2308.074609,1000
17790.62839,5081.508408,2425.751646,1000
18293.43027,5224.592987,2493.950837,1000
18681.2296,5335.583829,2546.10316,1000
18924.6071,5405.12026,2579.534137,1000
19155.94946,5471.982212,2612.965113,1000
19248.21896,5497.389755,2625.000265,1000
19286.99889,5508.087667,2630.349221,1000
19202.75283,5485.354603,2618.314069,1000
18880.47822,5391.747869,2574.185181,1000
18158.36913,5185.813055,2476.56673,1000
17394.80563,4967.843089,2370.924844,1000
17196.89425,4910.341809,2344.180063,1000
16244.78004,4638.882281,2214.467875,1000
14562.53331,4158.813461,1984.462757,1000
13009.99876,3714.850094,1773.178987,1000
11822.53048,3376.528614,1612.7103,1000
11085.71176,3166.582082,1511.080132,1000
10617.6781,3032.858176,1446.892657,1000
10403.71985,2971.34518,1417.473398,1000
10486.62867,2995.415483,1429.50855,1000
11022.86153,3147.860735,1503.056698,1000
12102.01345,3455.425718,1650.152994,1000
13532.85924,3864.620869,1845.389896,1000
14557.18435,4157.476222,1984.462757,1000
15395.63324,4396.842012,2099.465316,1000
16156.52226,4614.811978,2202.432723,1000
16740.89573,4781.96686,2282.667067,1000
17147.4164,4896.969419,2337.493868,1000
17582.01909,5021.332651,2397.669625,1000
17824.05936,5090.869082,2429.763363,1000
17983.19081,5136.33521,2451.159188,1000
18060.75067,5157.731035,2463.194339,1000
17872.19997,5104.241472,2437.786797,1000
17353.35121,4955.807937,2365.575888,1000
16823.80455,4804.699924,2294.702218,1000
16886.65478,4822.084032,2301.388413,1000
16100.35822,4598.76511,2194.409289,1000
14598.63876,4169.511373,1991.148953,1000
13125.00132,3748.281071,1789.225855,1000
12017.76739,3432.692654,1638.117842,1000
11284.96038,3222.746122,1539.162152,1000
10807.56604,3086.347739,1472.300199,1000
10569.53749,3019.485786,1440.206462,1000
10683.20281,3051.579523,1456.253331,1000
11274.26247,3220.071644,1537.824913,1000
12392.19432,3539.671778,1688.932926,1000
13885.89035,3964.913798,1893.530502,1000
15150.91849,4327.305582,2066.03434,1000
16218.03526,4632.196086,2211.793397,1000
17246.37209,4925.051439,2350.866258,1000
18019.29626,5145.695883,2456.508144,1000
18567.56428,5303.490092,2531.393531,1000
19075.71512,5447.91191,2600.929962,1000
19349.84912,5525.471775,2638.372655,1000
19476.88683,5562.914468,2655.756763,1000
