Time_Index,h2_BR_AC,h2_BR_AL,h2_BR_AP,h2_BR_AM,h2_BR_BA,h2_BR_CE,h2_BR_DF,h2_BR_ES,h2_BR_GO,h2_BR_MA,h2_BR_MT,h2_BR_MS,h2_BR_MG,h2_BR_PA,h2_BR_PB,h2_BR_PR,h2_BR_PE,h2_BR_PI,h2_BR_RJ,h2_BR_RN,h2_BR_RS,h2_BR_RO,h2_BR_RR,h2_BR_SC,h2_BR_SP,h2_BR_SE,h2_BR_TO
1688,71.11,173.44,749.48,32.56,1664.76,990.18,196.55,1119.2,1231.73,674.83,6064.05,885.6,1016.84,1427.5,268.88,741.3,204.22,2666.95,2652.2,196.73,260.11,40.1,2472.97,2249.1,160.13,10496.36,246.89
1689,103.45,258.79,967.85,55.09,2226.17,1328.22,309.45,1434.57,1652.4,910.78,7756.89,1118.79,1304.26,1876.05,385.02,1037.09,303.41,3550.93,3631.28,288.26,348.13,62.34,3315.14,2889.43,227.47,13706.36,331.06
1690,109.5,272.37,1054.05,56.45,2403.68,1433.04,321.88,1565.25,1782.77,981.2,8467.84,1225.18,1422.82,2034.28,409.03,1107.75,319.65,3838.11,3898.57,304.63,375.81,65.02,3577.29,3150.84,242.1,14885.77,357.22
1691,96.7,236.15,1013.58,44.63,2254.87,1341.34,268.35,1513.08,1668.6,914.42,8197.42,1196.54,1374.75,1931.98,365.35,1006.16,277.99,3611.63,3596.21,267.62,352.34,54.72,3349.95,3040.96,217.49,14201.99,334.45
1692,116.77,291.62,1102.21,61.58,2528.41,1508.2,347.46,1634.67,1876.29,1033.73,8840.33,1276.32,1486.1,2133.61,435.1,1173.96,342.01,4034.35,4117.02,325.23,395.36,70.06,3764.54,3291.9,257.2,15595.55,375.93
1693,93.25,228.74,958.68,44.23,2144.54,1276.34,262.4,1429.5,1587.76,870.97,7742.06,1127.9,1298.92,1832.41,351.41,963.98,269.08,3432.53,3433.28,258.4,335.14,53.38,3187.28,2873.95,208.9,13456.26,318.24
1694,87.8,216.27,885.05,42.74,1991.02,1185.59,250.4,1318.14,1474.87,809.85,7136.67,1037.64,1197.87,1696.45,329.95,901.65,254.22,3184.57,3199.85,243.57,311.2,50.83,2960.34,2651.02,195.89,12445.03,295.58
1695,91.41,222.46,972.28,41.29,2154.11,1280.92,250.91,1452.73,1593.4,872.57,7872.29,1150.72,1319.8,1849.49,346.05,955.85,262.03,3452.05,3425.61,252.71,336.57,51.26,3199.3,2918.86,206.22,13605.81,319.41
1696,86.44,208.68,950.71,37.06,2086.92,1239.92,231.21,1423.22,1542.37,843.21,7716.41,1131.5,1292.77,1800.16,328.77,914.37,246.13,3348.31,3297.16,238.42,326.0,47.44,3097.41,2857.91,196.39,13265.51,309.21
1697,101.64,251.22,1008.32,50.51,2278.89,1357.56,293.0,1500.21,1688.83,928.08,8120.21,1178.68,1363.46,1937.24,381.14,1038.28,295.14,3642.9,3674.07,282.24,356.23,59.38,3389.49,3018.13,226.05,14199.15,338.44
1698,83.22,201.4,906.85,36.22,1995.77,1186.05,224.28,1356.82,1475.36,806.97,7355.42,1077.63,1232.52,1719.3,316.14,877.56,237.45,3201.01,3158.97,229.71,311.77,45.97,2962.68,2725.05,188.72,12663.64,295.77
1699,103.56,262.0,913.37,58.64,2139.89,1278.75,320.45,1348.34,1590.94,879.61,7282.49,1043.13,1226.31,1787.13,382.66,1019.47,306.61,3405.63,3532.23,289.52,334.76,64.21,3190.68,2719.13,225.23,13012.26,318.67
1700,98.35,258.61,682.64,67.36,1737.03,1045.07,339.88,988.35,1300.44,728.35,5309.16,734.76,900.52,1394.54,354.17,905.89,300.77,2738.06,3012.09,278.09,272.21,67.01,2604.0,2005.13,205.65,9998.49,260.23
1701,142.95,382.77,862.61,106.08,2317.79,1400.29,518.97,1231.67,1742.6,983.65,6589.79,888.51,1123.68,1814.71,508.33,1273.05,443.91,3631.76,4137.99,406.43,363.62,101.64,3486.14,2509.62,293.14,12878.21,348.5
1702,156.85,421.44,919.57,118.12,2500.18,1511.78,574.64,1308.84,1881.41,1063.72,6996.28,937.57,1194.43,1947.05,556.44,1387.8,488.49,3912.6,4490.56,446.43,392.32,112.41,3763.05,2669.49,320.47,13786.56,376.22
1703,160.87,422.61,1125.17,109.66,2855.05,1717.36,554.37,1630.18,2136.95,1196.39,8758.57,1213.68,1485.22,2295.14,579.79,1484.75,491.58,4501.78,4943.08,454.78,447.4,109.35,4279.32,3306.53,336.8,16464.06,427.64
1704,151.21,393.89,1119.87,99.12,2783.01,1671.25,509.03,1630.76,2079.5,1160.57,8774.32,1227.07,1485.03,2259.28,548.05,1416.49,458.79,4398.55,4761.39,426.37,435.93,100.74,4165.83,3302.53,319.33,16270.24,416.24
1705,110.15,281.14,925.32,65.3,2202.29,1317.82,349.77,1361.12,1639.58,908.87,7344.18,1045.52,1238.33,1825.2,404.72,1068.81,328.54,3498.35,3671.55,308.74,344.66,69.81,3287.24,2747.84,237.51,13250.6,328.36
1706,87.27,218.09,821.18,46.18,1885.53,1124.8,260.18,1217.61,1399.33,771.08,6584.45,950.29,1106.96,1590.34,325.05,876.5,255.74,3008.2,3072.14,243.11,294.84,52.44,2807.51,2452.15,192.11,11622.63,280.37
1707,75.27,185.19,762.46,36.41,1712.76,1019.75,213.93,1135.89,1268.57,696.39,6150.4,894.69,1032.22,1460.41,283.03,774.19,217.72,2739.97,2749.96,208.73,267.69,43.46,2546.35,2284.3,168.09,10716.18,254.25
1708,67.51,164.89,707.23,31.18,1573.6,936.1,187.43,1055.73,1164.48,638.18,5719.61,834.8,959.21,1348.17,255.05,702.32,194.11,2520.41,2509.97,186.84,245.89,38.21,2337.85,2121.79,151.82,9910.04,233.41
1709,66.85,160.85,745.99,28.0,1631.12,968.76,176.78,1117.61,1205.08,658.36,6060.81,889.89,1015.11,1409.78,254.83,710.83,189.82,2618.33,2569.96,184.24,254.78,36.35,2420.26,2243.72,152.37,10396.06,241.6
1710,65.71,157.33,747.68,26.6,1626.33,965.44,170.98,1121.36,1200.94,655.47,6082.93,894.7,1018.4,1409.34,251.19,703.53,185.83,2612.41,2552.81,180.83,254.0,35.26,2412.19,2250.5,150.41,10402.95,240.79
1711,68.95,166.47,758.38,29.57,1664.72,989.08,184.43,1135.3,1230.34,672.63,6155.35,902.6,1031.24,1435.99,262.26,729.39,196.35,2670.95,2630.18,190.19,260.05,37.85,2470.8,2279.75,156.66,10581.83,246.66
1712,71.11,173.44,749.48,32.56,1664.76,990.18,196.55,1119.2,1231.73,674.83,6064.05,885.6,1016.84,1427.5,268.88,741.3,204.22,2666.95,2652.2,196.73,260.11,40.1,2472.97,2249.1,160.13,10496.36,246.89
1713,103.45,258.79,967.85,55.09,2226.17,1328.22,309.45,1434.57,1652.4,910.78,7756.89,1118.79,1304.26,1876.05,385.02,1037.09,303.41,3550.93,3631.28,288.26,348.13,62.34,3315.14,2889.43,227.47,13706.36,331.06
1714,109.5,272.37,1054.05,56.45,2403.68,1433.04,321.88,1565.25,1782.77,981.2,8467.84,1225.18,1422.82,2034.28,409.03,1107.75,319.65,3838.11,3898.57,304.63,375.81,65.02,3577.29,3150.84,242.1,14885.77,357.22
1715,96.7,236.15,1013.58,44.63,2254.87,1341.34,268.35,1513.08,1668.6,914.42,8197.42,1196.54,1374.75,1931.98,365.35,1006.16,277.99,3611.63,3596.21,267.62,352.34,54.72,3349.95,3040.96,217.49,14201.99,334.45
1716,116.77,291.62,1102.21,61.58,2528.41,1508.2,347.46,1634.67,1876.29,1033.73,8840.33,1276.32,1486.1,2133.61,435.1,1173.96,342.01,4034.35,4117.02,325.23,395.36,70.06,3764.54,3291.9,257.2,15595.55,375.93
1717,93.25,228.74,958.68,44.23,2144.54,1276.34,262.4,1429.5,1587.76,870.97,7742.06,1127.9,1298.92,1832.41,351.41,963.98,269.08,3432.53,3433.28,258.4,335.14,53.38,3187.28,2873.95,208.9,13456.26,318.24
1718,87.8,216.27,885.05,42.74,1991.02,1185.59,250.4,1318.14,1474.87,809.85,7136.67,1037.64,1197.87,1696.45,329.95,901.65,254.22,3184.57,3199.85,243.57,311.2,50.83,2960.34,2651.02,195.89,12445.03,295.58
1719,91.41,222.46,972.28,41.29,2154.11,1280.92,250.91,1452.73,1593.4,872.57,7872.29,1150.72,1319.8,1849.49,346.05,955.85,262.03,3452.05,3425.61,252.71,336.57,51.26,3199.3,2918.86,206.22,13605.81,319.41
1720,86.44,208.68,950.71,37.06,2086.92,1239.92,231.21,1423.22,1542.37,843.21,7716.41,1131.5,1292.77,1800.16,328.77,914.37,246.13,3348.31,3297.16,238.42,326.0,47.44,3097.41,2857.91,196.39,13265.51,309.21
1721,101.64,251.22,1008.32,50.51,2278.89,1357.56,293.0,1500.21,1688.83,928.08,8120.21,1178.68,1363.46,1937.24,381.14,1038.28,295.14,3642.9,3674.07,282.24,356.23,59.38,3389.49,3018.13,226.05,14199.15,338.44
1722,83.22,201.4,906.85,36.22,1995.77,1186.05,224.28,1356.82,1475.36,806.97,7355.42,1077.63,1232.52,1719.3,316.14,877.56,237.45,3201.01,3158.97,229.71,311.77,45.97,2962.68,2725.05,188.72,12663.64,295.77
1723,103.56,262.0,913.37,58.64,2139.89,1278.75,320.45,1348.34,1590.94,879.61,7282.49,1043.13,1226.31,1787.13,382.66,1019.47,306.61,3405.63,3532.23,289.52,334.76,64.21,3190.68,2719.13,225.23,13012.26,318.67
1724,98.35,258.61,682.64,67.36,1737.03,1045.07,339.88,988.35,1300.44,728.35,5309.16,734.76,900.52,1394.54,354.17,905.89,300.77,2738.06,3012.09,278.09,272.21,67.01,2604.0,2005.13,205.65,9998.49,260.23
1725,142.95,382.77,862.61,106.08,2317.79,1400.29,518.97,1231.67,1742.6,983.65,6589.79,888.51,1123.68,1814.71,508.33,1273.05,443.91,3631.76,4137.99,406.43,363.62,101.64,3486.14,2509.62,293.14,12878.21,348.5
1726,156.85,421.44,919.57,118.12,2500.18,1511.78,574.64,1308.84,1881.41,1063.72,6996.28,937.57,1194.43,1947.05,556.44,1387.8,488.49,3912.6,4490.56,446.43,392.32,112.41,3763.05,2669.49,320.47,13786.56,376.22
1727,160.87,422.61,1125.17,109.66,2855.05,1717.36,554.37,1630.18,2136.95,1196.39,8758.57,1213.68,1485.22,2295.14,579.79,1484.75,491.58,4501.78,4943.08,454.78,447.4,109.35,4279.32,3306.53,336.8,16464.06,427.64
1728,151.21,393.89,1119.87,99.12,2783.01,1671.25,509.03,1630.76,2079.5,1160.57,8774.32,1227.07,1485.03,2259.28,548.05,1416.49,458.79,4398.55,4761.39,426.37,435.93,100.74,4165.83,3302.53,319.33,16270.24,416.24
1729,110.15,281.14,925.32,65.3,2202.29,1317.82,349.77,1361.12,1639.58,908.87,7344.18,1045.52,1238.33,1825.2,404.72,1068.81,328.54,3498.35,3671.55,308.74,344.66,69.81,3287.24,2747.84,237.51,13250.6,328.36
1730,87.27,218.09,821.18,46.18,1885.53,1124.8,260.18,1217.61,1399.33,771.08,6584.45,950.29,1106.96,1590.34,325.05,876.5,255.74,3008.2,3072.14,243.11,294.84,52.44,2807.51,2452.15,192.11,11622.63,280.37
1731,75.27,185.19,762.46,36.41,1712.76,1019.75,213.93,1135.89,1268.57,696.39,6150.4,894.69,1032.22,1460.41,283.03,774.19,217.72,2739.97,2749.96,208.73,267.69,43.46,2546.35,2284.3,168.09,10716.18,254.25
1732,67.51,164.89,707.23,31.18,1573.6,936.1,187.43,1055.73,1164.48,638.18,5719.61,834.8,959.21,1348.17,255.05,702.32,194.11,2520.41,2509.97,186.84,245.89,38.21,2337.85,2121.79,151.82,9910.04,233.41
1733,66.85,160.85,745.99,28.0,1631.12,968.76,176.78,1117.61,1205.08,658.36,6060.81,889.89,1015.11,1409.78,254.83,710.83,189.82,2618.33,2569.96,184.24,254.78,36.35,2420.26,2243.72,152.37,10396.06,241.6
1734,65.71,157.33,747.68,26.6,1626.33,965.44,170.98,1121.36,1200.94,655.47,6082.93,894.7,1018.4,1409.34,251.19,703.53,185.83,2612.41,2552.81,180.83,254.0,35.26,2412.19,2250.5,150.41,10402.95,240.79
1735,68.95,166.47,758.38,29.57,1664.72,989.08,184.43,1135.3,1230.34,672.63,6155.35,902.6,1031.24,1435.99,262.26,729.39,196.35,2670.95,2630.18,190.19,260.05,37.85,2470.8,2279.75,156.66,10581.83,246.66
1736,71.11,173.44,749.48,32.56,1664.76,990.18,196.55,1119.2,1231.73,674.83,6064.05,885.6,1016.84,1427.5,268.88,741.3,204.22,2666.95,2652.2,196.73,260.11,40.1,2472.97,2249.1,160.13,10496.36,246.89
1737,103.45,258.79,967.85,55.09,2226.17,1328.22,309.45,1434.57,1652.4,910.78,7756.89,1118.79,1304.26,1876.05,385.02,1037.09,303.41,3550.93,3631.28,288.26,348.13,62.34,3315.14,2889.43,227.47,13706.36,331.06
1738,109.5,272.37,1054.05,56.45,2403.68,1433.04,321.88,1565.25,1782.77,981.2,8467.84,1225.18,1422.82,2034.28,409.03,1107.75,319.65,3838.11,3898.57,304.63,375.81,65.02,3577.29,3150.84,242.1,14885.77,357.22
1739,96.7,236.15,1013.58,44.63,2254.87,1341.34,268.35,1513.08,1668.6,914.42,8197.42,1196.54,1374.75,1931.98,365.35,1006.16,277.99,3611.63,3596.21,267.62,352.34,54.72,3349.95,3040.96,217.49,14201.99,334.45
1740,116.77,291.62,1102.21,61.58,2528.41,1508.2,347.46,1634.67,1876.29,1033.73,8840.33,1276.32,1486.1,2133.61,435.1,1173.96,342.01,4034.35,4117.02,325.23,395.36,70.06,3764.54,3291.9,257.2,15595.55,375.93
1741,93.25,228.74,958.68,44.23,2144.54,1276.34,262.4,1429.5,1587.76,870.97,7742.06,1127.9,1298.92,1832.41,351.41,963.98,269.08,3432.53,3433.28,258.4,335.14,53.38,3187.28,2873.95,208.9,13456.26,318.24
1742,87.8,216.27,885.05,42.74,1991.02,1185.59,250.4,1318.14,1474.87,809.85,7136.67,1037.64,1197.87,1696.45,329.95,901.65,254.22,3184.57,3199.85,243.57,311.2,50.83,2960.34,2651.02,195.89,12445.03,295.58
1743,91.41,222.46,972.28,41.29,2154.11,1280.92,250.91,1452.73,1593.4,872.57,7872.29,1150.72,1319.8,1849.49,346.05,955.85,262.03,3452.05,3425.61,252.71,336.57,51.26,3199.3,2918.86,206.22,13605.81,319.41
1744,86.44,208.68,950.71,37.06,2086.92,1239.92,231.21,1423.22,1542.37,843.21,7716.41,1131.5,1292.77,1800.16,328.77,914.37,246.13,3348.31,3297.16,238.42,326.0,47.44,3097.41,2857.91,196.39,13265.51,309.21
1745,101.64,251.22,1008.32,50.51,2278.89,1357.56,293.0,1500.21,1688.83,928.08,8120.21,1178.68,1363.46,1937.24,381.14,1038.28,295.14,3642.9,3674.07,282.24,356.23,59.38,3389.49,3018.13,226.05,14199.15,338.44
1746,83.22,201.4,906.85,36.22,1995.77,1186.05,224.28,1356.82,1475.36,806.97,7355.42,1077.63,1232.52,1719.3,316.14,877.56,237.45,3201.01,3158.97,229.71,311.77,45.97,2962.68,2725.05,188.72,12663.64,295.77
1747,103.56,262.0,913.37,58.64,2139.89,1278.75,320.45,1348.34,1590.94,879.61,7282.49,1043.13,1226.31,1787.13,382.66,1019.47,306.61,3405.63,3532.23,289.52,334.76,64.21,3190.68,2719.13,225.23,13012.26,318.67
1748,98.35,258.61,682.64,67.36,1737.03,1045.07,339.88,988.35,1300.44,728.35,5309.16,734.76,900.52,1394.54,354.17,905.89,300.77,2738.06,3012.09,278.09,272.21,67.01,2604.0,2005.13,205.65,9998.49,260.23
1749,142.95,382.77,862.61,106.08,2317.79,1400.29,518.97,1231.67,1742.6,983.65,6589.79,888.51,1123.68,1814.71,508.33,1273.05,443.91,3631.76,4137.99,406.43,363.62,101.64,3486.14,2509.62,293.14,12878.21,348.5
1750,156.85,421.44,919.57,118.12,2500.18,1511.78,574.64,1308.84,1881.41,1063.72,6996.28,937.57,1194.43,1947.05,556.44,1387.8,488.49,3912.6,4490.56,446.43,392.32,112.41,3763.05,2669.49,320.47,13786.56,376.22
1751,160.87,422.61,1125.17,109.66,2855.05,1717.36,554.37,1630.18,2136.95,1196.39,8758.57,1213.68,1485.22,2295.14,579.79,1484.75,491.58,4501.78,4943.08,454.78,447.4,109.35,4279.32,3306.53,336.8,16464.06,427.64
1752,151.21,393.89,1119.87,99.12,2783.01,1671.25,509.03,1630.76,2079.5,1160.57,8774.32,1227.07,1485.03,2259.28,548.05,1416.49,458.79,4398.55,4761.39,426.37,435.93,100.74,4165.83,3302.53,319.33,16270.24,416.24
1753,110.15,281.14,925.32,65.3,2202.29,1317.82,349.77,1361.12,1639.58,908.87,7344.18,1045.52,1238.33,1825.2,404.72,1068.81,328.54,3498.35,3671.55,308.74,344.66,69.81,3287.24,2747.84,237.51,13250.6,328.36
1754,87.27,218.09,821.18,46.18,1885.53,1124.8,260.18,1217.61,1399.33,771.08,6584.45,950.29,1106.96,1590.34,325.05,876.5,255.74,3008.2,3072.14,243.11,294.84,52.44,2807.51,2452.15,192.11,11622.63,280.37
1755,75.27,185.19,762.46,36.41,1712.76,1019.75,213.93,1135.89,1268.57,696.39,6150.4,894.69,1032.22,1460.41,283.03,774.19,217.72,2739.97,2749.96,208.73,267.69,43.46,2546.35,2284.3,168.09,10716.18,254.25
1756,67.51,164.89,707.23,31.18,1573.6,936.1,187.43,1055.73,1164.48,638.18,5719.61,834.8,959.21,1348.17,255.05,702.32,194.11,2520.41,2509.97,186.84,245.89,38.21,2337.85,2121.79,151.82,9910.04,233.41
1757,66.85,160.85,745.99,28.0,1631.12,968.76,176.78,1117.61,1205.08,658.36,6060.81,889.89,1015.11,1409.78,254.83,710.83,189.82,2618.33,2569.96,184.24,254.78,36.35,2420.26,2243.72,152.37,10396.06,241.6
1758,65.71,157.33,747.68,26.6,1626.33,965.44,170.98,1121.36,1200.94,655.47,6082.93,894.7,1018.4,1409.34,251.19,703.53,185.83,2612.41,2552.81,180.83,254.0,35.26,2412.19,2250.5,150.41,10402.95,240.79
1759,68.95,166.47,758.38,29.57,1664.72,989.08,184.43,1135.3,1230.34,672.63,6155.35,902.6,1031.24,1435.99,262.26,729.39,196.35,2670.95,2630.18,190.19,260.05,37.85,2470.8,2279.75,156.66,10581.83,246.66
1760,71.11,173.44,749.48,32.56,1664.76,990.18,196.55,1119.2,1231.73,674.83,6064.05,885.6,1016.84,1427.5,268.88,741.3,204.22,2666.95,2652.2,196.73,260.11,40.1,2472.97,2249.1,160.13,10496.36,246.89
1761,103.45,258.79,967.85,55.09,2226.17,1328.22,309.45,1434.57,1652.4,910.78,7756.89,1118.79,1304.26,1876.05,385.02,1037.09,303.41,3550.93,3631.28,288.26,348.13,62.34,3315.14,2889.43,227.47,13706.36,331.06
1762,109.5,272.37,1054.05,56.45,2403.68,1433.04,321.88,1565.25,1782.77,981.2,8467.84,1225.18,1422.82,2034.28,409.03,1107.75,319.65,3838.11,3898.57,304.63,375.81,65.02,3577.29,3150.84,242.1,14885.77,357.22
1763,96.7,236.15,1013.58,44.63,2254.87,1341.34,268.35,1513.08,1668.6,914.42,8197.42,1196.54,1374.75,1931.98,365.35,1006.16,277.99,3611.63,3596.21,267.62,352.34,54.72,3349.95,3040.96,217.49,14201.99,334.45
1764,116.77,291.62,1102.21,61.58,2528.41,1508.2,347.46,1634.67,1876.29,1033.73,8840.33,1276.32,1486.1,2133.61,435.1,1173.96,342.01,4034.35,4117.02,325.23,395.36,70.06,3764.54,3291.9,257.2,15595.55,375.93
1765,93.25,228.74,958.68,44.23,2144.54,1276.34,262.4,1429.5,1587.76,870.97,7742.06,1127.9,1298.92,1832.41,351.41,963.98,269.08,3432.53,3433.28,258.4,335.14,53.38,3187.28,2873.95,208.9,13456.26,318.24
1766,87.8,216.27,885.05,42.74,1991.02,1185.59,250.4,1318.14,1474.87,809.85,7136.67,1037.64,1197.87,1696.45,329.95,901.65,254.22,3184.57,3199.85,243.57,311.2,50.83,2960.34,2651.02,195.89,12445.03,295.58
1767,91.41,222.46,972.28,41.29,2154.11,1280.92,250.91,1452.73,1593.4,872.57,7872.29,1150.72,1319.8,1849.49,346.05,955.85,262.03,3452.05,3425.61,252.71,336.57,51.26,3199.3,2918.86,206.22,13605.81,319.41
1768,86.44,208.68,950.71,37.06,2086.92,1239.92,231.21,1423.22,1542.37,843.21,7716.41,1131.5,1292.77,1800.16,328.77,914.37,246.13,3348.31,3297.16,238.42,326.0,47.44,3097.41,2857.91,196.39,13265.51,309.21
1769,101.64,251.22,1008.32,50.51,2278.89,1357.56,293.0,1500.21,1688.83,928.08,8120.21,1178.68,1363.46,1937.24,381.14,1038.28,295.14,3642.9,3674.07,282.24,356.23,59.38,3389.49,3018.13,226.05,14199.15,338.44
1770,83.22,201.4,906.85,36.22,1995.77,1186.05,224.28,1356.82,1475.36,806.97,7355.42,1077.63,1232.52,1719.3,316.14,877.56,237.45,3201.01,3158.97,229.71,311.77,45.97,2962.68,2725.05,188.72,12663.64,295.77
1771,103.56,262.0,913.37,58.64,2139.89,1278.75,320.45,1348.34,1590.94,879.61,7282.49,1043.13,1226.31,1787.13,382.66,1019.47,306.61,3405.63,3532.23,289.52,334.76,64.21,3190.68,2719.13,225.23,13012.26,318.67
1772,98.35,258.61,682.64,67.36,1737.03,1045.07,339.88,988.35,1300.44,728.35,5309.16,734.76,900.52,1394.54,354.17,905.89,300.77,2738.06,3012.09,278.09,272.21,67.01,2604.0,2005.13,205.65,9998.49,260.23
1773,142.95,382.77,862.61,106.08,2317.79,1400.29,518.97,1231.67,1742.6,983.65,6589.79,888.51,1123.68,1814.71,508.33,1273.05,443.91,3631.76,4137.99,406.43,363.62,101.64,3486.14,2509.62,293.14,12878.21,348.5
1774,156.85,421.44,919.57,118.12,2500.18,1511.78,574.64,1308.84,1881.41,1063.72,6996.28,937.57,1194.43,1947.05,556.44,1387.8,488.49,3912.6,4490.56,446.43,392.32,112.41,3763.05,2669.49,320.47,13786.56,376.22
1775,160.87,422.61,1125.17,109.66,2855.05,1717.36,554.37,1630.18,2136.95,1196.39,8758.57,1213.68,1485.22,2295.14,579.79,1484.75,491.58,4501.78,4943.08,454.78,447.4,109.35,4279.32,3306.53,336.8,16464.06,427.64
1776,151.21,393.89,1119.87,99.12,2783.01,1671.25,509.03,1630.76,2079.5,1160.57,8774.32,1227.07,1485.03,2259.28,548.05,1416.49,458.79,4398.55,4761.39,426.37,435.93,100.74,4165.83,3302.53,319.33,16270.24,416.24
1777,110.15,281.14,925.32,65.3,2202.29,1317.82,349.77,1361.12,1639.58,908.87,7344.18,1045.52,1238.33,1825.2,404.72,1068.81,328.54,3498.35,3671.55,308.74,344.66,69.81,3287.24,2747.84,237.51,13250.6,328.36
1778,87.27,218.09,821.18,46.18,1885.53,1124.8,260.18,1217.61,1399.33,771.08,6584.45,950.29,1106.96,1590.34,325.05,876.5,255.74,3008.2,3072.14,243.11,294.84,52.44,2807.51,2452.15,192.11,11622.63,280.37
1779,75.27,185.19,762.46,36.41,1712.76,1019.75,213.93,1135.89,1268.57,696.39,6150.4,894.69,1032.22,1460.41,283.03,774.19,217.72,2739.97,2749.96,208.73,267.69,43.46,2546.35,2284.3,168.09,10716.18,254.25
1780,67.51,164.89,707.23,31.18,1573.6,936.1,187.43,1055.73,1164.48,638.18,5719.61,834.8,959.21,1348.17,255.05,702.32,194.11,2520.41,2509.97,186.84,245.89,38.21,2337.85,2121.79,151.82,9910.04,233.41
1781,66.85,160.85,745.99,28.0,1631.12,968.76,176.78,1117.61,1205.08,658.36,6060.81,889.89,1015.11,1409.78,254.83,710.83,189.82,2618.33,2569.96,184.24,254.78,36.35,2420.26,2243.72,152.37,10396.06,241.6
1782,65.71,157.33,747.68,26.6,1626.33,965.44,170.98,1121.36,1200.94,655.47,6082.93,894.7,1018.4,1409.34,251.19,703.53,185.83,2612.41,2552.81,180.83,254.0,35.26,2412.19,2250.5,150.41,10402.95,240.79
1783,68.95,166.47,758.38,29.57,1664.72,989.08,184.43,1135.3,1230.34,672.63,6155.35,902.6,1031.24,1435.99,262.26,729.39,196.35,2670.95,2630.18,190.19,260.05,37.85,2470.8,2279.75,156.66,10581.83,246.66
1784,71.11,173.44,749.48,32.56,1664.76,990.18,196.55,1119.2,1231.73,674.83,6064.05,885.6,1016.84,1427.5,268.88,741.3,204.22,2666.95,2652.2,196.73,260.11,40.1,2472.97,2249.1,160.13,10496.36,246.89
1785,103.45,258.79,967.85,55.09,2226.17,1328.22,309.45,1434.57,1652.4,910.78,7756.89,1118.79,1304.26,1876.05,385.02,1037.09,303.41,3550.93,3631.28,288.26,348.13,62.34,3315.14,2889.43,227.47,13706.36,331.06
1786,109.5,272.37,1054.05,56.45,2403.68,1433.04,321.88,1565.25,1782.77,981.2,8467.84,1225.18,1422.82,2034.28,409.03,1107.75,319.65,3838.11,3898.57,304.63,375.81,65.02,3577.29,3150.84,242.1,14885.77,357.22
1787,96.7,236.15,1013.58,44.63,2254.87,1341.34,268.35,1513.08,1668.6,914.42,8197.42,1196.54,1374.75,1931.98,365.35,1006.16,277.99,3611.63,3596.21,267.62,352.34,54.72,3349.95,3040.96,217.49,14201.99,334.45
1788,116.77,291.62,1102.21,61.58,2528.41,1508.2,347.46,1634.67,1876.29,1033.73,8840.33,1276.32,1486.1,2133.61,435.1,1173.96,342.01,4034.35,4117.02,325.23,395.36,70.06,3764.54,3291.9,257.2,15595.55,375.93
1789,93.25,228.74,958.68,44.23,2144.54,1276.34,262.4,1429.5,1587.76,870.97,7742.06,1127.9,1298.92,1832.41,351.41,963.98,269.08,3432.53,3433.28,258.4,335.14,53.38,3187.28,2873.95,208.9,13456.26,318.24
1790,87.8,216.27,885.05,42.74,1991.02,1185.59,250.4,1318.14,1474.87,809.85,7136.67,1037.64,1197.87,1696.45,329.95,901.65,254.22,3184.57,3199.85,243.57,311.2,50.83,2960.34,2651.02,195.89,12445.03,295.58
1791,91.41,222.46,972.28,41.29,2154.11,1280.92,250.91,1452.73,1593.4,872.57,7872.29,1150.72,1319.8,1849.49,346.05,955.85,262.03,3452.05,3425.61,252.71,336.57,51.26,3199.3,2918.86,206.22,13605.81,319.41
1792,86.44,208.68,950.71,37.06,2086.92,1239.92,231.21,1423.22,1542.37,843.21,7716.41,1131.5,1292.77,1800.16,328.77,914.37,246.13,3348.31,3297.16,238.42,326.0,47.44,3097.41,2857.91,196.39,13265.51,309.21
1793,101.64,251.22,1008.32,50.51,2278.89,1357.56,293.0,1500.21,1688.83,928.08,8120.21,1178.68,1363.46,1937.24,381.14,1038.28,295.14,3642.9,3674.07,282.24,356.23,59.38,3389.49,3018.13,226.05,14199.15,338.44
1794,83.22,201.4,906.85,36.22,1995.77,1186.05,224.28,1356.82,1475.36,806.97,7355.42,1077.63,1232.52,1719.3,316.14,877.56,237.45,3201.01,3158.97,229.71,311.77,45.97,2962.68,2725.05,188.72,12663.64,295.77
1795,103.56,262.0,913.37,58.64,2139.89,1278.75,320.45,1348.34,1590.94,879.61,7282.49,1043.13,1226.31,1787.13,382.66,1019.47,306.61,3405.63,3532.23,289.52,334.76,64.21,3190.68,2719.13,225.23,13012.26,318.67
1796,98.35,258.61,682.64,67.36,1737.03,1045.07,339.88,988.35,1300.44,728.35,5309.16,734.76,900.52,1394.54,354.17,905.89,300.77,2738.06,3012.09,278.09,272.21,67.01,2604.0,2005.13,205.65,9998.49,260.23
1797,142.95,382.77,862.61,106.08,2317.79,1400.29,518.97,1231.67,1742.6,983.65,6589.79,888.51,1123.68,1814.71,508.33,1273.05,443.91,3631.76,4137.99,406.43,363.62,101.64,3486.14,2509.62,293.14,12878.21,348.5
