time_index,BR_AC_Wind_Onshore_Class1,BR_AC_Wind_Onshore_Class3,BR_AL_Wind_Onshore_Class1,BR_AM_Wind_Onshore_Class3,BR_AP_Wind_Onshore_Class1,BR_AP_Wind_Onshore_Class3,BR_BA_Wind_Onshore_Class0,BR_BA_Wind_Onshore_Class1,BR_BA_Wind_Onshore_Class3,BR_CE_Wind_Onshore_Class0,BR_CE_Wind_Onshore_Class1,BR_CE_Wind_Onshore_Class3,BR_ES_Wind_Onshore_Class1,BR_GO_Wind_Onshore_Class0,BR_GO_Wind_Onshore_Class1,BR_GO_Wind_Onshore_Class2,BR_GO_Wind_Onshore_Class3,BR_MA_Wind_Onshore_Class0,BR_MA_Wind_Onshore_Class1,BR_MA_Wind_Onshore_Class3,BR_MG_Wind_Onshore_Class0,BR_MG_Wind_Onshore_Class1,BR_MG_Wind_Onshore_Class3,BR_MS_Wind_Onshore_Class0,BR_MS_Wind_Onshore_Class1,BR_MS_Wind_Onshore_Class2,BR_MS_Wind_Onshore_Class3,BR_MT_Wind_Onshore_Class0,BR_MT_Wind_Onshore_Class1,BR_MT_Wind_Onshore_Class2,BR_MT_Wind_Onshore_Class3,BR_PA_Wind_Onshore_Class0,BR_PA_Wind_Onshore_Class1,BR_PA_Wind_Onshore_Class2,BR_PA_Wind_Onshore_Class3,BR_PB_Wind_Onshore_Class0,BR_PB_Wind_Onshore_Class1,BR_PB_Wind_Onshore_Class3,BR_PE_Wind_Onshore_Class0,BR_PE_Wind_Onshore_Class1,BR_PI_Wind_Onshore_Class0,BR_PI_Wind_Onshore_Class1,BR_PI_Wind_Onshore_Class3,BR_PR_Wind_Onshore_Class0,BR_PR_Wind_Onshore_Class1,BR_PR_Wind_Onshore_Class3,BR_RJ_Wind_Onshore_Class0,BR_RJ_Wind_Onshore_Class1,BR_RN_Wind_Onshore_Class0,BR_RN_Wind_Onshore_Class1,BR_RO_Wind_Onshore_Class0,BR_RO_Wind_Onshore_Class2,BR_RO_Wind_Onshore_Class3,BR_RR_Wind_Onshore_Class2,BR_RS_Wind_Onshore_Class0,BR_RS_Wind_Onshore_Class1,BR_SC_Wind_Onshore_Class1,BR_SE_Wind_Onshore_Class1,BR_SP_Wind_Onshore_Class0,BR_SP_Wind_Onshore_Class1,BR_TO_Wind_Onshore_Class0,BR_TO_Wind_Onshore_Class1,BR_TO_Wind_Onshore_Class2,BR_TO_Wind_Onshore_Class3
1111,0.01062029,0.012624638,0.013489855,0.0,0.0,0.029756522,0.195107316,0.081814493,0.069871014,0.387114332,0.323424638,0.416954589,0.079510145,0.115097907,0.10489228,0.072477295,0.056593478,0.129040942,0.23002624,0.14798312,0.097287903,0.012828986,0.010449123,0.180656522,0.10566402,0.053568116,0.069115942,0.060932441,0.042007202,0.11197146,0.108247111,0.069553623,0.084589648,0.083608996,0.064044767,0.323965217,0.348371981,0.256944928,0.285358592,0.082066667,0.42740602,0.449363211,0.229054493,0.091961265,0.142207453,0.0,0.005884058,0.008521739,0.331362319,0.478542995,0.091958261,0.006425121,0.066949725,0.0,0.082876065,0.428663188,0.191185507,0.0309343,0.216813464,0.066833078,0.161891963,0.124961546,0.142158799,0.110858551
1112,0.021373913,0.012246377,0.014950725,0.004057971,0.0,0.014353623,0.196753344,0.078151515,0.072024155,0.359670209,0.33490314,0.395580676,0.060794203,0.119812238,0.119872109,0.091623188,0.066143478,0.164396014,0.240544928,0.153802046,0.100507306,0.014548792,0.013707399,0.156637474,0.103767864,0.033852174,0.13413913,0.053691416,0.043734212,0.10120327,0.102140676,0.077589855,0.07170766,0.077314943,0.05781723,0.28372029,0.337701932,0.213744928,0.27664058,0.088865942,0.469068599,0.441682051,0.230644058,0.077816337,0.112162319,0.0,0.007913043,0.015501449,0.289623188,0.465097101,0.076742029,0.003652174,0.064395402,0.0,0.077380061,0.345082899,0.186385507,0.029271498,0.234262927,0.081445524,0.176506456,0.127431498,0.135578261,0.111862609
1113,0.034988406,0.010131884,0.01253913,0.007507246,0.0,0.038898551,0.184016413,0.070294335,0.066566667,0.340800644,0.352067633,0.371756522,0.061655072,0.124380354,0.133264123,0.088496618,0.07325471,0.230121739,0.245697941,0.161301108,0.102962082,0.019146667,0.018957742,0.142786128,0.096911909,0.023799275,0.153571014,0.049744928,0.054349758,0.092702936,0.101730705,0.083117391,0.059330849,0.075031884,0.053770853,0.230249275,0.30456087,0.161449275,0.274041822,0.071671014,0.47503456,0.413449275,0.224486957,0.057152042,0.083415735,0.0,0.013588406,0.023153623,0.254544928,0.452051691,0.061788986,0.001758454,0.051643178,0.0,0.075806061,0.260484638,0.162811594,0.025938164,0.255806639,0.092222336,0.216962846,0.144229179,0.129090476,0.107081159
1114,0.029536232,0.010484058,0.015530435,0.015501449,0.003043478,0.043710145,0.179195879,0.072321476,0.056450725,0.340199678,0.375578986,0.368081159,0.069115942,0.127831884,0.140159361,0.075482126,0.07621558,0.268560145,0.214655378,0.173141858,0.107008104,0.025287343,0.022591304,0.124816977,0.090655703,0.021039855,0.160347826,0.051448161,0.073086342,0.083692456,0.103162899,0.078462319,0.051755694,0.072923738,0.050455556,0.212881159,0.295837198,0.13826087,0.298034783,0.07362971,0.470149238,0.387342252,0.225732174,0.040640053,0.067742857,0.0,0.017414493,0.0312,0.266544928,0.467116908,0.048224928,0.000270531,0.037821689,0.004554037,0.060175143,0.205121546,0.158362319,0.028605797,0.255738195,0.100283717,0.289452964,0.17460058,0.136412836,0.103624928
1115,0.026913043,0.021672464,0.0292,0.006898551,0.014446377,0.036011594,0.167858146,0.073686957,0.051501449,0.321947826,0.322311353,0.30749372,0.048994203,0.167849275,0.183314759,0.108751691,0.104598188,0.303639855,0.171744928,0.162702302,0.119801361,0.042916908,0.035584134,0.132397308,0.114275992,0.070037681,0.185646377,0.076378818,0.171599122,0.097706429,0.128350686,0.087342029,0.056114286,0.074828786,0.052315942,0.185882609,0.245943478,0.114295652,0.392412422,0.09899058,0.413183798,0.285538907,0.197890435,0.038455599,0.065743685,0.0,0.023536232,0.03937971,0.344475362,0.376813527,0.019797101,0.0,0.009391504,0.001996687,0.053697848,0.173587633,0.136889855,0.033441546,0.305774474,0.143348338,0.386742029,0.242891594,0.161157143,0.120714203
1116,0.032869565,0.033385507,0.038989855,0.0,0.0,0.00426087,0.136733159,0.076059552,0.019085024,0.471848631,0.511004348,0.46098744,0.008678261,0.148908213,0.145241644,0.095041546,0.086126449,0.227671377,0.159919756,0.111493947,0.078949423,0.042956715,0.022421663,0.115459006,0.11209414,0.099877536,0.176214493,0.072977035,0.195935354,0.072981197,0.110548792,0.057395652,0.019487371,0.058101949,0.025768277,0.319678261,0.328480193,0.244944928,0.423833126,0.172218116,0.420885173,0.352012932,0.214490435,0.034568643,0.054038923,0.0,0.023918841,0.038898551,0.502863768,0.542036715,0.017769275,0.007462802,0.009356322,0.007234783,0.050535793,0.146804638,0.112898551,0.056602899,0.266625526,0.12924399,0.320500659,0.203543575,0.153684265,0.098244058
1117,0.016715942,0.022443478,0.155944928,0.0,0.0,0.0,0.155460031,0.122977602,0.024622705,0.476662802,0.571235024,0.511099517,0.017414493,0.084390982,0.052643242,0.02301256,0.032809058,0.260010145,0.161589931,0.140914919,0.050889914,0.022760773,0.009497788,0.06110766,0.066636043,0.069186232,0.083298551,0.043576366,0.139918314,0.021078261,0.053819285,0.02022029,0.0228853,0.013281959,0.008630435,0.287149275,0.418804348,0.220944928,0.424486542,0.25537029,0.416414567,0.339733333,0.232990725,0.016726219,0.035721739,0.0,0.006695652,0.030718841,0.48284058,0.689985507,0.007509565,0.006392271,0.002157321,0.001594203,0.048017567,0.133885217,0.036405797,0.183952657,0.16941655,0.091274339,0.29059025,0.1012943,0.112960663,0.071807536
1118,0.0,0.0,0.215544928,0.0,0.0,0.0,0.162366125,0.177844005,0.037426087,0.407201288,0.529718599,0.461391304,0.055628986,0.060368438,0.061328364,0.016299517,0.041153261,0.242994203,0.140542182,0.1460237,0.048326057,0.029362705,0.016901602,0.045928364,0.035321109,0.024217391,0.064475362,0.012983278,0.051234607,0.007009736,0.013856618,0.02104058,0.014635197,0.013208796,0.007180998,0.239072464,0.426850242,0.209130435,0.411136646,0.265445652,0.36890301,0.286255518,0.202470725,0.004362055,0.010551967,0.0,0.009130435,0.003652174,0.408011594,0.667713527,0.0,0.0,0.0,0.00057971,0.045409398,0.093191498,0.017626087,0.219466667,0.088201777,0.038337596,0.267020817,0.128550725,0.151408696,0.136826667
1119,0.0,0.000355072,0.246514493,0.0,0.0,0.0,0.163623258,0.189461133,0.041028986,0.348743961,0.459411594,0.390098551,0.037214493,0.068121739,0.060939249,0.037333333,0.051403623,0.200118841,0.114990694,0.128529412,0.045664241,0.031576039,0.019263463,0.072447826,0.049449527,0.040988406,0.100507246,0.020380602,0.07247466,0.022783649,0.021561353,0.060633333,0.014560663,0.044691854,0.021369887,0.224711594,0.427564734,0.207101449,0.379019876,0.263286232,0.315263025,0.21230903,0.163814493,0.010218972,0.024521739,0.0,0.053907246,0.0,0.37942029,0.647274396,0.002717681,0.0,0.0,0.0,0.053429249,0.057755749,0.010915942,0.212354589,0.104142122,0.049079966,0.200279842,0.143118841,0.144872878,0.166361159
1120,0.0,0.0,0.229107246,0.0,0.0,0.0,0.152706269,0.167623715,0.039863768,0.273922705,0.369180435,0.294374879,0.020666667,0.032673752,0.032207276,0.042332367,0.017856884,0.12811558,0.085819985,0.09567451,0.03199302,0.01833971,0.013403204,0.077778261,0.061867297,0.075730435,0.092898551,0.029333556,0.088651735,0.039515422,0.040272386,0.048662319,0.022335404,0.054836982,0.038554267,0.18845942,0.379554589,0.180724638,0.316250104,0.230652899,0.221088815,0.134120847,0.115057971,0.027113307,0.062713043,0.010144928,0.056776812,0.0,0.314666667,0.578143478,0.007202319,0.0,0.000195902,0.0,0.060864822,0.027422609,0.005478261,0.197059903,0.100411968,0.040061381,0.110773123,0.116784928,0.100586542,0.110286957
1121,0.0,0.0,0.221565217,0.0,0.0,0.0,0.151909132,0.15455942,0.046190338,0.212817391,0.283174155,0.209196135,0.019901449,0.010113688,0.014894055,0.017797101,0.001648188,0.059730072,0.052878719,0.057107587,0.025379592,0.01334029,0.009077956,0.060430642,0.074929301,0.100910145,0.048089855,0.020864437,0.063423452,0.029347454,0.019713391,0.027850725,0.027799586,0.036434983,0.03103913,0.161436232,0.340044444,0.160434783,0.281635197,0.221912319,0.155268971,0.081840357,0.075543768,0.051467984,0.133212422,0.063663768,0.046597101,0.0,0.242544928,0.509029952,0.005984928,0.0,0.00115982,0.0,0.063262363,0.01116715,0.031869565,0.192467633,0.072112763,0.024445695,0.051161528,0.065142415,0.054949275,0.048573913
1122,0.0,0.0,0.234652174,0.0,0.0,0.0,0.152285804,0.153774177,0.054114976,0.175575523,0.231084783,0.156533333,0.020142029,0.003849597,0.009014966,0.00189372,0.000164855,0.026190942,0.030546148,0.030012106,0.02224478,0.010538164,0.005771777,0.05914824,0.09483264,0.107893478,0.061081159,0.023865106,0.034746421,0.019562393,0.007119536,0.013602899,0.023736646,0.020607096,0.01915781,0.140623188,0.312294203,0.150110145,0.263648861,0.233484058,0.12691178,0.054929766,0.050518841,0.069315152,0.192754037,0.095356522,0.030237681,0.0,0.191884058,0.465058454,0.0028,0.0,0.000370815,0.0,0.064867106,0.005418744,0.093666667,0.1964657,0.043464423,0.013539642,0.024638735,0.039263382,0.032387164,0.017746087
1123,0.0,0.0,0.247753623,0.0,0.0,0.0,0.165428601,0.168321739,0.057495652,0.161653462,0.211633092,0.129880193,0.034350725,0.002120129,0.00680769,0.0,0.0,0.013733696,0.020917468,0.015286445,0.023767406,0.008634203,0.003828223,0.069681573,0.118621172,0.100602174,0.077318841,0.024792196,0.019344049,0.014128428,0.003055614,0.006172464,0.025979296,0.011575012,0.010570692,0.141969565,0.327177295,0.153495652,0.275742443,0.292926087,0.120965143,0.038748272,0.036048116,0.077792095,0.214080331,0.100266667,0.015884058,0.0,0.163478261,0.438786957,0.000202899,0.0,0.0,0.0,0.059389899,0.008463382,0.098513043,0.221268599,0.025344367,0.006888662,0.0140917,0.024880773,0.021162112,0.008433623
1124,0.0,0.0,0.238242029,0.0,0.0,0.0,0.177371399,0.179644269,0.058337198,0.157715942,0.224628019,0.127406763,0.056518841,0.001711433,0.006536291,0.0,7.61e-5,0.01055,0.018446987,0.009465985,0.026794203,0.008589179,0.003437071,0.086307453,0.129622936,0.099384783,0.088886957,0.023082943,0.014379622,0.010603196,0.002356329,0.004666667,0.041322567,0.00550005,0.006410789,0.147750725,0.353837681,0.163478261,0.310793375,0.313127536,0.127810331,0.032750056,0.031150725,0.06588195,0.180244306,0.072272464,0.001826087,0.0,0.146724638,0.492581159,0.0,0.0,0.0,0.000202899,0.058869741,0.028088116,0.072910145,0.238136232,0.015009444,0.003992498,0.012049539,0.017943188,0.014533954,0.005390725
1125,0.0,0.0,0.204166667,0.0,0.0,0.0,0.188538083,0.173300395,0.051202899,0.16177971,0.24877971,0.151685024,0.139530435,0.001375201,0.008036912,0.0,0.000240942,0.009493116,0.018643173,0.006403069,0.032307246,0.010794203,0.004620595,0.087927329,0.093108759,0.082572464,0.074272464,0.018756522,0.0137509,0.007101747,0.00209113,0.002333333,0.042664182,0.003776112,0.006508857,0.15132029,0.406558937,0.184782609,0.364866253,0.292531884,0.148601412,0.037723969,0.030837681,0.061407115,0.181159834,0.055628986,0.013205797,0.0,0.126411594,0.53066715,0.0,0.0,0.0,0.0,0.067988054,0.051867053,0.022005797,0.219098551,0.012798691,0.003363001,0.009623188,0.01489971,0.009885921,0.004554783
1126,0.0,0.0,0.212905797,0.022005797,0.0,0.0,0.197326,0.192044796,0.046447826,0.171116264,0.25499372,0.182888889,0.336324638,0.007435427,0.020515824,0.0,0.002641304,0.018340217,0.027733944,0.012004263,0.054126353,0.021821449,0.012196491,0.094177847,0.076466289,0.060385507,0.080785507,0.016987068,0.021439614,0.008169008,0.005911498,0.015091304,0.042600414,0.014358621,0.014287118,0.160030435,0.50413913,0.196956522,0.424997101,0.295355072,0.152105091,0.079508138,0.030836522,0.10890303,0.225498965,0.069976812,0.09675942,0.0,0.089744928,0.649540097,0.00142029,0.0,0.000167916,0.000724638,0.077536232,0.093775459,0.0,0.204224155,0.030260122,0.005164876,0.0077639,0.017329082,0.010827329,0.008930435
1127,0.0,0.004449275,0.155537681,0.000202899,0.0,0.0,0.232243548,0.20506614,0.056295169,0.222093398,0.298852899,0.254376812,0.413623188,0.022583897,0.04335664,0.0,0.010203623,0.03501087,0.038182761,0.020798636,0.091798285,0.041110338,0.024211137,0.17793147,0.12828242,0.077481159,0.146724638,0.034322408,0.039847519,0.012470903,0.013329855,0.04353913,0.05602236,0.025078661,0.029137037,0.234733333,0.515831401,0.266544928,0.541352795,0.223393478,0.180213155,0.133344036,0.038177391,0.240759947,0.365127122,0.155188406,0.168550725,0.0,0.078011594,0.740417391,0.009223188,0.003111111,0.002772014,0.006152381,0.09746491,0.177682319,0.0638,0.14429372,0.080780178,0.025468713,0.01396996,0.030302222,0.022136853,0.022226087
1128,0.0,0.010447826,0.140326087,0.003043478,0.003144928,0.0,0.254936476,0.203911199,0.075513527,0.268664734,0.323291546,0.288336232,0.378626087,0.044935266,0.061541319,0.0,0.01525471,0.045650362,0.059698551,0.029683887,0.108704999,0.049215459,0.027871243,0.230320704,0.135245621,0.082984783,0.163892754,0.058218952,0.066466579,0.022526198,0.03049801,0.067207246,0.066673292,0.040873563,0.044726087,0.39882029,0.5197657,0.355594203,0.602561491,0.223055797,0.221459086,0.184634114,0.048150145,0.294578393,0.436171014,0.180724638,0.171594203,0.004463768,0.084133333,0.724847826,0.016177391,0.017296618,0.011778511,0.0,0.167035749,0.189034589,0.206692754,0.131292754,0.127668256,0.067194544,0.017776021,0.060140676,0.030815528,0.038449855
1129,0.0,0.017994203,0.123485507,0.017031884,0.008133333,0.0,0.262277074,0.183217391,0.089791787,0.329609018,0.327428261,0.290436715,0.311884058,0.070287279,0.070920083,0.004529469,0.01659529,0.05469058,0.084520519,0.042578346,0.122844484,0.053760193,0.027408391,0.268353416,0.14892867,0.095841304,0.193289855,0.085465998,0.077889328,0.03923181,0.052553275,0.068224638,0.070081159,0.061375512,0.049818519,0.554946377,0.525298551,0.524104348,0.58392795,0.220004348,0.274720476,0.244086957,0.066448696,0.290697497,0.461146584,0.179710145,0.113594203,0.005275362,0.18884058,0.723016908,0.017554783,0.031362319,0.027213793,0.0,0.210410892,0.188308019,0.262391304,0.116043478,0.17992389,0.104028303,0.023785507,0.103933527,0.042102692,0.047589565
1130,0.000913043,0.030905797,0.098628986,0.015501449,0.0,0.023153623,0.247355125,0.14828643,0.093278744,0.383006763,0.31440942,0.299688889,0.247344928,0.088483092,0.078844011,0.017136232,0.017500362,0.060773188,0.092465904,0.067221654,0.139699142,0.055990338,0.025453547,0.293052588,0.161952993,0.122792754,0.229115942,0.111664437,0.081604743,0.058168711,0.070747594,0.057105797,0.073359006,0.084593703,0.05217504,0.559150725,0.49442029,0.516127536,0.503081988,0.193742029,0.312293423,0.27836388,0.08313913,0.265530962,0.458715528,0.165507246,0.050446377,0.0,0.392127536,0.692929952,0.020584348,0.036311111,0.042802999,0.0,0.234736935,0.213174106,0.288342029,0.100172947,0.220748574,0.135929071,0.032902767,0.140417005,0.05593913,0.044171594
1131,0.018371014,0.055395652,0.083102899,0.005478261,0.0,0.004463768,0.237615785,0.11925639,0.083424638,0.442978422,0.28471256,0.357437681,0.215223188,0.092450564,0.082346998,0.028512077,0.019144203,0.065639493,0.109581083,0.088915601,0.154571429,0.056207536,0.020387185,0.307475362,0.174056837,0.135585507,0.238344928,0.123612932,0.07959596,0.072807135,0.077860174,0.05065942,0.067847619,0.097522639,0.048751852,0.511286957,0.457307246,0.400069565,0.444585507,0.177313043,0.353360981,0.299418506,0.114602899,0.268271937,0.477508075,0.197971014,0.018562319,0.0,0.442794203,0.653101449,0.021189565,0.026452174,0.046438781,0.0,0.215483707,0.206700676,0.329428986,0.093355556,0.25593324,0.149352089,0.047105665,0.161763092,0.072127122,0.041690435
1132,0.056594203,0.06805942,0.077668116,0.0,0.0,0.00284058,0.212630767,0.090475889,0.072441063,0.424921095,0.254352415,0.408942995,0.180217391,0.091767472,0.085288613,0.043014493,0.021071014,0.064369928,0.123733638,0.097497698,0.158139012,0.06388715,0.015193288,0.305291925,0.178577316,0.127433333,0.195434783,0.119706355,0.077452437,0.0835068,0.079074396,0.049656522,0.059375569,0.101249375,0.045603221,0.440576812,0.419542995,0.307710145,0.388206211,0.150338406,0.370600223,0.296374582,0.152331594,0.249402372,0.467591304,0.207101449,0.004666667,0.0,0.373066667,0.61568744,0.022082319,0.020925604,0.046235082,0.0,0.1667083,0.1870257,0.289136232,0.081824155,0.28296849,0.151224893,0.059623715,0.161968696,0.084282402,0.035674783
1133,0.079828986,0.082263768,0.075136232,0.0,0.011142029,0.0,0.192181666,0.076897233,0.077574396,0.361912399,0.232678261,0.389047343,0.130643478,0.088995491,0.086773026,0.051795169,0.020363043,0.061134783,0.148864073,0.100619096,0.151400887,0.075615266,0.010631884,0.279451139,0.16221298,0.109498551,0.166086957,0.112451728,0.08195538,0.085476329,0.07812885,0.064544928,0.057385507,0.089444278,0.042336393,0.408576812,0.386955072,0.272927536,0.343367702,0.12890942,0.393527759,0.305492977,0.185651594,0.226321476,0.439481988,0.222144928,0.00284058,0.0,0.324405797,0.587955556,0.018128696,0.013874396,0.040344228,0.002846377,0.108189548,0.155976812,0.229927536,0.067192271,0.30550949,0.159448252,0.067786034,0.152118261,0.086400828,0.037831884
1134,0.096089855,0.079330435,0.073095652,0.002231884,0.018437681,0.007710145,0.177222769,0.068004216,0.081744928,0.321590982,0.214062319,0.3168657,0.102371014,0.087022866,0.085496599,0.06057971,0.020930435,0.05890942,0.170005797,0.10228491,0.146097249,0.08333314,0.00667643,0.217456936,0.132833774,0.08600942,0.141397101,0.11194359,0.095512516,0.083706726,0.081454686,0.071315942,0.048722981,0.08072024,0.03911723,0.35405942,0.384899517,0.252144928,0.299827743,0.126005797,0.40545864,0.322989075,0.195336232,0.197792358,0.436375569,0.177681159,0.001623188,0.00142029,0.289623188,0.562831884,0.00877913,0.014378744,0.037008696,0.010791718,0.084586561,0.080007729,0.220857971,0.061851208,0.303055446,0.153588065,0.070863768,0.134691787,0.087379089,0.042402899
1135,0.102721739,0.069827536,0.075684058,0.018944928,0.013182609,0.022771014,0.177576183,0.065298287,0.080913527,0.309460225,0.209913768,0.268289855,0.081773913,0.08643124,0.085258917,0.06777971,0.022042391,0.074488768,0.18939344,0.106001364,0.14342171,0.084839034,0.007946301,0.157827329,0.104596597,0.062013043,0.10144058,0.110468673,0.116201318,0.068585061,0.085115053,0.082617391,0.040720497,0.067696952,0.040554428,0.303127536,0.400648792,0.203043478,0.273359834,0.136972464,0.43075942,0.337932219,0.201028986,0.12871357,0.457095652,0.033124638,0.006289855,0.008724638,0.264144928,0.523055072,0.002515942,0.018307246,0.035163218,0.010244306,0.073389899,0.028211787,0.275768116,0.068125604,0.292039645,0.150334868,0.070918577,0.113518454,0.08299648,0.043375652
1136,0.09557971,0.064811594,0.076162319,0.038417391,0.00655942,0.014353623,0.166621058,0.058183663,0.072923188,0.296520451,0.207162077,0.251903382,0.065431884,0.093836393,0.092136764,0.071520773,0.02250942,0.108309058,0.202459191,0.11505098,0.139093878,0.084181063,0.015523112,0.131947205,0.086485696,0.056605072,0.074997101,0.106261761,0.135026965,0.055777183,0.094933101,0.091268116,0.029349068,0.06614093,0.042163124,0.267517391,0.403462319,0.15942029,0.252163147,0.140476087,0.442476849,0.345852843,0.206731594,0.085993939,0.422648447,0.075715942,0.017031884,0.022771014,0.222144928,0.469872464,0.012796522,0.016811594,0.030754423,0.00870559,0.057075626,0.029882126,0.419002899,0.072517874,0.29334792,0.17562728,0.104147036,0.101734106,0.083405383,0.044336232
1137,0.082171014,0.069514493,0.077628986,0.036492754,0.007750725,0.0,0.159454095,0.051464559,0.063611594,0.278030274,0.210011111,0.240274396,0.061553623,0.09391723,0.093652647,0.060765217,0.021781522,0.157313768,0.208960488,0.116029497,0.129654185,0.080680966,0.023342487,0.116159834,0.072229994,0.052208696,0.071475362,0.097318841,0.139978568,0.053580379,0.10332228,0.086085507,0.019463354,0.060332834,0.041338486,0.242436232,0.395870531,0.129797101,0.247280745,0.151157246,0.443171014,0.354135563,0.20655942,0.075465876,0.333103934,0.108684058,0.032162319,0.0312,0.177681159,0.427252174,0.027910725,0.012699517,0.023169015,0.003405383,0.06101379,0.035203092,0.657133333,0.075467633,0.293901262,0.215665473,0.183294862,0.09378744,0.085380745,0.040847536
1138,0.073281159,0.081343478,0.070694203,0.024301449,0.0,0.0,0.148267854,0.045877207,0.056696135,0.252142351,0.206671739,0.228110145,0.058489855,0.087118841,0.096236735,0.053283092,0.024801087,0.221553261,0.214863768,0.120950213,0.126908015,0.088643092,0.031574981,0.105437267,0.067481916,0.044136232,0.075428986,0.085787514,0.137938516,0.059736603,0.104796908,0.074808696,0.016801656,0.053496052,0.040341707,0.207927536,0.363118357,0.099565217,0.236290269,0.146036957,0.428041918,0.349023857,0.20535942,0.07835336,0.318469979,0.054481159,0.049484058,0.037936232,0.151802899,0.396647343,0.026958841,0.007972947,0.018546527,0.000492754,0.097156961,0.046724638,0.868347826,0.064932367,0.290898551,0.25691185,0.282356785,0.100233816,0.118144513,0.042504348
1139,0.087417391,0.09573913,0.035011594,0.004463768,0.0,0.0,0.12834168,0.033152306,0.05116715,0.166768438,0.14916401,0.138517874,0.04755942,0.113693076,0.137870689,0.074009662,0.041549275,0.227231884,0.184742334,0.113400853,0.145557054,0.119359614,0.049870633,0.167620911,0.116727158,0.089701449,0.13826087,0.089880713,0.162446552,0.063270308,0.112084019,0.073866667,0.046143271,0.039795302,0.030442029,0.193127536,0.449492754,0.079733333,0.221870393,0.189047101,0.319285321,0.210654181,0.164942029,0.106222134,0.319368944,0.0,0.063663768,0.042747826,0.177681159,0.347665217,0.022455652,0.0088657,0.016846577,0.001507246,0.112047958,0.079165604,0.990594203,0.030795169,0.382503226,0.335169309,0.354605534,0.120216425,0.121636646,0.064615072
1140,0.085536232,0.07994058,0.061762319,0.0,0.0,0.0,0.12624257,0.047147036,0.029363285,0.217889855,0.264909903,0.237543961,0.002130435,0.078827375,0.106851227,0.058330435,0.034626087,0.153149638,0.165791304,0.071901108,0.097374268,0.095409855,0.034327384,0.14031118,0.110214115,0.124315217,0.102217391,0.079658194,0.142253316,0.061472761,0.104757179,0.061355072,0.0304,0.035993403,0.017390499,0.186873913,0.478786473,0.098863768,0.378423602,0.239988406,0.310674991,0.264053958,0.13885971,0.103103557,0.287488613,0.0,0.051889855,0.042747826,0.224544928,0.552983575,0.02450087,0.003509179,0.017367116,0.0,0.124338691,0.124283285,0.885475362,0.032885024,0.304259187,0.303626257,0.265808696,0.108057971,0.117452795,0.083715942
1141,0.049243478,0.036063768,0.136673913,0.0,0.0,0.0,0.144024795,0.070454282,0.043056522,0.223641224,0.326198309,0.292962319,0.030046377,0.03901256,0.03043916,0.016558454,0.009178261,0.167471377,0.166327689,0.079720887,0.059830583,0.039919034,0.019179558,0.071145549,0.076102457,0.116532609,0.04702029,0.043993534,0.085504787,0.023726644,0.055692831,0.024968116,0.049956108,0.008976112,0.008873269,0.181686957,0.446712077,0.110086957,0.373429814,0.238723913,0.28586964,0.249468004,0.164310145,0.070749934,0.217393375,0.005072464,0.013205797,0.014736232,0.234144928,0.627006763,0.019492174,0.000202899,0.008161119,0.0,0.083488801,0.158812367,0.528956522,0.110104348,0.188280692,0.235829497,0.238400527,0.042412367,0.076545549,0.060242319
1142,0.016118841,0.00776087,0.094526087,0.0,0.0,0.0,0.125845993,0.070070619,0.03664058,0.206121739,0.335354348,0.277980676,0.050956522,0.019140741,0.023847619,0.003178744,0.003819565,0.174367754,0.143218612,0.088100767,0.070565513,0.045794203,0.025371472,0.022486542,0.026671708,0.050280435,0.010046377,0.006829654,0.022124374,0.003318766,0.011922396,0.028973913,0.04327205,0.00455972,0.007015942,0.142376812,0.357024638,0.104475362,0.274346998,0.170474638,0.230671572,0.200083835,0.137443478,0.037079315,0.140538716,0.019710145,0.022771014,0.0,0.206086957,0.581946377,0.001947826,0.0,0.00013993,0.0,0.09803408,0.228826667,0.550376812,0.088932367,0.110926414,0.150562319,0.188029513,0.056115942,0.101819048,0.09730087
1143,0.014124638,0.006475362,0.090405797,0.0,0.0,0.0,0.096205762,0.061271673,0.022018357,0.172070209,0.316479469,0.235043478,0.025597101,0.021371337,0.0101105,0.017536232,0.006018116,0.151372464,0.106807018,0.082011765,0.058770778,0.055857391,0.023300076,0.021879089,0.028376434,0.039181884,0.014878261,0.020861538,0.032437769,0.01746964,0.028542531,0.027034783,0.024024845,0.018073563,0.008034138,0.114275362,0.306667633,0.092550725,0.203227743,0.142327536,0.159148718,0.134351839,0.09876058,0.04741502,0.224936232,0.0,0.069402899,0.0,0.175652174,0.531882126,0.001866667,0.0,7.7e-5,0.0,0.167712956,0.35891285,0.606828986,0.067441546,0.116904722,0.184261893,0.121008169,0.085884058,0.090424638,0.072708406
