Time_Index,Demand_MW,Demand_MW_25,Demand_MW_30,Demand_MW_35,Demand_heat,Demand_Zero,Demand_MW_SEL,Demand_MW_25_SEL,Demand_MW_30_SEL,Demand_MW_35_SEL,Demand_MW_PUS,Demand_MW_25_PUS,Demand_MW_30_PUS,Demand_MW_35_PUS,Demand_MW_TAE,Demand_MW_25_TAE,Demand_MW_30_TAE,Demand_MW_35_TAE,Demand_MW_INC,Demand_MW_25_INC,Demand_MW_30_INC,Demand_MW_35_INC,Demand_MW_KWJ,Demand_MW_25_KWJ,Demand_MW_30_KWJ,Demand_MW_35_KWJ,Demand_MW_USN,Demand_MW_25_USN,Demand_MW_30_USN,Demand_MW_35_USN,Demand_MW_SJG,Demand_MW_25_SJG,Demand_MW_30_SJG,Demand_MW_35_SJG,Demand_MW_GGI,Demand_MW_25_GGI,Demand_MW_30_GGI,Demand_MW_35_GGI,Demand_MW_GWN,Demand_MW_25_GWN,Demand_MW_30_GWN,Demand_MW_35_GWN,Demand_MW_CNA,Demand_MW_25_CNA,Demand_MW_30_CNA,Demand_MW_35_CNA,Demand_MW_CNB,Demand_MW_25_CNB,Demand_MW_30_CNB,Demand_MW_35_CNB,Demand_MW_DJJ,Demand_MW_25_DJJ,Demand_MW_30_DJJ,Demand_MW_35_DJJ,Demand_MW_JNB,Demand_MW_25_JNB,Demand_MW_30_JNB,Demand_MW_35_JNB,Demand_MW_JNA,Demand_MW_25_JNA,Demand_MW_30_JNA,Demand_MW_35_JNA,Demand_MW_GNB,Demand_MW_25_GNB,Demand_MW_30_GNB,Demand_MW_35_GNB,Demand_MW_GNA,Demand_MW_25_GNA,Demand_MW_30_GNA,Demand_MW_35_GNA,Demand_MW_JEJ,Demand_MW_25_JEJ,Demand_MW_30_JEJ,Demand_MW_35_JEJ,Demand_heat_SEL,Demand_heat_25_SEL,Demand_heat_30_SEL,Demand_heat_35_SEL,Demand_heat_PUS,Demand_heat_25_PUS,Demand_heat_30_PUS,Demand_heat_35_PUS,Demand_heat_TAE,Demand_heat_25_TAE,Demand_heat_30_TAE,Demand_heat_35_TAE,Demand_heat_INC,Demand_heat_25_INC,Demand_heat_30_INC,Demand_heat_35_INC,Demand_heat_KWJ,Demand_heat_25_KWJ,Demand_heat_30_KWJ,Demand_heat_35_KWJ,Demand_heat_USN,Demand_heat_25_USN,Demand_heat_30_USN,Demand_heat_35_USN,Demand_heat_SJG,Demand_heat_25_SJG,Demand_heat_30_SJG,Demand_heat_35_SJG,Demand_heat_GGI,Demand_heat_25_GGI,Demand_heat_30_GGI,Demand_heat_35_GGI,Demand_heat_GWN,Demand_heat_25_GWN,Demand_heat_30_GWN,Demand_heat_35_GWN,Demand_heat_CNA,Demand_heat_25_CNA,Demand_heat_30_CNA,Demand_heat_35_CNA,Demand_heat_CNB,Demand_heat_25_CNB,Demand_heat_30_CNB,Demand_heat_35_CNB,Demand_heat_DJJ,Demand_heat_25_DJJ,Demand_heat_30_DJJ,Demand_heat_35_DJJ,Demand_heat_JNB,Demand_heat_25_JNB,Demand_heat_30_JNB,Demand_heat_35_JNB,Demand_heat_JNA,Demand_heat_25_JNA,Demand_heat_30_JNA,Demand_heat_35_JNA,Demand_heat_GNB,Demand_heat_25_GNB,Demand_heat_30_GNB,Demand_heat_35_GNB,Demand_heat_GNA,Demand_heat_25_GNA,Demand_heat_30_GNA,Demand_heat_35_GNA,Demand_heat_JEJ,Demand_heat_25_JEJ,Demand_heat_30_JEJ,Demand_heat_35_JEJ
4005,63024.02817,66819.26774,70193.42668,72773.85375,8700,0,5737.92,6083.46,6390.65,6625.58,2508.44,2659.49,2793.79,2896.5,1936.81,2053.44,2157.13,2236.43,2965.58,3144.17,3302.94,3424.36,1069.28,1133.67,1190.92,1234.7,3812.39,4041.97,4246.08,4402.17,484.51,513.69,539.62,559.46,16383.0,17369.56,18246.67,18917.45,1831.71,1942.01,2040.07,2115.07,5887.46,6242.0,6557.2,6798.26,3055.83,3239.85,3403.45,3528.57,1158.81,1228.6,1290.64,1338.08,2473.63,2622.59,2755.02,2856.3,3808.75,4038.11,4242.02,4397.96,5049.67,5353.76,5624.11,5830.86,4176.64,4428.16,4651.76,4822.77,683.58,724.75,761.35,789.33,793.05,793.05,793.05,793.05,345.23,345.23,345.23,345.23,264.61,264.61,264.61,264.61,410.37,410.37,410.37,410.37,147.52,147.52,147.52,147.52,506.92,506.92,506.92,506.92,65.75,65.75,65.75,65.75,2266.39,2266.39,2266.39,2266.39,264.16,264.16,264.16,264.16,793.6,793.6,793.6,793.6,436.54,436.54,436.54,436.54,160.55,160.55,160.55,160.55,342.97,342.97,342.97,342.97,532.21,532.21,532.21,532.21,693.39,693.39,693.39,693.39,578.94,578.94,578.94,578.94,97.8,97.8,97.8,97.8
4006,61585.51753,65294.13153,68591.27598,71112.80532,8700,0,5606.96,5944.6,6244.79,6474.35,2451.18,2598.79,2730.02,2830.38,1892.6,2006.57,2107.9,2185.39,2897.9,3072.4,3227.55,3346.2,1044.88,1107.8,1163.74,1206.52,3725.38,3949.71,4149.16,4301.69,473.45,501.96,527.31,546.69,16009.06,16973.11,17830.19,18485.66,1789.9,1897.68,1993.51,2066.79,5753.08,6099.53,6407.54,6643.09,2986.08,3165.9,3325.77,3448.03,1132.36,1200.55,1261.18,1307.54,2417.17,2562.73,2692.14,2791.1,3721.82,3945.94,4145.2,4297.58,4934.42,5231.56,5495.74,5697.77,4081.31,4327.08,4545.59,4712.69,667.98,708.21,743.97,771.32,793.05,793.05,793.05,793.05,345.23,345.23,345.23,345.23,264.61,264.61,264.61,264.61,410.37,410.37,410.37,410.37,147.52,147.52,147.52,147.52,506.92,506.92,506.92,506.92,65.75,65.75,65.75,65.75,2266.39,2266.39,2266.39,2266.39,264.16,264.16,264.16,264.16,793.6,793.6,793.6,793.6,436.54,436.54,436.54,436.54,160.55,160.55,160.55,160.55,342.97,342.97,342.97,342.97,532.21,532.21,532.21,532.21,693.39,693.39,693.39,693.39,578.94,578.94,578.94,578.94,97.8,97.8,97.8,97.8
4007,60159.47398,63782.21316,67003.01058,69466.15265,8700,0,5477.13,5806.95,6100.18,6324.44,2394.43,2538.62,2666.81,2764.84,1848.78,1960.11,2059.09,2134.78,2830.79,3001.26,3152.82,3268.72,1020.68,1082.15,1136.79,1178.58,3639.11,3858.26,4053.09,4202.09,462.49,490.34,515.1,534.03,15638.36,16580.09,17417.33,18057.62,1748.45,1853.74,1947.35,2018.94,5619.87,5958.29,6259.17,6489.26,2916.94,3092.59,3248.76,3368.19,1106.14,1172.75,1231.97,1277.26,2361.2,2503.39,2629.8,2726.47,3635.63,3854.57,4049.21,4198.07,4820.16,5110.42,5368.48,5565.83,3986.81,4226.89,4440.33,4603.57,652.51,691.81,726.74,753.46,793.05,793.05,793.05,793.05,345.23,345.23,345.23,345.23,264.61,264.61,264.61,264.61,410.37,410.37,410.37,410.37,147.52,147.52,147.52,147.52,506.92,506.92,506.92,506.92,65.75,65.75,65.75,65.75,2266.39,2266.39,2266.39,2266.39,264.16,264.16,264.16,264.16,793.6,793.6,793.6,793.6,436.54,436.54,436.54,436.54,160.55,160.55,160.55,160.55,342.97,342.97,342.97,342.97,532.21,532.21,532.21,532.21,693.39,693.39,693.39,693.39,578.94,578.94,578.94,578.94,97.8,97.8,97.8,97.8
4008,59450.76774,63030.82939,66213.68433,68647.80946,8700,0,5412.6,5738.54,6028.32,6249.93,2366.22,2508.71,2635.39,2732.27,1827.0,1937.02,2034.83,2109.64,2797.45,2965.9,3115.67,3230.21,1008.66,1069.4,1123.4,1164.7,3596.24,3812.81,4005.34,4152.58,457.04,484.56,509.03,527.74,15454.13,16384.76,17212.14,17844.89,1727.85,1831.9,1924.41,1995.15,5553.66,5888.1,6185.43,6412.82,2882.57,3056.16,3210.48,3328.51,1093.11,1158.94,1217.46,1262.22,2333.38,2473.89,2598.82,2694.36,3592.81,3809.16,4001.51,4148.61,4763.37,5050.22,5305.24,5500.27,3939.84,4177.09,4388.02,4549.33,644.83,683.66,718.18,744.58,793.05,793.05,793.05,793.05,345.23,345.23,345.23,345.23,264.61,264.61,264.61,264.61,410.37,410.37,410.37,410.37,147.52,147.52,147.52,147.52,506.92,506.92,506.92,506.92,65.75,65.75,65.75,65.75,2266.39,2266.39,2266.39,2266.39,264.16,264.16,264.16,264.16,793.6,793.6,793.6,793.6,436.54,436.54,436.54,436.54,160.55,160.55,160.55,160.55,342.97,342.97,342.97,342.97,532.21,532.21,532.21,532.21,693.39,693.39,693.39,693.39,578.94,578.94,578.94,578.94,97.8,97.8,97.8,97.8
4009,64507.61214,68392.19155,71845.7781,74486.94836,8700,0,5873.0,6226.66,6541.09,6781.55,2567.49,2722.1,2859.56,2964.68,1982.4,2101.78,2207.91,2289.08,3035.39,3218.18,3380.69,3504.97,1094.45,1160.36,1218.96,1263.77,3902.14,4137.12,4346.03,4505.8,495.91,525.78,552.33,572.63,16768.65,17778.44,18676.2,19362.76,1874.82,1987.72,2088.1,2164.86,6026.06,6388.94,6711.56,6958.29,3127.76,3316.11,3483.57,3611.63,1186.09,1257.52,1321.02,1369.58,2531.86,2684.32,2819.87,2923.54,3898.41,4133.16,4341.88,4501.49,5168.54,5479.79,5756.5,5968.12,4274.96,4532.39,4761.27,4936.3,699.68,741.81,779.27,807.92,793.05,793.05,793.05,793.05,345.23,345.23,345.23,345.23,264.61,264.61,264.61,264.61,410.37,410.37,410.37,410.37,147.52,147.52,147.52,147.52,506.92,506.92,506.92,506.92,65.75,65.75,65.75,65.75,2266.39,2266.39,2266.39,2266.39,264.16,264.16,264.16,264.16,793.6,793.6,793.6,793.6,436.54,436.54,436.54,436.54,160.55,160.55,160.55,160.55,342.97,342.97,342.97,342.97,532.21,532.21,532.21,532.21,693.39,693.39,693.39,693.39,578.94,578.94,578.94,578.94,97.8,97.8,97.8,97.8
4010,62368.06732,66123.80563,69462.84596,72016.41567,8700,0,5678.2,6020.14,6324.14,6556.62,2482.33,2631.81,2764.71,2866.35,1916.65,2032.07,2134.68,2213.16,2934.72,3111.44,3268.56,3388.72,1058.15,1121.88,1178.53,1221.85,3772.71,3999.9,4201.89,4356.35,479.47,508.34,534.01,553.64,16212.48,17188.78,18056.76,18720.55,1812.64,1921.8,2018.84,2093.06,5826.19,6177.03,6488.95,6727.5,3024.02,3206.13,3368.03,3491.84,1146.75,1215.81,1277.2,1324.15,2447.88,2595.29,2726.34,2826.57,3769.11,3996.08,4197.87,4352.19,4997.12,5298.04,5565.57,5770.17,4133.17,4382.07,4603.35,4772.57,676.47,717.21,753.42,781.12,793.05,793.05,793.05,793.05,345.23,345.23,345.23,345.23,264.61,264.61,264.61,264.61,410.37,410.37,410.37,410.37,147.52,147.52,147.52,147.52,506.92,506.92,506.92,506.92,65.75,65.75,65.75,65.75,2266.39,2266.39,2266.39,2266.39,264.16,264.16,264.16,264.16,793.6,793.6,793.6,793.6,436.54,436.54,436.54,436.54,160.55,160.55,160.55,160.55,342.97,342.97,342.97,342.97,532.21,532.21,532.21,532.21,693.39,693.39,693.39,693.39,578.94,578.94,578.94,578.94,97.8,97.8,97.8,97.8
4011,60978.46604,64650.52405,67915.16838,70411.84289,8700,0,5551.69,5886.01,6183.23,6410.54,2427.02,2573.18,2703.11,2802.48,1873.95,1986.79,2087.12,2163.85,2869.33,3042.12,3195.74,3313.22,1034.58,1096.88,1152.27,1194.63,3688.66,3910.78,4108.26,4259.29,468.78,497.01,522.11,541.3,15851.26,16805.8,17654.44,18303.45,1772.25,1878.98,1973.86,2046.42,5696.38,6039.41,6344.38,6577.61,2956.65,3134.69,3292.98,3414.04,1121.2,1188.72,1248.75,1294.65,2393.34,2537.47,2665.6,2763.59,3685.13,3907.04,4104.34,4255.22,4885.78,5179.99,5441.57,5641.61,4041.08,4284.43,4500.78,4666.24,661.4,701.23,736.64,763.72,793.05,793.05,793.05,793.05,345.23,345.23,345.23,345.23,264.61,264.61,264.61,264.61,410.37,410.37,410.37,410.37,147.52,147.52,147.52,147.52,506.92,506.92,506.92,506.92,65.75,65.75,65.75,65.75,2266.39,2266.39,2266.39,2266.39,264.16,264.16,264.16,264.16,793.6,793.6,793.6,793.6,436.54,436.54,436.54,436.54,160.55,160.55,160.55,160.55,342.97,342.97,342.97,342.97,532.21,532.21,532.21,532.21,693.39,693.39,693.39,693.39,578.94,578.94,578.94,578.94,97.8,97.8,97.8,97.8
4012,60300.44802,63931.67651,67160.02134,69628.93539,8700,0,5489.96,5820.56,6114.48,6339.26,2400.04,2544.56,2673.06,2771.32,1853.11,1964.7,2063.91,2139.79,2837.43,3008.29,3160.2,3276.38,1023.07,1084.68,1139.46,1181.34,3647.64,3867.3,4062.58,4211.93,463.57,491.49,516.3,535.28,15675.01,16618.94,17458.14,18099.93,1752.55,1858.09,1951.91,2023.67,5633.04,5972.25,6273.83,6504.47,2923.77,3099.84,3256.37,3376.08,1108.73,1175.5,1234.86,1280.26,2366.73,2509.25,2635.96,2732.86,3644.15,3863.6,4058.7,4207.91,4831.45,5122.4,5381.06,5578.88,3996.15,4236.79,4450.74,4614.35,654.04,693.43,728.44,755.22,793.05,793.05,793.05,793.05,345.23,345.23,345.23,345.23,264.61,264.61,264.61,264.61,410.37,410.37,410.37,410.37,147.52,147.52,147.52,147.52,506.92,506.92,506.92,506.92,65.75,65.75,65.75,65.75,2266.39,2266.39,2266.39,2266.39,264.16,264.16,264.16,264.16,793.6,793.6,793.6,793.6,436.54,436.54,436.54,436.54,160.55,160.55,160.55,160.55,342.97,342.97,342.97,342.97,532.21,532.21,532.21,532.21,693.39,693.39,693.39,693.39,578.94,578.94,578.94,578.94,97.8,97.8,97.8,97.8
4013,60843.24604,64507.16124,67764.56621,70255.70434,8700,0,5539.38,5872.95,6169.52,6396.32,2421.64,2567.47,2697.12,2796.27,1869.79,1982.39,2082.49,2159.05,2862.97,3035.37,3188.65,3305.87,1032.28,1094.45,1149.71,1191.98,3680.48,3902.11,4099.15,4249.85,467.74,495.91,520.95,540.1,15816.11,16768.53,17615.29,18262.86,1768.32,1874.81,1969.48,2041.88,5683.74,6026.01,6330.31,6563.02,2950.09,3127.74,3285.68,3406.47,1118.72,1186.08,1245.98,1291.78,2388.03,2531.84,2659.69,2757.46,3676.96,3898.38,4095.24,4245.78,4874.94,5168.51,5429.5,5629.1,4032.12,4274.93,4490.8,4655.89,659.93,699.67,735.0,762.02,793.05,793.05,793.05,793.05,345.23,345.23,345.23,345.23,264.61,264.61,264.61,264.61,410.37,410.37,410.37,410.37,147.52,147.52,147.52,147.52,506.92,506.92,506.92,506.92,65.75,65.75,65.75,65.75,2266.39,2266.39,2266.39,2266.39,264.16,264.16,264.16,264.16,793.6,793.6,793.6,793.6,436.54,436.54,436.54,436.54,160.55,160.55,160.55,160.55,342.97,342.97,342.97,342.97,532.21,532.21,532.21,532.21,693.39,693.39,693.39,693.39,578.94,578.94,578.94,578.94,97.8,97.8,97.8,97.8
4014,62144.61866,65886.90113,69213.97854,71758.39947,8700,0,5657.86,5998.57,6301.48,6533.13,2473.44,2622.39,2754.81,2856.08,1909.78,2024.79,2127.03,2205.23,2924.2,3100.3,3256.85,3376.58,1054.36,1117.86,1174.3,1217.47,3759.2,3985.57,4186.83,4340.75,477.75,506.52,532.09,551.66,16154.4,17127.2,17992.06,18653.48,1806.15,1914.91,2011.61,2085.56,5805.31,6154.9,6465.71,6703.4,3013.19,3194.64,3355.96,3479.33,1142.64,1211.45,1272.63,1319.41,2439.11,2585.99,2716.58,2816.44,3755.6,3981.76,4182.83,4336.6,4979.21,5279.05,5545.63,5749.5,4118.36,4366.37,4586.85,4755.47,674.05,714.64,750.72,778.32,793.05,793.05,793.05,793.05,345.23,345.23,345.23,345.23,264.61,264.61,264.61,264.61,410.37,410.37,410.37,410.37,147.52,147.52,147.52,147.52,506.92,506.92,506.92,506.92,65.75,65.75,65.75,65.75,2266.39,2266.39,2266.39,2266.39,264.16,264.16,264.16,264.16,793.6,793.6,793.6,793.6,436.54,436.54,436.54,436.54,160.55,160.55,160.55,160.55,342.97,342.97,342.97,342.97,532.21,532.21,532.21,532.21,693.39,693.39,693.39,693.39,578.94,578.94,578.94,578.94,97.8,97.8,97.8,97.8
4015,65609.51129,69560.44589,73073.02554,75759.31146,8700,0,5973.32,6333.02,6652.82,6897.39,2611.34,2768.6,2908.4,3015.32,2016.26,2137.68,2245.63,2328.18,3087.24,3273.15,3438.44,3564.84,1113.15,1180.18,1239.78,1285.35,3968.79,4207.79,4420.27,4582.77,504.38,534.76,561.76,582.41,17055.09,18082.13,18995.22,19693.51,1906.85,2021.68,2123.77,2201.84,6128.99,6498.07,6826.2,7077.15,3181.19,3372.76,3543.07,3673.32,1206.35,1279.0,1343.58,1392.97,2575.11,2730.18,2868.04,2973.47,3965.0,4203.77,4416.04,4578.38,5256.83,5573.39,5854.83,6070.06,4347.98,4609.81,4842.6,5020.62,711.63,754.48,792.58,821.72,793.05,793.05,793.05,793.05,345.23,345.23,345.23,345.23,264.61,264.61,264.61,264.61,410.37,410.37,410.37,410.37,147.52,147.52,147.52,147.52,506.92,506.92,506.92,506.92,65.75,65.75,65.75,65.75,2266.39,2266.39,2266.39,2266.39,264.16,264.16,264.16,264.16,793.6,793.6,793.6,793.6,436.54,436.54,436.54,436.54,160.55,160.55,160.55,160.55,342.97,342.97,342.97,342.97,532.21,532.21,532.21,532.21,693.39,693.39,693.39,693.39,578.94,578.94,578.94,578.94,97.8,97.8,97.8,97.8
4016,71055.71258,75334.6116,79138.76812,82048.04082,8700,0,6469.16,6858.72,7205.07,7469.94,2828.11,2998.42,3149.83,3265.62,2183.63,2315.13,2432.04,2521.44,3343.51,3544.86,3723.86,3860.76,1205.55,1278.15,1342.69,1392.05,4298.24,4557.07,4787.19,4963.18,546.25,579.15,608.39,630.76,18470.82,19583.11,20572.0,21328.26,2065.14,2189.5,2300.06,2384.61,6637.75,7037.47,7392.84,7664.62,3445.26,3652.73,3837.18,3978.24,1306.49,1385.17,1455.11,1508.6,2788.86,2956.81,3106.11,3220.3,4294.13,4552.72,4782.62,4958.43,5693.2,6036.03,6340.83,6573.93,4708.91,4992.47,5244.58,5437.38,770.7,817.11,858.37,889.93,793.05,793.05,793.05,793.05,345.23,345.23,345.23,345.23,264.61,264.61,264.61,264.61,410.37,410.37,410.37,410.37,147.52,147.52,147.52,147.52,506.92,506.92,506.92,506.92,65.75,65.75,65.75,65.75,2266.39,2266.39,2266.39,2266.39,264.16,264.16,264.16,264.16,793.6,793.6,793.6,793.6,436.54,436.54,436.54,436.54,160.55,160.55,160.55,160.55,342.97,342.97,342.97,342.97,532.21,532.21,532.21,532.21,693.39,693.39,693.39,693.39,578.94,578.94,578.94,578.94,97.8,97.8,97.8,97.8
4017,78182.09429,82890.13639,87075.82271,90276.87473,8700,0,7117.97,7546.6,7927.68,8219.12,3111.75,3299.14,3465.73,3593.14,2402.64,2547.32,2675.95,2774.32,3678.84,3900.38,4097.34,4247.96,1326.46,1406.34,1477.35,1531.66,4729.32,5014.12,5267.31,5460.95,601.04,637.23,669.41,694.02,20323.31,21547.16,22635.22,23467.33,2272.25,2409.09,2530.74,2623.77,7303.47,7743.28,8134.29,8433.32,3790.79,4019.07,4222.02,4377.23,1437.52,1524.09,1601.05,1659.91,3068.57,3253.35,3417.64,3543.27,4724.8,5009.32,5262.28,5455.73,6264.18,6641.4,6976.77,7233.25,5181.18,5493.18,5770.57,5982.71,847.99,899.06,944.46,979.18,793.05,793.05,793.05,793.05,345.23,345.23,345.23,345.23,264.61,264.61,264.61,264.61,410.37,410.37,410.37,410.37,147.52,147.52,147.52,147.52,506.92,506.92,506.92,506.92,65.75,65.75,65.75,65.75,2266.39,2266.39,2266.39,2266.39,264.16,264.16,264.16,264.16,793.6,793.6,793.6,793.6,436.54,436.54,436.54,436.54,160.55,160.55,160.55,160.55,342.97,342.97,342.97,342.97,532.21,532.21,532.21,532.21,693.39,693.39,693.39,693.39,578.94,578.94,578.94,578.94,97.8,97.8,97.8,97.8
4018,79186.17472,83954.68147,88194.1239,91436.28654,8700,0,7209.38,7643.52,8029.5,8324.67,3151.71,3341.51,3510.24,3639.28,2433.49,2580.04,2710.32,2809.95,3726.09,3950.47,4149.96,4302.52,1343.5,1424.4,1496.33,1551.33,4790.06,5078.51,5334.96,5531.08,608.76,645.42,678.01,702.93,20584.32,21823.89,22925.92,23768.72,2301.44,2440.03,2563.24,2657.47,7397.27,7842.73,8238.76,8541.63,3839.48,4070.69,4276.24,4433.45,1455.98,1543.66,1621.61,1681.22,3107.98,3295.13,3461.53,3588.78,4785.48,5073.66,5329.86,5525.8,6344.63,6726.7,7066.38,7326.15,5247.72,5563.73,5844.68,6059.54,858.89,910.61,956.59,991.75,793.05,793.05,793.05,793.05,345.23,345.23,345.23,345.23,264.61,264.61,264.61,264.61,410.37,410.37,410.37,410.37,147.52,147.52,147.52,147.52,506.92,506.92,506.92,506.92,65.75,65.75,65.75,65.75,2266.39,2266.39,2266.39,2266.39,264.16,264.16,264.16,264.16,793.6,793.6,793.6,793.6,436.54,436.54,436.54,436.54,160.55,160.55,160.55,160.55,342.97,342.97,342.97,342.97,532.21,532.21,532.21,532.21,693.39,693.39,693.39,693.39,578.94,578.94,578.94,578.94,97.8,97.8,97.8,97.8
4019,77637.37826,82312.61815,86469.14164,89647.89106,8700,0,7068.37,7494.02,7872.45,8161.85,3090.07,3276.15,3441.59,3568.1,2385.9,2529.57,2657.31,2755.0,3653.21,3873.21,4068.79,4218.37,1317.22,1396.54,1467.06,1520.99,4696.37,4979.18,5230.61,5422.9,596.85,632.79,664.75,689.18,20181.71,21397.04,22477.52,23303.83,2256.42,2392.3,2513.1,2605.49,7252.59,7689.33,8077.62,8374.56,3764.38,3991.07,4192.6,4346.73,1427.51,1513.47,1589.89,1648.34,3047.19,3230.68,3393.82,3518.59,4691.88,4974.42,5225.61,5417.72,6220.54,6595.13,6928.17,7182.86,5145.08,5454.91,5730.36,5941.02,842.09,892.8,937.88,972.36,793.05,793.05,793.05,793.05,345.23,345.23,345.23,345.23,264.61,264.61,264.61,264.61,410.37,410.37,410.37,410.37,147.52,147.52,147.52,147.52,506.92,506.92,506.92,506.92,65.75,65.75,65.75,65.75,2266.39,2266.39,2266.39,2266.39,264.16,264.16,264.16,264.16,793.6,793.6,793.6,793.6,436.54,436.54,436.54,436.54,160.55,160.55,160.55,160.55,342.97,342.97,342.97,342.97,532.21,532.21,532.21,532.21,693.39,693.39,693.39,693.39,578.94,578.94,578.94,578.94,97.8,97.8,97.8,97.8
4020,75166.01698,79692.43413,83716.64673,86794.20986,8700,0,6843.37,7255.47,7621.85,7902.04,2991.71,3171.86,3332.03,3454.52,2309.95,2449.05,2572.72,2667.3,3536.92,3749.91,3939.27,4084.09,1275.29,1352.08,1420.36,1472.58,4546.88,4820.68,5064.11,5250.28,577.85,612.65,643.59,667.25,19539.29,20715.92,21762.01,22562.02,2184.6,2316.15,2433.11,2522.55,7021.72,7444.56,7820.49,8107.98,3644.55,3864.02,4059.15,4208.37,1382.07,1465.29,1539.28,1595.87,2950.19,3127.85,3285.79,3406.58,4542.53,4816.08,5059.27,5245.26,6022.53,6385.2,6707.63,6954.21,4981.3,5281.27,5547.96,5751.91,815.28,864.38,908.02,941.4,793.05,793.05,793.05,793.05,345.23,345.23,345.23,345.23,264.61,264.61,264.61,264.61,410.37,410.37,410.37,410.37,147.52,147.52,147.52,147.52,506.92,506.92,506.92,506.92,65.75,65.75,65.75,65.75,2266.39,2266.39,2266.39,2266.39,264.16,264.16,264.16,264.16,793.6,793.6,793.6,793.6,436.54,436.54,436.54,436.54,160.55,160.55,160.55,160.55,342.97,342.97,342.97,342.97,532.21,532.21,532.21,532.21,693.39,693.39,693.39,693.39,578.94,578.94,578.94,578.94,97.8,97.8,97.8,97.8
4021,70618.40534,74870.97018,78651.7143,81543.08209,8700,0,6429.34,6816.51,7160.72,7423.96,2810.71,2979.96,3130.44,3245.52,2170.19,2300.88,2417.07,2505.92,3322.94,3523.04,3700.94,3837.0,1198.13,1270.28,1334.43,1383.48,4271.79,4529.03,4757.73,4932.63,542.89,575.58,604.65,626.88,18357.14,19462.59,20445.39,21197.0,2052.43,2176.02,2285.9,2369.94,6596.9,6994.16,7347.34,7617.44,3424.05,3630.25,3813.56,3953.76,1298.45,1376.64,1446.16,1499.32,2771.7,2938.61,3087.0,3200.48,4267.7,4524.7,4753.18,4927.92,5658.16,5998.89,6301.81,6533.47,4679.93,4961.75,5212.3,5403.91,765.96,812.08,853.09,884.45,793.05,793.05,793.05,793.05,345.23,345.23,345.23,345.23,264.61,264.61,264.61,264.61,410.37,410.37,410.37,410.37,147.52,147.52,147.52,147.52,506.92,506.92,506.92,506.92,65.75,65.75,65.75,65.75,2266.39,2266.39,2266.39,2266.39,264.16,264.16,264.16,264.16,793.6,793.6,793.6,793.6,436.54,436.54,436.54,436.54,160.55,160.55,160.55,160.55,342.97,342.97,342.97,342.97,532.21,532.21,532.21,532.21,693.39,693.39,693.39,693.39,578.94,578.94,578.94,578.94,97.8,97.8,97.8,97.8
4022,72023.35073,76360.51988,80216.48148,83165.37272,8700,0,6557.25,6952.12,7303.18,7571.66,2866.62,3039.25,3192.72,3310.09,2213.37,2346.66,2465.16,2555.78,3389.05,3593.13,3774.57,3913.33,1221.97,1295.55,1360.98,1411.01,4356.77,4619.13,4852.38,5030.77,553.69,587.04,616.68,639.35,18722.36,19849.8,20852.15,21618.71,2093.26,2219.31,2331.38,2417.09,6728.15,7133.31,7493.52,7768.99,3492.18,3702.47,3889.43,4032.42,1324.28,1404.03,1474.93,1529.15,2826.84,2997.07,3148.41,3264.15,4352.61,4614.72,4847.75,5025.96,5770.73,6118.23,6427.18,6663.46,4773.03,5060.46,5316.0,5511.42,781.19,828.24,870.06,902.05,793.05,793.05,793.05,793.05,345.23,345.23,345.23,345.23,264.61,264.61,264.61,264.61,410.37,410.37,410.37,410.37,147.52,147.52,147.52,147.52,506.92,506.92,506.92,506.92,65.75,65.75,65.75,65.75,2266.39,2266.39,2266.39,2266.39,264.16,264.16,264.16,264.16,793.6,793.6,793.6,793.6,436.54,436.54,436.54,436.54,160.55,160.55,160.55,160.55,342.97,342.97,342.97,342.97,532.21,532.21,532.21,532.21,693.39,693.39,693.39,693.39,578.94,578.94,578.94,578.94,97.8,97.8,97.8,97.8
4023,74066.99485,78527.23007,82492.60359,85525.16885,8700,0,6743.31,7149.39,7510.41,7786.51,2947.96,3125.49,3283.31,3404.01,2276.17,2413.24,2535.1,2628.3,3485.21,3695.09,3881.68,4024.37,1256.64,1332.32,1399.59,1451.04,4480.4,4750.2,4990.07,5173.51,569.4,603.69,634.18,657.49,19253.6,20413.03,21443.82,22232.13,2152.65,2282.28,2397.53,2485.67,6919.06,7335.71,7706.14,7989.44,3591.27,3807.53,3999.8,4146.83,1361.86,1443.87,1516.78,1572.54,2907.05,3082.11,3237.75,3356.77,4476.11,4745.66,4985.3,5168.57,5934.47,6291.84,6609.55,6852.53,4908.47,5204.05,5466.84,5667.81,803.36,851.74,894.75,927.64,793.05,793.05,793.05,793.05,345.23,345.23,345.23,345.23,264.61,264.61,264.61,264.61,410.37,410.37,410.37,410.37,147.52,147.52,147.52,147.52,506.92,506.92,506.92,506.92,65.75,65.75,65.75,65.75,2266.39,2266.39,2266.39,2266.39,264.16,264.16,264.16,264.16,793.6,793.6,793.6,793.6,436.54,436.54,436.54,436.54,160.55,160.55,160.55,160.55,342.97,342.97,342.97,342.97,532.21,532.21,532.21,532.21,693.39,693.39,693.39,693.39,578.94,578.94,578.94,578.94,97.8,97.8,97.8,97.8
